	MetJ	AcnR	BioQ	FadP	FadR	PurR	CsoR	NnrR	FixJ	GguR	PhnF	HutC	MetR	NrdR	FUR	Zur	CzrA	IscR	BirA	MntR	Phr	ArgR	NrtR	NsrR	SahR_SamR	KdgR	NagC	LldR	RbkR	Rex	LexA	ModE	ThiR	NikR	PdhR	ExuR_UxuR	NifA	NmlR	NorR	GulR	VanR	NarP	TtrR	AgaR	XylR	CcpA	NadQ	NagR	PsrA	AmtR	HisR	SoxR	PhrR	HrcA	RutR	HexR	PaaR	PhnR	TyrR	NagQ	PdxR	FabR	HypR	AraR	TrpR	QorR	GlcC	ZntR	LiuR	LtbR	NtrC	FruR	CueR	MerR	HcpR	FnrN_FixK	PhsR	CadR-PbrR	NiaR	SdaR	GntR	RbsR	CblR	DasR	Irr	PrpR	LiuQ	SiaR
AgaR	-0.08354154015880888	-0.0013257250928239335	0.11027622363035447	0.07439589117929273	0.13076470233763343	-0.08600062114392461	-0.16333072205663535	-0.0012469232516420913	-0.13377539621102205	-0.16591495890715752	0.22806179918509625	0.2017164895170374	0.3566803102011301	0.2720193203572968	0.38004737381275755	0.4219027399863719	0.38077281429187276	0.21428306548433002	0.3077976739550644	0.4054795092035915	0.4181689233350793	0.4944954596233272	0.4501949186718645	0.41080326888578833	0.3025086797910361	0.40783429363420187	0.3695203749113479	0.2569774394964099	0.22928786312583727	0.34785218628755254	0.26555756938038577	0.27685172738271274	0.2127997367091424	0.1068460258377331	0.13639903398213515	0.13406742656363713	0.13735160917995096	0.1707311420240948	0.18506148861313396	0.21198854128521166	0.2616684667479407	0.04582558834845247	0.16712711664063115	1.0	0.28063653346065237	0.23667205918481812	0.2052834316811214	0.0668100551149348	0.22693307869522691	0.1488937612118796	0.17087483949919113	0.2460587490903023	0.13047730738744084	0.10193481697113535	0.09083998127297421	0.23041890131691783	0.1922788101849062	0.15425923951587858	0.0789756687726845	0.22120372130106475	0.14722501633979354	0.16759529228529974	0.09028605068349009	0.09261302269956566	0.14814746142186333	0.056832351400586845	0.11060997260477168	0.08734257014522716	-0.06424435987410247	0.01910249338296304	0.054315327885190355	-0.02993079344183265	0.040513417172311814	0.16245694870000138	0.03551877106210976	0.04836347117475004	0.06170184164538244	0.11810541832189161	0.1817981653077212	0.07342709207299832	0.015913336516309662	-0.019730590411206547	0.17637706217465268	-0.07866046140795713	0.1518581010610436	0.07342940977420954	0.11856664086292651	0.14406598958888617
XylR	0.01799231450278356	-0.0692366882830933	-0.060315856321066515	-0.21595412805762731	0.06559094427782748	-0.06002150826724022	-0.20676907815752024	-0.03871719873360806	-0.16212319972558417	0.020926524236201567	0.26154562858374547	0.2553156477279575	0.3521886052537651	0.31183279176381695	0.35388748024159716	0.3089773838715808	0.4435083506774641	0.29374545151137293	0.3785663627387812	0.423149663238014	0.39727252921462375	0.4268023603469135	0.3946882923641016	0.34397235445995245	0.32823979863811875	0.4135010730956608	0.43440905572217253	0.20318591208495765	0.22415415494296137	0.26107281753665446	0.29163634340915306	0.34080637460541136	0.3604465746693799	0.17487055638735277	0.136628486402047	0.13770158206284677	0.08163175436075483	0.05337202349221948	0.12122040874978561	0.10572889385391993	0.14916956765601605	-0.04736685965392085	0.06287459845826515	0.28063653346065237	1.0	0.15003175250659387	0.26722631425247184	0.23202043285387822	0.16714102284789853	0.052980331987521494	0.17123871858935433	0.31450741896157713	0.3264852988212172	0.22240429052848223	0.18003671238718588	0.14271245208152747	0.299905901330824	0.20019144212004766	0.22350056320139433	0.17411962119491403	0.27265668819038524	0.20246742470947615	0.2711988541285212	0.3234305686248152	0.20579332594759214	0.022391311401699338	0.06984160829922449	-0.09293750086913795	0.1127051744997242	0.03270739949288697	0.08895800788945492	0.026322132655946524	-0.03257065512142437	0.057509120154266194	0.007173285248758871	0.15934659367452986	0.14407757809494232	0.2601457370521622	0.1541178597419935	0.14230917207077332	0.034807236790261945	0.13184011569964446	0.08489507766616759	-0.01941306534526795	0.21908766009521116	0.012114624231102622	0.07376315874862677	0.2149691050428543
CcpA	0.008420208500400962	-0.07867204991401329	0.04172093950336298	0.07706820067584168	0.0031729329581747638	-0.12499130862045789	-0.17973541122972592	-0.02565695240832333	-0.17515795133754536	-0.32679355308231084	0.29081819488158867	0.252205292702486	0.468368013869124	0.37643175992323774	0.38317163504549645	0.2584746744788649	0.3462529724518034	0.17991155652177943	0.3247980123394412	0.28243506960056736	0.27287686980545217	0.3000101978853294	0.40762338282397986	0.42590077457574477	0.35200782455928914	0.45146965433804137	0.4175385086056246	0.23371003703686535	0.2778923752265553	0.1052352234959278	0.2138566084614636	0.25964974899295884	0.29964400109395495	0.21344405764586452	0.16888161645753277	0.15978000380103	0.23899439579847123	0.0970838683360296	0.041790470539699906	0.17405240785978834	0.11824911579698792	0.04930214016529845	0.0010916372704896375	0.23667205918481812	0.15003175250659387	1.0	0.22401045746786508	0.3316421840162054	0.2895967663432701	0.1778209900292494	0.12526943276580557	0.10718209251336155	0.0544775669699765	0.11220455103809837	0.2074458469111996	0.18286662556609853	0.18488997872350288	0.04362608989899458	0.05719854819196128	0.1051147030329438	0.07913327245504818	0.05430837478155666	-0.06049895471675373	0.16295525446041598	-0.04584876536056478	0.04638415434035906	-0.0596947123964567	0.22449485702101227	0.11766505509175779	0.039305894841260645	-0.034633409199419644	-0.08008352995165276	-0.04146599237012761	-0.12359141708887457	0.20907750856390597	0.15614121289939786	0.14926922880809898	-0.014868053270044639	0.12194584922890081	0.1112542935414938	0.10940013257250929	0.11827924591273391	-0.1621788245546537	0.013600270707501472	0.0006304147294547376	0.05132781102391404	0.12827549123677173	0.17048546569570439
NadQ	-0.03441554528556397	-0.11958411169465677	-0.08434346477789469	-0.20527184317506525	-0.13612090983678748	-0.03055889047007616	-0.18631768266962095	-0.041475263174972535	-0.2207007801382277	-0.18952538114596418	0.12938798781816244	0.17180191998368338	0.3693256880096046	0.3589910583087271	0.30457143386903135	0.38484733302121626	0.32795008598671493	0.3876053974625807	0.45943095799861866	0.41259716962328086	0.46066397504299333	0.4423263230597364	0.4634962059231172	0.39061145593354685	0.4141732064469177	0.46740616786646333	0.4766607488029073	0.36066907398565806	0.3519846475471768	0.3252708233865323	0.36986803009303254	0.30714871761591983	0.36270169794790735	0.1460962958499242	0.004313241954100246	0.16984578016140472	0.16480478002697804	-0.06814505101260365	-0.0016617917684523783	-0.13081337406306928	0.04915612498899092	-0.07106767223996552	0.04616629042650338	0.2052834316811214	0.26722631425247184	0.22401045746786508	1.0	0.3150706203559062	0.17663664471031051	0.23231246320649326	0.22508123542745365	0.2718431750652433	0.1431087789886479	0.20467387626256772	0.28982158336075947	0.29844806726895995	0.21486712618956014	0.20712600414404977	0.2513778733700766	0.3087270721407679	0.2670524866616295	0.1394885296967056	0.142316125174407	0.1252647973633831	0.23005270452554338	0.12354738076586119	0.15073169827238553	-0.011727568128827104	0.2060992625074746	0.04288210781018954	0.16702977318975948	0.14263133253913438	0.1318285271935883	0.11579235251308342	0.08845043132419542	0.08455205788690545	0.208866597753684	0.19121730303016257	0.13372904218679746	0.05147150849901034	0.10611131455377298	0.10436145013929385	-0.0070179992676064175	0.1295293675920475	0.18056746596455772	0.12433076377525715	0.2418799338064534	0.29679322860414126
NagR	-0.07612721398408202	-0.01761221150414173	-0.021176835967014477	7.41664387593809e-05	0.0842530744306567	-0.06232762097241472	-0.12404105112385332	-0.012160978255327236	-0.2325419156264051	-0.17442092235237402	0.3305204166299697	0.254416379658	0.29329118207397176	0.2631239831085936	0.310184906202632	0.31605796107189044	0.29988504201992294	0.27430457375157025	0.3179515229614659	0.39693646253899534	0.22790419550273258	0.26386101209376495	0.3162897311930135	0.33143127320598337	0.2848083956408676	0.27097171940982057	0.3292155508480469	0.1997487611887026	0.2546249727670108	0.27096940170860934	0.30081907560804894	0.3497202534638045	0.25904019357440516	0.10694800469102725	0.06362089824828142	0.11793390843226055	0.16001177392215304	0.1075112060853563	-0.057244902216185896	-0.005122119676819743	0.01831911037356708	0.06670575856042943	-0.011912984225725556	0.0668100551149348	0.23202043285387822	0.3316421840162054	0.3150706203559062	1.0	0.21179848978589078	0.18298482832787127	0.16315689446579304	0.24832546087488586	0.22499316278142686	0.3072738734813263	0.2679355308231084	0.20919571132567874	0.2355132085792028	0.1697832022287015	0.31363132790373194	0.05942122365353148	0.27397546017957547	0.2341898011875901	0.011537516629506191	0.15167732036656761	0.1423902916131664	0.04130838868776393	0.040453156940819815	0.05527253848542861	0.2182347460494783	0.08267935530823109	0.2287686980545216	0.16813763436872772	0.1388442087599835	0.10752279459141245	0.15904297481585863	0.16096666682118008	0.13784759723915432	0.10720990492789631	0.06556544956450394	0.21646170462288683	0.12428672745224377	0.23346204300726367	-0.2046414284456105	0.16437600530290036	0.07417339186301458	0.0941427054989779	0.29031988912117407	0.176430369302511
PsrA	0.09547306599422428	0.09328747375203378	0.015257427073531388	0.13328172585302994	-0.019800121447543468	-0.09422846044379343	-0.005625060839656795	-0.10390718070189263	-0.061310150140684465	-0.1198135641145686	0.15228224038269883	0.31459780930881515	0.28638906786692686	0.45615141078472726	0.4221530517171848	0.4258011134236619	0.32336103758847823	0.24982037815612962	0.37558116357871607	0.34034978746679895	0.32636246065702196	0.29636908928248606	0.3959514395242223	0.44975455544173065	0.4312778413857999	0.40914843022096964	0.39751357014059174	0.3125002897126514	0.2762074064459906	0.22237879581515868	0.3624235738025597	0.3805711742864957	0.3061497883938794	0.1876364546588112	0.22092559715571708	0.15379106387120997	0.2538786729769945	0.18574984587286944	0.25141727429066757	0.11585261274457542	0.25047165219648543	0.10662120882024373	-0.027768378211754454	0.22693307869522691	0.16714102284789853	0.2895967663432701	0.17663664471031051	0.21179848978589078	1.0	0.21393541030264543	0.16483027474030157	0.28231223143637213	0.1560832703691171	0.28582586647259783	0.19456638128039086	0.248337049380942	0.19882399840542156	0.2661879841098405	0.27574154850253324	0.35470099336673916	0.29542810259072644	0.10639407410154313	0.1425942493197547	0.043614501392938425	0.12788611743328496	0.11189397907579346	0.30350065590944275	0.13821147632931752	0.07415021485090229	0.10603946581622484	0.2551047369177355	0.08777366257051605	0.25345453365533926	0.15032378285920892	0.12860460480876648	0.05459808743296049	0.05582183367249028	0.1002452127881482	0.20401564911857822	0.21320301671989653	0.28044416426012025	0.27443204731818793	-0.08440604271059791	-0.02118842447307063	-0.0048069123120923745	0.044842883034890674	0.05319587820016595	0.04845617922319926
AmtR	-0.05740714130097204	-0.24295766486967565	-0.01007968256764211	0.09484960436840324	-0.05784055142747217	0.04462501912103499	-0.17036262753150916	-0.061140957952264624	-0.13760887401439756	-0.0640960269965837	0.20499603673092878	0.14644395103160882	0.17799018221766924	0.3308866134213442	0.22667117845835785	0.30081907560804894	0.23321173127645076	0.39397212268983134	0.3606505323759682	0.4063741418711265	0.352920998836514	0.3986191136183488	0.34780583226332795	0.31390945204907966	0.2676852190922955	0.33077072836078264	0.2930547765504262	0.21609782553272364	0.36413867269887035	0.4198701160241226	0.2780592497137639	0.33950614422591097	0.3235464536853767	0.09428176757165173	0.05293166026208565	0.17292368736991903	0.1496493318067408	0.020933477339835256	-0.044344577274476084	-0.060816479782692334	-0.022555868187696716	-0.04786053001191298	0.10813698541238857	0.1488937612118796	0.052980331987521494	0.1778209900292494	0.23231246320649326	0.18298482832787127	0.21393541030264543	1.0	0.34395844825268507	0.2653420231677413	0.14860404856047577	0.15638688922778832	0.16975770751537794	0.23219889584714298	0.24694411095299237	0.2062893140067955	0.2564490036202493	0.27840226949302604	0.20089602328826178	0.22554477566969977	0.20135492812808545	0.10748571137203276	0.12078004551965178	0.20776568967834944	0.26647769676124433	0.2121577334736315	0.09065920057849822	0.08235951254108126	0.21562501448563257	0.00471883966606561	0.005743263601429558	0.17579300146942256	0.1782520824545383	0.06175746647445198	0.07667419146993246	0.06911848552132054	0.15522340321975053	0.07641460893427462	-0.02384451006114096	0.03936151967033018	0.18373808122152124	0.19895378967325048	0.17451363040082324	0.24474924790595695	0.1854809925323667	0.04001742911310845
HisR	-0.14850206970718163	-0.1268524226930761	0.05253069795254275	0.04506074694874636	0.05524472607089385	0.09897974792681627	0.11785742429228993	0.21796821041018677	-0.0019468690174337486	-0.01675466205598639	0.2426725876206943	0.10662120882024373	0.15963630632593367	0.38697961813554843	0.2736973360342278	0.35867816864521096	0.24081842665170977	0.33602495700664253	0.21556243655292934	0.35976053511085565	0.2787707839856117	0.45974848306455723	0.33090051962861156	0.3419999907291952	0.20702634299196684	0.3875219602189764	0.2657731155930302	0.24325201292350196	0.3558436200638758	0.3297949761508545	0.24320797660048857	0.4040935238792756	0.37594272496766806	0.1730117600159458	0.1326744881356875	0.10583550810963654	0.07003397749975664	0.038779776666311286	0.13099183705633405	0.014740579703426952	0.08061428352902457	0.1988193630029991	0.08596817332696738	0.17087483949919113	0.17123871858935433	0.12526943276580557	0.22508123542745365	0.16315689446579304	0.16483027474030157	0.34395844825268507	1.0	0.3303651306488173	0.18853340502755747	0.19374823275282643	0.27867575823595125	0.284400480227691	0.2678150103601244	0.20530892639444492	0.12120650254251823	0.3195345128887364	0.2659307192753939	0.1017725778863492	0.07026574762087971	0.20720712368644284	0.35885431393726447	0.17025601327579254	0.1287575730887077	0.1724624648288841	0.22180168821356225	0.25756845330527367	0.13579874936842642	0.07603218823442157	0.15100750471652197	0.1723419443659001	0.35935957280131275	0.08353922245759765	0.09296067788125026	0.1829106618891119	0.15353379903676337	0.26143437892560645	0.22844653758616054	0.16728703802420608	0.18669546796705155	-0.03918305667706542	0.04909586475749892	0.12260871177531277	0.021925453458241977	0.051418201371152036
SoxR	-0.010058823256741034	-0.035039006911385014	0.06615646337336775	0.021904594147340903	0.05689492933329007	0.1246297472315059	0.04655798193120136	0.09803644353384539	-0.08706444599987948	0.12878538550324248	0.2615734409982803	0.2088526915464166	0.19756548664772333	0.3214002623637771	0.20678761976721008	0.3196643041565653	0.17617542216927562	0.23487352304490314	0.24950517079140225	0.3390356508800311	0.32795935679155985	0.34745817708164334	0.34006702791902876	0.3290880772814292	0.2802216649438421	0.24675869485609392	0.2433400855695287	0.3683244410863529	0.22928091002220358	0.3293059411952849	0.3762602500336067	0.26993338926718924	0.3590420477353741	0.18938631907329034	0.02303563233842146	0.16144874867311607	0.13232219755158045	0.13401875483820128	0.06861322665727225	0.05184234069280724	0.08469807306321299	0.006037611655255851	0.09398278411540298	0.2460587490903023	0.31450741896157713	0.10718209251336155	0.2718431750652433	0.24832546087488586	0.28231223143637213	0.2653420231677413	0.3303651306488173	1.0	0.3034960205070203	0.1964831201820786	0.2598606598031808	0.236570080331524	0.28082890266118454	0.21972734562951082	0.2581061599862792	0.22648808006267063	0.29354149380478467	0.19769759561676348	0.05767367694026357	0.11365311429511753	0.2122017697966449	0.05965994687828824	0.19709962870426595	0.22168116775057828	0.2178059713254006	0.11581089412277328	0.2848107133420788	0.13471174750035925	0.21580579518010856	0.2598861545165044	0.05071362020293792	0.08160394194622006	0.0193713467234658	0.20835670348721325	0.19320589066939847	0.2751713940045705	0.22171129786632426	0.2731225461338426	0.1048574381984972	-0.002371008339088958	0.21017146353560684	0.0842832045464027	0.17074041282893976	0.07383268978496368
PhrR	0.05465834766445249	-0.06658987349986789	0.01043197315174917	-0.051837705290384783	0.06948236461148374	0.18672328038158634	0.0602996324125879	-0.007970574465422216	-0.08389383074291594	0.12100949793956363	0.21045190538216577	0.22306947077610542	0.11016960937463786	0.14624462872744298	0.13224571341160982	0.25814556090687013	0.20437721050753022	0.36269474484427366	0.30478466238046453	0.31731415512837746	0.27674047772457366	0.18842910847305208	0.2747982441095624	0.2551116900213692	0.16187984109840495	0.16227153260310292	0.19875678507029587	0.2418405328858625	0.2869360453527773	0.21239645669838828	0.27178059713254005	0.377690271680936	0.273377493267078	0.2529423216876573	0.0792329336071311	0.06691203396822895	0.07518390959111115	0.07754332942414395	-0.03958633668781955	0.08095730330828671	0.18202066462399932	0.13625301880582763	2.7812414534767837e-05	0.13047730738744084	0.3264852988212172	0.0544775669699765	0.1431087789886479	0.22499316278142686	0.1560832703691171	0.14860404856047577	0.18853340502755747	0.3034960205070203	1.0	0.27001219110837105	0.2908830905155031	0.18718682062383246	0.21912474331459086	0.14251081207615038	0.321560183747352	0.2673074337948649	0.284038918838739	0.2788611743328497	0.22654370489174017	0.3161112681997488	0.21073698263114712	0.07253477710667451	0.15357088225614307	0.08483249973346436	0.26692733079622305	0.2884077856219088	0.2424547237068386	0.1713940045705068	0.26331403460791447	0.22221655673037255	0.10331848459424005	0.12551974449661848	0.11941028410381448	0.12631703371328182	0.1217256676138339	0.3162897311930135	0.11183835424672393	0.20998141203628592	-0.07221725204073591	-0.06389438699120664	0.018479031757141995	-0.062742489489225	0.11606584125600863	0.08725681520041162
HrcA	0.03175482429507118	0.012948996667145659	0.18044231009915127	-0.02509375101399428	0.1684157585140754	-0.07313274401917202	0.05106359308583375	0.042678150103601244	-0.025786743676152246	-0.014821699245820026	0.25207318373344584	0.3181717045765328	0.2326693891930228	0.20841464601749402	0.3583745497865397	0.39847309844204126	0.22642550212996743	0.24002345513625764	0.2936805558774585	0.3165469960274601	0.21224348841844703	0.23977777880786721	0.23554102099373758	0.2974908566687217	0.30572101366980176	0.19354427504623814	0.19745423698958425	0.3726098706259184	0.31467892885120824	0.31683670867886393	0.3357120673431264	0.40987387070008485	0.312998595473066	0.3488070791865796	0.12516977161372264	0.23539732351864126	0.09566775289596767	0.07031210164510432	-0.015924925022365817	0.03959328979145325	0.07603218823442157	0.19051503956315968	0.06641836361023683	0.10193481697113535	0.22240429052848223	0.11220455103809837	0.20467387626256772	0.3072738734813263	0.28582586647259783	0.15638688922778832	0.19374823275282643	0.1964831201820786	0.27001219110837105	1.0	0.3140415610181198	0.2987261914143076	0.37240823062054135	0.3057395552794916	0.3621848505778029	0.2788009141013577	0.2978269233443501	0.3253519429289254	0.3280590179436428	0.1384061632310609	0.12921416022732013	0.19244568467211481	0.29536320695681195	0.1858448716225299	0.24910420848185935	0.108955133939953	0.21794039799565199	0.13307081504280793	0.23083608753493934	0.17563771548827012	0.17143804089352016	0.2485016061669394	0.1679383120645619	0.25308833686396487	0.25191789775229334	0.27037375249732304	0.2156574623025898	0.2700909929495529	0.02792829959532937	0.020592775261784352	-0.013549281280854397	-0.05356207499154039	0.18658421830891248	0.15165877875687778
RutR	-0.02653999656980221	0.05758096889181434	0.062102803954925345	-0.03475624736361487	-0.002364055235455266	0.08348823303095058	-0.07089616235033444	0.019651788570024708	-0.14782530095350227	0.007210368468138562	0.27611933379996384	0.25605962981676256	0.2860159179719187	0.26802128576792394	0.3050511980197561	0.4288790206321762	0.20234690424649215	0.2699055768526545	0.3834010874654083	0.37007662320204326	0.37227843935271243	0.28987489048861775	0.3845576203698124	0.33553592205107285	0.3215671368509857	0.2074759770269456	0.2845627193124771	0.43357468328612947	0.34611159267791836	0.2930547765504262	0.31634303832087185	0.36797910360587954	0.319047795634378	0.2974746327602431	0.10411345610969217	0.26125591593234165	0.11398918097074598	0.18394203892810954	0.09489827609383909	0.042355989635240184	0.10874885853215346	0.14484473719585966	0.04459720670650023	0.09083998127297421	0.18003671238718588	0.2074458469111996	0.28982158336075947	0.2679355308231084	0.19456638128039086	0.16975770751537794	0.27867575823595125	0.2598606598031808	0.2908830905155031	0.3140415610181198	1.0	0.45599844250478605	0.3398955180293977	0.3142084355053284	0.2963714069836973	0.26214127779503177	0.26974102006665707	0.237916664735249	0.1627675206623063	0.25671785696075206	0.20431926797724945	0.2650986645405621	0.142978987720819	0.16258210456540784	0.06359076813253543	0.12101413334198609	0.21846188076817888	0.18504526470465532	0.36047670478512595	0.13136730465255342	0.22390847861457092	0.3461764883118328	0.2512086811816568	0.13029884439417608	0.09830993227677061	0.20059008672837933	0.2617982580157696	0.1838400600748154	0.030292354830784636	0.08672606162303981	-0.01667586021480455	0.08220886196235126	0.24526145987363893	0.21798443431866538
HexR	0.1800065822714399	-0.06974658254956403	0.08196318563396081	-0.06571610014323394	0.01660632917846763	0.009136378174671235	0.07729997079696474	-0.028669963982923177	-0.2000662862546412	-0.08172909781162652	0.21698782279783618	0.2881296614765611	0.27464295812840994	0.28805317733659047	0.2725153084165002	0.35849043484710125	0.217669226953938	0.23534865179320544	0.31925638874338874	0.2943781839420389	0.3170522548915084	0.3507330888931123	0.3109868308217178	0.32721769240396603	0.3032457087762074	0.2492200935424209	0.296257839624347	0.37954211494870926	0.29379875863923127	0.32390106197069496	0.2732129364810806	0.37600066749794886	0.30459461088114365	0.24622098817508842	0.1433057835916025	0.128389058596122	0.20560559214948246	0.021886052537651055	0.16378267379282532	0.15049992815126245	0.1940634401175538	0.10991002683898003	0.14185258493216088	0.23041890131691783	0.14271245208152747	0.18286662556609853	0.29844806726895995	0.20919571132567874	0.248337049380942	0.23219889584714298	0.284400480227691	0.236570080331524	0.18718682062383246	0.2987261914143076	0.45599844250478605	1.0	0.4690355118179585	0.31494546449049976	0.34325618478568215	0.4360870713991035	0.3616448261955862	0.2140397068571508	0.04719534976428979	0.1546694726302664	0.2644195780856715	0.16036638220747135	0.20987016237814685	0.26791003610978487	0.12073137379421595	0.07489419693970732	0.24833009627730832	0.26560392340461036	0.2880091410135771	0.22583680602231482	0.1675767506756099	0.30471513134412764	0.2632468212727888	0.1851565143627944	0.29340243173211084	0.3773773820174198	0.31341114628866507	0.34899481298468926	0.0221919890975335	0.07903129360175404	-0.06241569361844149	0.040942191896389486	0.23782163898558853	0.08423916822338931
PaaR	0.1753340966295989	-0.05224793840477261	0.0854397374508068	-0.10150604224705768	-0.003031553184289694	0.09488668758778293	-0.0024428570766371082	0.07816447334875377	-0.11317103244318155	-0.026064867821499922	0.2798137495306655	0.27233916312444667	0.2225456703023673	0.2004139414363258	0.3591834275092592	0.4013285063342774	0.28529047749280356	0.2825834024780861	0.2957850285772559	0.3673092879558339	0.3139998423963176	0.37683272223278064	0.30738280543825414	0.28984244267166054	0.23280845126569663	0.21482772526896923	0.2974978097723554	0.26607905215291267	0.30719043623772196	0.3305412759408708	0.4533400392155045	0.3725217979798916	0.380775131993084	0.26454473395107797	0.11291840301115741	0.10927961210952529	0.0231144341796033	0.2462882015102141	0.20529733788838878	0.018541609689845223	0.07520476890201223	0.18792848501142626	0.13955806073304253	0.1922788101849062	0.299905901330824	0.18488997872350288	0.21486712618956014	0.2355132085792028	0.19882399840542156	0.24694411095299237	0.2678150103601244	0.28082890266118454	0.21912474331459086	0.37240823062054135	0.3398955180293977	0.4690355118179585	1.0	0.3441044634289926	0.3164426994729547	0.3118281563613945	0.368706861786206	0.405625524379899	0.206977671266531	0.10463262118100783	0.18845460318637564	0.1285466622784857	0.1660632917846763	0.14441364477057075	0.17007755028252777	0.0821740964441828	0.3825759858342102	0.325127125911436	0.23675781412963368	0.2214192675137092	0.17129434341842387	0.3053409106711599	0.2167375110670233	0.12509328747375204	0.3060802573575425	0.39798869888889404	0.15770102581455608	0.3330096277308314	0.10025448359299313	0.0924415128099346	0.04004987693006568	0.0024266331681584937	0.1731716813995207	0.1643991823150127
PhnR	-0.00837385447617635	-0.10144114661314323	-0.06967705151322712	0.018764109006123367	0.014436960844755738	0.21003008376172178	0.07342245667057586	-0.0032540525005678366	-0.1713870514668731	0.07239107963157822	0.09380432112213821	0.06412847481354093	0.01817077749604832	0.18459794837088783	0.2889153621871683	0.3971496910504285	0.2019250826260482	0.34069280724606105	0.20785839772679865	0.2178430545447803	0.29122611029476525	0.27554222619836743	0.2612605513347641	0.21512670872521797	0.1405848023696177	0.1453847615780764	0.12741330638619391	0.21483004297018046	0.19765819469617255	0.39220371666566234	0.41790702309821026	0.3801076340442496	0.3325368166837404	0.03041519299497986	0.04356582966750258	0.16538884073220816	0.1008037787800548	0.1206757489651464	0.09897974792681627	0.004141732064469177	0.05474410260926802	0.1080859959857415	0.07199707042566901	0.15425923951587858	0.20019144212004766	0.04362608989899458	0.20712600414404977	0.1697832022287015	0.2661879841098405	0.2062893140067955	0.20530892639444492	0.21972734562951082	0.14251081207615038	0.3057395552794916	0.3142084355053284	0.31494546449049976	0.3441044634289926	1.0	0.4399321377085352	0.44017086093329194	0.20357760358965563	0.22834455873286638	0.3498175969146761	0.084517292368737	0.15250242199776573	0.23463248211893514	0.30233716990140497	0.21283218452609964	0.16528222647649154	0.008063282513871442	0.3705077156273322	0.31263935178532526	0.2110243775813397	0.28139905715914726	0.19252448651329665	0.2807825486369599	0.3641595320097714	0.2406631406705573	0.24059360963422038	0.323479240350251	0.10422702346904246	0.19849024943100435	-0.008496692640371574	0.26426429210451907	0.027675670163305226	0.0502964339849164	0.14114800376394676	-0.002477622594805568
TyrR	0.01526438017716508	-0.04462038371861253	-0.04426577543329424	-0.007585836064357927	-0.019790850642698546	0.13920577014893548	0.043579735874769966	-0.07566599144304713	-0.2680236034691352	0.02596984207183947	0.03221836453731731	0.24473070629626711	0.0555135794113966	0.14648566965341095	0.19469617254821978	0.3581914513908525	0.26369877300897876	0.27135645781088485	0.41832420931623177	0.35271240572750323	0.35371133494954365	0.2889478100041255	0.3272478225197121	0.19209571178921897	0.18046316941005233	0.15875789756687728	0.22796213803301332	0.3113970639361056	0.23967579995457305	0.42228516068622496	0.3541099795578753	0.35834673737200495	0.35336367976785904	0.24780397810235896	0.04933458798225568	0.17670617574664743	0.1050243126857058	0.05304522762143595	-0.10117229327264046	-0.06684482063310326	0.04524152764322235	0.01802708002095202	0.022083057140605662	0.0789756687726845	0.22350056320139433	0.05719854819196128	0.2513778733700766	0.31363132790373194	0.27574154850253324	0.2564490036202493	0.12120650254251823	0.2581061599862792	0.321560183747352	0.3621848505778029	0.2963714069836973	0.34325618478568215	0.3164426994729547	0.4399321377085352	1.0	0.3140322902132749	0.2875502361737534	0.21357616661490467	0.19501137991294715	0.07310724930584848	0.19890511794781465	0.13304763803069564	0.31614139831549476	0.13268144123932119	0.17792296888254353	0.1488844904070347	0.4541419638345903	0.22944546680820097	0.23827590842298974	0.3836676231046998	0.06054530874097835	0.22820549666019255	0.2414024873569399	0.17818718682062384	0.23194163101269638	0.2678219634637581	0.21761823752729093	0.1404480579981551	-0.10657253709480789	0.12789307053691867	0.02445638318090585	-0.013143683568889033	0.16515938831229635	0.06020228896171621
