	CsoR	PurR	CblR	MetJ	FixJ	AcnR	GguR	LldR	RbkR	HutC	PhnF	ModE	Rex	CzrA	IscR	KdgR	MetR	SahR_SamR	MntR	NrtR	NsrR	Phr	BirA	NagC	NrdR	ThiR	ArgR	FUR	Zur	DasR	PrpR	SiaR	Irr	LiuQ	TrpR	HcpR	HisR	TtrR	AraR	GulR	NmlR	NorR	FnrN_FixK	QorR	NikR	ZntR	HypR	FabR	PdhR	AgaR	AmtR	NifA	NadQ	CcpA	NagR	XylR	PhrR	VanR	NagQ	PdxR	HexR	PaaR	GlcC	HrcA	SoxR	LexA	PsrA	PhnR	TyrR	ExuR_UxuR	RutR	NnrR	LiuR	LtbR	NiaR	SdaR	RbsR	GntR	NtrC	CueR	MerR	FruR	PhsR	BioQ	NarP	CadR-PbrR	FadP	FadR
QorR	-0.0931137564725351	0.06843004323920354	0.10195910959269738	0.12596487481983665	0.005738536272887418	-0.03335824480862649	0.09598569369561737	0.21182405380878663	0.16466129290556772	0.11814445096887845	0.06730368867773448	0.17151016922009288	0.13667858858698553	0.06746917204932472	0.16436769337532697	0.07870068862435274	0.12133667858858699	0.16701542732077082	0.08545881599316714	0.1970800192174238	0.21687930390220467	0.16142635989964235	0.04980515667538568	0.07029306571291304	0.008210110500186836	0.16751721560881866	0.1152938664389046	0.17181978327016495	0.1643036352960017	0.06607590882400043	0.033763945977686435	0.039550525810067794	-0.01601985800459083	0.000715315219132013	0.02738482891154647	0.13281375113436183	0.09346073773554689	0.1025623231730102	0.0359419206747451	-0.07180910692361074	0.17345326429295896	0.028084129610847167	0.2740084343137778	1.0	0.1686168793039022	0.14509154967170235	0.1317461164789409	0.10679549458175412	0.012448620082207868	0.03254150429722949	0.11052153952917311	-0.025804729621523515	0.13692948273100944	0.0913681738109219	0.04658090001601452	-0.015416644424278012	0.042502535632306625	0.026258474350077405	0.07060801793626222	0.1643997224149896	0.21253403085464154	0.05960070463887258	0.18795708108685208	0.185197245502589	-0.017962953077456895	0.21658570437196392	0.1466769871350024	0.1934820904286553	0.029375967543906475	0.1461058025943522	0.3397747290877062	-0.009325788715101693	-0.14979981850210858	0.08228260289328991	-0.013211978860833822	0.09904980515667539	0.07435007740351252	0.049020445203651314	-0.010841829925799391	0.08480222068008328	0.03726578764746704	-0.0268403352372818	0.10214594565739604	0.030587732877809214	0.04401323866972722	0.04073560027758501	0.05832488122564458	0.10495382480115305
NikR	-0.09703197565792986	-0.13292051459990392	-0.17121656968985213	0.19697859392515882	0.019852666417551915	0.1391127956013452	-0.06151177067207601	0.2822772647200128	0.23426039609245716	0.35488175946191214	0.2093311268883788	0.18857630918699622	0.08394277478246943	0.12363209309774195	0.10043239203544548	0.0592804142422463	0.32863929963166605	0.24677307425399028	0.21731703411092723	0.274478193562163	0.20382747023968398	0.31643089734692786	0.24219292158223457	0.1320824213953985	0.11315325895478567	0.3423317140874393	0.19436288901937757	0.2375487108311536	0.16113276036940158	0.0029840388619014574	0.11173330486307585	0.07901564084770192	0.09014573213046495	0.18282175839427747	-0.07175038701756259	-0.01443442054129077	0.16526984465915764	-0.0671969252121924	-0.031196284631399136	-0.07628249612982438	0.1403512518016335	-0.006021459456573961	0.09865478033416965	0.1686168793039022	1.0	0.03186889446431431	0.04866812576736241	0.19174718411359631	0.20579725617893557	0.12725137457961885	0.10695563978006727	0.19156034804889766	0.13505578391074574	0.06625206854214488	0.03818929162440613	0.11825655260769764	0.2211071371376715	0.111792024769124	0.14510756419153364	0.20590401964447766	0.19084503282976564	0.2637431271019057	0.18565632840442	0.27296749052474245	0.1898467944269471	0.16210430790583463	0.1031441840602146	0.01996476805637111	0.3092670688090535	0.13324080499653018	0.21486681257673623	-0.01688464207548177	-0.12086691934020179	-0.07818822398975071	0.06084983718571505	0.11931351091656435	0.0325575188170608	0.07699781134895639	0.1102706453851492	0.17241765867720066	0.07115251161052688	0.0649922596487482	-0.018955853306998345	0.13479421342016762	-0.0529760316019858	0.06167725404366626	0.1423423904339935	0.038477552981369775
ZntR	0.08544280147333583	0.09365825014679977	0.008925425719318848	-0.21787220413174613	0.10930977419527038	-0.12409651417285004	-0.0738536272887418	0.25817541237388564	0.12834036192814818	0.11443975871456788	0.2648321144504351	0.2417658677200662	0.17312229754977845	0.04462179042331714	0.20938984679442696	0.09877222014626595	0.1654726952436876	0.2666524315379277	0.1670794854000961	0.2659371163187957	0.24997597822025303	0.1440826349223296	-0.04816633747931458	0.0879837719532376	0.23252548977739818	0.2756098862969092	0.3075802060534885	0.19632733678535205	0.20179896439438424	0.1267015427320771	0.17044253456467198	-0.08546415416644425	-0.04703464474456841	-0.04462712859659425	0.15166817914909517	0.12898628089467784	0.23983878716703144	0.225318955853307	-0.006048150322959483	-0.052842577270058186	0.07033043292585277	0.10434527304756312	0.03450061388992687	0.14509154967170235	0.03186889446431431	1.0	0.0882239897507073	0.31887044253456465	0.15121977259381839	0.18374526237121658	0.2072278866171996	0.23479955159344473	0.008103347034644744	0.2015107030374206	0.028420434527304757	-0.0737361874766455	0.07979501414615918	0.10704105055250093	0.16304382640260504	0.21669780601078312	0.2320930977419527	0.15261303581914268	0.3116478940906422	0.19483264826776278	0.3184380504991192	0.2954732290610153	0.09759248385202583	0.26279293225858114	0.08334489937543373	0.076314525169487	0.14965034965034965	-0.028895531948967063	-0.05028025409704799	0.056899588960657665	0.21566753856830193	0.21651096994608446	0.1322158757273261	0.026423957721667644	0.11653766081246997	0.007975230875994235	0.19498745529279882	0.059622057331981	0.07114183526397266	0.21814978914215555	0.1552180643783697	0.08319009235039769	0.20251961778679337	0.13281908930763892
HypR	-0.04192601291837933	-0.13601131692734747	0.24431751454652217	0.10371003042758768	-0.06038541611060695	-0.07897293546148508	-0.016041210697699246	0.21604121069769924	0.11230982757700315	0.3065018950515134	0.17636256872898096	0.30452677093898467	0.32244701863022474	0.35891741845940317	0.2637164362355202	0.27006352426199753	0.2382693642235627	0.2788394811295575	0.2006085517535899	0.3050232210537554	0.26039609245716117	0.23205573052901296	0.19005498318475417	0.19176319863342764	0.11266214701329205	0.2068595526610794	0.3136497090695564	0.23916617733411627	0.2913414829445364	-0.0010569583088667059	0.06386590508727913	-0.03748999092510543	0.011247531094859339	-0.02627982704318582	0.057951209096247264	0.09508888058506379	-0.011824053808786632	0.11357497464367694	0.10824213953984946	0.1793359312443282	0.06871296642289008	0.13669460310681686	0.08542144878022741	0.1317461164789409	0.04866812576736241	0.0882239897507073	1.0	0.3582234559333796	0.24892969625794054	0.1859979714941547	0.12239897507073079	0.04439224897240165	0.044536379650883466	0.035557572198793574	-0.062029573479955157	0.2470186302247371	0.14280681150910157	0.15537287140340575	0.18897133400950195	0.1220626701542732	0.07314898841616399	0.09294827310094486	0.2388779159771526	0.2495916297443015	-0.0027331447178775424	0.19412267122190785	0.17287674157903166	0.27614904179789673	0.03816793893129771	0.0858858698553355	0.1275449741098596	-0.07496396733037955	-0.007339988256018791	0.0031548604067688038	0.1786526450648588	0.12724603640634174	-0.005466289435755085	-0.013905941386857417	0.12627982704318583	0.005599743767682699	-0.07262050926173064	-0.17235893877115252	-0.04420007473442588	0.06828591256072172	0.1306891581700742	0.22364276944429617	-0.07116318795708108	-0.004083702556985
FabR	-0.0821491485613623	-0.08161533123365185	0.06909731489884162	-0.08776490684887632	0.07749959963700422	-0.004062349863876581	-0.08348369188063845	0.3016174665029627	0.23167672022633853	0.16810975284257726	0.20217263652378156	0.2863129237175039	0.22562856990337907	0.19004430683819998	0.16355629103720706	0.05862381892916244	0.18231463193295255	0.26177867933593124	0.18198900336304916	0.20613356109539316	0.17031975657929857	0.13651310521539528	0.0872791330806598	0.15979287887684834	0.16012918379330593	0.18993220519938078	0.22856456520578658	0.18575241552340788	0.17355468958522394	0.17045854908450328	0.06579832381359099	-0.023568035018416696	0.05963273367853521	0.06431964981583302	0.21088987348529334	0.027112582074414134	0.03790103026744248	0.07858324881225645	-0.08688944643143116	-0.012235093151123685	-0.025185501521379383	0.1212405914695991	-0.06182138472214808	0.10679549458175412	0.19174718411359631	0.31887044253456465	0.3582234559333796	1.0	0.28055303475150806	0.2770031495222335	0.13475150803395078	0.005439598569369561	0.05587999786473069	-0.003880851972455026	0.1410879197138739	0.15888538941974056	0.17595152938664388	0.10663534938344099	0.15668606202957347	0.24473923023541344	0.18889126141034537	0.32412854321251267	0.26666310788448194	0.2071371376714888	0.12538301393263226	0.32865531415149735	0.20989163508247477	0.21232584209683447	0.12383494368227192	0.10964074093845086	0.07960817808146052	-0.15417178241605722	-0.018966529653552555	0.010799124539582554	0.2003523194362889	0.2382586878770085	0.27089627929322585	0.08539475791384188	0.15103827470239684	0.10942721400736669	0.18726311856082847	0.07709389846794427	0.16182138472214808	0.3197939465115038	0.16988202637057598	0.1349917258314205	-0.017066139966903326	0.1533176746917205
PdhR	-0.12854855068595528	-0.08504777665083009	0.07380024555597074	0.082848449260663	0.07184113596327336	0.008231463193295254	-0.06120749479528106	0.3761170127582341	0.22202530294133346	0.2540436662574067	0.28452463566967384	0.26752789195537285	0.2633801313190626	0.15805263438851225	0.10056584636737309	0.20861581166924678	0.20032562856990338	0.18607804409331127	0.22606096193882452	0.21474403459136285	0.22641861954839054	0.12866065232477447	0.10803395078204238	0.13202903966262744	0.2947472374953291	0.24133881385789782	0.3117333048630759	0.22313030480969412	0.23747931457855123	0.18797843377996049	0.1888111888111888	0.10325628569903379	-0.0007259915656862222	0.07114717343724977	0.07496396733037955	0.05360593604868414	0.1866972721934554	-0.0011530454278545882	-0.04310041103934234	0.04398120963006459	0.1434153632626915	0.08867239630598409	0.06597448353173543	0.012448620082207868	0.20579725617893557	0.15121977259381839	0.24892969625794054	0.28055303475150806	1.0	0.20806597982170502	0.15454011637217743	0.1684780867986975	-0.017092830833288847	0.0062616772540436665	0.03607537500667272	0.1584690119041264	0.09269204078364383	0.15780174024448834	0.08702823893663589	0.13894731222975498	0.15364864143490098	0.2015213793839748	0.256253669994128	0.12788127902631719	0.08970266374846528	0.20325094752575668	0.13054502749159239	0.10721187209736828	0.13345967010089146	0.054871083115357926	0.018672930123311803	0.07324507553515187	-0.08557091763198633	0.004169113329418673	0.17820957668285914	0.10811402338119895	0.22382426733571772	0.1418779693588854	0.15300806064164843	0.01242726738909945	0.08322212139006033	-0.04557732343991886	-0.04793679602839908	0.22944002562323174	0.09214220893610206	0.061170127582341326	0.0012064271606256338	0.09426146372711258
AgaR	-0.1788501574761117	-0.1429349276677521	0.0703624619655154	-0.059344472321571556	-0.15650990231142903	-0.07203331020124913	-0.1630224737094966	0.29112261784017507	0.33412694176052954	0.2517856189611915	0.31078844819302837	0.392905567714728	0.39711738643036354	0.4038594992793466	0.33848289115464686	0.4423530667805477	0.36176800298937706	0.4006459189665297	0.5163027811882773	0.46882506806170926	0.4614850798056905	0.47429669567074145	0.35994768590188436	0.4111834730155341	0.3278652645064859	0.2549458175412374	0.5487161693268563	0.40516201355896014	0.49034858271499493	-0.013436182138472214	0.08346233918753003	0.1179629530774569	0.13039022046655635	0.153547216142636	0.16024128543212512	0.027966689798750867	0.180755885336038	0.06356162921048417	0.09095713446858485	0.24434420541290772	0.2507767042118187	0.2001174398120963	0.07976298510649656	0.03254150429722949	0.12725137457961885	0.18374526237121658	0.1859979714941547	0.2770031495222335	0.20806597982170502	1.0	0.30133454331927617	0.19835050445737468	0.23607537500667272	0.21602519617786795	0.18175412373885658	0.2777077883948113	0.32348796241926014	0.2918646239256926	0.3548070250360327	0.19005498318475417	0.27673090268510114	0.258346233918753	0.2026744248118294	0.19948219719212085	0.2657823092937597	0.3132066406875567	0.2696738376127689	0.2031441840602146	0.1829658890727593	0.16341749853200235	0.1687503336358298	0.014738696418085732	0.031516575028025406	0.09804089040730263	0.10640580793252549	0.10838093204505418	0.04258260823146319	-0.008594458976138366	0.23696684994394918	0.07942668019003897	0.15069663161266214	0.04951689531842204	0.12522820690759623	0.056846207227886615	0.042278332354668234	0.11507500133454332	0.0671061762664816	0.10112101638819196
AmtR	-0.18628623285111834	-0.09598035552234026	0.21232050392355736	-0.10593604868414029	-0.10756419153365718	-0.12960017082154487	-0.11987935728393743	0.2893983878716703	0.3926813644370896	0.2507446751721561	0.3166604387978434	0.3563444189398388	0.4630064591896653	0.2690492713393477	0.4240644851331874	0.395099556931618	0.3649975978220253	0.37769711204825707	0.3694442961618534	0.4369935408103347	0.4314098115624833	0.38672930123311805	0.37648534671435435	0.36188544280147333	0.4149148561362302	0.30516735173223725	0.43518923824267336	0.36834463246676985	0.3483104681577964	0.19091442908236803	0.28675599209950353	0.02331180270111568	0.13342230288795173	0.1562216409544654	0.08869908717236961	0.18931297709923664	0.33388672396305985	0.15315219132013025	0.02254310574921262	0.07605295467890888	0.01986334276410612	-0.032429402658410295	0.07219345539956228	0.11052153952917311	0.10695563978006727	0.2072278866171996	0.12239897507073079	0.13475150803395078	0.15454011637217743	0.30133454331927617	1.0	0.3210430790583462	0.23971067100838092	0.260695030160679	0.13404153098809587	0.014653285645652058	0.0893770351785619	0.018785031762130998	0.2666844605775903	0.142112848983078	0.2714354347942134	0.16128756739443761	0.28872577803875515	0.08083061976191747	0.25536219505685154	0.30099290022954145	0.28333956120215664	0.198724176586772	0.15945657396039076	0.24663961992206268	0.14785672342924253	-0.06625206854214488	0.024278012064271607	0.06927347461698606	0.18627555650456415	0.11920140927774515	-0.042326375914162176	0.03498104948486628	0.09261196818448726	0.05539422409651417	0.1564725350984893	-0.026423957721667644	0.06189611914802755	0.10411573159664762	7.473442587946405e-05	0.09302834570010142	0.2238990017615972	0.09224363422836705
NifA	-0.11730635776437304	-0.2944269470987028	-0.3204291891314792	-0.05922169433619815	-0.2383921422089361	-0.06608658517055464	-0.08703891528319009	0.27169700528479157	0.195200982223883	0.29805156675385686	0.23708428975604548	0.25210057118454066	0.24145091549671702	0.10869054609512625	0.2836491752522287	0.3290503389740031	0.406021459456574	0.466513639032723	0.35084610046442105	0.42732610900549833	0.2454065018950515	0.45515400629904446	0.32645598676133025	0.339102119254791	0.6138632360006406	0.32132066406875565	0.39388779159771525	0.3792345059520632	0.3666097261517109	0.07898361180803928	0.19261196818448728	0.1570650723322479	0.011199487535365397	0.23935301339881493	0.028996957241232052	0.10713179949821171	0.20752148614744034	0.001078311001975124	-0.07792131532589548	0.08291784551326536	0.11406608658517055	-0.024267335717717397	0.06271819783270165	-0.025804729621523515	0.19156034804889766	0.23479955159344473	0.04439224897240165	0.005439598569369561	0.1684780867986975	0.19835050445737468	0.3210430790583462	1.0	0.2963059840922436	0.21312656808840014	0.26627342123525327	0.20191640420648055	0.1639406395131586	0.0864623925692628	0.17721133828004057	0.17122724603640635	0.24920728126834998	0.09869748572038649	0.19797149415470025	0.162889019377569	0.2752041851278493	0.3362728874179256	0.28724176586772004	0.24770725457748358	0.283206106870229	0.29157102439545185	0.1827416857951209	-0.05135322692574601	-0.025254897773981745	-0.024801153045427855	0.2261410345379811	0.039529173116959374	0.04333529066353494	0.08278439118133775	0.18332888485560242	0.06063097208135376	0.28848022206800833	0.12751828324347408	0.07746223242406448	0.011279560134521966	0.005204718945176961	0.04219825975551166	0.17603160198580045	-0.03856296375380345
NadQ	-0.26493887791597714	-0.25596007046388725	-0.040004270538621683	-0.08761009982384028	-0.15570383814658623	-0.03585650990231143	-0.24243847755298137	0.34250787380558373	0.29796081780814604	0.2164629263865905	0.2281108204772327	0.2658623818929162	0.2737575401697539	0.30935781775476434	0.3600544493674265	0.46070570650723325	0.4917044787273795	0.46520578657983236	0.34323920354454707	0.4559066887311162	0.40513532269257463	0.4183953451129024	0.46190145732130466	0.4601131692734746	0.38152458228794106	0.33782629584156304	0.4480061922810014	0.3695563978006726	0.35676613462873	0.12358938771152511	0.1059467250306945	0.3071798430577056	0.2072545774835851	0.20683286179469385	0.07903699354081034	0.08179149095179629	0.20263171942561256	0.06944429616185341	0.014968237869001227	-0.07609566006512572	-0.033096674318048365	0.0017509208348903006	0.038264026050285595	0.13692948273100944	0.13505578391074574	0.008103347034644744	0.044536379650883466	0.05587999786473069	-0.017092830833288847	0.23607537500667272	0.23971067100838092	0.2963059840922436	1.0	0.243847755298137	0.30152137938397483	0.21124753109485933	0.07337852986707949	0.09178988949981316	0.254823039555864	0.1708322212139006	0.2239256926279827	0.15454011637217743	0.13719105322158756	0.1512037580739871	0.2157262584743501	0.26320930977419527	0.17745689425078737	0.15417712058933433	0.13568568835744407	0.2734372497731276	0.2399028452463567	-0.0700101425292265	0.11145038167938931	-0.00464421075108098	0.05338707094432285	0.06122884748838947	0.06563817861527785	0.07446751721560882	0.09003896866492286	0.07634121603587253	-0.04670901617466503	0.12500934180323495	0.17103507179843058	-0.015763625687289808	-0.06436769337532697	0.14631399135215928	-0.12464634602039182	-0.08150856776810975
CcpA	-0.1821277958682539	-0.012950408370255698	-0.16706880905354188	-0.09921528852826562	-0.17424865211124754	-0.25444402925318954	-0.2604174451502696	0.16215235146532855	0.2210003736721294	0.17576469332194522	0.27462766241392195	0.30650723322479045	0.23398814925532482	0.40476165056317726	0.3010249292692041	0.4584316446911867	0.3963913948646773	0.3516841936689265	0.35222334916991405	0.46218438050499117	0.43438317407783056	0.3850371003042759	0.2949554262531362	0.3720119575081407	0.32768910478834146	0.32924251321197884	0.37043185821811775	0.30333102012491325	0.19390914429082368	-0.005311482410719052	0.1185608284844926	0.047659211017989644	0.14533710564244914	0.19164042064805423	0.018096407409384507	0.18456200288261357	0.15516468264559868	-0.02512144344205413	0.20731329738963328	0.09314044733892062	0.1606843538141248	0.0507606896919874	0.07233224790476699	0.0913681738109219	0.06625206854214488	0.2015107030374206	0.035557572198793574	-0.003880851972455026	0.0062616772540436665	0.21602519617786795	0.260695030160679	0.21312656808840014	0.243847755298137	1.0	0.34886563817861527	0.13415897080019218	0.11158383601131693	0.0544920728126835	0.17184113596327336	0.1690973148988416	0.10998238402818555	0.18350504457374686	0.00916030534351145	0.015395291731169594	0.15626434634068223	0.26784818235199914	0.3102172636523782	0.10342710724390114	0.11593444723215715	0.11424758447659211	0.1451822986174131	0.08099076496023061	0.17737682165163082	0.16718624886563818	0.08965462018897133	0.13673730849303367	-0.048059574013772484	0.04595099556931618	0.1749105855976085	-0.06667912240431324	-0.13385469492339722	-0.08708162066940693	0.06374846527518284	-0.12908770618694282	0.05697966155981423	-0.06124486200822079	-0.043415363262691506	-0.12295948326482678
NagR	-0.16794960764426414	-0.17344792611968185	-0.2357230555703838	-0.13221053755404902	-0.20554102386163456	0.008231463193295254	-0.1763038488229328	0.1838893930496984	0.16237121656968986	0.30776170394491004	0.3271285965942454	0.3264880158009929	0.2991725831420488	0.3663695083542412	0.2793412694176053	0.3037100304275877	0.3947846047082688	0.3407569529706934	0.37603694015907757	0.38067581273688145	0.35747077350130785	0.23446858485026423	0.29678641968718306	0.3704532109112262	0.3183045961671916	0.2762931724763786	0.32265520738803183	0.37139272940799656	0.2881225644584423	0.08144984786206161	0.10114770725457749	0.14794213420167618	0.11484012171035071	0.24931938290716918	0.11903592590615492	0.1620776170394491	0.14555063257353335	0.0766668446057759	0.09127742486521112	0.06350824747771312	0.16940692894891368	0.05976618801046282	0.08478620616025197	0.04658090001601452	0.03818929162440613	0.028420434527304757	-0.062029573479955157	0.1410879197138739	0.03607537500667272	0.18175412373885658	0.13404153098809587	0.26627342123525327	0.30152137938397483	0.34886563817861527	1.0	0.23891528319009234	0.1818929162440613	0.04020178294987455	0.020423850958202105	0.28934500613889924	0.1266321464794747	0.1838840548764213	0.07591416217370416	0.20300005338173277	0.24039929536112742	0.3389206213633695	0.31531521913201305	0.15723589387711526	0.3019324187263119	0.16496023060908557	0.1528639299631666	-0.0007420060855175359	0.11690065659531308	0.07512411252869268	0.0884535312016228	0.24069289489136816	0.19563871243260555	0.08877915977152619	0.25831420487909035	0.04688517589280948	0.05771099129877756	0.08791437570063525	0.13227993380665137	-0.07590882400042705	0.013596327336785351	0.09017776117012759	0.07684300432392036	0.09600704638872577
XylR	-0.20798590722254845	-0.1966209363155928	0.04265734265734266	0.014407729674905247	-0.1925425719318849	-0.0826242459830246	0.11885976618801046	0.16741045214327657	0.16888378796775744	0.3201676186409011	0.29750173490631504	0.33881919607110444	0.24365558106016122	0.411279560134522	0.30704638872577805	0.3693268563497571	0.4088880585063791	0.3624352746490151	0.41954839054075693	0.38752468905140663	0.3058292852185982	0.4024021779746971	0.33729781668712966	0.4319276143703625	0.30479367960283993	0.3511236854748305	0.406635349383441	0.37418993220519936	0.26447445684086907	-0.004265200448406555	-0.03179416003843485	0.20654993861100732	0.17908503710030427	0.059798217050125446	0.1690866385522874	-0.008359579351945765	0.13031014786739978	0.020471894517696043	0.2702076549404794	0.1809854267869535	0.09822772647200129	0.16658837345860247	0.17368280574387446	-0.015416644424278012	0.11825655260769764	-0.0737361874766455	0.2470186302247371	0.15888538941974056	0.1584690119041264	0.2777077883948113	0.014653285645652058	0.20191640420648055	0.21124753109485933	0.13415897080019218	0.23891528319009234	1.0	0.3710083809320451	0.2744515026957775	0.18204238509582021	0.22760369401590774	0.12225484439224897	0.2894624459509956	0.058661186142102174	0.1778305663801847	0.2465488709763519	0.28187690172422997	0.11895051513372124	0.1814551860353387	0.1963860566914002	0.20590935781775477	0.1370949661025997	-0.05944589761383655	0.1282122457694977	-0.008733251481343084	0.11426359899642342	0.21122617840175092	0.14659691453584583	0.00213526931084183	0.08426840335237282	-0.09578818128436449	-0.026087652805210058	0.011626541397533764	0.08281108204772326	-0.06057759034858271	-0.0564725350984893	0.2225270912293813	-0.20601078311001975	0.1276570757486788
PhrR	0.04269470987028239	0.055746543532803075	-0.06083916083916084	0.04623925692627983	-0.033577109912987776	0.05046709016174665	0.04510756419153366	0.25616292104841726	0.22968024342070142	0.3015107030374206	0.286115411306251	0.331751454652218	0.18560828484492606	0.21755191373511984	0.36049217957614904	0.1826349223295788	0.24240111034004164	0.23168739657289275	0.2391074574280681	0.30842897560454813	0.28930230075268243	0.24743500774035126	0.264623925692628	0.2102706453851492	0.14840655527678429	0.24186729301233117	0.23729247851385257	0.23028879517429135	0.2825121443442054	-0.1672236160785779	-0.08322745956333742	0.09023648107617573	0.005978754070357124	0.015149735760422783	0.1771366038541611	0.09040196444776598	0.14371963913948646	0.13505044573746863	0.27670954999199276	0.21383654513425507	0.11007313297389633	0.10887738215982491	0.09939678641968719	0.042502535632306625	0.2211071371376715	0.07979501414615918	0.14280681150910157	0.17595152938664388	0.09269204078364383	0.32348796241926014	0.0893770351785619	0.1639406395131586	0.07337852986707949	0.11158383601131693	0.1818929162440613	0.3710083809320451	1.0	0.34417872204131744	0.21932952543639567	0.255282122457695	0.17347995515934447	0.18841616398868308	0.18301927080553035	0.22029039662627448	0.2929856403138846	0.2590562109646079	0.20673677467570598	0.07046388725778038	0.24249185928575243	0.20243420701435969	0.2173704158436983	-0.0530934714140821	0.13736721293973203	0.18502642395772168	0.09481129557465436	0.29414402391501626	0.1835530881332408	0.11745048844285486	0.17122724603640635	0.22063737788928628	0.14227833235466822	0.10109966369508354	0.06251000907489457	0.08870976351892382	0.11319596434100251	0.09694656488549619	0.08666524315379277	0.18639299631666043
VanR	0.025633908076656168	0.0035125180163348103	0.0001708215448673464	0.07452089894837986	0.08932899161906796	-0.07427534297763305	0.005364864143490098	0.22982971227246035	0.2541504297229488	0.20752148614744034	0.2034057545507927	0.2871456787487322	0.21662840975818076	0.1484172316233385	0.21718891795227674	0.16757059734158972	0.21897186782682965	0.17435541557678963	0.15968077723802915	0.252068542144878	0.2784231036139433	0.10659264399722415	0.12888485560241286	0.1360486841402872	0.19618854428014734	0.344563070517269	0.3324347408316874	0.3300966209363156	0.2840335237281802	-0.10144130678481823	-0.17819890033630492	0.12724603640634174	0.06869695190305877	-0.07096567554582822	0.11805904019644478	0.14542785458815993	0.16213099877222015	0.12677627715795656	0.17028238936635884	0.23200234879624193	0.06425025356323066	0.20322425665937116	0.23930496983932098	0.026258474350077405	0.111792024769124	0.10704105055250093	0.15537287140340575	0.10663534938344099	0.15780174024448834	0.2918646239256926	0.018785031762130998	0.0864623925692628	0.09178988949981316	0.0544920728126835	0.04020178294987455	0.2744515026957775	0.34417872204131744	1.0	0.2286926813644371	0.14604174451502697	0.1920621363369455	0.23807185181230983	0.20130251427961351	0.14237975764693322	0.193466075908824	0.21461058025943522	0.16297443015000268	0.15520204985853842	0.1599583622484386	0.20994501681524583	0.13292585277318103	0.04840655527678429	0.0961565152404847	0.07587679496076442	0.19170981690065658	0.36216302781188275	0.1660492179576149	0.1835691026530721	0.2542518550152138	0.1560187903699354	0.06956707414722682	0.2679335931244328	0.1123685474830513	0.12535632306624672	0.11311055356856883	0.2266107937863663	0.07859926333208776	-0.006923610740404634
NagQ	0.07836972188117226	0.01916938023808253	0.008695884268403353	-0.027769177387497998	-0.007665616825922169	-0.03292585277318102	-0.1392142208936102	0.23160732397373618	0.23586718624886563	0.2504937810281322	0.04816633747931458	0.4619601772273528	0.4124806491218705	0.24999733091336146	0.3083809320450542	0.36142635989964234	0.29215288528265626	0.3575241552340789	0.25999572946137833	0.37891955372871405	0.3851705546362035	0.3310681684727486	0.3580099290022954	0.3381572625847435	0.3527197992846848	0.26167725404366626	0.4533069983451663	0.41887578070784176	0.4593498104948487	0.09965835691026531	0.0329045000800726	-0.039796081780814604	0.06310788448193029	0.14497944803288315	0.22968024342070142	0.20960337372551113	0.3600918165803662	-0.0004750974216623072	0.14594565739603907	0.2892595953664656	0.055522340255164684	0.3162974430150003	0.23754337265787648	0.07060801793626222	0.14510756419153364	0.16304382640260504	0.18897133400950195	0.15668606202957347	0.08702823893663589	0.3548070250360327	0.2666844605775903	0.17721133828004057	0.254823039555864	0.17184113596327336	0.020423850958202105	0.18204238509582021	0.21932952543639567	0.2286926813644371	1.0	0.31367639993594193	0.42653605936048683	0.24967170234345806	0.20144664495809533	0.2756632680296802	0.24064485133187424	0.28591789889499813	0.3500400362995783	0.4341109272406982	0.18561896119148028	0.12236160785779106	0.25277318101745583	0.024977312763572304	0.19717610633641167	0.14765387284471254	0.22750760689691987	0.3231463193295254	0.246095126247798	0.22604494741899323	0.25513265360593607	0.12245769497677894	0.13469812630117975	0.20416911332941867	0.3509048203704692	-0.019676506699407462	0.013265360593604869	0.11172262851652165	0.09940746276624139	0.07197459029520098
