	ArgR	MetR	SoxR	HisR	NrdR	HutC	SahR_SamR	CcpA	PaaR	Rex	Zur	FabR	HrcA	RbkR	RutR	BirA	NikR	MntR	ModE	ThiR	LexA	NadQ	NagC	KdgR	PurR	CadR-PbrR	PdxR	IscR	LldR	MerR	NrtR	NsrR	Phr	CzrA	FUR	AraR	XylR	HypR	SiaR	MetJ	PhsR	NagQ	NtrC	LiuR	PhrR	HexR	TyrR	CueR	GntR	PhnR	FnrN_FixK	HcpR	LiuQ	FruR	NagR	NarP	PhnF	LtbR	SdaR	GlcC	PdhR	PsrA	PrpR	NiaR	TrpR	DasR	QorR	ZntR	AmtR	RbsR	FadP	CblR	Irr	AgaR	TtrR	ExuR_UxuR	AcnR	FadR	BioQ	GulR	CsoR	VanR	GguR	NifA	NorR	FixJ	NmlR	NnrR
PdxR	0.2838505793695811	0.2420387326796856	0.2974637387569889	0.08192204845636496	0.3601815087918321	0.23960781136050563	0.44558787780568837	0.079004942873349	0.23004618750506442	0.3034600113442995	0.24171460983712828	0.29762580017826756	0.38335629203468113	0.19406855198120088	0.26002755044161735	0.46065958998460416	0.32144882910623124	0.4805931448018799	0.37784620371120653	0.3220970747913459	0.5945223239607811	0.5350457823515112	0.5433109148367231	0.44704643059719634	0.42419577019690463	0.39243173162628636	1.0	0.42468195446074064	0.4679523539421441	0.4677902925208654	0.38513896766874645	0.4083137509115955	0.4682764767847014	0.5201361315938741	0.3561299732598655	0.4275990600437566	0.4509359047078843	0.47038327526132406	0.23782513572644032	-0.013208005834211166	0.16441131188720526	0.5241876671258406	0.5087918321043675	0.2319909245604084	0.32112470626367395	0.24058017988817762	0.4498014747589336	0.1462604327039948	0.2209707479134592	0.20784377278988736	0.11579288550360586	0.021635199740701726	0.24641439105420954	0.16003565351268131	0.18094157685762904	-0.16311482051697593	-0.23458390730086703	0.05826108094967993	-0.10720363017583664	0.47167976663155337	0.24673851389676688	0.5013370067255489	0.4081516894903168	0.39486265294546635	0.2498176809010615	-0.02147313831942306	0.051130378413418685	0.05874726521351592	0.25241066364152015	0.10931042865245928	-0.4128514707073981	-0.04432379871971477	0.008184101774572563	0.013208005834211166	-0.14609837128271616	-0.16489749615104124	-0.22226723928368852	-0.36407098290252005	-0.03865164897496151	-0.17737622558949842	0.02568673527266834	0.1650595575723199	0.04643059719633741	-0.13588850174216027	0.004942873348999271	-0.09569726926505145	0.0013775220808686492	0.13037841341868567
IscR	0.5583826270156389	0.28774005348026904	0.24446965399886558	0.3536990519406855	0.4292196742565432	0.2736407098290252	0.2425249169435216	0.01823190989384977	0.45336682602706424	0.21983631796450856	0.43343327120978853	0.3426788752937363	0.3666639656429787	0.34543391945547364	0.27931285957377844	0.4233854630905113	0.32242119763390326	0.43051616562677253	0.46373875698889877	0.3742808524430759	0.4175512519244794	0.47945871485292924	0.36034357021311075	0.39794181994976097	0.48675147881046915	0.4047483996434649	0.42468195446074064	1.0	0.4750830564784053	0.4165788833968074	0.41868568187343	0.5117089376873836	0.5624341625476056	0.661777813791427	0.5655133295519001	0.3870837047240904	0.27169597277368124	0.3582367717364881	0.32063852199983794	0.2410663641520136	0.3626124301110121	0.2242119763390325	0.2063852199983794	0.47362450368689735	0.3308483915403938	0.2893606676930557	0.3840045377197958	0.39794181994976097	0.10217972611619804	0.4002106798476623	0.2613240418118467	0.2960051859654809	0.11563082408232721	0.448180860546147	0.29406044891013694	-0.07090187180941576	0.057450773843286604	0.29649137022931693	0.16133214488291062	0.2788266753099425	0.03281743780892958	0.16765254031277854	0.3580747103152095	0.29357426464630093	0.13896766874645491	-0.06134024795397456	-0.17462118142776112	0.051130378413418685	0.27542338546309053	0.1775382870107771	-0.39389028441779433	0.09294222510331415	0.13054047483996434	-0.10120735758852605	-0.05550603678794263	-0.026821165221618995	-0.10850012154606596	-0.19601328903654486	-0.014504497204440484	0.23766307430516165	0.20200956162385544	-0.17899683980228506	-0.08094967992869298	-0.06976744186046512	-0.10088323474596872	-0.14642249412527347	-0.0028360748723766306	-0.12276152661858844
LldR	0.41868568187343	0.3203143991572806	0.33603435702131107	0.3712016854387813	0.35450935904707886	0.1926099991896929	0.3444615509278016	0.1705696458957945	0.11368608702698323	0.4269508143586419	0.2932501418037436	0.38335629203468113	0.4021554169030062	0.3395997082894417	0.42840936715014993	0.5096021392107609	0.41722712908192205	0.39064905599222105	0.5168949031683008	0.3483510250384896	0.5484968803176404	0.5925775869054372	0.4527185803419496	0.44639818491208166	0.49469248845312375	0.47994489911676524	0.4679523539421441	0.4750830564784053	1.0	0.6484887772465765	0.4632525727250628	0.5706992950328175	0.5616238554412122	0.4324609026821165	0.24835912810955352	0.4170650676606434	0.40296572400939956	0.43699862247791915	0.21562272101126326	-0.10363827890770602	0.12827161494206304	0.10120735758852605	0.20978850984523134	0.29908435296977554	0.38643545903897575	0.3203143991572806	0.3712016854387813	0.38821813467304106	0.2530589093266348	0.33117251438295114	0.185317235232153	0.1605218377765173	0.3865975204602544	0.21140912405801798	0.263106717445912	-0.012883882991653836	0.01758366420873511	0.16408718904464792	-0.10201766469491938	0.2329632930880804	0.22793938902844177	0.14107446722307754	0.16894903168300787	0.4126894092861194	0.38805607325176245	0.06425735353699052	0.015152742889555142	-0.05712665100072928	0.16003565351268131	0.2255084677092618	-0.392107608783729	0.17170407584474515	0.06490559922210518	0.12357183372498177	-0.061664370796531885	-0.1670042946276639	-0.10347621748642735	-0.20006482456851146	0.01612511141722713	0.0368689733408962	0.15517381087432136	0.14788104691678147	0.041406693136698806	-0.17413499716392514	-0.07819463576695568	-0.16716635604894256	-0.24317316262863625	0.042054938821813465
MerR	0.41495826918402073	0.4041001539583502	0.4021554169030062	0.37573940523458393	0.40993436512438214	0.3318207600680658	0.24576614536909488	0.29260189611862897	0.2721821570375172	0.545255651892067	0.46568349404424275	0.394052345839073	0.4000486184263836	0.40734138238392353	0.38756988898792644	0.5016611295681063	0.26667206871404264	0.5301839397131513	0.5812332874159306	0.32144882910623124	0.48286200469978124	0.6951624665748318	0.6100802204035329	0.4608216514058828	0.43278502552467385	0.3712016854387813	0.4677902925208654	0.4165788833968074	0.6484887772465765	1.0	0.5489830645814764	0.41495826918402073	0.5833400858925533	0.41171704075844745	0.4361883153715258	0.42354752451178995	0.32420387326796857	0.4010209869540556	0.2686168057693866	-0.14172271290819222	0.20784377278988736	0.28222996515679444	0.31464224941252733	0.3598573859492748	0.4418604651162791	0.35953326310671746	0.43084028846932987	0.5261324041811847	0.40993436512438214	0.36763633417065067	0.38141155497933715	0.3159387407827567	0.47119358236771736	0.3112389595656754	0.3365205412851471	0.08386678551170894	0.04480998298355077	0.14966372255084678	0.06328498500931853	0.25435540069686413	0.24803500526699618	0.052426869783648	0.26051373470545336	0.498906085406369	0.32015233773600194	-0.018393971315128432	0.0008913378170326554	0.06425735353699052	0.14463981849120816	0.23669070577748966	-0.32550036463819787	0.19779596467061017	0.04950976420063204	0.1362126245847176	-0.014990681468276477	-0.09991086621829673	-0.31869378494449396	-0.06036787942630257	0.0822461712989223	-0.01337006725548983	0.2875779920589904	-0.030710639332306944	0.1357264403208816	-0.10072117332469006	-0.13232315047402965	-0.17915890122356373	-0.18774815655133295	0.14010209869540555
NrtR	0.5977635523863545	0.5175431488534155	0.3120492666720687	0.34170650676606434	0.4971234097723037	0.42727493720119925	0.606190746292845	0.3605056316343894	0.27023741998217327	0.6713394376468682	0.6340653107527753	0.23361153877319504	0.24333522404991492	0.36779839559192934	0.37557734381330526	0.53277692245361	0.27153391135240257	0.5478486346325258	0.48043108338060125	0.6131593874078276	0.46892472246981604	0.5494692488453123	0.7283850579369581	0.5295356940280366	0.41349971639251276	0.5797747346244226	0.38513896766874645	0.41868568187343	0.4632525727250628	0.5489830645814764	1.0	0.6577262782594603	0.6120249574588769	0.5298598168705939	0.5612997325986548	0.37006725548983066	0.4355400696864111	0.2718580341949599	0.4627663884612268	0.0318450692812576	0.1778624098533344	0.3368446641277044	0.11238959565675391	0.1298922291548497	0.16311482051697593	0.3212867676849526	0.3835183534559598	0.30637711692731545	0.24673851389676688	0.2929260189611863	0.18677578802366096	0.1939064905599222	0.15711854792966534	0.05583015963049996	0.08645976825216757	0.16765254031277854	0.20379223725792076	0.29762580017826756	0.15614617940199335	0.17851065553844908	0.30508062555708615	0.33668260270642575	0.20622315857710072	0.3716878697026173	0.46860059962725875	-0.07398103881371039	0.13183696621019367	0.11222753423547524	0.027631472328012316	0.1623045134105826	-0.4313264727331659	0.3259865489020339	0.31739729357426466	0.3593712016854388	0.15112227534235476	-0.04027226318774816	0.07511546876266105	0.018069848472571103	0.05323717689004132	0.15468762661048538	0.014342435783161819	0.15873916214245198	-0.014180374361883154	-0.09213191799692083	8.103071063933231e-05	-0.0922939794181995	0.2572725062798801	0.18969289360667693
NsrR	0.37411879102179724	0.4021554169030062	0.3011911514463982	0.36779839559192934	0.394538530102909	0.367474272749372	0.5386111336196419	0.2762336925694838	0.2770439996758772	0.4248440158820193	0.5664856980795722	0.3107527753018394	0.4498014747589336	0.41803743618831535	0.43586419252896846	0.6484887772465765	0.47994489911676524	0.3976176971072036	0.49274775139777977	0.49841990114253304	0.42727493720119925	0.4207924803500527	0.6186694757313022	0.5862571914755692	0.44202252653755775	0.46989709099748805	0.4083137509115955	0.5117089376873836	0.5706992950328175	0.41495826918402073	0.6577262782594603	1.0	0.7752208086864922	0.62985171379953	0.5531966615347217	0.5446074062069525	0.49728547119358235	0.48966858439348515	0.5180293331172514	0.08273235556275829	0.15306701239769874	0.3302001458552791	0.13183696621019367	0.30135321286767686	0.2522486022202415	0.3528887448342922	0.3370067255489831	0.37784620371120653	0.16311482051697593	0.5196499473300381	0.15598411798071468	0.2588931204926667	0.28660562353131835	0.16068389919779597	0.22064662507090188	0.41479620776274206	0.2571104448586014	0.24787294384571754	0.130702536261243	0.31496637225508467	0.21286767684952598	0.5110606920022689	0.0679847662263998	0.210436755530346	0.37833238797504254	-0.034113929179158904	0.02212138400453772	-0.002349890608540637	0.05583015963049996	0.15971153067012397	-0.4041001539583502	0.16246657483186128	0.236042460092375	0.25873105907138805	0.13734705453366827	-0.14156065148691355	-0.02422818248116036	-0.17024552305323717	0.001539583502147314	0.16311482051697593	0.04416173729843611	0.11660319260999918	-0.10428652459282067	-0.15890122356373065	-0.21740539664532857	-0.03460011344299489	-0.06263673932420387	-0.005915241876671258
Phr	0.5204602544364314	0.5450935904707884	0.4908030143424358	0.35580585041730817	0.3976176971072036	0.317721416416822	0.3827080463495665	0.338951462604327	0.41868568187343	0.36958107122599465	0.47070739810388135	0.44331901790778705	0.33862733976176973	0.471355643788996	0.41171704075844745	0.524025605704562	0.37557734381330526	0.5256462199173487	0.42111660319261	0.4100964265456608	0.576209383356292	0.6117008346163196	0.6680982092212949	0.5557896442751803	0.556437889960295	0.30264970423790616	0.4682764767847014	0.5624341625476056	0.5616238554412122	0.5833400858925533	0.6120249574588769	0.7752208086864922	1.0	0.6710153148043109	0.5517381087432137	0.5612997325986548	0.37946681792399317	0.47054533668260273	0.393566161575237	-0.001539583502147314	0.17721416416821975	0.36504335143019206	0.1101207357588526	0.29162952759095695	0.3303622072765578	0.42597844583096994	0.35483348188963615	0.29827404586338224	0.07187424033708775	0.33668260270642575	0.10866218296734462	0.14253302001458554	0.2731545255651892	0.12697512357183371	0.2021716230451341	0.2146503524835913	0.030710639332306944	0.13313345758042297	0.16246657483186128	0.21027469410906732	0.10931042865245928	0.3742808524430759	0.14836723118061745	0.35029576209383356	0.4243578316181833	-0.1256786322016044	-0.09845231342678876	-0.05664046673689328	0.1504740296572401	0.21238149258568997	-0.34024795397455637	0.3352240499149178	0.27104772708856656	0.2428490397860789	0.20573697431326474	-0.08240823272020095	-0.23490803014342435	-0.2127056154282473	0.00105339923831132	0.19552710477270885	0.01758366420873511	-0.06928125759662912	-0.17510736569159713	-0.12908192204845637	-0.029900332225913623	-0.18369662101936635	-0.15517381087432136	-0.006563487561785917
CzrA	0.6133214488291062	0.5403938092537072	0.365529535694028	0.34122032250222833	0.37573940523458393	0.3313345758042298	0.32112470626367395	0.17267644437241714	0.42419577019690463	0.312859573778462	0.4102584879669395	0.27234421845879586	0.32987602301272184	0.3444615509278016	0.23004618750506442	0.48788590875941984	0.43602625395024713	0.48869621586581313	0.38432866056235315	0.3736326067579613	0.37006725548983066	0.4219269102990033	0.5637306539178348	0.5014990681468277	0.42597844583096994	0.41852362045215136	0.5201361315938741	0.661777813791427	0.4324609026821165	0.41171704075844745	0.5298598168705939	0.62985171379953	0.6710153148043109	1.0	0.6779839559192934	0.4976095940361397	0.5366663965642978	0.4839964346487319	0.4485049833887043	0.2187018880155579	0.2880641763228263	0.22680495907949114	0.0005672149744753262	0.2187018880155579	0.20330605299408475	0.18094157685762904	0.13831942306134024	0.15209464387002675	0.078518758609513	0.20962644842395267	0.12276152661858844	0.15517381087432136	-0.049347702779353374	0.17737622558949842	0.09796612916295276	0.06879507333279312	0.03200713070253626	0.35467142046835753	0.12810955352078437	0.0235799367960457	0.2652135159225346	0.4745968722145693	0.43229884126083784	0.43651243821408314	0.210922939794182	-0.2584069362288307	-0.0927801636820355	-0.15014990681468277	0.11498257839721254	0.004456689085163277	-0.3836804148772385	0.2695891742970586	0.41593063771169275	0.2823920265780731	0.18353455959808768	-0.14026416011668422	0.021635199740701726	-0.26732031439915727	0.031520946438700265	0.28595737784620373	-0.0368689733408962	-0.02844177943440564	-0.15873916214245198	-0.07835669718823435	0.10104529616724739	0.05048213272830403	0.08710801393728224	0.0862977068308889
FUR	0.444777570699295	0.6821975528725387	0.17219026010858116	0.3303622072765578	0.33344137428085246	0.46130783566971884	0.3395997082894417	0.35775058747265215	0.5634065310752775	0.3752532209707479	0.6139696945142209	0.31059071388056075	0.3789806336601572	0.29227777327607163	0.2485211895308322	0.48610323312535453	0.3840045377197958	0.2827161494206304	0.4324609026821165	0.36650190422170004	0.3363584798638684	0.23782513572644032	0.6606433838424763	0.48043108338060125	0.36633984280042137	0.3616400615833401	0.3561299732598655	0.5655133295519001	0.24835912810955352	0.4361883153715258	0.5612997325986548	0.5531966615347217	0.5517381087432137	0.6779839559192934	1.0	0.34980957782999755	0.3170731707317073	0.40053480269021957	0.48318612754233853	0.08840450530751155	0.21983631796450856	0.2054128514707074	-0.11482051697593387	0.09034924236285552	0.0290900251195203	0.15420144234664937	0.1632768819382546	0.27785430678227047	0.06441941495826918	0.4882100316019771	0.3909731788347784	0.3420306296086217	0.033303622072765576	0.23669070577748966	0.12746130783566972	0.210436755530346	0.15598411798071468	0.2410663641520136	0.13280933473786566	0.11449639413337655	0.2329632930880804	0.2169192123814926	0.3426788752937363	0.28774005348026904	-0.03946195608135483	-0.2689409286119439	-0.11401020986954055	-0.00948059314480188	0.029738270804634957	0.03994814034519083	-0.16959727736812252	0.27283040272263187	0.2694271128757799	0.26213434891824	0.26796856008427195	0.2112470626367393	0.004618750506441942	0.10687950733327932	0.18645166518110365	0.4169030062393647	0.11141722712908192	-0.03524835912810955	-0.27169597277368124	-0.03443805202171623	-0.08597358398833158	-0.078518758609513	0.13912973016773358	0.062474677902925206
AraR	0.3016773357102342	0.2875779920589904	0.42678875293736324	0.3405720768171137	0.37784620371120653	0.22502228344542582	0.16246657483186128	0.392107608783729	0.4160926991329714	0.1926099991896929	0.4292196742565432	0.6123490803014342	0.4394295437970991	0.5233773600194473	0.5165707803257434	0.5068470950490236	0.36455716716635606	0.526942711287578	0.36698808848553605	0.34024795397455637	0.2634308402884693	0.4741106879507333	0.4355400696864111	0.4536909488696216	0.4131755935499554	0.28336439510574507	0.4275990600437566	0.3870837047240904	0.4170650676606434	0.42354752451178995	0.37006725548983066	0.5446074062069525	0.5612997325986548	0.4976095940361397	0.34980957782999755	1.0	0.5656753909731789	0.5045782351511223	0.5040920508872863	0.10023498906085407	0.08872862815006888	0.1880722793938903	0.12746130783566972	0.2738027712503039	0.3752532209707479	0.40977230370310347	0.2485211895308322	0.29033303622072765	0.0812738027712503	0.3185317235232153	0.0717121789158091	0.14139859006563488	0.3455959808767523	0.21724333522404993	0.3891905032007131	0.16894903168300787	0.38692164330281176	0.01790778705129244	0.0579369581071226	0.11579288550360586	0.044647921562272104	0.24706263673932422	0.11952029819301516	0.24220079410096426	0.16262863625313995	0.07706020581800502	0.01758366420873511	-0.050158009885746695	0.2682926829268293	0.2994084758123329	-0.15322907381897738	0.14739486265294546	0.0918077951543635	0.1344299489506523	0.029900332225913623	-0.3016773357102342	-0.130702536261243	-0.13459201037193097	0.003970504821327283	-0.05161656267725468	-0.19374442913864354	-0.15031196823596144	-0.24576614536909488	-0.2548415849607001	-0.11579288550360586	-0.22664289765821247	-0.16927315452556518	0.11433433271209789
XylR	0.4750830564784053	0.41220322502228346	0.556437889960295	0.338951462604327	0.37330848391540394	0.1371849931123896	0.30443237987197147	0.2535450935904708	0.3446236123490803	0.36715014990681466	0.46114577424844017	0.34105826108094967	0.3575885260513735	0.37962887934527184	0.3190179077870513	0.526456527023742	0.35726440320881614	0.4720038894741107	0.3891905032007131	0.392107608783729	0.290170974799449	0.4052345839073009	0.46244226561866947	0.6199659671015315	0.2998946600761689	0.35224049914917754	0.4509359047078843	0.27169597277368124	0.40296572400939956	0.32420387326796857	0.4355400696864111	0.49728547119358235	0.37946681792399317	0.5366663965642978	0.3170731707317073	0.5656753909731789	1.0	0.3747670367069119	0.2676444372417146	0.035734543391945546	0.3370067255489831	0.1266510007292764	0.1811036382789077	0.079004942873349	0.1793209626448424	0.20249574588769143	0.3117251438295114	0.2054128514707074	0.156794425087108	0.26748237582043594	0.09504902357993679	0.05631634389433595	0.07965318855846366	0.11206547281419658	0.18904464792156228	-0.032493314966372255	0.17575561137671178	0.13653674742727492	-0.045458228668665425	0.15290495097642007	0.14577424844015882	0.33489992707236044	0.17170407584474515	0.21837776517300056	0.30832185398265943	-0.10153148043108338	0.15484968803176405	-0.07819463576695568	0.19179969208329958	0.13378170326553765	-0.2026578073089701	0.2091402641601167	0.4645490640952921	0.2509521108500122	0.23361153877319504	-0.10509683169921401	-0.005104934770277935	-0.19747184182805283	-0.10606920022688598	-0.04918564135807471	-0.23588039867109634	-0.2498176809010615	-0.21627096669637794	-0.28093347378656514	-0.06150230937525322	0.004294627663884612	-0.07738432866056236	0.15306701239769874
HypR	0.19520298193015154	0.16765254031277854	0.19228587634713556	0.1935823677173649	0.12243740377603111	0.43051616562677253	0.4844826189125679	0.15987359209140264	0.3016773357102342	0.14010209869540555	0.24803500526699618	0.5647030224455069	0.5185155173810875	0.36698808848553605	0.3073494854549874	0.5543310914836723	0.4590389757718175	0.28222996515679444	0.4288955514139859	0.2571104448586014	0.23555627582853902	0.34916133214488293	0.4778381006401426	0.41479620776274206	0.3668260270642574	0.24009399562434164	0.47038327526132406	0.3582367717364881	0.43699862247791915	0.4010209869540556	0.2718580341949599	0.48966858439348515	0.47054533668260273	0.4839964346487319	0.40053480269021957	0.5045782351511223	0.3747670367069119	1.0	0.4355400696864111	0.13767117737622558	0.03541042054938822	0.11546876266104854	0.2310185560327364	0.13524025605704562	0.3084839154039381	0.0900251195202982	0.3002187829187262	0.17915890122356373	0.022283445425816385	0.20087513167490478	0.13783323879750425	-0.10947249007373795	0.3170731707317073	0.1610080220403533	0.3159387407827567	0.1499878453934041	0.13054047483996434	0.07041568754557978	-0.13507819463576695	0.17364881290008913	0.07673608297544769	0.27023741998217327	0.16473543472976257	0.08030143424357832	0.0822461712989223	0.1251924479377684	-0.16635604894254924	-0.11757556113767118	0.2545174621181428	0.09440077789482214	-0.37184993112389597	-0.10671744591200065	0.08289441698403695	-0.12097885098452313	0.054371606838991976	-0.08321853982659427	-0.28579531642492506	-0.27039948140345194	0.14334332712097886	0.020500769791751073	-0.14642249412527347	-0.16133214488291062	-0.046268535775058746	-0.18240012964913702	-0.2564621991734867	-0.03541042054938822	-0.14950166112956811	-0.22842557329227778
SiaR	0.24446965399886558	0.3115630824082327	0.11190341139291791	0.2746130783566972	0.3024876428166275	0.3110768981443967	0.31334575804229803	0.444291386435459	0.34608216514058826	0.29162952759095695	0.5596791183858683	0.37282229965156793	0.444291386435459	0.3854630905113038	0.3895146260432704	0.4801069605380439	0.5350457823515112	0.33927558544688435	0.24641439105420954	0.35175431488534153	0.2846608864759744	0.3499716392512762	0.6309861437484807	0.38692164330281176	0.3666639656429787	0.27120978850984523	0.23782513572644032	0.32063852199983794	0.21562272101126326	0.2686168057693866	0.4627663884612268	0.5180293331172514	0.393566161575237	0.4485049833887043	0.48318612754233853	0.5040920508872863	0.2676444372417146	0.4355400696864111	1.0	0.28530913216108905	0.07106393323069443	0.24139048699457094	-0.006725548983064582	0.26229641033951867	0.1444777570699295	0.27299246414391054	0.15533587229560003	0.17770034843205576	0.14545012559760148	0.2678064986629933	0.24592820679037355	0.32987602301272184	0.2264808362369338	0.008670286038408557	0.2535450935904708	0.22388785349647516	0.25241066364152015	0.17851065553844908	0.07300867028603841	-0.0064014261405072525	0.2149744753261486	0.2571104448586014	-0.052913054047484	0.28984685195689164	0.08937687383518353	0.01337006725548983	-0.10104529616724739	-0.07009156470302244	0.16003565351268131	0.16684223320638522	-0.24819706668827485	-0.008508224617129892	0.012235637306539178	0.21935013370067255	0.20427842152175674	0.0423790616643708	0.03119682359614294	-0.012397698727817843	-0.014504497204440484	0.18969289360667693	-0.21935013370067255	0.11579288550360586	-0.0995867433757394	-0.13491613321448828	-0.3122113280933474	-0.11757556113767118	0.12973016773357102	-0.20395429867919943
MetJ	-0.008508224617129892	-0.04173081597925614	-0.08289441698403695	0.26002755044161735	0.06539178348594117	0.13102665910380035	0.013856251519325824	0.21157118547929665	0.4604975285633255	-0.03054857791102828	0.20119925451746212	0.11725143829511385	0.2948707560165303	0.21951219512195122	0.10217972611619804	0.23118061745401508	0.43343327120978853	0.30443237987197147	0.28093347378656514	0.3593712016854388	0.02066283121302974	0.2575966291224374	0.20606109715582205	0.2880641763228263	0.4008589255327769	0.24690057531804555	-0.013208005834211166	0.2410663641520136	-0.10363827890770602	-0.14172271290819222	0.0318450692812576	0.08273235556275829	-0.001539583502147314	0.2187018880155579	0.08840450530751155	0.10023498906085407	0.035734543391945546	0.13767117737622558	0.28530913216108905	1.0	0.4271128757799206	0.291143343327121	0.10023498906085407	0.45887691435053884	0.1788347783810064	0.2739648326715825	0.23085649461145774	-0.0712259946519731	-0.018880155578964428	0.22064662507090188	0.13896766874645491	0.13102665910380035	-0.2969775544931529	0.12000648245685115	0.14917753828701077	-0.019528401264079086	-0.14285714285714285	0.27056154282473055	0.08516327688193825	-0.25873105907138805	0.26375496313102664	0.2503038651648975	-0.09018718094157686	-0.1023417875374767	0.016611295681063124	0.3370067255489831	0.04480998298355077	0.13005429057612836	0.1514463981849121	0.183372498176809	-0.2700753585608946	-0.33927558544688435	-0.12632687788671906	-0.14545012559760148	-0.3248521189530832	0.01612511141722713	-0.07868082003079167	-0.19147556924074224	-0.4188477432947087	-0.1935823677173649	0.12211328093347379	-0.13912973016773358	0.005104934770277935	0.13556437889960296	-0.010777084515031198	-0.2397698727817843	0.035734543391945546	-0.15857710072117331
PhsR	0.3742808524430759	0.19098938497690623	0.1477189854955028	0.3561299732598655	0.4763795478486346	0.11028279718013127	0.14334332712097886	0.3240418118466899	0.5750749534073414	0.1670042946276639	0.38432866056235315	0.27169597277368124	0.4818896361721092	0.41366177781379143	0.31140102098695405	0.2966534316505956	0.3634227372174054	0.42030629608621667	0.4138238392350701	0.6779839559192934	0.3648812900089134	0.3891905032007131	0.3909731788347784	0.43651243821408314	0.34786484077465357	0.35710234178753747	0.16441131188720526	0.3626124301110121	0.12827161494206304	0.20784377278988736	0.1778624098533344	0.15306701239769874	0.17721416416821975	0.2880641763228263	0.21983631796450856	0.08872862815006888	0.3370067255489831	0.03541042054938822	0.07106393323069443	0.4271128757799206	1.0	0.3681225184344867	0.24058017988817762	0.4658455554655214	0.3549955433109148	0.3037841341868568	0.5014990681468277	0.13880560732517624	0.16651811036382788	0.4509359047078843	0.40863787375415284	0.3271209788509845	-0.08094967992869298	0.2443075925775869	0.1371849931123896	-0.17348675147881046	-0.02568673527266834	0.3895146260432704	0.3092942225103314	-0.0021878291872619725	0.2627825946033547	0.043999675877157446	-0.06117818653269589	0.08645976825216757	0.18191394538530103	0.11903411392917916	0.029414147962077627	0.05955757231990925	0.2525727250627988	0.23685276719876833	-0.19828214893444615	-0.0922939794181995	-0.09342840936715015	-0.1554979337168787	-0.08872862815006888	0.13313345758042297	-0.21157118547929665	-0.14301920427842152	-0.16749047889149987	-0.12924398346973504	0.18564135807471033	-0.37962887934527184	-0.11692731545255652	-0.05615428247305729	-0.00316019771493396	-0.25743456770115875	-0.06587796774977717	0.04724090430273074
NagQ	0.1610080220403533	0.09018718094157686	0.11482051697593387	0.09942468195446075	0.2700753585608946	0.3890284417794344	0.3024876428166275	0.15403938092537073	0.36034357021311075	0.15857710072117331	0.26472733165869866	0.16911109310428651	0.2695891742970586	0.29406044891013694	0.34251681387245764	0.3483510250384896	0.33344137428085246	0.3786565108175999	0.3473786565108176	0.5604894254922616	0.5105745077384328	0.43829511384814845	0.5488210031601977	0.28855036058666234	0.3767117737622559	0.4802690219593226	0.5241876671258406	0.2242119763390325	0.10120735758852605	0.28222996515679444	0.3368446641277044	0.3302001458552791	0.36504335143019206	0.22680495907949114	0.2054128514707074	0.1880722793938903	0.1266510007292764	0.11546876266104854	0.24139048699457094	0.291143343327121	0.3681225184344867	1.0	0.5583826270156389	0.49047889149987844	0.3878940118304838	0.5386111336196419	0.5966291224374037	0.15112227534235476	0.22777732760716313	0.3302001458552791	0.16716635604894256	0.13135078194635766	0.1670042946276639	0.22842557329227778	0.21805364233044325	-0.019366339842800423	-0.13767117737622558	0.12405801798881776	0.13961591443156957	0.4214407260351673	0.39794181994976097	0.49906814682764766	0.11514463981849121	0.2632687788671907	0.35045782351511223	0.08451503119682359	0.06215055506036788	0.395997082894417	0.22307754639008184	0.2799611052588931	-0.500364638197877	-0.2794749209950571	-0.1655457418361559	-0.20249574588769143	-0.3225832590551819	-0.07657402155416904	-0.21448829106231262	-0.31431812656997	-0.39291791589012237	-0.3483510250384896	0.1550117494530427	0.18450692812575967	0.17770034843205576	0.08208410987764363	0.11465845555465522	-0.15971153067012397	0.054533668260270646	0.05307511546876266
