	NagQ	NtrC	RbsR	ZntR	PhrR	LiuR	RbkR	NikR	NagR	HrcA	RutR	FnrN_FixK	HcpR	SiaR	GntR	LtbR	CueR	NarP	FruR	LiuQ	FabR	PhnF	SdaR	PhsR	AmtR	QorR	PhnR	HexR	TyrR	CcpA	PaaR	AraR	BirA	Zur	MntR	PurR	ThiR	NadQ	KdgR	NagC	NiaR	MerR	Rex	HisR	ModE	CzrA	IscR	LldR	NsrR	Phr	CadR-PbrR	FUR	NrtR	MetR	ArgR	LexA	SoxR	NrdR	XylR	NnrR	CsoR	PdhR	AgaR	CblR	Irr	PrpR	PsrA	PdxR	TrpR	HutC	VanR	GlcC	SahR_SamR	DasR	MetJ	ExuR_UxuR	HypR	FadR	AcnR	BioQ	GulR	TtrR	FadP	FixJ	NorR	GguR	NifA	NmlR
NnrR	0.15302089215132694	0.06267645398080181	-0.26256352343308864	-0.11575381140598531	0.11462450592885376	0.09203839638622248	0.055900621118012424	0.10333145115753811	-0.14511575381140598	-0.09655561829474874	0.21513269339356295	0.19141727837380013	0.13946922642574816	-0.20722755505364202	0.1293054771315641	0.055900621118012424	-0.07396950875211744	-0.18690005646527386	0.011857707509881422	0.011857707509881422	0.12140033879164314	0.09542631281761717	0.04912478825522304	0.42292490118577075	-0.15979672501411632	0.23207227555053642	0.1067193675889328	-0.1981931112365895	-0.18351214003387917	0.22755505364201017	0.23997741389045738	0.17786561264822134	-0.054771315640880856	0.10559006211180125	0.14059853190287974	0.15866741953698477	0.35403726708074534	0.24336533032185206	0.16883116883116883	0.31225296442687744	0.14850367024280067	0.2636928289102202	0.3020892151326934	0.15189158667419536	0.31225296442687744	0.11123658949745906	-0.04912478825522304	0.05251270468661773	-0.1293054771315641	-0.1101072840203275	0.17447769621682666	0.2456239412761152	0.1880293619424054	0.5324675324675324	0.2896668548842462	0.33032185206098247	0.20045172219085264	0.2682100508187465	0.16205533596837945	1.0	0.16431394692264256	0.515527950310559	0.06041784302653868	0.23771880293619424	0.018633540372670808	-0.018633540372670808	-0.08413325804630152	0.10897797854319594	-0.09090909090909091	0.023150762281197064	-0.19593450028232637	-0.3416149068322981	-0.12027103331451157	-0.04799548277809147	0.045736871823828344	-0.08639186900056466	-0.36645962732919257	0.03896103896103896	-0.1417278373800113	0.033314511575381144	-0.012987012987012988	0.08752117447769622	0.20383963862224733	0.22190852625635235	0.3924336533032185	-0.019762845849802372	0.2546583850931677	0.32128740824393
CsoR	0.2456239412761152	0.04009034443817053	0.0378317334839074	0.13608130999435347	0.11575381140598531	0.29983060417843027	-0.04121964991530209	0.1225296442687747	0.09881422924901186	0.08752117447769622	-0.08977978543195934	-0.07848673066064371	-0.029926595143986448	-0.1789949181253529	0.03896103896103896	-0.03896103896103896	0.29983060417843027	0.13721061547148503	0.2490118577075099	0.19932241671372106	-0.3461321287408244	0.012987012987012988	-0.2015810276679842	0.2636928289102202	-0.30434782608695654	0.0942970073404856	0.5031055900621118	0.20271033314511575	0.18238283455674761	-0.025409373235460192	0.10446075663466968	-0.06267645398080181	0.08752117447769622	0.22416713721061546	0.0220214568040655	0.25578769057029926	0.2930547713156409	0.4116318464144551	0.16770186335403728	0.22416713721061546	-0.026538678712591756	0.3145115753811406	0.12704686617730096	0.27498588368153587	0.5042348955392434	0.16544325239977414	0.3427442123094297	0.33032185206098247	0.23433088650479955	0.19254658385093168	0.4872953133822699	0.1789949181253529	0.3020892151326934	0.11349520045172219	0.26595143986448333	0.20609824957651043	-0.09316770186335403	0.0378317334839074	0.0378317334839074	0.16431394692264256	1.0	0.5166572557876906	-0.06832298136645963	0.009599096555618294	-0.23094297007340486	0.14285714285714285	0.13721061547148503	0.020892151326933936	0.3687182382834557	0.07396950875211744	0.08865047995482778	0.15640880858272163	0.1293054771315641	0.18238283455674761	0.3178994918125353	-0.1293054771315641	-0.055900621118012424	-0.20045172219085264	0.0660643704121965	-0.1225296442687747	-0.365330321852061	-0.2761151891586674	-0.3167701863354037	0.0502540937323546	0.06832298136645963	0.06154714850367024	0.3450028232636928	-0.055900621118012424
PdhR	0.4647092038396386	0.27837380011293056	0.07058159232072275	0.21626199887069453	0.3269339356295878	0.49294184076792774	0.13043478260869565	0.5347261434217956	0.29079616036137773	0.18690005646527386	0.37888198757763975	0.44776962168266515	0.27837380011293056	0.12027103331451157	0.3608130999435347	0.2941840767927724	0.2919254658385093	0.13382269904009034	0.10559006211180125	0.14059853190287974	-0.10446075663466968	0.09655561829474874	0.06380575945793338	0.42292490118577075	-0.19028797289666854	0.2704686617730096	0.4816487859966121	0.24449463579898362	0.2964426877470356	0.25917560700169395	0.3145115753811406	0.09542631281761717	0.27837380011293056	0.47148503670242803	0.28289102202145683	0.3879164313946923	0.4601919819311124	0.4184076792772445	0.25804630152456237	0.5403726708074534	0.251270468661773	0.46357989836250707	0.49520045172219085	0.277244494635799	0.5550536420101637	0.25804630152456237	0.09655561829474874	0.3337097684923772	0.14737436476566912	0.05251270468661773	0.4116318464144551	0.36984754376058726	0.37323546019198195	0.4500282326369283	0.22077922077922077	0.3416149068322981	0.05815923207227555	0.05138339920948617	0.25804630152456237	0.515527950310559	0.5166572557876906	1.0	-0.07735742518351214	-0.020892151326933936	-0.06945228684359118	0.03670242800677583	0.053642010163749296	0.22868435911914173	0.3450028232636928	0.06832298136645963	0.14963297571993225	-0.11688311688311688	0.2738565782044043	0.055900621118012424	0.20722755505364202	-0.15866741953698477	-0.22529644268774704	-0.15640880858272163	-0.04121964991530209	-0.20496894409937888	-0.35290796160361376	-0.1541501976284585	-0.3359683794466403	0.1293054771315641	0.028797289666854884	0.044607566346696784	0.3687182382834557	0.233201581027668
AgaR	-0.3845285149632976	-0.3890457368718238	-0.26256352343308864	-0.35177865612648224	-0.2761151891586674	-0.3156408808582722	-0.21852060982495766	0.04799548277809147	-0.1756070016939582	0.15640880858272163	-0.09655561829474874	0.0016939582156973462	0.13608130999435347	0.37549407114624506	-0.06832298136645963	-0.012987012987012988	-0.08413325804630152	0.018633540372670808	-0.2682100508187465	0.2264257481648786	-0.04121964991530209	-0.20948616600790515	-0.054771315640880856	0.026538678712591756	-0.000564652738565782	0.37323546019198195	-0.024280067758328628	-0.06041784302653868	-0.2140033879164314	0.35064935064935066	0.10897797854319594	0.17786561264822134	0.2738565782044043	0.20609824957651043	0.29983060417843027	0.16431394692264256	0.22190852625635235	0.19593450028232637	0.39920948616600793	0.4364765669113495	0.5697346132128741	0.25578769057029926	0.47035573122529645	0.32919254658385094	0.07509881422924901	0.5143986448334275	0.24449463579898362	0.3450028232636928	0.42179559570863917	0.4522868435911914	0.1767363071710898	0.4105025409373235	0.5268210050818747	0.577639751552795	0.47939017504234893	0.49181253529079616	0.22416713721061546	0.37210615471485037	0.3156408808582722	0.06041784302653868	-0.06832298136645963	-0.07735742518351214	1.0	0.6273291925465838	0.33258046301524563	0.2941840767927724	0.18464144551101072	0.37775268210050816	0.28063241106719367	-0.053642010163749296	0.2015810276679842	0.05138339920948617	0.11801242236024845	-0.13269339356295878	-0.2388481084133258	0.003952569169960474	0.009599096555618294	0.09542631281761717	0.08074534161490683	0.3461321287408244	0.3743647656691135	0.36645962732919257	-0.010728402032749858	-0.09203839638622248	0.0502540937323546	-0.2230378317334839	-0.055900621118012424	-0.11349520045172219
CblR	-0.2388481084133258	-0.2264257481648786	-0.0942970073404856	-0.14059853190287974	0.015245623941276116	-0.23433088650479955	-0.06719367588932806	-0.025409373235460192	-0.15866741953698477	-0.032185206098249576	0.014116318464144552	-0.08526256352343309	0.08639186900056466	0.057029926595143984	-0.03896103896103896	-0.015245623941276116	-0.06945228684359118	-0.15866741953698477	-0.14624505928853754	0.1789949181253529	0.233201581027668	0.22190852625635235	0.2636928289102202	0.26030491247882553	0.21287408243929984	0.37549407114624506	-0.09316770186335403	-0.07848673066064371	0.00846979107848673	0.27837380011293056	0.3020892151326934	0.24675324675324675	0.18238283455674761	0.15527950310559005	0.38226990400903443	0.18690005646527386	0.409373235460192	0.16544325239977414	0.19706380575945792	0.3427442123094297	0.5911914172783738	0.30773574251835123	0.3495200451722191	0.6171654432523997	0.233201581027668	0.44664031620553357	0.30547713156408807	0.391304347826087	0.22416713721061546	0.3608130999435347	0.3551665725578769	0.27498588368153587	0.4138904573687182	0.5957086391869001	0.779785431959345	0.40146809712027104	0.5369847543760587	0.5279503105590062	0.38226990400903443	0.23771880293619424	0.009599096555618294	-0.020892151326933936	0.6273291925465838	1.0	0.5189158667419537	0.277244494635799	0.017504234895539244	0.28176171654432525	0.313382269904009	0.14737436476566912	0.01637492941840768	0.1101072840203275	-0.11914172783738002	-0.3020892151326934	-0.3495200451722191	-0.06041784302653868	-0.042348955392433656	-0.05138339920948617	-0.055900621118012424	0.4364765669113495	0.38114059853190285	0.5324675324675324	0.10107284020327499	0.09203839638622248	0.18125352907961603	-0.20835686053077357	-0.09090909090909091	-0.06832298136645963
Irr	-0.10559006211180125	0.15753811405985318	-0.019762845849802372	-0.08752117447769622	0.01637492941840768	-0.17786561264822134	0.1067193675889328	0.00846979107848673	-0.1383399209486166	-0.28402032749858835	-0.06493506493506493	-0.017504234895539244	-0.08526256352343309	-0.24675324675324675	0.1880293619424054	0.15979672501411632	-0.06832298136645963	-0.14737436476566912	0.11349520045172219	-0.12365894974590627	-0.006211180124223602	-0.16770186335403728	0.14737436476566912	0.08639186900056466	0.24110671936758893	0.21739130434782608	-0.16770186335403728	-0.04009034443817053	0.07735742518351214	-0.045736871823828344	0.04799548277809147	0.007340485601355167	0.15189158667419536	0.054771315640880856	0.30773574251835123	0.12478825522303783	0.023150762281197064	0.15866741953698477	0.19593450028232637	0.18238283455674761	0.3156408808582722	0.26143421795595706	0.3709768492377188	0.313382269904009	0.14285714285714285	0.4748729531338227	0.25917560700169395	0.33258046301524563	0.1259175607001694	0.2715979672501412	0.06041784302653868	0.16996047430830039	0.2015810276679842	0.2670807453416149	0.515527950310559	0.35403726708074534	0.6871823828345568	0.2140033879164314	0.5324675324675324	0.018633540372670808	-0.23094297007340486	-0.06945228684359118	0.33258046301524563	0.5189158667419537	1.0	0.4150197628458498	0.3551665725578769	0.48955392433653305	0.26030491247882553	0.20383963862224733	-0.06154714850367024	0.14398644833427443	-0.02766798418972332	-0.5223037831733484	-0.365330321852061	-0.15640880858272163	0.03557312252964427	-0.46809712027103334	-0.16092603049124787	-0.005081874647092038	0.2490118577075099	0.34726143421795597	0.043478260869565216	0.19028797289666854	0.163184641445511	0.16996047430830039	0.033314511575381144	0.08865047995482778
PrpR	-0.057029926595143984	0.0818746470920384	0.2896668548842462	0.06041784302653868	-0.07284020327498589	-0.06719367588932806	0.055900621118012424	-0.03670242800677583	0.10559006211180125	0.02766798418972332	-0.003952569169960474	-0.009599096555618294	-0.07735742518351214	0.06832298136645963	0.16996047430830039	0.06380575945793338	0.11462450592885376	-0.07171089779785432	0.16544325239977414	-0.024280067758328628	-0.0378317334839074	0.08413325804630152	-0.2388481084133258	-0.1067193675889328	0.14963297571993225	0.1259175607001694	0.07284020327498589	0.24675324675324675	0.07961603613777526	-0.0220214568040655	0.034443817052512704	0.3370976849237719	0.25014116318464147	0.26143421795595706	0.269339356295878	0.3178994918125353	0.1383399209486166	0.33145115753811405	0.30095990965556185	0.25578769057029926	0.52343308865048	0.383399209486166	0.28402032749858835	0.2761151891586674	0.2862789384528515	0.5132693393562959	0.49407114624505927	0.4782608695652174	0.19141727837380013	0.14963297571993225	0.49181253529079616	0.3495200451722191	0.5087521174477696	0.09542631281761717	0.4590626764539808	0.26256352343308864	0.3235460191981931	0.4601919819311124	0.4150197628458498	-0.018633540372670808	0.14285714285714285	0.03670242800677583	0.2941840767927724	0.277244494635799	0.4150197628458498	1.0	0.3675889328063241	0.5527950310559007	0.2704686617730096	0.13608130999435347	0.10220214568040654	0.09994353472614342	0.0818746470920384	-0.20383963862224733	-0.025409373235460192	-0.042348955392433656	0.37662337662337664	-0.04799548277809147	0.08526256352343309	-0.08526256352343309	-0.08639186900056466	-0.09316770186335403	-0.07622811970638058	-0.2670807453416149	0.2015810276679842	0.10107284020327499	-0.1225296442687747	0.04799548277809147
PsrA	0.49407114624505927	0.4409937888198758	0.42970073404856013	0.3427442123094297	-0.09768492377188029	0.07396950875211744	0.24449463579898362	0.11575381140598531	-0.07058159232072275	-0.01637492941840768	0.04799548277809147	0.03896103896103896	0.07171089779785432	0.14963297571993225	0.47261434217955955	0.3111236589497459	0.14059853190287974	0.47600225861095424	-0.06719367588932806	-0.13156408808582723	-0.40711462450592883	-0.15189158667419536	0.031055900621118012	0.07848673066064371	0.14511575381140598	0.17786561264822134	0.32128740824393	0.46357989836250707	0.2648221343873518	0.010728402032749858	0.034443817052512704	0.1541501976284585	0.17221908526256352	0.3190287972896669	0.2682100508187465	0.28176171654432525	0.269339356295878	0.33032185206098247	0.567476002258611	0.38226990400903443	0.06945228684359118	0.11123658949745906	0.13156408808582723	0.13721061547148503	0.14398644833427443	0.4082439299830604	0.2015810276679842	-0.057029926595143984	0.5019762845849802	0.4827780914737436	0.30321852060982496	0.37210615471485037	0.409373235460192	-0.033314511575381144	0.11688311688311688	0.189158667419537	0.37888198757763975	0.20609824957651043	0.28514963297571994	-0.08413325804630152	0.13721061547148503	0.053642010163749296	0.18464144551101072	0.017504234895539244	0.3551665725578769	0.3675889328063241	1.0	0.585544889892716	0.5663466967814794	0.3800112930547713	0.4138904573687182	0.36984754376058726	0.233201581027668	-0.42970073404856013	0.19254658385093168	0.08300395256916997	0.08977978543195934	-0.3495200451722191	-0.0942970073404856	-0.3675889328063241	-0.1857707509881423	0.012987012987012988	-0.1383399209486166	-0.1767363071710898	0.16205533596837945	0.06154714850367024	0.30434782608695654	0.251270468661773
PdxR	0.2919254658385093	0.4150197628458498	0.30321852060982496	0.33145115753811405	-0.025409373235460192	-0.08413325804630152	0.06267645398080181	0.2636928289102202	0.1067193675889328	0.06267645398080181	0.11123658949745906	0.30773574251835123	0.07396950875211744	0.17334839073969507	0.20722755505364202	-0.024280067758328628	0.13382269904009034	0.10446075663466968	0.0378317334839074	0.1756070016939582	-0.020892151326933936	-0.11575381140598531	-0.044607566346696784	-0.0660643704121965	0.2546583850931677	0.3642010163749294	0.25352907961603616	0.3201581027667984	0.41727837380011296	0.27498588368153587	0.2987012987012987	0.3867871259175607	0.5313382269904009	0.5076228119706381	0.45115753811405984	0.4330886504799548	0.2230378317334839	0.3845285149632976	0.585544889892716	0.6747600225861096	0.4500282326369283	0.4025974025974026	0.5866741953698476	0.18351214003387917	0.3619424054206663	0.4647092038396386	0.2738565782044043	0.25352907961603616	0.365330321852061	0.4522868435911914	0.4624505928853755	0.709768492377188	0.6318464144551101	0.4161490683229814	0.33145115753811405	0.4105025409373235	0.4872953133822699	0.2490118577075099	0.5844155844155844	0.10897797854319594	0.020892151326933936	0.22868435911914173	0.37775268210050816	0.28176171654432525	0.48955392433653305	0.5527950310559007	0.585544889892716	1.0	0.4342179559570864	0.44212309429700736	0.27837380011293056	0.4308300395256917	0.42518351214003386	-0.3178994918125353	-0.19367588932806323	0.07622811970638058	0.37210615471485037	-0.19367588932806323	-0.07961603613777526	0.024280067758328628	-0.07735742518351214	0.2264257481648786	-0.21739130434782608	-0.24675324675324675	0.0502540937323546	-0.02766798418972332	0.14737436476566912	0.19367588932806323
TrpR	0.44438170525127046	0.2761151891586674	0.2964426877470356	0.21626199887069453	-0.00846979107848673	0.2422360248447205	0.034443817052512704	0.09881422924901186	0.000564652738565782	0.005081874647092038	0.163184641445511	0.005081874647092038	0.15302089215132694	0.19028797289666854	0.33145115753811405	0.08639186900056466	0.1857707509881423	0.28740824392998304	-0.16883116883116883	0.1259175607001694	-0.233201581027668	-0.10446075663466968	0.0942970073404856	0.233201581027668	0.06154714850367024	0.2941840767927724	0.4409937888198758	0.44889892715979673	0.4872953133822699	0.12140033879164314	0.0942970073404856	0.1293054771315641	0.2140033879164314	0.5369847543760587	0.35064935064935066	0.4500282326369283	0.4906832298136646	0.5765104460756635	0.5098814229249012	0.5968379446640316	0.35742518351214003	0.3845285149632976	0.3845285149632976	0.4025974025974026	0.35968379446640314	0.3190287972896669	0.22981366459627328	0.34726143421795597	0.5584415584415584	0.6307171089779785	0.47939017504234893	0.27498588368153587	0.6442687747035574	0.26595143986448333	0.4048560135516657	0.541501976284585	0.44776962168266515	0.3935629587803501	0.3901750423489554	-0.09090909090909091	0.3687182382834557	0.3450028232636928	0.28063241106719367	0.313382269904009	0.26030491247882553	0.2704686617730096	0.5663466967814794	0.4342179559570864	1.0	0.18125352907961603	0.3687182382834557	0.4624505928853755	0.49858836815358554	-0.3111236589497459	-0.09203839638622248	-0.0660643704121965	-0.020892151326933936	-0.19932241671372106	-0.15866741953698477	-0.21513269339356295	-0.22190852625635235	0.2715979672501412	-0.4082439299830604	-0.0502540937323546	0.17786561264822134	-0.20383963862224733	0.1281761716544325	-0.08752117447769622
HutC	0.365330321852061	0.3642010163749294	0.23771880293619424	0.5686053077357425	0.25691699604743085	0.1383399209486166	0.26595143986448333	0.23207227555053642	0.189158667419537	-0.03670242800677583	0.16883116883116883	0.2456239412761152	0.18125352907961603	0.12140033879164314	0.17786561264822134	0.2106154714850367	0.15302089215132694	0.37775268210050816	0.2715979672501412	0.2230378317334839	-0.014116318464144552	0.19367588932806323	0.39808018068887635	-0.14285714285714285	0.2682100508187465	0.21626199887069453	0.019762845849802372	0.2648221343873518	0.3879164313946923	-0.010728402032749858	0.23771880293619424	0.26256352343308864	0.4025974025974026	0.28402032749858835	0.3156408808582722	0.11123658949745906	0.1259175607001694	0.08300395256916997	-0.028797289666854884	0.25014116318464147	0.2862789384528515	0.30321852060982496	0.2941840767927724	0.032185206098249576	0.17334839073969507	0.36645962732919257	0.23771880293619424	-0.1101072840203275	0.1981931112365895	0.2964426877470356	0.44889892715979673	0.4330886504799548	0.34839073969508755	-0.05928853754940711	0.12704686617730096	-0.10333145115753811	0.25014116318464147	-0.032185206098249576	-0.031055900621118012	0.023150762281197064	0.07396950875211744	0.06832298136645963	-0.053642010163749296	0.14737436476566912	0.20383963862224733	0.13608130999435347	0.3800112930547713	0.44212309429700736	0.18125352907961603	1.0	0.2919254658385093	0.42857142857142855	0.32241671372106157	-0.277244494635799	-0.053642010163749296	-0.18012422360248448	0.3337097684923772	-0.23207227555053642	0.19254658385093168	0.3416149068322981	0.054771315640880856	-0.00282326369282891	-0.4906832298136646	-0.012987012987012988	-0.12704686617730096	0.15189158667419536	0.2365894974590627	0.25691699604743085
VanR	0.19480519480519481	0.1067193675889328	0.22981366459627328	0.3337097684923772	-0.339356295878035	-0.14398644833427443	-0.33032185206098247	0.033314511575381144	-0.003952569169960474	0.0220214568040655	0.019762845849802372	0.026538678712591756	0.18238283455674761	0.34839073969508755	0.12027103331451157	0.20722755505364202	0.15640880858272163	0.4330886504799548	-0.2682100508187465	0.16092603049124787	-0.5076228119706381	0.007340485601355167	-0.14398644833427443	-0.3201581027667984	0.04009034443817053	0.18238283455674761	0.16544325239977414	0.13495200451722192	0.10220214568040654	-0.044607566346696784	-0.20383963862224733	-0.08526256352343309	-0.017504234895539244	0.09881422924901186	-0.13946922642574816	-0.057029926595143984	0.1880293619424054	-0.18012422360248448	0.01637492941840768	0.057029926595143984	0.19706380575945792	-0.057029926595143984	0.10559006211180125	-0.055900621118012424	0.03670242800677583	0.09994353472614342	0.09655561829474874	0.09881422924901186	0.2885375494071146	0.11801242236024845	0.3269339356295878	0.28063241106719367	0.3585544889892716	-0.03557312252964427	-0.023150762281197064	0.042348955392433656	-0.19367588932806323	-0.13608130999435347	-0.27498588368153587	-0.19593450028232637	0.08865047995482778	0.14963297571993225	0.2015810276679842	0.01637492941840768	-0.06154714850367024	0.10220214568040654	0.4138904573687182	0.27837380011293056	0.3687182382834557	0.2919254658385093	1.0	0.3901750423489554	0.34839073969508755	-0.031055900621118012	-0.07848673066064371	0.3020892151326934	-0.0220214568040655	0.018633540372670808	0.2964426877470356	0.18012422360248448	-0.012987012987012988	-0.007340485601355167	-0.37210615471485037	0.06154714850367024	0.09316770186335403	0.019762845849802372	0.3156408808582722	0.46696781479390176
GlcC	0.2523997741389046	0.2987012987012987	0.23997741389045738	0.39920948616600793	-0.13043478260869565	-0.10107284020327499	-0.13156408808582723	-0.08639186900056466	-0.01637492941840768	-0.08300395256916997	-0.07961603613777526	0.024280067758328628	0.09542631281761717	0.06154714850367024	-0.06832298136645963	-0.2727272727272727	0.2795031055900621	0.12365894974590627	-0.00846979107848673	0.2490118577075099	-0.23433088650479955	-0.13156408808582723	-0.06493506493506493	-0.20948616600790515	0.2795031055900621	-0.005081874647092038	0.25691699604743085	0.313382269904009	0.4398644833427442	-0.17786561264822134	-0.04121964991530209	0.17108977978543197	0.2478825522303783	0.20948616600790515	-0.020892151326933936	-0.01637492941840768	0.032185206098249576	0.13043478260869565	0.2546583850931677	0.20722755505364202	0.11349520045172219	0.24110671936758893	0.09655561829474874	-0.05928853754940711	0.01637492941840768	0.16092603049124787	0.38114059853190285	0.2354601919819311	0.4624505928853755	0.49858836815358554	0.28514963297571994	0.31225296442687744	0.3246753246753247	0.034443817052512704	0.13269339356295878	0.053642010163749296	0.1225296442687747	0.06380575945793338	0.25352907961603616	-0.3416149068322981	0.15640880858272163	-0.11688311688311688	0.05138339920948617	0.1101072840203275	0.14398644833427443	0.09994353472614342	0.36984754376058726	0.4308300395256917	0.4624505928853755	0.42857142857142855	0.3901750423489554	1.0	0.40033879164313946	-0.3382269904009034	-0.4308300395256917	0.06719367588932806	0.25014116318464147	-0.25804630152456237	0.014116318464144552	0.054771315640880856	0.10446075663466968	0.3201581027667984	-0.4556747600225861	-0.034443817052512704	-0.0016939582156973462	-0.16770186335403728	0.10784867306606437	-0.10107284020327499
SahR_SamR	0.28176171654432525	0.08300395256916997	-0.00282326369282891	0.13608130999435347	-0.2230378317334839	0.06945228684359118	-0.14285714285714285	0.09881422924901186	0.010728402032749858	0.07961603613777526	0.006211180124223602	0.15640880858272163	0.14624505928853754	0.2704686617730096	-0.09203839638622248	0.009599096555618294	-0.055900621118012424	0.08300395256916997	-0.07622811970638058	-0.042348955392433656	-0.277244494635799	-0.21964991530208922	-0.03557312252964427	0.026538678712591756	-0.031055900621118012	0.1767363071710898	0.28514963297571994	0.22077922077922077	0.3404856013551666	0.03670242800677583	0.08639186900056466	-0.06041784302653868	0.26256352343308864	0.525691699604743	0.12027103331451157	0.19141727837380013	0.25917560700169395	0.20722755505364202	0.30660643704121965	0.5381140598531903	0.14624505928853754	0.026538678712591756	0.37210615471485037	-0.15866741953698477	0.0502540937323546	0.20835686053077357	0.11236589497459062	0.03670242800677583	0.3845285149632976	0.22755505364201017	0.40372670807453415	0.5042348955392434	0.6013551665725578	0.14511575381140598	0.044607566346696784	0.25917560700169395	-0.14059853190287974	0.07171089779785432	0.18012422360248448	-0.12027103331451157	0.1293054771315641	0.2738565782044043	0.11801242236024845	-0.11914172783738002	-0.02766798418972332	0.0818746470920384	0.233201581027668	0.42518351214003386	0.49858836815358554	0.32241671372106157	0.34839073969508755	0.40033879164313946	1.0	-0.2015810276679842	-0.09316770186335403	-0.08865047995482778	0.1225296442687747	-0.0942970073404856	0.17447769621682666	0.04912478825522304	-0.0942970073404856	0.27498588368153587	-0.4827780914737436	-0.053642010163749296	-0.015245623941276116	-0.26256352343308864	0.07622811970638058	0.10897797854319594
DasR	-0.057029926595143984	-0.025409373235460192	0.11688311688311688	0.07735742518351214	0.1225296442687747	0.2388481084133258	-0.042348955392433656	0.24110671936758893	0.45454545454545453	0.3619424054206663	0.15527950310559005	0.15866741953698477	0.09203839638622248	0.012987012987012988	-0.22077922077922077	-0.18690005646527386	-0.028797289666854884	-0.09090909090909091	0.08639186900056466	0.4161490683229814	0.2422360248447205	0.03670242800677583	-0.189158667419537	-0.0378317334839074	-0.009599096555618294	0.07284020327498589	0.17108977978543197	0.023150762281197064	0.1507622811970638	0.39808018068887635	0.11575381140598531	-0.0660643704121965	0.032185206098249576	0.05815923207227555	-0.031055900621118012	0.010728402032749858	-0.0818746470920384	0.08074534161490683	-0.2490118577075099	-0.189158667419537	-0.055900621118012424	-0.00282326369282891	0.08074534161490683	-0.024280067758328628	0.11462450592885376	-0.5076228119706381	-0.18464144551101072	0.009599096555618294	-0.2761151891586674	-0.3246753246753247	-0.08752117447769622	-0.28176171654432525	-0.2490118577075099	-0.24336533032185206	-0.2919254658385093	-0.10559006211180125	-0.3461321287408244	-0.269339356295878	-0.391304347826087	-0.04799548277809147	0.18238283455674761	0.055900621118012424	-0.13269339356295878	-0.3020892151326934	-0.5223037831733484	-0.20383963862224733	-0.42970073404856013	-0.3178994918125353	-0.3111236589497459	-0.277244494635799	-0.031055900621118012	-0.3382269904009034	-0.2015810276679842	1.0	0.365330321852061	0.000564652738565782	-0.16092603049124787	0.19593450028232637	-0.025409373235460192	0.06832298136645963	-0.5132693393562959	-0.5471485036702428	0.1789949181253529	-0.391304347826087	-0.30886504799548276	0.18125352907961603	-0.07058159232072275	-0.07171089779785432
MetJ	0.22755505364201017	0.05928853754940711	0.39469226425748166	0.3246753246753247	0.15189158667419536	0.4658385093167702	0.40146809712027104	0.427442123094297	0.15753811405985318	0.37888198757763975	0.07058159232072275	0.11575381140598531	0.13382269904009034	0.014116318464144552	0.08752117447769622	0.22416713721061546	-0.26030491247882553	0.09316770186335403	0.045736871823828344	-0.35064935064935066	-0.014116318464144552	-0.017504234895539244	-0.05815923207227555	0.3856578204404291	0.08977978543195934	0.20496894409937888	0.2862789384528515	0.365330321852061	0.17108977978543197	0.3551665725578769	0.3551665725578769	0.012987012987012988	0.1281761716544325	0.17108977978543197	0.26595143986448333	0.32580463015245625	0.23094297007340486	0.2546583850931677	0.11349520045172219	0.003952569169960474	-0.20383963862224733	-0.16883116883116883	-0.18012422360248448	0.14624505928853754	0.14624505928853754	0.031055900621118012	-0.014116318464144552	-0.19593450028232637	-0.03557312252964427	-0.1225296442687747	0.033314511575381144	-0.024280067758328628	-0.19706380575945792	-0.1880293619424054	-0.1789949181253529	-0.15979672501411632	-0.27837380011293056	-0.06154714850367024	-0.2365894974590627	0.045736871823828344	0.3178994918125353	0.20722755505364202	-0.2388481084133258	-0.3495200451722191	-0.365330321852061	-0.025409373235460192	0.19254658385093168	-0.19367588932806323	-0.09203839638622248	-0.053642010163749296	-0.07848673066064371	-0.4308300395256917	-0.09316770186335403	0.365330321852061	1.0	-0.006211180124223602	-0.03557312252964427	-0.18238283455674761	-0.1756070016939582	-0.5087521174477696	-0.49294184076792774	-0.49407114624505927	0.20722755505364202	-0.44664031620553357	0.023150762281197064	0.15753811405985318	0.383399209486166	-0.003952569169960474
