	GntR	LiuR	FadR	NtrC	MerR	AcnR	FadP	NnrR	FruR	NifA	PaaR	FixJ	NmlR	BioQ	RbsR	CueR	DasR	FabR	MetJ	GlcC	HrcA	PrpR	NorR	VanR	FnrN_FixK	QorR	LtbR	PdxR	HcpR	PurR	AmtR	PhnR	RutR	PhsR	CsoR	ZntR	MetR	RbkR	FUR	KdgR	SahR_SamR	ThiR	Zur	NagC	ArgR	MntR	NrtR	IscR	CzrA	BirA	NsrR	Phr	HutC	SiaR	HexR	CcpA	PsrA	AraR	NadQ	ModE	Rex	XylR	PhnF	GulR	PhrR	AgaR	Irr	TtrR	CadR-PbrR	ExuR_UxuR	GguR	NagR	NarP	NiaR	HisR	TrpR	HypR	TyrR	NagQ	NrdR	CblR	LiuQ	SoxR	LexA	SdaR	PdhR	LldR	NikR
Zur	-0.6673470887922601	-0.603983013949596	-0.652238324917586	-0.6053287795941216	-0.5417950704265172	-0.6335220043991835	-0.6152806599906135	-0.6754216826594138	-0.6642484351233524	-0.6476016533692204	-0.30878536168865317	-0.420947577339116	-0.3055057647398092	-0.4853407670864174	-0.4148633595512607	-0.5503107135385155	-0.4528275214728783	-0.31992468235972654	-0.3342418193846798	-0.18445471046247972	-0.3223900345488575	-0.2686611893627969	-0.2689439132376973	-0.10598187174514138	-0.15916788709139332	-0.06834566951840815	-0.2045620324453919	-0.31134118551775225	-0.13273885926570955	-0.19096866854018354	0.03210046875618459	-0.16957212568772584	-0.20155385041645227	-0.39482389129832457	-0.08490197963257205	-0.22005530078993052	0.8094101814521829	0.7755737881041103	0.8372528286523684	0.8038009397741601	0.8103035888968679	0.8715076533352936	1.0	0.8438233315050523	0.8357826645028866	0.8662376803071512	0.8531871462417515	0.7526392273721947	0.7001091314157115	0.6794024348180107	0.8036652323142081	0.7862720595303391	0.38688500489112304	0.3688132948074933	0.43373800543960733	0.371889330566409	0.45995216312036685	0.4563785333416266	0.41752096397532384	0.6199851852689552	0.526595834911875	0.552357634392794	0.599029691661342	0.48024042838321523	0.47034509276170333	0.5045999174446285	0.41125580290753233	-0.11527783275186457	0.07523282311098042	-0.08268542445335339	0.0013514201220236244	0.0016341439969239642	0.21195808901278476	0.22981492895149025	0.2834985383175668	0.3118274705825808	0.11902109685554506	0.1596428632012259	0.16487890936438018	0.209662371148594	0.0801182916692583	0.1406664367179151	0.20692560403955873	0.06293998903031366	-0.0975001554981312	-0.05262622207394926	0.07891954243968086	0.23345641246020662
NagC	-0.6965355016369712	-0.6163550107152349	-0.6831004631017071	-0.6540138308519601	-0.6409519878315644	-0.5506726000983879	-0.5953882081526256	-0.6686928544367857	-0.6427048758559465	-0.6889585017896421	-0.37600579018495794	-0.4737377792605074	-0.35405510853769556	-0.4864377357210307	-0.4219427653787652	-0.47481212998512873	-0.4547161169572126	-0.3614737830150805	-0.385211279551713	-0.2686385714528049	-0.43023222939084316	-0.2268746006525267	-0.34031472821753905	-0.14813034701528405	-0.23557118704446114	-0.19904326240733725	-0.14937433206484554	-0.27373891015600704	-0.24401897642648332	-0.21486449044676026	-0.13016041752661844	-0.14295084562710983	-0.17502304199580437	-0.2996477260518742	-0.22135583061447206	-0.2357634392793934	0.8345726063183132	0.7719209956403978	0.8778180502230691	0.8789941815426545	0.8618158789037099	0.8611825774239331	0.8438233315050523	1.0	0.8717790682551979	0.8807696874770287	0.9090307660120667	0.7208497548784004	0.704700567144093	0.7979315921312291	0.8176657185992728	0.8137980559906361	0.36875675003251324	0.3365714641138586	0.33539533279427314	0.43421298154943994	0.5003703682761195	0.48148441343277676	0.5314134497401768	0.6173615077098801	0.5842828143465403	0.6395949132320428	0.6096374914476028	0.5429485838361107	0.4885072744853012	0.6124194943766221	0.5734714533703513	-0.08839644672634026	0.05200422954916851	-0.02572221813843292	0.01862019440093638	-0.003963788726102764	0.20562507421501716	0.23242729755556937	0.3305211731909913	0.3901080570649869	0.13029612498657062	0.18224946423825705	0.12518447732837248	0.07983556779435796	0.06254417560545318	0.18174056126343646	0.2360235452443017	0.020904603310131126	-0.06177516666572425	0.03091302848160316	0.04053694918321073	0.0728805604718096
ArgR	-0.6162306122102787	-0.5478114344843965	-0.6109040944071563	-0.6155860017755059	-0.5764570174892989	-0.6245087672673607	-0.6507455428581121	-0.6562530039411708	-0.6412912564814448	-0.7059897880136387	-0.3729636812910303	-0.44263815302147	-0.356882347286699	-0.4228022459584622	-0.39088837495971185	-0.5133417396565471	-0.4558357035018179	-0.4085755805734771	-0.33074735229091157	-0.2832949771276385	-0.3902663824349311	-0.28407529502236345	-0.24747951665526347	-0.11265415519278942	-0.19869268480246083	-0.18178579708342052	-0.16743473319347926	-0.22989409163646232	-0.26022470893577077	-0.1651503242842845	-0.07940582750450945	-0.21792921725067996	-0.19179422225489254	-0.2606431402706233	-0.1692328570378454	-0.2125687725825695	0.7778016522383249	0.8234332856472397	0.8489349791632504	0.8184234185840057	0.8124522903461106	0.85356034175662	0.8357826645028866	0.8717790682551979	1.0	0.8659662653872469	0.8755675681788624	0.7128543236962188	0.7206009578684882	0.7366031291878474	0.8093084008572188	0.7570157929556519	0.3880385183007164	0.35442830405256404	0.4080553686436605	0.47309316882573466	0.4599182362553788	0.37851637819407297	0.4910970251793883	0.6341439969239643	0.6090946616077941	0.6084274332630293	0.5120299008770095	0.5283600318912531	0.5261660946220265	0.4993073265064942	0.44703733651491934	-0.06231799650553291	-0.023573516689190336	-0.020293919740346392	-0.04046909545323464	0.011303300518515587	0.23358081096516276	0.1471917037506149	0.25212749715862504	0.37654862002476663	0.20672204284963047	0.18439816568749964	0.11825208791581614	0.24479929432120826	-0.012151472143216605	0.14600426347603349	0.19654398335321824	0.09868759577271262	0.053870207123510754	0.006904117025066298	0.10761036126456734	0.1590661064964292
MntR	-0.628930568670802	-0.5970506245370396	-0.6184245494795053	-0.6075227168633482	-0.5923234813487059	-0.5492702896788823	-0.6317691163748014	-0.6225297001430583	-0.633092264109335	-0.6415287445363611	-0.3574138681715116	-0.44062515903217964	-0.3242673210781958	-0.4384764575829371	-0.4060989194293501	-0.4578826243560964	-0.5101073785276872	-0.32041096742455516	-0.3440919191862076	-0.28037726673866703	-0.36379211878926326	-0.23581998405437346	-0.2473325002403153	-0.16878049883800486	-0.19404470429909923	-0.13737553081407514	-0.18647901340676615	-0.2808070070285155	-0.20387218619063505	-0.165557446664141	-0.12538803851830072	-0.19938253105721765	-0.2230521738638741	-0.30023579171166687	-0.18439816568749964	-0.19428219235401553	0.7724751344352025	0.7523791214072864	0.8504616880877123	0.8020367427947821	0.8051127785536978	0.8538656835415124	0.8662376803071512	0.8807696874770287	0.8659662653872469	1.0	0.8941934170572968	0.7061820402485708	0.6676298126671605	0.72720538758616	0.7614602122690852	0.7615167570440653	0.3051099513149487	0.3147112541065643	0.40644949703422656	0.4405120694822195	0.5614952700295729	0.4040067627550876	0.41601687296085404	0.6174745972598402	0.5903896500443877	0.5780289622337448	0.5592900238053503	0.524944727482457	0.5164630112354468	0.5249899633024411	0.4553268005269973	-0.06627613075413766	0.01502394671220406	-0.032383192631084926	-0.03101480907656728	-0.010115860243934158	0.2488252822997891	0.1664847809738141	0.28814651882092834	0.35993576513562264	0.14829998134022426	0.2041436011105394	0.08899582134112898	0.1508218783043353	0.007707052829783264	0.15405623943319519	0.09915126292754918	0.0001865977574342243	-0.03361586872565041	0.0529994175888177	0.13047706826650685	0.1585572035216086
NrtR	-0.6232647822177991	-0.5754731384046458	-0.6651757694330256	-0.6134938451012434	-0.6390407744372382	-0.6216702195633612	-0.6859163928957145	-0.6731033468852311	-0.6332279715692871	-0.6827159586318426	-0.3581037144262684	-0.46653397492804677	-0.3758927006349978	-0.5067712368038632	-0.4347784292992406	-0.486720459595931	-0.45360783936760324	-0.3752820170652131	-0.4439839186659957	-0.34206761624192117	-0.36395044415920746	-0.2989804977071094	-0.2773917026197194	-0.15223549767883698	-0.16852039287309656	-0.1347066174350159	-0.18906876410085327	-0.17993112846407427	-0.19029013124042274	-0.15561687522264506	-0.09393783467438692	-0.15351340959338652	-0.2361027079292738	-0.33682026112377084	-0.19121746555009583	-0.17823478521467223	0.8152116753651378	0.7905016086988482	0.8637610191630243	0.8378861301321452	0.8243380020469209	0.8242927662269368	0.8531871462417515	0.9090307660120667	0.8755675681788624	0.8941934170572968	1.0	0.6974854538566364	0.6784524825983455	0.7610757077992208	0.8102922799418719	0.8006005055102883	0.34855895640963297	0.3257714120926656	0.40437995826995604	0.4671672764078235	0.5511362672532245	0.4362033576287383	0.5171076216702195	0.6318143521947854	0.5862731904258387	0.6374688296927923	0.5991540901662982	0.5779724174587647	0.5234858722879713	0.5388095063075696	0.49452363854318043	-0.06658147253903003	0.03841086564396017	-0.006316051365273592	-0.014978710892220004	0.0272036912429107	0.3032892095605906	0.18802834024122	0.3143154406817038	0.34437464306110793	0.17319099128645019	0.20658633538967833	0.1362898711344578	0.13630118008945383	0.08913152880108113	0.1603214005009867	0.1862867611718339	0.10535987922036064	-0.028108407642591787	0.0411815596179835	0.08413297069284313	0.16309209447501002
IscR	-0.5277154214564803	-0.5462281807849546	-0.504950495049505	-0.6094904750326546	-0.46532391674347334	-0.5014786458657288	-0.549948826978643	-0.6895578764044309	-0.497520511617124	-0.6595891456649948	-0.3407557774623836	-0.386862386981131	-0.31750456599057963	-0.36070477407535156	-0.4795505821284584	-0.48200462536259336	-0.39979983149657056	-0.3563395174468903	-0.3614850919700765	-0.16857693764807663	-0.324436955403136	-0.17218449429180496	-0.11483678350702003	-0.07858027378980045	-0.22017969929488665	-0.11861397447568857	-0.19375067146920288	-0.2484860136499087	-0.30151370362621643	-0.2970919022227751	-0.08938032581099344	-0.08466449157765576	-0.08931247208101735	-0.2859525815517017	-0.10386709716088685	-0.1359392935295814	0.6757270244443062	0.6325946700895104	0.7241067339172523	0.6527472278924066	0.7007537418504843	0.719673623558815	0.7526392273721947	0.7208497548784004	0.7128543236962188	0.7061820402485708	0.6974854538566364	1.0	0.645566041469938	0.6138896585261039	0.7232585622925514	0.7303266591650599	0.40371272992519125	0.40362225828522313	0.3531956279579985	0.3257940300026576	0.3335293552199309	0.39820526884213264	0.42169396836885287	0.5141220575512719	0.516655263470379	0.5462621076499427	0.5511701941182126	0.47467642252517656	0.48148441343277676	0.4602914317702473	0.49213744903902157	-0.037189498504390704	0.14810772910529202	0.08306992892321785	0.10292845389621771	0.13736422185907912	0.21899225902030522	0.18205721200332484	0.22261112461902957	0.2893226501405138	0.1856986955120412	0.10511108221044835	0.10927277764898134	0.2682993028029245	0.04397487150199886	0.10076844349197912	0.11843303119575235	0.06385601438499075	0.020768895850178964	-0.043488586437170275	0.0843591497927634	0.041735698412788166
CzrA	-0.42060830868923554	-0.4807606403130319	-0.5186908753696615	-0.5038309085048996	-0.5705989788013639	-0.5639606222187039	-0.5581478193507529	-0.6992270329260225	-0.4760674239896862	-0.5446110002205247	-0.36370164714929515	-0.46267762127440615	-0.3831982855624226	-0.496661031037427	-0.5462168718299586	-0.5813085591825887	-0.4648263227236487	-0.1874289656264313	-0.29677525148288675	-0.20077353252172733	-0.26143476712034425	-0.02559781963347677	-0.06793854713855166	0.01128068260852356	-0.15626148565741782	-0.054763614568195826	-0.20351029963076261	-0.30220354988097325	-0.30538136623485307	-0.3289718463565374	-0.08973090341586985	-0.16311471238500205	-0.18049657621387497	-0.21299851287241803	-0.21617632922629784	-0.23334332291024648	0.5655778027831339	0.6799000288378353	0.623151692667839	0.600714725955748	0.7184635653742416	0.6408275893266083	0.7001091314157115	0.704700567144093	0.7206009578684882	0.6676298126671605	0.6784524825983455	0.645566041469938	1.0	0.7514630960526093	0.8455762195294344	0.7639368734132123	0.42317544147333064	0.23324154231528235	0.45443339308231223	0.27555965191036524	0.3310526940758039	0.5317527183900572	0.39420189877354384	0.6369712356729677	0.49081430130448794	0.4984817727917852	0.500901889160932	0.38748437950591175	0.3334841193999468	0.4163787595207265	0.3833113751123827	-0.10301892553618583	0.07614884846565753	-0.027475106162815024	0.09795251369797174	0.0173875183063709	0.28123674731836407	0.36628008888838626	0.3082086049838565	0.41481812373127663	0.23930314219314563	0.1436067650168786	0.25509044336758063	0.28218669953802916	-0.02827804196753199	-0.08296814832825372	0.18391188062267105	0.10178624944162035	0.011484243798451805	0.011077121418595315	0.17358680471131066	0.20310317725090613
BirA	-0.4886769088102414	-0.3917591644944049	-0.5128441456367224	-0.5116906322271291	-0.6808612900124964	-0.5819418606623655	-0.5915544724089771	-0.6817999332771655	-0.5564062402813668	-0.5683484967571572	-0.35014221010907487	-0.4070149447840272	-0.39362514206874716	-0.49721516983223163	-0.41518001029114904	-0.5104692650875596	-0.5114757620822048	-0.23673600940905057	-0.2935974351290069	-0.25602908663224977	-0.3251946553878689	-0.11835386851078027	-0.19732430124794317	-0.0772910529202549	-0.19249537746464537	-0.13666306664932626	-0.16270759000514556	-0.2431708048017823	-0.31624927198602215	-0.19427088339901952	-0.20340851903579849	-0.31503921380144867	-0.17492126140084024	-0.23200886622071687	-0.22107310673957173	-0.19195254762483674	0.6690547409966582	0.6854414167858819	0.7235186682574597	0.7053451775788658	0.7804366387523961	0.7156137087152462	0.6794024348180107	0.7979315921312291	0.7366031291878474	0.72720538758616	0.7610757077992208	0.6138896585261039	0.7514630960526093	1.0	0.8023081577146863	0.7828341372115509	0.284516344267208	0.326913616547263	0.36900554704242555	0.40952553279314224	0.5379274078178806	0.49914900113655	0.5119055023720533	0.5342972332641602	0.5674211624474841	0.5238477588478436	0.5447467076804768	0.3577870636863801	0.43631644717869844	0.47923393138857007	0.43148752339540064	-0.11689501331629451	-0.018563649625956313	-0.05951337566652153	-0.0077296707397752915	-0.06058772639114283	0.28649541139151036	0.3267779090873108	0.2850365561970246	0.3886605108254972	0.2897750083403543	0.28164386969822053	0.13556609801471295	0.14732741121056708	0.1262022832780137	0.01902731678079287	0.213812757632131	0.09288610185975765	-0.07090149334750723	0.054164239953407106	0.0945937540641557	0.12530887583332861
NsrR	-0.5240060842177878	-0.6137539510661517	-0.6021057274202577	-0.5896093321496627	-0.5860470113259184	-0.633917817824044	-0.634811225268729	-0.7685961628715698	-0.564051093858672	-0.6436774459856037	-0.33842613273320477	-0.5012524667658085	-0.3829268706425183	-0.49929601755149816	-0.488382875980345	-0.6058376825689422	-0.44604214847527013	-0.2767923280049307	-0.3366506267988307	-0.285330589026921	-0.23747109148379145	-0.1405194203029669	-0.1429960814470939	-0.07715534546030274	-0.17227496593177308	-0.07258652764191324	-0.1625605735901974	-0.30831038557882057	-0.27713159665481113	-0.25579159857733347	-0.1342090234151913	-0.21553171879152508	-0.21333778152229843	-0.3118953243125569	-0.145608450051173	-0.19838734301756847	0.6917857405386455	0.7951835160671978	0.7506488512928963	0.7081950342378612	0.8077590740227649	0.7584520302401456	0.8036652323142081	0.8176657185992728	0.8093084008572188	0.7614602122690852	0.8102922799418719	0.7232585622925514	0.8455762195294344	0.8023081577146863	1.0	0.842692436005451	0.4347784292992406	0.30219224092597724	0.3647194530989364	0.3578775353263482	0.37867470356401717	0.5304295706555235	0.46092473325002403	0.6008843602806883	0.5694002295717864	0.5372149436531317	0.576536180174271	0.46551616897840553	0.40680007463910295	0.45687612736145117	0.44388213807103155	-0.06637791134910179	0.12555767284324093	0.09729659430820295	0.03746091342429503	0.03845610146394422	0.3255565419477413	0.4119004133423051	0.2864501755715263	0.41648054011569063	0.21674177697609853	0.22552883500800108	0.27238183555648543	0.21385799345211506	0.08257233490339325	-0.01821307202107989	0.20026462954690671	0.1179693640409158	-0.001781160411872141	-0.07556078280586483	0.12300184901414185	0.11385290442236685
Phr	-0.581534738282509	-0.5082640188633369	-0.616422864445211	-0.5459341479550582	-0.6520234547726618	-0.5448597972304369	-0.5671610564825758	-0.7365013485928833	-0.5070878875437516	-0.6138444227061198	-0.3545413936025242	-0.43618073971874627	-0.3548241174774245	-0.46599114508823813	-0.4782839791689049	-0.5478453613493846	-0.4377753023731842	-0.15422587375813537	-0.32259359573878577	-0.2989126439771333	-0.2560403955872458	-0.12296792214915381	-0.2059191070449135	-0.055170736948052315	-0.2724044534664774	-0.11335531040254225	-0.228797123001849	-0.3342418193846798	-0.34816314298477247	-0.2539821657779713	-0.21345087107225857	-0.15036952010449475	-0.2197951948250222	-0.3370916760436752	-0.10468134192059983	-0.22317657236883026	0.6909262599589485	0.7322378725593861	0.7400410515066356	0.6625294739639583	0.7746351448394411	0.7334818576089477	0.7862720595303391	0.8137980559906361	0.7570157929556519	0.7615167570440653	0.8006005055102883	0.7303266591650599	0.7639368734132123	0.7828341372115509	0.842692436005451	1.0	0.29878824547217714	0.35362536824784707	0.3966672509626748	0.24788663903511995	0.44266077093146206	0.47998032241830696	0.5046451532646126	0.5418403062465013	0.6283085761460212	0.5571300134011117	0.569863896726623	0.4198845355694907	0.4220558549287253	0.5315152303351409	0.45436553935233615	-0.14512216498634445	0.14374247247683078	0.02688704050302232	0.10915968809902121	0.022600946559533167	0.3340948029697316	0.3046689020701042	0.31049301389305123	0.37434337380054394	0.20462988617536795	0.2217177171743445	0.13978433822822603	0.21502281581670446	0.11484809246201605	-0.010466437848810581	0.1799537463740663	-0.0035001215712662072	-0.019174333195741047	0.034927707505187984	0.14146937252263206	0.2011693459465878
HutC	-0.2646238924292201	-0.36310227253450644	-0.34719057285511534	-0.3678859604978202	-0.12156561172964812	-0.354416995097568	-0.31419104217674765	-0.43973175158749456	-0.3196419584848262	-0.2822997890879893	0.03482592691022386	-0.18429638509253551	-0.17383560172122295	-0.34120813566222413	-0.3509338369587958	-0.20775115775426772	-0.23264216770049365	-0.35450746673753614	-0.23907696309322538	-0.14125450237770779	-0.17441235842601965	-0.07711010964031868	-0.08898451238613296	0.0016567619069159914	-0.1317889070460444	-0.12234592962437306	-0.07200977093711655	-0.18945326857071773	-0.13937721584836954	-0.23854544220841273	0.09250159738989319	0.04373738344708257	0.043296334202238045	-0.0005937201372907137	-0.031161825491515457	-0.14481682320145206	0.3583864383011688	0.24632600324567008	0.2916862217346806	0.2598967492408864	0.37616411555490215	0.3039112020853713	0.38688500489112304	0.36875675003251324	0.3880385183007164	0.3051099513149487	0.34855895640963297	0.40371272992519125	0.42317544147333064	0.284516344267208	0.4347784292992406	0.29878824547217714	1.0	0.3796925095136584	0.1847826701573641	-0.03293733142588959	0.04206365810767256	0.4303566278957993	0.13166450854108827	0.35294683094808627	0.235435479584509	0.1429282277171178	0.37752119015442376	0.30762053932406375	0.2846972875471442	0.2639792819944473	0.17709258076007486	0.14745180971552324	0.1578221214468677	0.012535976613081068	0.14566499482615308	0.21291935018744593	0.08811372285143991	0.15887385426149697	0.056561738412561985	0.39057172421982345	0.0026858768115532285	-0.08388417368293083	0.24373625255158296	0.20714047418448298	0.023958021159054797	-0.12762721160751142	-0.050387048984738565	0.12642846237793395	-0.09260337798485731	-0.2687855878677531	-0.14818689179026412	0.016426257131709743
SiaR	-0.35860130844609306	-0.3762658961498663	-0.4062459358442983	-0.49722647878722764	-0.13291980254564578	-0.3603541964704751	-0.145597141096177	-0.3798395259286066	-0.30370764089544305	-0.3274677553420676	-0.08437045874775942	-0.13999920837315027	-0.20910823235378934	-0.13959208599329379	-0.3255452329927453	-0.1931739147644062	-0.16967390628268994	-0.33088305975086374	-0.19587675500845345	-0.20872372788392488	-0.25312268519827424	-0.14662625600081425	0.02220513313467269	0.05157448925931999	-0.17990851055408225	-0.22573239619792934	-0.20576078167496933	-0.2456700838559013	-0.12732186982261903	-0.12899559516202905	-0.04529801923653245	-0.08958388700092168	-0.014888239252251896	-0.10685266127983443	0.0018150872768601816	0.03196476129623242	0.41465979836133243	0.24752475247524752	0.3124155362423735	0.3488303713295373	0.34136646103216833	0.3504814787589553	0.3688132948074933	0.3365714641138586	0.35442830405256404	0.3147112541065643	0.3257714120926656	0.40362225828522313	0.23324154231528235	0.326913616547263	0.30219224092597724	0.35362536824784707	0.3796925095136584	1.0	0.2087350368389209	0.004710179755839662	0.16276413478012564	0.20319364889087424	0.17605215690044163	0.3132523989120785	0.2197951948250222	0.2673041147632753	0.3320252642054611	0.3042391617802557	0.22707816184245494	0.2907588874250075	0.23021074237635072	0.16915369435287333	0.011269373653527546	0.0007068096872508496	0.20961713532860995	0.11435049844219144	0.055792729472833064	-0.05121260269944756	-0.0708788754375152	0.050194796749806335	0.18903483723586523	0.12814742353732803	0.18688613578662264	0.251256707623932	-0.02094983913011518	0.06027107565125445	-0.08234615580347299	-0.07872729020474863	-0.005151229000684192	-0.08158845581874007	-0.06359590842008245	-0.07100327394247134
HexR	-0.2072309458244511	-0.1135588715924705	-0.3866022810162227	-0.2777648981345879	-0.31818310329034044	-0.3262463882024981	-0.40854165370848905	-0.3942584435485239	-0.35509553239732883	-0.3046462841601122	-0.2365211392641263	-0.18324465227790626	-0.25820040599148436	-0.3937269226637113	-0.34887560714952137	-0.35534432940724114	-0.3798282169736106	-0.1562388677474258	-0.09411877795432314	-0.17043160626742285	-0.23816093773854827	-0.1516587409740403	-0.028515530022448277	-0.17910557474936528	-0.04739017591079496	-0.18076799113377928	-0.19234836104969721	-0.23736931088882732	-0.1828601478080418	-0.06598209792424131	-0.06324533081520602	-0.18015730756399456	-0.19963132806712997	-0.09232065410995698	-0.09106536010539946	-0.22832214689201644	0.2784434354343487	0.3424295028017936	0.33276034628020196	0.34988210414416654	0.3308717507958677	0.39910998524181374	0.43373800543960733	0.33539533279427314	0.4080553686436605	0.40644949703422656	0.40437995826995604	0.3531956279579985	0.45443339308231223	0.36900554704242555	0.3647194530989364	0.3966672509626748	0.1847826701573641	0.2087350368389209	1.0	0.3097353139083183	0.23422542139993555	0.25737485227677537	0.2333659408202385	0.341920599826973	0.3985445374920131	0.2833515219026186	0.19805938332268408	0.20994509502349434	0.31659984959089854	0.3209424883093678	0.27149973706679636	0.006169034950325415	-0.11069770597847906	-0.17848358222458455	0.12268519827425346	-0.030958264301587213	0.08292291250826968	-0.12724270713764693	0.24266190182696168	0.2701539714222707	0.11933774759543345	0.22298432013389802	0.2409316317125716	0.282017065213089	-0.1415259172976121	-0.0008877529671870671	0.046564622196085974	0.12510531464340038	0.06015798610129431	0.257080819446879	0.27639651458007025	0.2513471792639001
CcpA	-0.2631424193247423	-0.17507958677078445	-0.31209888550248516	-0.1837761731627189	-0.4128277476519782	-0.3562038099869382	-0.36693600827815503	-0.28945835760046595	-0.3904699436248594	-0.41127842081752436	-0.1852802641771887	-0.3245839718180841	-0.3392629954029098	-0.2830461801177262	-0.2168887933910467	-0.2654607550989251	-0.4027514687505301	-0.20052473551181504	-0.1433466590519703	-0.13333823388049829	-0.13731898603909506	-0.1671293914085869	-0.10808533737439992	-0.22857094390192875	-0.08908629298109708	0.0320326150262085	0.009369469214197262	-0.035266976155068394	0.0003223052173863874	0.11284640742772165	-0.012671684073033231	-0.15163612306404828	-0.11141017014322792	-0.2586640731463209	-0.25204833447365294	-0.16300162283504194	0.40614415524933417	0.3891241779803337	0.47756020604916005	0.4743484628302922	0.3482536146247406	0.4123980073621297	0.371889330566409	0.43421298154943994	0.47309316882573466	0.4405120694822195	0.4671672764078235	0.3257940300026576	0.27555965191036524	0.40952553279314224	0.3578775353263482	0.24788663903511995	-0.03293733142588959	0.004710179755839662	0.3097353139083183	1.0	0.34153609535710855	0.10260049420133333	0.33073604333591555	0.41710253264047137	0.38981402423509054	0.30228271256594536	0.21834764858553246	0.1942595744440235	0.3561472652119581	0.1466601828658023	0.23398793334501924	-0.0015662902669478828	-0.03809421490407179	0.052501823568993106	-0.08620250945711362	-0.1488541201350289	0.19722252065297907	0.11950738192037365	0.32107819576931995	0.18114118664864773	0.03542530152501258	0.2240473619035233	0.22300693804389005	0.05944552193654545	-0.103991495665843	0.2471628659153751	0.2850365561970246	0.14162769789257623	0.03686153880950631	0.03243973740606499	0.11462191336209578	0.0596490831264737
PsrA	-0.4498985021289108	-0.21276102481750173	-0.19751655348287542	-0.22655794991263833	-0.5127084381767703	-0.3641992411691198	-0.45827843778095684	-0.3586465442660771	-0.39247162865915375	-0.4461891648902183	-0.28430147412228374	-0.2831366517576943	-0.2541744180129035	-0.41693289831553115	-0.22537050963805688	-0.2921272709795251	-0.40447042990992416	-0.06801770982352376	-0.2536428971280909	-0.09574726747374909	-0.10151483452171602	-0.11035843732859865	-0.14321095159201813	-0.2217968798593166	-0.0882720482213841	-0.11160242237816015	-0.13362095775539862	-0.006757100610118122	-0.12369169526889867	0.027916155407659557	-0.1446584978315079	-0.295361632108385	-0.25380122249803505	-0.24124828245245997	-0.11566233722172903	-0.18414936867758736	0.46207824665961744	0.41177601483734894	0.5637005162537956	0.5467710106247632	0.5110347128373602	0.47293484345579045	0.45995216312036685	0.5003703682761195	0.4599182362553788	0.5614952700295729	0.5511362672532245	0.3335293552199309	0.3310526940758039	0.5379274078178806	0.37867470356401717	0.44266077093146206	0.04206365810767256	0.16276413478012564	0.23422542139993555	0.34153609535710855	1.0	0.20062651610677915	0.3214966271041724	0.3453585221457611	0.40985349248802666	0.39065088690479555	0.15064093502439907	0.2258794126128775	0.25358635235311083	0.40103250759113607	0.19268762969957762	0.056154616032705496	-0.07321982912169	-0.14644531272087802	-0.2195463978151099	-0.2842788562122917	0.24323865853175838	0.09224149142498488	0.3847589213518725	0.17742054045495925	0.20684644135458663	0.27094559827199166	0.03674844925954617	0.020282610785350378	0.1321281756959248	0.20785293834923185	0.17373382112625882	-0.02227298686464877	0.031274915041475594	0.20231155040118518	0.04003935516338613	0.13334954283549427
AraR	-0.29039700086513504	-0.4227230832734901	-0.31766289136052384	-0.3243464837631679	-0.4424232828765458	-0.437605668048244	-0.4643061107938321	-0.5610994566047124	-0.39981114045156657	-0.39977721358657853	-0.15876076471153683	-0.29546341270334914	-0.14469242469649593	-0.4279817473466364	-0.3916234570344527	-0.3900175854250188	-0.1652973406992327	-0.1774544673199473	-0.2485877942448728	-0.1720487868318528	-0.21727329786091115	-0.04511707595659623	-0.11213394326297278	-0.04186009691774432	0.025337713668568455	-0.01332760346280202	-0.12527494896834057	-0.10194457481156453	-0.05376842652854663	-0.2939480127338833	-0.014571588512363514	-0.002606714126581133	-0.08482281694759995	-0.15630672147740188	-0.1849296865723123	-0.33209311793543717	0.4639102973689716	0.45513454829206507	0.4283097070415208	0.3993814001617181	0.5804716965128838	0.42876206524136135	0.4563785333416266	0.48148441343277676	0.37851637819407297	0.4040067627550876	0.4362033576287383	0.39820526884213264	0.5317527183900572	0.49914900113655	0.5304295706555235	0.47998032241830696	0.4303566278957993	0.20319364889087424	0.25737485227677537	0.10260049420133333	0.20062651610677915	1.0	0.24706108532041096	0.3283611627867527	0.29471702167361225	0.311160242237816	0.36099880690524794	0.3129470571271862	0.2320427930857049	0.3161927272110421	0.26053005072066315	0.03160287473635999	0.13376797417034678	-0.09017195266071439	-0.03501817914515609	-0.08366930353800657	0.17468377334592397	0.37965858264867036	0.0904320586256227	0.3538063115277833	0.1396033949482898	0.19398815952411919	0.1054051150403447	0.03792458057913158	0.1679775630332879	0.009437322944173343	0.16840730332313641	0.058009284652051726	-0.10286060016624164	-0.062216215910568785	0.03038150759679052	0.11312913130262198
