	CcpA	RbsR	FixJ	PhsR	FnrN_FixK	NagQ	GlcC	NagR	PhnR	LiuQ	NadQ	NrdR	NorR	PhnF	VanR	FabR	PsrA	SdaR	ThiR	LexA	NtrC	IscR	RbkR	LldR	MntR	HrcA	Phr	NrtR	NsrR	Zur	KdgR	NagC	ModE	NarP	TrpR	NikR	PdxR	HexR	HisR	NiaR	BirA	MetR	FUR	Rex	ArgR	SahR_SamR	CzrA	SoxR	AgaR	HutC	CblR	FadP	AraR	QorR	AcnR	PurR	CsoR	GguR	ZntR	LtbR	RutR	NnrR	PrpR	HypR	LiuR	MetJ	TtrR	DasR	MerR	NmlR	ExuR_UxuR	AmtR	PhrR	BioQ	CueR	GntR	PdhR	XylR	SiaR	CadR-PbrR	HcpR	TyrR	PaaR	GulR	NifA	Irr	FadR	FruR
RutR	-0.08413325804630152	-0.15189158667419536	0.09542631281761717	0.18125352907961603	0.23997741389045738	0.05251270468661773	0.41953698475437606	0.13043478260869565	0.3246753246753247	0.12478825522303783	0.05928853754940711	0.1880293619424054	0.35629587803500845	0.24336533032185206	0.3235460191981931	0.0378317334839074	0.1665725578769057	0.4624505928853755	0.37210615471485037	0.4658385093167702	0.42857142857142855	0.4105025409373235	0.19141727837380013	0.28289102202145683	0.2738565782044043	0.30999435347261434	0.20271033314511575	0.31225296442687744	0.4105025409373235	0.2704686617730096	0.3709768492377188	0.2422360248447205	0.3709768492377188	0.3370976849237719	0.16205533596837945	0.23997741389045738	0.16205533596837945	0.29983060417843027	0.23207227555053642	-0.06154714850367024	0.21626199887069453	0.5663466967814794	0.07735742518351214	0.1665725578769057	0.18690005646527386	0.02766798418972332	-0.1756070016939582	0.07284020327498589	0.010728402032749858	0.09994353472614342	0.1259175607001694	-0.3416149068322981	-0.1293054771315641	-0.028797289666854884	-0.018633540372670808	-0.07622811970638058	0.49745906267645396	-0.09316770186335403	0.5539243365330322	0.8068887634105025	1.0	0.5200451722190853	0.391304347826087	0.2795031055900621	0.35742518351214003	0.19932241671372106	0.4308300395256917	0.15527950310559005	0.09994353472614342	0.13269339356295878	0.3890457368718238	-0.1541501976284585	0.24110671936758893	-0.19480519480519481	-0.045736871823828344	0.06041784302653868	0.22981366459627328	0.13946922642574816	0.16883116883116883	-0.24110671936758893	0.09316770186335403	0.14059853190287974	-0.13946922642574816	0.1225296442687747	0.17786561264822134	0.11688311688311688	0.06493506493506493	-0.2636928289102202
NnrR	0.07735742518351214	-0.023150762281197064	-0.019762845849802372	0.33032185206098247	-0.10333145115753811	0.045736871823828344	0.19028797289666854	-0.05928853754940711	0.18125352907961603	0.08977978543195934	0.053642010163749296	0.20271033314511575	0.12140033879164314	0.0378317334839074	-0.031055900621118012	-0.2140033879164314	-0.00282326369282891	0.13721061547148503	-0.033314511575381144	-0.04799548277809147	0.22416713721061546	-0.032185206098249576	-0.05928853754940711	-0.04912478825522304	-0.19028797289666854	-0.010728402032749858	-0.1225296442687747	0.11236589497459062	0.0220214568040655	0.03896103896103896	0.15640880858272163	0.08300395256916997	0.08074534161490683	0.017504234895539244	-0.18125352907961603	0.06267645398080181	0.0016939582156973462	-0.042348955392433656	0.0818746470920384	-0.3924336533032185	-0.018633540372670808	0.24336533032185206	-0.024280067758328628	0.11914172783738002	-0.0818746470920384	-0.15753811405985318	-0.20496894409937888	-0.1789949181253529	-0.313382269904009	-0.09203839638622248	0.05138339920948617	-0.29079616036137773	0.05815923207227555	0.020892151326933936	0.033314511575381144	-0.0378317334839074	0.4872953133822699	0.04009034443817053	0.44212309429700736	0.5437605872388481	0.5200451722190853	1.0	0.5629587803500847	0.4138904573687182	0.4997176736307171	0.26030491247882553	0.4105025409373235	0.10220214568040654	0.1756070016939582	-0.22077922077922077	0.06945228684359118	-0.5945793337097685	-0.14285714285714285	-0.06380575945793338	-0.10784867306606437	-0.09768492377188029	-0.11349520045172219	-0.06267645398080181	-0.042348955392433656	-0.21287408243929984	-0.19593450028232637	-0.18690005646527386	-0.4805194805194805	-0.22077922077922077	-0.17447769621682666	-0.053642010163749296	-0.17786561264822134	-0.39920948616600793
PrpR	-0.22868435911914173	-0.20496894409937888	-0.0220214568040655	0.1281761716544325	0.23433088650479955	0.07058159232072275	0.02766798418972332	-0.2140033879164314	0.1665725578769057	-0.10333145115753811	-0.09768492377188029	0.01637492941840768	0.026538678712591756	0.4105025409373235	0.13946922642574816	-0.20045172219085264	0.07284020327498589	0.13043478260869565	-0.006211180124223602	0.2230378317334839	0.2388481084133258	0.2523997741389046	0.08300395256916997	-0.07848673066064371	-0.13495200451722192	-0.0502540937323546	-0.2456239412761152	0.06041784302653868	0.09090909090909091	-0.007340485601355167	0.018633540372670808	-0.07735742518351214	-0.04912478825522304	-0.03557312252964427	-0.28740824392998304	-0.13156408808582723	-0.07396950875211744	-0.010728402032749858	0.009599096555618294	-0.4748729531338227	0.025409373235460192	0.22190852625635235	-0.10897797854319594	0.043478260869565216	-0.14511575381140598	-0.2919254658385093	-0.1857707509881423	-0.08413325804630152	-0.19480519480519481	0.044607566346696784	0.0942970073404856	-0.15640880858272163	-0.05251270468661773	0.25578769057029926	-0.017504234895539244	-0.30321852060982496	0.30660643704121965	0.13156408808582723	0.22190852625635235	0.36984754376058726	0.391304347826087	0.5629587803500847	1.0	0.5042348955392434	0.32580463015245625	0.2636928289102202	0.21513269339356295	0.35968379446640314	0.36307171089779783	-0.017504234895539244	0.06945228684359118	-0.20948616600790515	0.06719367588932806	-0.277244494635799	-0.08413325804630152	-0.05251270468661773	-0.024280067758328628	0.18464144551101072	-0.2670807453416149	-0.2388481084133258	-0.22416713721061546	0.012987012987012988	-0.4059853190287973	-0.4409937888198758	-0.3167701863354037	-0.06493506493506493	-0.1281761716544325	-0.35290796160361376
HypR	-0.0942970073404856	-0.19028797289666854	0.05251270468661773	0.4127611518915867	0.15979672501411632	0.3800112930547713	0.01637492941840768	0.21739130434782608	0.3111236589497459	0.032185206098249576	0.07509881422924901	0.25917560700169395	0.18351214003387917	0.3450028232636928	0.295313382269904	-0.07848673066064371	0.1665725578769057	0.30773574251835123	0.30321852060982496	0.3495200451722191	0.4522868435911914	0.43195934500282324	0.2523997741389046	0.17334839073969507	0.1665725578769057	0.3337097684923772	0.1541501976284585	0.33032185206098247	0.32580463015245625	0.13269339356295878	0.22755505364201017	0.09655561829474874	0.2354601919819311	0.2365894974590627	-0.055900621118012424	0.08865047995482778	-0.020892151326933936	0.39920948616600793	0.39920948616600793	-0.08526256352343309	0.22077922077922077	0.35177865612648224	0.15302089215132694	0.23433088650479955	0.12027103331451157	0.19706380575945792	0.05251270468661773	0.011857707509881422	-0.06267645398080181	-0.10107284020327499	-0.3178994918125353	-0.19932241671372106	-0.010728402032749858	0.10559006211180125	0.03670242800677583	0.026538678712591756	0.3167701863354037	0.12704686617730096	0.055900621118012424	0.26030491247882553	0.2795031055900621	0.4138904573687182	0.5042348955392434	1.0	0.3020892151326934	-0.2862789384528515	-0.15302089215132694	0.10220214568040654	-0.0660643704121965	-0.1507622811970638	0.08300395256916997	-0.27837380011293056	0.017504234895539244	-0.006211180124223602	-0.07735742518351214	0.045736871823828344	-0.06832298136645963	0.003952569169960474	0.10784867306606437	-0.20045172219085264	0.21174477696216826	0.19141727837380013	-0.29983060417843027	-0.08865047995482778	-0.005081874647092038	0.1101072840203275	0.22981366459627328	-0.19706380575945792
LiuR	-0.014116318464144552	0.20722755505364202	0.2523997741389046	0.4150197628458498	0.3687182382834557	0.427442123094297	0.30095990965556185	0.14398644833427443	0.1225296442687747	0.11914172783738002	0.24336533032185206	-0.053642010163749296	-0.15189158667419536	-0.08526256352343309	0.029926595143986448	0.026538678712591756	0.13946922642574816	0.2478825522303783	0.30434782608695654	0.19932241671372106	0.46696781479390176	0.16205533596837945	0.10220214568040654	0.15189158667419536	0.025409373235460192	0.14059853190287974	0.06154714850367024	0.22529644268774704	0.3404856013551666	0.22077922077922077	0.18125352907961603	0.1293054771315641	0.08526256352343309	0.14963297571993225	-0.08977978543195934	0.2704686617730096	0.1383399209486166	0.27837380011293056	0.014116318464144552	-0.22529644268774704	-0.11688311688311688	0.13495200451722192	0.27837380011293056	0.17108977978543197	0.018633540372670808	0.0378317334839074	0.06493506493506493	0.09090909090909091	0.14624505928853754	0.025409373235460192	-0.10784867306606437	0.22190852625635235	0.2015810276679842	0.0502540937323546	-0.024280067758328628	0.27498588368153587	0.40711462450592883	0.06945228684359118	0.25352907961603616	0.29983060417843027	0.35742518351214003	0.4997176736307171	0.32580463015245625	0.3020892151326934	1.0	-0.18238283455674761	0.0942970073404856	-0.18125352907961603	0.0220214568040655	-0.14963297571993225	0.015245623941276116	-0.23207227555053642	0.05251270468661773	-0.16770186335403728	-0.46357989836250707	-0.49520045172219085	-0.015245623941276116	-0.07509881422924901	0.026538678712591756	-0.3924336533032185	-0.36645962732919257	-0.05815923207227555	-0.23771880293619424	-0.2365894974590627	-0.014116318464144552	-0.09090909090909091	-0.026538678712591756	-0.20496894409937888
MetJ	0.24110671936758893	-0.015245623941276116	-0.33032185206098247	-0.0502540937323546	-0.07509881422924901	-0.5132693393562959	0.0502540937323546	-0.05138339920948617	-0.023150762281197064	-0.13608130999435347	-0.04009034443817053	0.1293054771315641	0.2015810276679842	0.17108977978543197	-0.18464144551101072	-0.3608130999435347	-0.08074534161490683	-0.18690005646527386	-0.37210615471485037	-0.163184641445511	-0.09768492377188029	-0.08977978543195934	-0.02766798418972332	-0.13269339356295878	-0.189158667419537	-0.09881422924901186	-0.22529644268774704	-0.12704686617730096	-0.05251270468661773	-0.13946922642574816	-0.04686617730095991	-0.07396950875211744	-0.16770186335403728	-0.30434782608695654	-0.233201581027668	0.009599096555618294	0.08865047995482778	-0.22868435911914173	-0.2885375494071146	-0.251270468661773	-0.011857707509881422	0.05138339920948617	0.020892151326933936	0.028797289666854884	0.043478260869565216	-0.2704686617730096	-0.15189158667419536	-0.09203839638622248	-0.233201581027668	0.10333145115753811	0.4138904573687182	-0.21964991530208922	-0.2682100508187465	-0.09881422924901186	-0.295313382269904	-0.5064935064935064	0.05251270468661773	0.15753811405985318	0.21964991530208922	0.032185206098249576	0.19932241671372106	0.26030491247882553	0.2636928289102202	-0.2862789384528515	-0.18238283455674761	1.0	0.36645962732919257	0.21626199887069453	-0.04912478825522304	0.1789949181253529	0.13156408808582723	-0.19706380575945792	-0.21739130434782608	-0.18351214003387917	0.2987012987012987	0.27498588368153587	-0.053642010163749296	0.08977978543195934	0.13495200451722192	0.36645962732919257	-0.05815923207227555	0.09881422924901186	0.025409373235460192	0.16770186335403728	0.07171089779785432	0.07848673066064371	-0.003952569169960474	0.10559006211180125
TtrR	0.3608130999435347	0.2941840767927724	-0.10559006211180125	-0.10107284020327499	-0.04799548277809147	-0.08752117447769622	0.42292490118577075	0.18238283455674761	0.16544325239977414	0.35968379446640314	0.028797289666854884	0.034443817052512704	0.16883116883116883	0.05928853754940711	0.05928853754940711	-0.09994353472614342	0.05815923207227555	0.14624505928853754	-0.01637492941840768	0.04799548277809147	-0.16883116883116883	-0.20271033314511575	-0.16770186335403728	-0.07848673066064371	-0.00282326369282891	-0.1789949181253529	-0.08639186900056466	-0.09994353472614342	-0.11123658949745906	0.11123658949745906	0.15527950310559005	0.11462450592885376	0.00846979107848673	0.04009034443817053	0.19141727837380013	0.10446075663466968	0.17786561264822134	0.05251270468661773	0.09881422924901186	-0.1507622811970638	0.14398644833427443	0.24675324675324675	0.11123658949745906	0.23094297007340486	-0.010728402032749858	-0.21287408243929984	-0.09655561829474874	0.04686617730095991	-0.010728402032749858	0.2354601919819311	0.2941840767927724	0.00846979107848673	0.13721061547148503	-0.057029926595143984	-0.06041784302653868	-0.24336533032185206	-0.11914172783738002	-0.15302089215132694	0.42631281761716544	0.5143986448334275	0.4308300395256917	0.4105025409373235	0.21513269339356295	-0.15302089215132694	0.0942970073404856	0.36645962732919257	1.0	0.05928853754940711	0.24675324675324675	-0.2636928289102202	-0.06493506493506493	-0.3246753246753247	0.024280067758328628	-0.1259175607001694	0.07396950875211744	0.1417278373800113	-0.025409373235460192	0.025409373235460192	0.07961603613777526	0.06380575945793338	-0.14624505928853754	-0.2546583850931677	-0.22981366459627328	-0.1383399209486166	-0.17786561264822134	0.22981366459627328	0.2930547713156409	0.14398644833427443
DasR	-0.20609824957651043	-0.339356295878035	-0.043478260869565216	0.08865047995482778	0.12027103331451157	0.15866741953698477	0.019762845849802372	0.032185206098249576	0.2230378317334839	0.05815923207227555	0.0818746470920384	0.13269339356295878	0.23433088650479955	0.28289102202145683	0.1259175607001694	-0.13946922642574816	-0.2919254658385093	0.11575381140598531	-0.07735742518351214	-0.007340485601355167	0.1101072840203275	0.06945228684359118	0.026538678712591756	0.09994353472614342	0.22416713721061546	0.14285714285714285	0.057029926595143984	-0.007340485601355167	0.017504234895539244	-0.019762845849802372	-0.21287408243929984	-0.13721061547148503	0.23771880293619424	0.03896103896103896	-0.1417278373800113	-0.23094297007340486	0.005081874647092038	-0.1281761716544325	-0.28402032749858835	-0.18238283455674761	0.06380575945793338	-0.11462450592885376	-0.2987012987012987	-0.07961603613777526	0.044607566346696784	-0.10784867306606437	0.10107284020327499	-0.17221908526256352	-0.07961603613777526	0.163184641445511	-0.10220214568040654	-0.17221908526256352	-0.12478825522303783	0.37549407114624506	0.15527950310559005	-0.277244494635799	0.23207227555053642	0.07171089779785432	0.16770186335403728	-0.045736871823828344	0.15527950310559005	0.10220214568040654	0.35968379446640314	0.10220214568040654	-0.18125352907961603	0.21626199887069453	0.05928853754940711	1.0	0.18238283455674761	0.14624505928853754	0.25691699604743085	-0.053642010163749296	0.07961603613777526	0.04121964991530209	0.29757199322416716	0.2885375494071146	0.00846979107848673	0.03557312252964427	0.12140033879164314	0.2264257481648786	0.1665725578769057	0.07735742518351214	-0.023150762281197064	0.10897797854319594	-0.11349520045172219	-0.3190287972896669	0.06380575945793338	-0.4748729531338227
MerR	-0.13946922642574816	0.014116318464144552	0.15640880858272163	-0.043478260869565216	0.2015810276679842	0.22077922077922077	-0.1067193675889328	-0.3235460191981931	0.10784867306606437	-0.057029926595143984	0.1281761716544325	-0.11123658949745906	-0.25352907961603616	-0.026538678712591756	0.11349520045172219	0.13382269904009034	0.0660643704121965	0.06719367588932806	-0.06041784302653868	0.14963297571993225	-0.018633540372670808	-0.11236589497459062	-0.1880293619424054	-0.25014116318464147	0.019762845849802372	-0.18464144551101072	-0.13156408808582723	-0.05928853754940711	-0.16996047430830039	0.11462450592885376	-0.009599096555618294	0.00846979107848673	0.1789949181253529	0.16544325239977414	-0.18464144551101072	-0.3190287972896669	-0.09316770186335403	-0.3709768492377188	-0.2388481084133258	-0.00282326369282891	0.17221908526256352	0.07396950875211744	-0.18351214003387917	0.04009034443817053	-0.010728402032749858	-0.1789949181253529	-0.08639186900056466	-0.010728402032749858	0.054771315640880856	0.3145115753811406	0.17334839073969507	0.029926595143986448	0.0660643704121965	0.27498588368153587	0.06041784302653868	0.08865047995482778	0.11462450592885376	0.15753811405985318	0.32128740824393	0.16883116883116883	0.09994353472614342	0.1756070016939582	0.36307171089779783	-0.0660643704121965	0.0220214568040655	-0.04912478825522304	0.24675324675324675	0.18238283455674761	1.0	0.2738565782044043	-0.4872953133822699	0.0818746470920384	0.007340485601355167	-0.06719367588932806	-0.14624505928853754	-0.14398644833427443	-0.19932241671372106	-0.10220214568040654	-0.3879164313946923	-0.22529644268774704	-0.14511575381140598	-0.22755505364201017	-0.053642010163749296	-0.30095990965556185	-0.23207227555053642	0.1281761716544325	-0.35290796160361376	-0.1665725578769057
NmlR	-0.29757199322416716	-0.36984754376058726	0.19932241671372106	-0.1293054771315641	0.26595143986448333	-0.10220214568040654	-0.04686617730095991	-0.1417278373800113	-0.15189158667419536	-0.22416713721061546	0.13382269904009034	-0.10220214568040654	-0.014116318464144552	-0.017504234895539244	-0.15527950310559005	-0.11462450592885376	-0.14737436476566912	-0.26143421795595706	-0.251270468661773	0.12140033879164314	-0.0016939582156973462	0.12140033879164314	0.2885375494071146	0.08074534161490683	0.251270468661773	-0.00846979107848673	-0.03557312252964427	0.14737436476566912	0.08865047995482778	0.054771315640880856	-0.09655561829474874	-0.05815923207227555	0.14963297571993225	0.189158667419537	-0.28063241106719367	-0.23094297007340486	-0.18464144551101072	-0.0942970073404856	-0.295313382269904	0.21626199887069453	0.1981931112365895	-0.00846979107848673	0.12365894974590627	0.31225296442687744	0.26595143986448333	0.2761151891586674	0.13043478260869565	0.1067193675889328	0.16205533596837945	0.13382269904009034	0.21852060982495766	-0.16431394692264256	-0.5810276679841897	-0.23997741389045738	-0.46696781479390176	-0.08526256352343309	-0.03557312252964427	-0.11236589497459062	0.3359683794466403	-0.03557312252964427	0.13269339356295878	-0.22077922077922077	-0.017504234895539244	-0.1507622811970638	-0.14963297571993225	0.1789949181253529	-0.2636928289102202	0.14624505928853754	0.2738565782044043	1.0	0.20045172219085264	0.3416149068322981	0.2761151891586674	-0.22868435911914173	-0.14850367024280067	-0.10897797854319594	0.0942970073404856	-0.2456239412761152	0.18125352907961603	0.2761151891586674	0.4150197628458498	0.44776962168266515	0.4376058723884811	0.3235460191981931	0.4409937888198758	0.30999435347261434	-0.24336533032185206	-0.09768492377188029
ExuR_UxuR	-0.3890457368718238	-0.5392433653303218	-0.19932241671372106	-0.15979672501411632	-0.15979672501411632	-0.35290796160361376	0.18464144551101072	0.06041784302653868	0.053642010163749296	-0.14285714285714285	-0.2106154714850367	-0.014116318464144552	0.2140033879164314	0.05928853754940711	0.0942970073404856	-0.21739130434782608	-0.19254658385093168	-0.11688311688311688	0.012987012987012988	-0.12704686617730096	-0.04121964991530209	0.13721061547148503	0.14850367024280067	0.23094297007340486	0.14511575381140598	0.1225296442687747	0.020892151326933936	0.06154714850367024	0.05815923207227555	-0.13156408808582723	-0.14963297571993225	0.012987012987012988	-0.09881422924901186	-0.006211180124223602	-0.20271033314511575	-0.12478825522303783	-0.06267645398080181	0.06154714850367024	0.09542631281761717	0.06493506493506493	-0.011857707509881422	0.07848673066064371	-0.1101072840203275	0.045736871823828344	-0.023150762281197064	0.06945228684359118	-0.13946922642574816	-0.11688311688311688	-0.09542631281761717	-0.28063241106719367	-0.11462450592885376	-0.24110671936758893	-0.49520045172219085	-0.4308300395256917	-0.18351214003387917	-0.33145115753811405	-0.03557312252964427	-0.551665725578769	0.22190852625635235	0.1981931112365895	0.3890457368718238	0.06945228684359118	0.06945228684359118	0.08300395256916997	0.015245623941276116	0.13156408808582723	-0.06493506493506493	0.25691699604743085	-0.4872953133822699	0.20045172219085264	1.0	0.32919254658385094	0.409373235460192	-0.1767363071710898	-0.03670242800677583	-0.06380575945793338	0.3845285149632976	0.005081874647092038	0.2648221343873518	0.16883116883116883	0.269339356295878	0.42179559570863917	-0.07848673066064371	0.3020892151326934	0.08977978543195934	0.032185206098249576	0.16205533596837945	-0.2523997741389046
AmtR	-0.4308300395256917	-0.29757199322416716	0.020892151326933936	-0.427442123094297	0.07171089779785432	-0.1789949181253529	0.00282326369282891	-0.020892151326933936	-0.000564652738565782	-0.33483907396950874	-0.003952569169960474	-0.015245623941276116	-0.2365894974590627	-0.042348955392433656	0.383399209486166	0.20496894409937888	0.1880293619424054	-0.1293054771315641	0.15189158667419536	-0.03670242800677583	-0.22755505364201017	0.12704686617730096	0.13721061547148503	0.05815923207227555	0.2264257481648786	0.12704686617730096	0.07171089779785432	-0.043478260869565216	-0.06267645398080181	-0.07509881422924901	-0.09881422924901186	0.10446075663466968	-0.0378317334839074	0.08526256352343309	-0.21964991530208922	-0.19028797289666854	-0.057029926595143984	-0.16770186335403728	0.032185206098249576	0.5110107284020328	0.1981931112365895	0.053642010163749296	-0.01637492941840768	-0.08639186900056466	0.11575381140598531	0.1225296442687747	0.044607566346696784	0.023150762281197064	0.18690005646527386	-0.005081874647092038	-0.06832298136645963	0.163184641445511	-0.2422360248447205	-0.2648221343873518	0.06832298136645963	-0.020892151326933936	-0.24449463579898362	-0.29757199322416716	0.07622811970638058	-0.15979672501411632	-0.1541501976284585	-0.5945793337097685	-0.20948616600790515	-0.27837380011293056	-0.23207227555053642	-0.19706380575945792	-0.3246753246753247	-0.053642010163749296	0.0818746470920384	0.3416149068322981	0.32919254658385094	1.0	0.5482778091473743	-0.15753811405985318	-0.12704686617730096	-0.13269339356295878	0.11914172783738002	-0.011857707509881422	-0.2388481084133258	0.018633540372670808	0.09203839638622248	0.2795031055900621	0.08639186900056466	0.06945228684359118	-0.10220214568040654	0.17334839073969507	0.019762845849802372	0.11236589497459062
PhrR	-0.4647092038396386	-0.22077922077922077	0.22190852625635235	-0.48955392433653305	0.09768492377188029	-0.08977978543195934	0.5460191981931113	0.15753811405985318	0.05251270468661773	-0.10220214568040654	0.17221908526256352	0.2140033879164314	0.15640880858272163	0.2636928289102202	0.20271033314511575	0.11349520045172219	0.2015810276679842	0.043478260869565216	0.2941840767927724	0.10784867306606437	-0.0818746470920384	0.3551665725578769	0.47600225861095424	0.37775268210050816	0.4025974025974026	0.17221908526256352	0.14398644833427443	0.23433088650479955	0.11688311688311688	0.06493506493506493	0.1101072840203275	0.14737436476566912	0.0660643704121965	0.2523997741389046	-0.019762845849802372	0.1756070016939582	-0.054771315640880856	0.20722755505364202	0.3675889328063241	0.25578769057029926	0.39695087521174477	0.29079616036137773	0.2264257481648786	0.29757199322416716	0.18125352907961603	0.28289102202145683	0.3879164313946923	0.1417278373800113	0.12365894974590627	0.026538678712591756	0.04912478825522304	-0.0378317334839074	-0.0502540937323546	0.007340485601355167	0.12027103331451157	-0.026538678712591756	0.034443817052512704	-0.44551101072840205	0.4138904573687182	0.3901750423489554	0.24110671936758893	-0.14285714285714285	0.06719367588932806	0.017504234895539244	0.05251270468661773	-0.21739130434782608	0.024280067758328628	0.07961603613777526	0.007340485601355167	0.2761151891586674	0.409373235460192	0.5482778091473743	1.0	-0.42970073404856013	-0.07622811970638058	-0.020892151326933936	0.269339356295878	0.057029926595143984	-0.17108977978543197	0.04009034443817053	0.20496894409937888	0.3450028232636928	-0.28402032749858835	-0.16205533596837945	-0.08752117447769622	0.23207227555053642	0.20609824957651043	-0.028797289666854884
BioQ	0.2885375494071146	0.2015810276679842	0.2365894974590627	0.3687182382834557	0.15640880858272163	0.39808018068887635	-0.13156408808582723	0.07284020327498589	0.39469226425748166	0.47148503670242803	0.3585544889892716	0.391304347826087	0.13382269904009034	-0.11914172783738002	0.12027103331451157	0.4613212874082439	0.08074534161490683	0.29757199322416716	0.22077922077922077	0.15640880858272163	0.19367588932806323	0.15527950310559005	0.1281761716544325	0.25804630152456237	0.2456239412761152	0.13382269904009034	0.4522868435911914	0.2896668548842462	0.16092603049124787	0.3935629587803501	0.28740824392998304	0.3709768492377188	0.409373235460192	0.1293054771315641	0.4082439299830604	0.09203839638622248	0.2727272727272727	0.06154714850367024	0.053642010163749296	0.19706380575945792	-0.09316770186335403	-0.21739130434782608	-0.000564652738565782	-0.11575381140598531	0.08752117447769622	0.15189158667419536	0.04912478825522304	0.07848673066064371	0.06380575945793338	0.3269339356295878	-0.05928853754940711	0.1067193675889328	0.1417278373800113	0.15302089215132694	0.19593450028232637	0.1225296442687747	0.024280067758328628	0.13721061547148503	-0.2964426877470356	-0.36984754376058726	-0.19480519480519481	-0.06380575945793338	-0.277244494635799	-0.006211180124223602	-0.16770186335403728	-0.18351214003387917	-0.1259175607001694	0.04121964991530209	-0.06719367588932806	-0.22868435911914173	-0.1767363071710898	-0.15753811405985318	-0.42970073404856013	1.0	0.32580463015245625	0.3190287972896669	0.015245623941276116	0.0942970073404856	0.25691699604743085	0.14624505928853754	0.27837380011293056	-0.2456239412761152	0.5053642010163749	0.37323546019198195	0.031055900621118012	-0.3924336533032185	-0.13495200451722192	-0.019762845849802372
CueR	0.22755505364201017	0.2490118577075099	-0.17221908526256352	0.00846979107848673	-0.15753811405985318	-0.1789949181253529	0.14963297571993225	0.39808018068887635	0.47374364765669114	-0.034443817052512704	0.025409373235460192	0.35177865612648224	0.541501976284585	0.21964991530208922	0.018633540372670808	0.3359683794466403	0.044607566346696784	0.03896103896103896	0.06267645398080181	-0.011857707509881422	0.01637492941840768	0.17334839073969507	0.06945228684359118	0.36307171089779783	0.1756070016939582	0.2140033879164314	0.35403726708074534	0.2478825522303783	0.15866741953698477	0.3495200451722191	0.2896668548842462	0.30886504799548276	0.26595143986448333	0.2365894974590627	0.2987012987012987	0.29757199322416716	0.3495200451722191	-0.08526256352343309	0.11914172783738002	0.06380575945793338	0.2704686617730096	0.16205533596837945	0.011857707509881422	0.12478825522303783	0.3167701863354037	0.1507622811970638	0.2738565782044043	0.17786561264822134	0.24336533032185206	0.42405420666290233	0.26030491247882553	-0.20948616600790515	0.163184641445511	0.3416149068322981	0.05138339920948617	-0.10107284020327499	-0.020892151326933936	0.07171089779785432	-0.055900621118012424	-0.16431394692264256	-0.045736871823828344	-0.10784867306606437	-0.08413325804630152	-0.07735742518351214	-0.46357989836250707	0.2987012987012987	0.07396950875211744	0.29757199322416716	-0.14624505928853754	-0.14850367024280067	-0.03670242800677583	-0.12704686617730096	-0.07622811970638058	0.32580463015245625	1.0	0.823828345567476	0.3359683794466403	0.541501976284585	0.09768492377188029	0.3337097684923772	0.2648221343873518	-0.01637492941840768	0.21513269339356295	0.295313382269904	-0.04799548277809147	-0.03557312252964427	0.11801242236024845	0.13946922642574816
GntR	0.19480519480519481	0.09203839638622248	0.14285714285714285	0.0016939582156973462	-0.12478825522303783	-0.11462450592885376	0.2523997741389046	0.339356295878035	0.3167701863354037	-0.014116318464144552	0.026538678712591756	0.42857142857142855	0.5403726708074534	0.383399209486166	0.11349520045172219	0.18464144551101072	-0.005081874647092038	0.12478825522303783	0.023150762281197064	0.1067193675889328	0.017504234895539244	0.30773574251835123	0.2636928289102202	0.2761151891586674	0.10446075663466968	0.3416149068322981	0.38114059853190285	0.26256352343308864	0.20496894409937888	0.19367588932806323	0.2919254658385093	0.1767363071710898	0.2930547713156409	0.17334839073969507	0.37323546019198195	0.3167701863354037	0.3246753246753247	0.04009034443817053	0.20835686053077357	0.06154714850367024	0.23433088650479955	0.15189158667419536	0.07171089779785432	0.005081874647092038	0.32806324110671936	0.20045172219085264	0.24675324675324675	0.10446075663466968	0.08526256352343309	0.383399209486166	0.365330321852061	-0.11688311688311688	0.13269339356295878	0.2670807453416149	0.14850367024280067	-0.000564652738565782	0.07396950875211744	0.22981366459627328	-0.10897797854319594	-0.09316770186335403	0.06041784302653868	-0.09768492377188029	-0.05251270468661773	0.045736871823828344	-0.49520045172219085	0.27498588368153587	0.1417278373800113	0.2885375494071146	-0.14398644833427443	-0.10897797854319594	-0.06380575945793338	-0.13269339356295878	-0.020892151326933936	0.3190287972896669	0.823828345567476	1.0	0.03896103896103896	0.23207227555053642	-0.029926595143986448	0.19367588932806323	0.30999435347261434	-0.07396950875211744	0.2478825522303783	0.2795031055900621	0.043478260869565216	-0.014116318464144552	0.20045172219085264	-0.04686617730095991
