	LiuR	NnrR	PhnF	VanR	HypR	LtbR	RutR	ExuR_UxuR	PdhR	PhrR	ZntR	SiaR	XylR	NagR	PhnR	GulR	NifA	LldR	ModE	NrtR	Zur	MntR	ArgR	SahR_SamR	NrdR	BirA	MetR	FUR	KdgR	NagC	NorR	SoxR	CzrA	HutC	PdxR	Phr	SdaR	IscR	LexA	NsrR	PsrA	TrpR	NikR	ThiR	HisR	HexR	HrcA	RbkR	NtrC	FnrN_FixK	NagQ	CcpA	RbsR	NadQ	AgaR	NarP	CblR	FadP	FixJ	PhsR	PurR	CsoR	GguR	AcnR	QorR	BioQ	PaaR	CueR	GntR	FadR	NiaR	TyrR	HcpR	CadR-PbrR	Rex	AraR	FabR	GlcC	LiuQ	MerR	TtrR	PrpR	DasR	MetJ	AmtR	NmlR	FruR	Irr
HisR	0.20962644842395267	0.23912162709666965	0.36779839559192934	0.38319423061340246	0.4250060773032979	0.5528725386921644	0.28482294789725304	0.21659508953893525	0.15468762661048538	0.3588850174216028	0.12486832509521109	0.209464387002674	0.15160845960619074	0.3303622072765578	0.29535694028036624	0.18353455959808768	0.0762498987116117	0.4361883153715258	0.4115549793371688	0.5904707884288145	0.4449396321205737	0.42468195446074064	0.37266023823028926	0.4371606838991978	0.4081516894903168	0.503281743780893	0.5201361315938741	0.43327120978850986	0.5872295600032412	0.49534073413823837	0.5016611295681063	0.37784620371120653	0.2763957539907625	0.20298193015152743	0.42954379709910057	0.5305080625557086	0.4640628798314561	0.5783161818329147	0.4342435783161818	0.4614698970909975	0.4384571752694271	0.5804229803095373	0.44396726359290173	0.5428247305728872	1.0	0.4587148529292602	0.4634146341463415	0.39567296005185965	0.35839883315776677	0.1650595575723199	0.29827404586338224	0.21286767684952598	0.25241066364152015	0.2415525484158496	0.06344704643059719	0.3240418118466899	0.04513410582610809	0.14253302001458554	0.09861437484806741	0.18726197228749697	0.07997731140102099	0.06668827485617049	-0.017097479944899116	0.27720606109715584	0.08402884693298761	-0.049347702779353374	-0.051940685519812006	-0.03929989466007617	0.13588850174216027	0.1366988088485536	0.23863544283283364	0.27169597277368124	0.13929179158901223	0.1449639413337655	0.22080868649218052	0.34656834940442427	0.34786484077465357	0.3475407179320963	0.2204845636496232	-0.210436755530346	-0.06263673932420387	0.030224455068470952	-0.1775382870107771	-0.2759095697269265	0.11222753423547524	-0.08386678551170894	0.1106069200226886	0.20476460578559275
HexR	0.1678146017340572	0.03800340328984685	0.447208492018475	0.3890284417794344	0.4758933635847986	0.37330848391540394	0.3815736164006158	0.22761526618588446	0.08775625962239689	0.32290738189773927	0.27234421845879586	0.3091321610890527	0.16117008346163195	0.3729843610728466	0.13361964184425898	0.37184993112389597	0.36633984280042137	0.5668098209221295	0.5248359128109553	0.6141317559354995	0.6160764929908435	0.528887448342922	0.44023985090349244	0.5593549955433109	0.4548253788185722	0.47670367069119196	0.4592010371930962	0.5719957864030467	0.5040920508872863	0.4778381006401426	0.4366744996353618	0.4679523539421441	0.4115549793371688	0.36131593874078277	0.4368365610566405	0.5893363584798639	0.6262863625313994	0.6108905275099262	0.5980876752289117	0.7492909812819059	0.501823190989385	0.49420630418928774	0.4536909488696216	0.5768576290414067	0.4587148529292602	1.0	0.5460659589984604	0.5854468843691759	0.4642249412527348	0.4170650676606434	0.5433109148367231	0.21254355400696864	0.24560408394781622	0.4313264727331659	0.3909731788347784	0.38838019609431973	0.1101207357588526	0.1138481484482619	0.11887205250790049	0.2603516732841747	0.2465764524754882	0.12081678956324447	0.27039948140345194	0.10558301596304999	0.1642492504659266	-0.20006482456851146	-0.03832752613240418	-0.17462118142776112	-0.03784134186856819	0.3016773357102342	0.1778624098533344	0.345758042298031	0.14755692407422413	0.29357426464630093	0.1765659184831051	0.06409529211571185	0.08808038246495421	0.1783485941171704	0.1755935499554331	0.05080625557086136	0.03200713070253626	-0.1459363098614375	-0.06636415201361316	-0.06992950328174379	-0.21805364233044325	-0.06215055506036788	-0.0712259946519731	-0.01790778705129244
HrcA	0.04432379871971477	0.0757637144477757	0.5361802123004619	0.40847581233287417	0.4047483996434649	0.21157118547929665	0.2969775544931529	0.2788266753099425	0.06425735353699052	0.2814196580504011	0.288712422007941	0.14139859006563488	0.1243821408313751	0.45255651892067095	0.23344947735191637	0.4587148529292602	0.33198282148934444	0.5131674904788915	0.6311482051697593	0.6220727655781542	0.5170569645895795	0.4233854630905113	0.682521675715096	0.5783161818329147	0.49274775139777977	0.5181913945385301	0.5565999513815736	0.4298679199416579	0.5637306539178348	0.4961510412446317	0.6097560975609756	0.2746130783566972	0.38805607325176245	0.39680739000081033	0.6006806579693704	0.6783080787618507	0.549145126002755	0.7528563325500365	0.5316424925046592	0.6392512762336926	0.36650190422170004	0.4459120006482457	0.32242119763390326	0.49096507576371445	0.4634146341463415	0.5460659589984604	1.0	0.6115387731950409	0.4664938011506361	0.3499716392512762	0.4582286686654242	0.29033303622072765	0.1216270966696378	0.37282229965156793	0.34024795397455637	0.4288955514139859	0.06198849363908922	0.09132161089052751	0.15290495097642007	0.32063852199983794	0.22210517786240985	0.34608216514058826	0.2663479458714853	0.1431812656997002	0.2516003565351268	0.06976744186046512	0.17818653269589174	0.1866137266023823	0.24414553115630824	0.4335953326310672	0.288712422007941	0.4047483996434649	0.263106717445912	0.27671987683331983	0.28838829916538367	0.2960051859654809	0.3878940118304838	0.30313588850174217	0.2274532047646058	-0.11806174540150717	-0.13329551900170164	-0.0684709504902358	0.14739486265294546	0.09845231342678876	0.06296086216676121	0.0020257677659833075	-0.14933959970828944	-0.10428652459282067
RbkR	0.09245604083947816	0.0657159063284985	0.6287172838505793	0.14188477432947086	0.41900980471598737	0.27104772708856656	0.28903654485049834	0.2960051859654809	0.1459363098614375	0.5136536747427275	0.28077141236528647	0.29146746616967834	0.22080868649218052	0.4023174783242849	0.1986062717770035	0.2516003565351268	0.1678146017340572	0.5507657402155417	0.4679523539421441	0.6945142208897171	0.5188396402236448	0.4951786727169597	0.5661615752370148	0.5583826270156389	0.5238635442832834	0.5352078437727898	0.502309375253221	0.5846365772627826	0.5454177133133458	0.48107932906571593	0.5569240742241309	0.2794749209950571	0.5788023660967506	0.5016611295681063	0.3353861113361964	0.4843205574912892	0.5614617940199336	0.6975933878940118	0.4839964346487319	0.6123490803014342	0.4013451097966129	0.34170650676606434	0.40183129406044893	0.44704643059719634	0.39567296005185965	0.5854468843691759	0.6115387731950409	1.0	0.2950328174378089	0.39696945142208895	0.3308483915403938	0.10363827890770602	-0.02665910380034033	0.4045863382221862	0.18596548091726764	0.237014828620047	0.2749372011992545	-0.05696458957945061	0.21789158090916458	0.002349890608540637	0.06036787942630257	0.05858520379223726	0.05809901952840126	0.041406693136698806	0.19812008751316748	0.010290900251195202	0.11708937687383518	-0.017421602787456445	0.29632930880803826	0.2904950976420063	0.27250627988007453	0.4120411636010048	0.291143343327121	0.3049185641358075	0.4261405072522486	0.21205736974313263	0.4293817356778219	0.32015233773600194	0.2786646138886638	0.002674013451097966	-0.1655457418361559	0.21546065958998462	0.026172919536504337	0.18288631391297303	0.03589660481322421	0.20492666720687142	0.05696458957945061	0.06101612511141723
NtrC	0.4603354671420468	0.3958350214731383	0.3903249331496637	0.4087999351754315	0.41982011182238066	0.26456527023742	0.2699132971396159	0.12000648245685115	0.18677578802366096	0.058423142370958595	0.1901790778705129	0.286281500688761	0.11174134997163924	0.15420144234664937	0.3854630905113038	0.39940037274126894	0.42468195446074064	0.6807390000810307	0.502795559517057	0.6162385544121222	0.5826918402074386	0.43327120978850986	0.3762255894984199	0.4943683656105664	0.3827080463495665	0.33489992707236044	0.210436755530346	0.29762580017826756	0.3744429138643546	0.423061340247954	0.2634308402884693	0.3303622072765578	0.24609026821165222	0.24997974232234016	0.6729600518596548	0.6319585122761526	0.7445912000648246	0.6445993031358885	0.7264403208816141	0.6979175107365692	0.5194878859087594	0.4436431407503444	0.42176484887772464	0.4319747184182805	0.35839883315776677	0.4642249412527348	0.4664938011506361	0.2950328174378089	1.0	0.5831780244712746	0.5987359209140264	0.31820760068065795	0.3736326067579613	0.32015233773600194	0.2788266753099425	0.4376468681630338	0.19925451746211814	0.20508872862815006	0.1911514463981849	0.6219107041568754	0.394538530102909	0.4919374442913864	0.48966858439348515	0.12875779920589903	0.35029576209383356	-0.0020257677659833075	0.08856656672879021	0.0012154606595899846	-0.14285714285714285	-0.14253302001458554	-0.12843367636334171	0.07868082003079167	-0.18272425249169436	-0.08046349566485698	-0.06474353780082652	0.12827161494206304	0.2739648326715825	0.007859978932015234	0.022607568268373714	0.03605866623450288	0.10153148043108338	-0.09553520784377278	0.13021635199740703	-0.2251843448667045	-0.02147313831942306	0.008508224617129892	-0.3110768981443967	-0.25548983064581476
FnrN_FixK	0.3562920346811442	0.15079815249979742	0.237014828620047	0.3909731788347784	0.14350538854225753	0.12000648245685115	0.2888744834292197	0.0020257677659833075	0.13054047483996434	0.046916781460173404	0.1339437646868163	0.16797666315533588	0.2146503524835913	0.2251843448667045	0.28903654485049834	0.15339113524025605	0.22696702050076978	0.4316505955757232	0.549145126002755	0.48124139048699455	0.4906409529211571	0.44088809658860706	0.31431812656997	0.2498176809010615	0.28952272911433435	0.18175188396402236	0.25322097074791344	0.44510169354185236	0.34786484077465357	0.34527185803419497	0.07479134592010372	0.2131917996920833	0.26877886719066524	0.3122113280933474	0.4173891905032007	0.5295356940280366	0.5627582853901629	0.5857710072117333	0.6710153148043109	0.5044161737298436	0.5241876671258406	0.504254112308565	0.38513896766874645	0.504254112308565	0.1650595575723199	0.4170650676606434	0.3499716392512762	0.39696945142208895	0.5831780244712746	1.0	0.6285552224293007	0.40296572400939956	0.26181022607568266	0.46309051130378415	0.36779839559192934	0.43327120978850986	0.16165626772546796	0.28093347378656514	0.20735758852605138	0.48999270723604244	0.28077141236528647	0.30686330119115146	0.4058828295924155	0.01401831294060449	0.32987602301272184	0.10363827890770602	0.286281500688761	0.020176646949193744	-0.07884288145207033	0.04675472003889474	-0.019852524106636415	0.14982578397212543	0.023255813953488372	0.15079815249979742	0.06960538043918645	0.1939064905599222	0.47362450368689735	0.2347459687221457	0.2668341301353213	0.13037841341868567	-0.10752775301839397	0.0707398103881371	0.09796612916295276	-0.09504902357993679	0.007859978932015234	0.04805121140912406	-0.06377116927315453	-0.24722469816060286
NagQ	0.39810388137103964	0.22729114334332712	0.1106069200226886	0.5572481970666883	0.4814034519082732	0.21238149258568997	0.21416416821975529	0.04918564135807471	-0.0057531804553925935	0.05728871242200794	0.28855036058666234	0.3135078194635767	0.14107446722307754	0.3634227372174054	0.3541852362045215	0.2836885179483024	0.16295275909569726	0.45158415039299893	0.6680982092212949	0.5606514869135403	0.6674499635361802	0.5750749534073414	0.422575155984118	0.5061988493639089	0.4903168300785998	0.3501337006725549	0.3353861113361964	0.49404424276800907	0.4856170488615185	0.5300218782918726	0.22291548496880317	0.3593712016854388	0.37817032655376387	0.3686087026983227	0.5058747265213516	0.6044080706587797	0.627906976744186	0.5313183696621019	0.650595575723199	0.5635685924965562	0.4329470869459525	0.578154120411636	0.38562515193258246	0.557896442751803	0.29827404586338224	0.5433109148367231	0.4582286686654242	0.3308483915403938	0.5987359209140264	0.6285552224293007	1.0	0.4266266915160846	0.2204845636496232	0.48107932906571593	0.3037841341868568	0.5360181508791833	-0.10023498906085407	0.3049185641358075	0.3387894011830484	0.4143100234989061	0.4300299813629366	0.27104772708856656	0.3724981768090106	0.22437403776031115	0.3209626448423953	0.10963455149501661	0.22259136212624583	-0.05826108094967993	-0.01904221700024309	0.012559760149096507	0.06458147637954785	0.056802528158171946	-0.002998136293655295	0.08613564540961025	0.08775625962239689	0.3054047483996435	0.4037760311157929	0.12049266672068715	0.25986548902033874	0.2580828133862734	-0.08921481241390487	0.010452961672473868	0.12097885098452313	-0.26002755044161735	-0.026497042379061666	-0.04480998298355077	-0.17543148853415444	-0.18726197228749697
CcpA	0.14480187991248683	0.2720200956162386	0.11725143829511385	0.09521108500121546	0.008346163195851228	-0.03297949923020825	-0.0757637144477757	-0.09974880479701807	-0.022931691110931043	-0.1357264403208816	0.2538692164330281	0.2310185560327364	0.21059881695162466	0.41171704075844745	0.18726197228749697	0.13183696621019367	0.28855036058666234	0.2545174621181428	0.5100883234745969	0.3830321691921238	0.47443481079329064	0.21448829106231262	0.4582286686654242	0.316262863625314	0.2788266753099425	0.2656997001863706	0.2804472895227291	0.4050725224860222	0.39891418847743293	0.4368365610566405	0.22161899359857387	0.3405720768171137	0.2584069362288307	0.2998946600761689	0.5157604732193501	0.43651243821408314	0.3204764605785593	0.2663479458714853	0.45207033465683494	0.2530589093266348	0.3371687869702617	0.5826918402074386	0.3097804067741674	0.2503038651648975	0.21286767684952598	0.21254355400696864	0.29033303622072765	0.10363827890770602	0.31820760068065795	0.40296572400939956	0.4266266915160846	1.0	0.6233692569483834	0.3922696702050077	0.3135078194635767	0.41965805040110205	0.3016773357102342	0.21384004537719795	0.04529616724738676	0.4938821813467304	0.0900251195202982	0.08159792561380763	0.29260189611862897	-0.012883882991653836	0.05420954541771331	0.1958512276152662	0.1966615347216595	0.3643951057450774	0.13524025605704562	0.09196985657564216	-0.006239364719228588	-0.033465683494044246	0.013694190098047159	0.3208005834211166	0.19423061340247955	0.38060124787294386	0.36455716716635606	0.14010209869540555	0.36633984280042137	0.036544850498338874	0.08710801393728224	-0.037355157604732195	-0.04432379871971477	0.09812819058423142	-0.12729924641439105	-0.19423061340247955	0.1472328012316668	0.011101207357588527
RbsR	0.23182886313912973	0.11449639413337655	0.1183858682440645	0.014504497204440484	-0.15582205655943604	-0.10542095454177133	-0.07381897739243173	-0.31318369662101936	-0.042054938821813465	0.11174134997163924	0.050158009885746695	0.02390405963860303	0.052750992626205334	0.2465764524754882	0.21675715096021392	0.19471679766631553	0.395997082894417	0.29584312454420225	0.3556437889960295	0.36520541285147073	0.46065958998460416	0.17348675147881046	0.3637468600599627	0.31091483672311804	0.15533587229560003	0.21481241390486994	0.1467466169678308	0.3982659427923183	0.3815736164006158	0.3707155011749453	0.16392512762336925	0.5084677092618102	0.2493314966372255	0.26213434891824	0.5407179320962645	0.31917996920832997	0.1796450854873997	0.13151284336763633	0.2553277692245361	0.25986548902033874	0.4026416011668422	0.4357021311076898	0.30832185398265943	0.23215298598168707	0.25241066364152015	0.24560408394781622	0.1216270966696378	-0.02665910380034033	0.3736326067579613	0.26181022607568266	0.2204845636496232	0.6233692569483834	1.0	0.4118791021797261	0.5348837209302325	0.39859006563487565	0.2900089133781703	0.24997974232234016	0.033465683494044246	0.5157604732193501	0.16927315452556518	0.1133619641844259	0.2509521108500122	-0.03767928044728952	0.11579288550360586	0.14188477432947086	0.029900332225913623	0.15355319666153472	-0.06474353780082652	-0.06733652054128515	0.05583015963049996	-0.12243740377603111	-0.18758609513005428	0.19957864030467548	0.16846284741917186	0.3483510250384896	0.27283040272263187	0.11157928855036059	0.13054047483996434	-0.04837533425168139	0.3102665910380034	-0.16262863625313995	-0.08500121546065958	-0.1133619641844259	-0.12924398346973504	-0.32193501337006725	0.1033141560651487	0.10817599870350864
NadQ	0.11644113118872053	0.022445506847095047	0.14739486265294546	0.23588039867109634	0.11725143829511385	0.1128757799205899	0.25986548902033874	0.14026416011668422	-0.09196985657564216	0.2159468438538206	0.3240418118466899	0.369419009804716	0.21708127380277126	0.34429948950652295	0.39794181994976097	0.34494773519163763	0.2548415849607001	0.4316505955757232	0.5914431569564865	0.5504416173729844	0.5039299894660076	0.5206223158577101	0.39437646868163034	0.46390081841017744	0.5943602625395025	0.4144720849201847	0.35580585041730817	0.6343894335953326	0.5053885422575156	0.5237014828620047	0.3747670367069119	0.3762255894984199	0.38756988898792644	0.3791426950814359	0.3258244874807552	0.49177538287010775	0.3536990519406855	0.4258163844096913	0.32809334737865653	0.40183129406044893	0.3995624341625476	0.35305080625557084	0.370391378332388	0.5833400858925533	0.2415525484158496	0.4313264727331659	0.37282229965156793	0.4045863382221862	0.32015233773600194	0.46309051130378415	0.48107932906571593	0.3922696702050077	0.4118791021797261	1.0	0.4279231828863139	0.4783242849039786	0.004294627663884612	0.0235799367960457	0.16765254031277854	0.2668341301353213	0.17526942711287577	0.13102665910380035	0.12859573778462038	-0.002998136293655295	0.20119925451746212	0.20687140426221537	0.1619803905680253	-0.001863706344704643	-0.04886151851551738	0.08970099667774087	0.2770439996758772	0.24041811846689895	0.25548983064581476	0.30508062555708615	0.28984685195689164	0.22388785349647516	0.35661615752370146	0.3011911514463982	0.33603435702131107	0.1921238149258569	0.17494530427031846	-0.0008913378170326554	0.020500769791751073	-0.024066121059881696	-0.04416173729843611	-0.008184101774572563	-0.051940685519812006	0.14690867838910948
AgaR	0.07462928449882505	-0.13977797585284824	0.14933959970828944	0.16441131188720526	0.036544850498338874	-0.11546876266104854	0.16473543472976257	-0.0008913378170326554	0.07430516165626773	0.2759095697269265	0.3282554087999352	0.15193258244874808	0.23636658293493235	0.35661615752370146	0.28595737784620373	0.20897820273883802	0.3827080463495665	0.42160278745644597	0.4133376549712341	0.45077384328660564	0.5744267077222267	0.2924398346973503	0.4930718742403371	0.4604975285633255	0.10995867433757395	0.30086702860384085	0.3209626448423953	0.4956648569807957	0.3561299732598655	0.4765416092699133	0.17040758447451584	0.5429867919941658	0.3606676930556681	0.39243173162628636	0.44704643059719634	0.3455959808767523	0.18580341949598897	0.2681306215055506	0.26456527023742	0.36455716716635606	0.4055587067498582	0.2783404910461065	0.32614861032331255	0.3029738270804635	0.06344704643059719	0.3909731788347784	0.34024795397455637	0.18596548091726764	0.2788266753099425	0.36779839559192934	0.3037841341868568	0.3135078194635767	0.5348837209302325	0.4279231828863139	1.0	0.682521675715096	0.20427842152175674	0.19179969208329958	0.07997731140102099	0.2540312778543068	0.15809091645733733	0.014828620046997813	0.10590713880560733	-0.2063852199983794	0.07236042460092375	0.057450773843286604	0.23831131999027633	0.15079815249979742	0.03297949923020825	0.024876428166275017	0.30394619560813546	0.17672797990438377	0.1697593387894012	0.27299246414391054	0.27283040272263187	0.11725143829511385	0.3340896199659671	0.2669961915565999	0.011749453042703185	0.23750101288388298	0.17137995300218783	-0.13637468600599628	0.022931691110931043	-0.09213191799692083	-0.01337006725548983	-0.017421602787456445	0.01758366420873511	0.14658455554655214
NarP	0.10898630580990196	0.11044485860140993	0.1422088971720282	0.398428004213597	0.19034113929179158	0.17202819868730249	0.21173324690057532	0.11806174540150717	0.03054857791102828	0.18547929665343166	0.4207924803500527	0.26181022607568266	0.25014180374361883	0.4000486184263836	0.42776112146503525	0.2644032088161413	0.33733084839154037	0.46503524835912813	0.5671339437646868	0.5434729762580017	0.6339032493314967	0.39243173162628636	0.446236123490803	0.49047889149987844	0.2804472895227291	0.444291386435459	0.41787537476703673	0.502309375253221	0.4920995057126651	0.58009885746698	0.19504092050887287	0.4055587067498582	0.2733165869864679	0.33360343570213113	0.39615914431569565	0.48918240012964914	0.3707155011749453	0.3358722956000324	0.420630418928774	0.4013451097966129	0.5173810874321367	0.46017340572076815	0.32323150474029655	0.43780892958431245	0.3240418118466899	0.38838019609431973	0.4288955514139859	0.237014828620047	0.4376468681630338	0.43327120978850986	0.5360181508791833	0.41965805040110205	0.39859006563487565	0.4783242849039786	0.682521675715096	1.0	0.11255165707803258	0.008346163195851228	0.2658617616076493	0.368446641277044	0.37881857223887855	0.10623126164816465	0.13653674742727492	0.0968316992140021	0.06976744186046512	0.07479134592010372	0.0368689733408962	0.17300056721497448	0.03751721902601086	-0.15290495097642007	0.1747832428490398	0.055181913945385304	0.03427599060043757	0.0867838910947249	0.16797666315533588	0.13896766874645491	0.5011749453042703	0.18288631391297303	0.018393971315128432	0.2493314966372255	0.17121789158090917	-0.09796612916295276	0.08273235556275829	-0.1339437646868163	-0.0054290576128352645	0.035734543391945546	-0.19374442913864354	0.09942468195446075
CblR	-0.002674013451097966	0.1073656915971153	0.4151203306052994	-0.17235232152985983	-0.13005429057612836	0.1110931042865246	0.014342435783161819	-0.08872862815006888	-0.0318450692812576	0.08500121546065958	0.15468762661048538	-0.050158009885746695	0.06879507333279312	-0.14463981849120816	0.023741998217324367	-0.004780811927720606	0.27283040272263187	0.25548983064581476	0.07284660886475974	0.22696702050076978	0.2407422413094563	0.05485779110282797	0.2775301839397131	0.2329632930880804	-0.04497204440482943	0.18175188396402236	0.07268454744348107	0.05907138805607325	0.11708937687383518	0.2287496961348351	0.06117818653269589	0.11676525403127785	0.1334575804229803	0.3972935742646463	0.2639170245523053	0.23085649461145774	0.26748237582043594	0.1399400372741269	0.27542338546309053	0.2781784296248278	0.16262863625313995	0.13248521189530832	0.18904464792156228	-0.03589660481322421	0.04513410582610809	0.1101207357588526	0.06198849363908922	0.2749372011992545	0.19925451746211814	0.16165626772546796	-0.10023498906085407	0.3016773357102342	0.2900089133781703	0.004294627663884612	0.20427842152175674	0.11255165707803258	1.0	0.289684790535613	0.16295275909569726	0.17543148853415444	0.13297139615914433	0.055181913945385304	0.21076087837290333	-0.019852524106636415	0.021959322583259056	-0.26926505145450125	-0.04999594846446803	0.06749858196256381	0.14188477432947086	-0.1504740296572401	-0.02390405963860303	-0.06506766064338385	0.006239364719228588	0.12324771088242444	-0.023741998217324367	0.017097479944899116	0.11482051697593387	0.029576209383356294	-0.14415363422737218	0.16246657483186128	0.0995867433757394	0.022931691110931043	-0.008022040353293899	0.10606920022688598	-0.12081678956324447	0.20606109715582205	-0.06685033627744916	-0.02844177943440564
FadP	0.24673851389676688	-0.07511546876266105	0.03719309618345353	0.13686087026983226	-0.025524673851389675	-0.11482051697593387	-0.16360100478081194	-0.17737622558949842	-0.209464387002674	0.007211733246900575	-0.11757556113767118	-0.11627906976744186	-0.25143829511384813	-0.055992221051778625	-0.019690462685357752	0.01158739162142452	0.08824244388623288	0.0368689733408962	0.08338060124787294	0.03767928044728952	0.15112227534235476	0.09634551495016612	0.11303784134186856	0.11676525403127785	-0.1605218377765173	-0.11822380682278584	-0.07527753018393972	0.03767928044728952	-0.05161656267725468	0.07381897739243173	-0.21789158090916458	0.16570780325743456	0.04043432460902682	0.12324771088242444	0.3245279961105259	0.24398346973502957	0.12843367636334171	0.1710558301596305	0.23409772303703102	0.19196175350457823	0.18499311238959565	0.20022688598979013	0.12130297382708047	0.024714366744996354	0.14253302001458554	0.1138481484482619	0.09132161089052751	-0.05696458957945061	0.20508872862815006	0.28093347378656514	0.3049185641358075	0.21384004537719795	0.24997974232234016	0.0235799367960457	0.19179969208329958	0.008346163195851228	0.289684790535613	1.0	0.18288631391297303	0.20751964994733005	0.2527347864840775	0.11935823677173649	0.23782513572644032	0.10850012154606596	0.12049266672068715	-0.08419090835426626	0.22793938902844177	-0.07300867028603841	-0.20978850984523134	-0.005591119034113929	0.0368689733408962	-0.06474353780082652	-0.11238959565675391	-0.060692002268859895	-0.14690867838910948	0.07495340734138238	0.008022040353293899	0.16392512762336925	-0.10947249007373795	-0.06425735353699052	-0.10817599870350864	-0.12292358803986711	-0.23118061745401508	-0.4058828295924155	0.18677578802366096	-0.03216919212381492	-0.10882424438862329	-0.2112470626367393
FixJ	0.15306701239769874	0.04578235151122275	0.04351349161332145	0.030386516489749615	-0.01401831294060449	0.13831942306134024	-0.08078761850741431	-0.12648893930799773	-0.3616400615833401	0.05696458957945061	0.018880155578964428	-0.043027307349485455	-0.06863301191151447	0.008346163195851228	-0.017745725630013774	0.009318531723523215	0.1276233692569484	0.04675472003889474	0.15484968803176405	0.1412365286443562	0.13977797585284824	0.03929989466007617	0.08986305809901952	0.32744510169354185	0.08013937282229965	0.11417227129081922	0.008184101774572563	0.08208410987764363	0.2447937768414229	0.13750911595494691	-0.06766064338384248	0.10963455149501661	0.05388542257515598	0.17591767279799045	-0.004780811927720606	0.11401020986954055	0.158252977878616	0.19779596467061017	0.17851065553844908	0.11952029819301516	-0.01790778705129244	0.10623126164816465	-0.008184101774572563	0.023255813953488372	0.09861437484806741	0.11887205250790049	0.15290495097642007	0.21789158090916458	0.1911514463981849	0.20735758852605138	0.3387894011830484	0.04529616724738676	0.033465683494044246	0.16765254031277854	0.07997731140102099	0.2658617616076493	0.16295275909569726	0.18288631391297303	1.0	0.10185560327364071	0.21853982659427923	0.029738270804634957	0.0013775220808686492	0.18466898954703834	0.07981524997974232	0.07025362612430111	0.06052994084758123	-0.1815898225427437	0.05064419414958269	-0.1449639413337655	0.13021635199740703	-0.07106393323069443	0.0657159063284985	-0.21027469410906732	-0.06231261648164654	0.18175188396402236	0.1870999108662183	0.2127056154282473	0.16279069767441862	0.1216270966696378	-0.1106069200226886	-0.13199902763147234	0.12000648245685115	-0.19520298193015154	-0.044647921562272104	0.24187667125840695	-0.26067579612673203	-0.12033060529940848
PhsR	0.37590146665586255	0.3749290981281906	0.13135078194635766	0.23636658293493235	0.17543148853415444	-0.08986305809901952	0.05550603678794263	-0.1366988088485536	-0.10299003322259136	-0.26926505145450125	-0.00316019771493396	0.028603840855684303	-0.15063609107851875	0.14172271290819222	0.14334332712097886	0.25565189206709343	0.343327120978851	0.2204845636496232	0.39664532857953166	0.286767684952597	0.2814196580504011	0.1110931042865246	0.24139048699457094	0.13491613321448828	0.05404748399643465	-0.022607568268373714	0.05615428247305729	0.1422088971720282	0.20881614131755935	0.16084596061907463	0.014180374361883154	0.15387731950409206	-0.03994814034519083	-0.03216919212381492	0.43343327120978853	0.45450125597601493	0.3130216351997407	0.22972206466250708	0.35305080625557084	0.394538530102909	0.2695891742970586	0.31383194230613404	0.16295275909569726	0.19179969208329958	0.18726197228749697	0.2603516732841747	0.32063852199983794	0.002349890608540637	0.6219107041568754	0.48999270723604244	0.4143100234989061	0.4938821813467304	0.5157604732193501	0.2668341301353213	0.2540312778543068	0.368446641277044	0.17543148853415444	0.20751964994733005	0.10185560327364071	1.0	0.2987602301272182	0.4441293250141804	0.4833481889636172	0.08289441698403695	0.07138805607325176	0.19747184182805283	-0.012883882991653836	0.026497042379061666	-0.2392836885179483	-0.06879507333279312	-0.16068389919779597	-0.07641196013289037	-0.16538368041487725	0.01612511141722713	-0.11806174540150717	0.10639332306944332	0.15112227534235476	-0.17300056721497448	0.052426869783648	-0.1705696458957945	-0.0679847662263998	-0.05647840531561462	0.08143586419252896	-0.12778543067822704	-0.2919536504335143	-0.14334332712097886	-0.36082975447694676	-0.2559760149096508
