	AmtR	DasR	CueR	HrcA	XylR	LldR	PdxR	KdgR	NsrR	MetR	ArgR	IscR	RutR	NrtR	LexA	NagC	MntR	CzrA	SahR_SamR	Zur	BirA	FUR	RbkR	ThiR	ModE	Phr	NadQ	Rex	PhnF	PsrA	NagQ	HutC	NrdR	FabR	HcpR	FnrN_FixK	TyrR	HisR	PaaR	AgaR	SoxR	PdhR	AraR	ExuR_UxuR	HypR	NorR	PhnR	CblR	LtbR	LiuR	NagR	SdaR	TrpR	FruR	CsoR	AcnR	QorR	VanR	LiuQ	ZntR	NifA	NarP	PrpR	FixJ	GlcC	FadP	MetJ	GguR	PhsR	NmlR	TtrR	NtrC	Irr	GntR	RbsR	PurR	MerR	FadR	NiaR	BioQ	CcpA	CadR-PbrR	SiaR	NnrR	GulR	NikR	HexR	PhrR
Rex	0.018984664198836595	-0.02305658381808567	0.3947117927022739	0.4558963511369646	0.43601269169751455	0.5291380222104707	0.5777895293495505	0.6897937599153887	0.6374405076679006	0.6450026441036488	0.6869381279746166	0.6394500264410364	0.6876784769962982	0.7144368059227921	0.604865150713908	0.6837123215230037	0.6641988365943945	0.6813855103120042	0.6384981491274458	0.6534108937070333	0.7115811739820201	0.702432575356954	0.5390798519301957	0.5821258593336859	0.5772078265468006	0.5955579058699101	0.602432575356954	1.0	0.4910100475938657	0.6219460602855632	0.4411422527763088	0.5818085668958223	0.48175568482284503	0.27303014278159704	0.5992596509783183	0.2150713907985193	0.25378106821787416	0.40571126388154416	0.2967741935483871	0.4053939714436806	0.504071919619249	0.3314119513484929	0.552723426758329	0.43923849814912747	0.43373876255949234	0.3872554204124802	0.5304600740349021	0.5784769962982549	0.49915388683236384	0.3925965097831835	0.4601797990481227	0.2115811739820201	0.3145425700687467	0.03971443680592279	0.08783712321523003	0.0674246430460074	0.061448968799576946	0.08746694870438922	0.10079323109465892	0.2309360126916975	0.2750925436277102	0.08164992067689053	0.2788471708090957	0.14161819143310417	0.13410893707033317	0.3682178741406663	0.41602326811211	0.2398202009518773	0.27826546800634583	0.23537810682178742	0.2257006874669487	0.4420941300898995	0.3463246959280804	0.30624008461131674	0.3891591750396616	0.004865150713907985	0.18995240613432046	0.24500264410364886	0.2692755156002115	0.35473294553146484	0.2702273929138022	0.3826017979904812	0.3833950290851401	0.16181914331041777	0.2384981491274458	0.25928080380750923	0.055473294553146486	0.2596509783183501
PhnF	-0.1277102062400846	-0.28032786885245903	0.42416710735060814	0.43236382866208356	0.5956107879428874	0.5485986250661026	0.5749338974087784	0.558434690639873	0.6732416710735061	0.6021681649920677	0.6609201480698044	0.6244843997884717	0.6679005817028028	0.7137493389740878	0.656795346377578	0.6771549444738234	0.7459545214172395	0.7204124801692227	0.6890005288207298	0.7132734003172925	0.6707562136435749	0.6695399259650978	0.7212585933368588	0.7474352194606029	0.7361713379164463	0.6331041776837653	0.4321523003701745	0.4910100475938657	1.0	0.6297197250132205	0.6384981491274458	0.5126916975145426	0.4462718138551031	0.4484399788471708	0.41718667371760976	0.4829190904283448	0.6946060285563194	0.4312004230565838	0.35933368588048653	0.43262823902696984	0.4290322580645161	0.4221575885774722	0.41623479640401906	0.441988365943945	0.4037546271813855	0.29656266525647806	0.5237969328397674	0.47958751983077735	0.44637757800105765	0.2465362242199894	0.6080380750925436	0.6169222633527234	0.5286620835536753	0.0015335801163405605	-0.08217874140666315	0.10079323109465892	0.10671602326811211	0.19725013220518245	0.02765732416710735	-0.05568482284505553	0.12205182443151771	0.10306716023268112	0.29888947646747754	0.12940243257535694	0.16451612903225807	0.35282919090428344	0.25727128503437335	0.21496562665256477	0.23976731887890004	0.2029613960867266	0.42776308831306187	0.2990481226864093	0.3586991010047594	0.24262295081967214	0.2452141723955579	0.10285563194077207	0.26456901110523534	0.07250132205182443	0.2832892649391856	0.25780010576414597	0.17001586462189316	0.14695928080380752	0.10877842411422528	0.13897408778424114	0.18122686409307245	0.11200423056583818	0.26552088841882604	0.31274457958751983
PsrA	-0.14859862506610258	-0.19455314648334215	0.42760444209413007	0.5544685351665786	0.5163934426229508	0.5292437863564252	0.5534637757800106	0.6954521417239555	0.6314648334214701	0.6714965626652565	0.679323109465891	0.6946589106292966	0.668958223162348	0.7052882072977261	0.7066102591221576	0.7353781068217874	0.7547858276044421	0.7158646218931782	0.7321523003701745	0.7656795346377578	0.6929666842940243	0.6990481226864093	0.6977260708619778	0.6414595452141724	0.6128503437334744	0.5968799576943417	0.49434161819143313	0.6219460602855632	0.6297197250132205	1.0	0.6682178741406664	0.6481755684822845	0.6149656266525648	0.2345848757271285	0.40475938656795346	0.4244843997884717	0.5522474881015336	0.44288736118455846	0.25362242199894236	0.4898995240613432	0.3747752511898466	0.340772078265468	0.3935483870967742	0.45621364357482813	0.39344262295081966	0.4333685880486515	0.5847699629825489	0.4167107350608144	0.51988365943945	0.20973030142781596	0.5551560021152829	0.3772607086197779	0.5064516129032258	0.15193019566367003	-0.16266525647805394	-0.01840296139608673	0.053358011634056055	0.026493918561607616	-0.03051295610787943	0.07123215230037018	0.1686409307244844	0.2640401903754627	0.3948704389212057	0.16499206768905342	0.28498149127445793	0.42416710735060814	0.3922263352723427	0.18630354309888947	0.17937599153886832	0.15885774722369117	0.28334214701216287	0.29465891062929667	0.3991010047593866	0.24896879957694343	0.3379693283976732	0.1819672131147541	0.1400846113167636	0.2730830248545743	0.24584875727128502	0.1368588048651507	0.34341618191433104	0.2801692226335272	0.21232152300370175	0.13167636171337915	0.26134320465362243	0.328397673188789	0.3463775780010576	0.44806980433633
NagQ	-0.31295610787942885	-0.08360655737704918	0.3613960867265997	0.4202009518773136	0.5723955579058699	0.5574299312533051	0.5138022210470651	0.6485986250661026	0.6264410364886304	0.7019566367001586	0.6851401374933898	0.6423056583818085	0.6198307773664727	0.6596509783183501	0.5868323638286621	0.7006874669487044	0.6804865150713908	0.7136435748281332	0.7427287149656266	0.7093601269169751	0.6946060285563194	0.7096245372818615	0.6415653093601269	0.5826546800634584	0.5352723426758329	0.6236911686938128	0.610946589106293	0.4411422527763088	0.6384981491274458	0.6682178741406664	1.0	0.6535166578529878	0.6171866737176097	0.1967741935483871	0.26345848757271284	0.4537281861448969	0.5549444738233739	0.29471179270227393	0.2786885245901639	0.32400846113167636	0.43934426229508194	0.5413008989952406	0.4253833950290851	0.458011634056055	0.5898466419883659	0.403648863035431	0.41433104177683766	0.5943945002644103	0.5778424114225278	0.20105764145954522	0.5692226335272342	0.4363299841353781	0.4343204653622422	-0.011634056054997356	-0.12083553675304072	0.10074034902168165	0.1451084082496034	0.08820729772607086	0.09571655208884189	0.21094658910629296	-0.009095716552088842	0.17599153886832364	0.16969857218402962	0.17324167107350608	0.26684294024325755	0.2539925965097832	0.1340560549973559	0.13067160232681121	0.09264939185616076	0.12120571126388155	0.2800634584875727	0.2571655208884188	0.2674246430460074	0.11052353252247488	0.23796932839767318	0.12041248016922264	0.2978847170809096	0.26530936012691697	0.22104706504494975	0.005235325224748811	0.3390269698572184	0.39291380222104705	0.08593336858804865	0.26996298254891593	0.4321523003701745	0.47540983606557374	0.2708090957165521	0.29317821258593335
HutC	-0.09122157588577472	-0.12136435748281332	0.4730830248545743	0.5049709148598625	0.5654680063458487	0.5711792702273929	0.5931253305129561	0.6618191433104178	0.6548387096774193	0.7329984135378107	0.71988365943945	0.7241142252776309	0.654362771020624	0.7305129561078795	0.7167107350608144	0.7652035959809624	0.7025383395029086	0.7295081967213115	0.7495505023796932	0.761237440507668	0.7227392913802221	0.7109465891062929	0.682971972501322	0.7014278159703861	0.7084082496033844	0.6527763088313062	0.607509254362771	0.5818085668958223	0.5126916975145426	0.6481755684822845	0.6535166578529878	1.0	0.6797990481226864	0.34394500264410366	0.4424643046007403	0.48053939714436805	0.5686938127974617	0.38424114225277634	0.3756742464304601	0.5615018508725542	0.4403490216816499	0.6079851930195663	0.5287678476996298	0.6083024854574299	0.6307773664727657	0.5168164992067689	0.4984135378106822	0.5423585404547858	0.5960867265996828	0.2539925965097832	0.3392913802221047	0.2394500264410365	0.3664727657324167	-0.00021152829190904283	-0.10386039132734003	0.09957694341618191	0.019936541512427287	0.1451084082496034	0.03178212585933369	0.0034902168164992068	0.22390269698572185	0.036171337916446326	0.15901639344262294	0.1670544685351666	0.24383923849814912	0.33765203595980964	0.25177154944473823	0.16980433632998412	0.0780539397144368	0.20116340560549972	0.28683236382866206	0.3368059227921735	0.18646218931782127	0.18783712321523005	0.2	0.16737176097303014	0.4071390798519302	0.3068746694870439	0.2979904812268641	0.23231094658910628	0.5799576943416181	0.27747223691168693	0.22617662612374406	0.29317821258593335	0.26118455843469063	0.3469592808038075	0.19629825489159175	0.1253305129561079
NrdR	-0.12231623479640402	-0.15066102591221575	0.4690639873083025	0.4955579058699101	0.433262823902697	0.5068217874140666	0.5505552617662612	0.6244843997884717	0.5966155473294553	0.7418826017979905	0.6115282919090428	0.6499206768905341	0.5806451612903226	0.6141723955579058	0.6953463775780011	0.6950290851401375	0.6267054468535167	0.7031200423056584	0.7341618191433105	0.6983606557377049	0.642993125330513	0.6816499206768906	0.5938656795346378	0.6212057112638816	0.5865679534637758	0.5226864093072449	0.5746166049709148	0.48175568482284503	0.4462718138551031	0.6149656266525648	0.6171866737176097	0.6797990481226864	1.0	0.1540983606557377	0.2529878371232152	0.4667900581702803	0.3588048651507139	0.4179270227392914	0.4681121099947118	0.5962453728186144	0.6096245372818615	0.47435219460602857	0.43278688524590164	0.490058170280275	0.486197778952935	0.33088313061872027	0.35494447382337385	0.34881015335801163	0.5113167636171337	0.44986779481755684	0.4343204653622422	0.4301427815970386	0.3885245901639344	0.017662612374405078	-0.061501850872554206	-0.010893707033315707	0.09899524061343205	-0.03638286620835537	0.10988894764674775	0.21263881544156532	0.08313061872025383	0.16425171866737176	0.07863564251718667	0.21438392384981492	0.1300370174510841	0.39132734003172925	0.2867265996827076	0.19883659439450027	0.1290851401374934	0.3182971972501322	0.3363299841353781	0.4591221575885775	0.16795346377578002	0.2865679534637758	0.17361184558434692	0.36197778952934956	0.16631411951348493	0.28778424114225276	0.2805922792173453	0.21602326811211	0.5230037017451085	0.21121099947117927	0.1202009518773136	0.3484399788471708	0.2449497620306716	0.34986779481755687	0.36779481755684823	0.2675304071919619
FabR	0.048122686409307246	-0.12659968270756214	0.41745108408249604	0.3406663141195135	0.37139079851930196	0.4757800105764146	0.39518773135906926	0.37948175568482284	0.27165520888418826	0.2566367001586462	0.3956636700158646	0.35764145954521415	0.28524590163934427	0.43521946060285566	0.4508725542041248	0.3450555261766261	0.32654680063458486	0.34949762030671605	0.34225277630883133	0.38566895822316233	0.3413537810682179	0.3352194606028556	0.41554732945531464	0.4104706504494976	0.5009518773135907	0.4194077207826547	0.1434690639873083	0.27303014278159704	0.4484399788471708	0.2345848757271285	0.1967741935483871	0.34394500264410366	0.1540983606557377	1.0	0.3256478053939714	0.2018508725542041	0.43775780010576415	0.26626123744050767	0.14976203067160232	0.28392384981491275	0.29391856160761504	0.4424643046007403	0.27826546800634583	0.3408249603384453	0.24865150713907985	0.23521946060285565	0.4860391327340032	0.3924378635642517	0.34209413008989953	0.18482284505552618	0.35452141723955577	0.23585404547858277	0.23384452670544686	0.017345319936541512	-0.052829190904283445	0.1053939714436806	-0.05843469063987308	0.08164992067689053	-0.03167636171337916	-0.2721311475409836	-0.08741406663141195	0.053622421998942356	0.16092014806980434	-0.08249603384452671	0.33453199365415126	0.09899524061343205	0.27033315705975675	0.04045478582760444	0.2551031200423057	0.006768905341089371	-0.12480169222633528	-0.0624537281861449	-0.10528820729772607	-0.01866737176097303	-0.03818085668958223	0.07847699629825489	0.1303014278159704	0.11401374933897408	0.38693812797461663	0.14701216287678476	0.16663141195134848	0.12030671602326812	0.11649920676890534	0.07572712850343734	0.08556319407720783	-0.21110523532522474	-0.14235854045478583	0.0028027498677948176
HcpR	0.09375991538868324	0.08323638286620835	0.12400846113167636	0.1621893178212586	0.2980433632998414	0.28778424114225276	0.29296668429402434	0.4317292437863564	0.39576943416181914	0.3266525647805394	0.40497091485986253	0.3734531993654151	0.37789529349550505	0.5319407720782655	0.4280803807509254	0.3780539397144368	0.5237969328397674	0.46277102062400843	0.3693283976731888	0.43643574828133264	0.4348492860920148	0.4593336858804865	0.48149127445795875	0.5064516129032258	0.4518773135906928	0.3923320994182972	0.34209413008989953	0.5992596509783183	0.41718667371760976	0.40475938656795346	0.26345848757271284	0.4424643046007403	0.2529878371232152	0.3256478053939714	1.0	0.3520888418826018	0.3561607615018509	0.18963511369645691	0.14214701216287678	0.21665785298783713	0.2546800634584876	0.27340031729243786	0.33093601269169753	0.32268640930724485	0.2942358540454786	0.308725542041248	0.4010576414595452	0.3605499735589635	0.461872025383395	0.06388154415653094	0.20534108937070333	0.14690639873083025	0.14933897408778424	0.16292966684294025	-0.053252247488101534	0.029402432575356956	-0.04235854045478583	0.1150713907985193	0.16393442622950818	0.016076150185087255	0.22829190904283447	0.01570597567424643	0.07429931253305129	0.08175568482284505	0.14526705446853516	0.24553146483342148	0.08069804336329985	0.10253833950290851	0.06456901110523533	0.003966155473294554	0.2750925436277102	0.3775251189846642	0.18471708090957165	-0.1044420941300899	0.11115811739820201	-0.025594923320994185	0.2748281332628239	0.01041776837652036	0.19328397673188788	0.18191433104177684	0.16060285563194077	0.27958751983077734	0.38307773664727657	0.07218402961396087	0.29576943416181917	0.028027498677948175	0.1635113696456901	0.18164992067689054
FnrN_FixK	-0.17207826546800634	-0.06832363828662083	0.18387096774193548	0.23426758328926495	0.3170809095716552	0.23860391327340033	0.2602855631940772	0.35193019566367	0.3664727657324167	0.36329984135378107	0.4017451084082496	0.3536753040719196	0.44177683765203596	0.4944473823373876	0.42607086197778954	0.4397144368059228	0.44352194606028555	0.39423585404547856	0.42601797990481227	0.46467477525118983	0.4217345319936541	0.41988365943945005	0.5016393442622951	0.4794288736118456	0.42395557905869913	0.40994182971972504	0.2161290322580645	0.2150713907985193	0.4829190904283448	0.4244843997884717	0.4537281861448969	0.48053939714436805	0.4667900581702803	0.2018508725542041	0.3520888418826018	1.0	0.4797990481226864	0.16398730830248545	0.4654151242728715	0.44352194606028555	0.25134849286092015	0.361660497091486	0.1769962982548916	0.408514013749339	0.26879957694341616	0.1608143839238498	0.16134320465362242	0.3185616076150185	0.29375991538868323	0.05552617662612375	0.2696985721840296	0.4238498149127446	0.45637228979375993	0.08429402432575357	-0.13976731887890007	0.011316763617133793	-0.020518244315177157	0.19391856160761503	0.0713379164463247	-0.018032786885245903	0.10079323109465892	0.14558434690639874	0.1002644103648863	0.1372818614489688	0.281332628239027	0.22971972501322052	0.20745637228979377	-0.09079851930195663	-0.0503437334743522	0.0992067689053411	0.19830777366472765	0.2993125330512956	0.20343733474352194	0.09592808038075093	-0.14489687995769435	0.1304071919619249	0.16017979904812268	-0.006292966684294025	0.10105764145954521	0.04463246959280804	0.25579058699101004	-0.08556319407720783	0.17620306716023268	0.31676361713379164	0.21792702273929138	0.07599153886832363	0.28720253833950293	0.3476467477525119
TyrR	-0.14923320994182973	-0.13220518244315177	0.23812797461660498	0.2523532522474881	0.41919619249074563	0.33839238498149127	0.39037546271813856	0.45616076150185086	0.4988365943945003	0.47324167107350606	0.525965097831835	0.4613960867265997	0.43395029085140135	0.5806980433632999	0.4656795346377578	0.5072448439978847	0.5911686938127975	0.5146483342147012	0.5341618191433104	0.5389740877842412	0.4873611845584347	0.4931253305129561	0.6195663670015865	0.6	0.5218402961396087	0.46901110523532524	0.31078794288736117	0.25378106821787416	0.6946060285563194	0.5522474881015336	0.5549444738233739	0.5686938127974617	0.3588048651507139	0.43775780010576415	0.3561607615018509	0.4797990481226864	1.0	0.34167107350608145	0.2586991010047594	0.32427287149656264	0.166737176097303	0.44098360655737706	0.345425700687467	0.48630354309888946	0.3579058699101005	0.24569011105235325	0.36668429402432573	0.23585404547858277	0.3676890534108937	0.03976731887890005	0.3321523003701745	0.4013749338974088	0.36372289793759915	0.07763088313061872	-0.2562136435748281	-0.0014278159703860391	0.09418297197250132	0.1410364886303543	-0.09682707562136436	-0.16536224219989423	0.13320994182971974	0.20957165520888418	0.2429402432575357	0.0663670015864622	0.45769434161819145	0.18212585933368589	0.198783712321523	0.0570597567424643	0.05013220518244315	0.033368588048651504	0.23231094658910628	0.14394500264410365	0.2737176097303014	-0.0037546271813855103	0.039925965097831834	-0.010629296668429402	0.2865679534637758	0.1316234796404019	0.2573241671073506	-0.08831306187202538	0.24584875727128502	0.06044420941300899	0.18001057641459545	0.271390798519302	0.20428344791115813	0.14140666314119513	0.16953992596509784	0.22427287149656266
HisR	-0.17974616604970914	-0.21121099947117927	0.5114754098360655	0.5210999471179271	0.30031729243786354	0.37424643046007405	0.5714965626652565	0.5355896351136965	0.5573770491803278	0.5252776308831306	0.6301956636700159	0.6650449497620307	0.6183500793231095	0.5277630883130618	0.6087784241142252	0.5576943416181914	0.6027498677948175	0.6260708619777895	0.5872554204124801	0.6309888947646748	0.5913273400317293	0.5750925436277102	0.6305658381808567	0.5940243257535696	0.5039132734003173	0.5622950819672131	0.3937599153886832	0.40571126388154416	0.4312004230565838	0.44288736118455846	0.29471179270227393	0.38424114225277634	0.4179270227392914	0.26626123744050767	0.18963511369645691	0.16398730830248545	0.34167107350608145	1.0	0.35753569539925967	0.41126388154415655	0.274246430460074	0.1898995240613432	0.2932839767318879	0.2856160761501851	0.35256478053939716	0.47139079851930193	0.3394500264410365	0.3641988365943945	0.37435219460602853	0.22004230565838181	0.20274986779481755	0.18011634056054998	0.16721311475409836	-0.01866737176097303	0.20666314119513485	0.25288207297726073	0.09830777366472766	0.23373876255949233	-0.14003172924378635	0.14754098360655737	0.18339502908514013	0.1881544156530936	0.26790058170280273	0.10973030142781597	0.07377049180327869	0.3388683236382866	0.2583818085668958	0.37905869910100476	0.1835536753040719	0.4075621364357483	0.3624537281861449	0.33262823902696986	0.31084082496033844	0.4549444738233739	0.1898995240613432	0.2539925965097832	0.05145425700687467	0.2884717080909572	0.21152829190904285	0.1979904812268641	0.08730830248545743	0.22009518773135908	0.15156002115282918	0.027022739291380223	0.1654151242728715	0.07080909571655208	0.047964040190375465	0.30624008461131674
PaaR	-0.01258593336858805	-0.14299312533051295	0.31792702273929135	0.38217874140666314	0.40132205182443154	0.33691168693812795	0.34473823373876256	0.40687466948704387	0.5328397673188789	0.5285034373347435	0.4701216287678477	0.47667900581702805	0.5356425171866738	0.5082496033844527	0.46483342147012163	0.5118984664198837	0.5273400317292438	0.4737176097303014	0.47207826546800635	0.5621893178212586	0.5024854574299312	0.5177154944473823	0.5110523532522475	0.4869381279746166	0.5807509254362772	0.45885774722369116	0.28429402432575357	0.2967741935483871	0.35933368588048653	0.25362242199894236	0.2786885245901639	0.3756742464304601	0.4681121099947118	0.14976203067160232	0.14214701216287678	0.4654151242728715	0.2586991010047594	0.35753569539925967	1.0	0.4384981491274458	0.5075092543627711	0.2278688524590164	0.3498149127445796	0.3996827075621364	0.26118455843469063	0.37503966155473295	0.3492332099418297	0.3222104706504495	0.21866737176097303	0.4063987308302485	0.22469592808038075	0.275039661554733	0.41068217874140667	0.035007932310946586	0.20486515071390798	0.18836594394500264	0.17006874669487043	0.11390798519301956	0.09381279746166049	0.20163934426229507	0.22199894235854045	0.00824960338445267	-0.035378106821787415	0.16737176097303014	0.07615018508725542	0.188841882601798	0.25764145954521417	0.15616076150185088	0.21554732945531466	0.4821787414066631	0.22728714965626653	0.3923320994182972	0.05245901639344262	0.23839238498149126	0.05203595980962454	0.2520359598096245	0.11919619249074563	0.2648334214701216	0.22136435748281333	0.15430988894764675	0.2570597567424643	0.040084611316763614	0.0417239555790587	0.3463775780010576	0.26229508196721313	0.3170809095716552	0.2298783712321523	0.1637757800105764
AgaR	-0.00893707033315706	-0.33130618720253835	0.4453199365415124	0.39804336329984136	0.3977260708619778	0.48027498677948177	0.48958223162347964	0.5599682707562137	0.6116340560549973	0.5873083024854574	0.5734003172924379	0.6445795875198308	0.5778424114225278	0.6815970386039133	0.6286620835536753	0.6595980962453728	0.5826017979904812	0.5948175568482285	0.598995240613432	0.6350608143839238	0.617451084082496	0.5594923320994183	0.46329984135378105	0.5695399259650978	0.6077207826546801	0.5252776308831306	0.3997355896351137	0.4053939714436806	0.43262823902696984	0.4898995240613432	0.32400846113167636	0.5615018508725542	0.5962453728186144	0.28392384981491275	0.21665785298783713	0.44352194606028555	0.32427287149656264	0.41126388154415655	0.4384981491274458	1.0	0.5980962453728186	0.3526176626123744	0.4067689053410894	0.3797990481226864	0.21147540983606558	0.28487572712850345	0.4067689053410894	0.39132734003172925	0.327392913802221	0.41850872554204127	0.3971443680592279	0.39132734003172925	0.3143310417768376	0.0044420941300898995	-0.035166578529878374	0.17451084082496035	-0.10951877313590692	0.05690111052353252	0.10137493389740877	0.060285563194077206	0.16092014806980434	0.24093072448439978	0.18339502908514013	0.011052353252247488	0.16017979904812268	0.28889476467477526	0.29280803807509254	0.34769962982548913	0.23733474352194606	0.2792173453199365	0.3285563194077208	0.3947646747752512	0.1414595452141724	0.4037546271813855	0.23003701745108407	0.31956636700158647	0.2441565309360127	0.2658381808566896	0.340772078265468	0.3277630883130619	0.5534108937070333	0.08016922263352723	0.3279746166049709	0.3241142252776309	-0.04547858276044421	0.15901639344262294	0.1550502379693284	0.2952934955050238
SoxR	0.08863035430988894	-0.22866208355367532	0.2972501322051824	0.34473823373876256	0.3808566895822316	0.5661025912215759	0.3841353781068218	0.5356425171866738	0.5942358540454786	0.5790058170280274	0.559016393442623	0.5907456372289793	0.522104706504495	0.6343733474352194	0.6000528820729772	0.5424643046007404	0.5604970914859863	0.5976203067160233	0.5777366472765733	0.6139608672659969	0.600211528291909	0.5785827604442094	0.44389212057112637	0.4995769434161819	0.5641459545214172	0.5867794817556848	0.5275515600211528	0.504071919619249	0.4290322580645161	0.3747752511898466	0.43934426229508194	0.4403490216816499	0.6096245372818615	0.29391856160761504	0.2546800634584876	0.25134849286092015	0.166737176097303	0.274246430460074	0.5075092543627711	0.5980962453728186	1.0	0.3654151242728715	0.5212057112638816	0.2756213643574828	0.35684822845055525	0.3297197250132205	0.5782125859333686	0.4427815970386039	0.3984135378106822	0.4808566895822316	0.46155473294553145	0.36483342147012165	0.2932310946589106	-0.08974087784241143	0.03945002644103649	0.15721840296139608	0.054257006874669486	-0.05171866737176097	0.21533580116340562	0.13886832363828663	0.2390269698572184	0.27075621364357483	0.09465891062929667	0.17641459545214172	0.01956636700158646	0.29857218402961394	0.2511369645690111	0.1974616604970915	0.25647805393971446	0.30962453728186146	0.24219989423585406	0.302432575356954	0.10142781597038604	0.2670015864621893	0.17440507667900582	0.20581702802749868	0.0033844526705446853	0.20285563194077208	0.17556848228450556	0.46456901110523535	0.43855103120042305	0.32115282919090427	0.22712850343733473	0.15764145954521416	0.1738762559492332	0.24918032786885247	0.18164992067689054	0.1790058170280275
PdhR	-0.12295081967213115	-0.08434690639873083	0.45161290322580644	0.46007403490216814	0.5474352194606028	0.7572712850343734	0.5158117398202009	0.5291380222104707	0.5173453199365415	0.5136435748281333	0.4741406663141195	0.4537810682178741	0.46208355367530407	0.5862506610259122	0.48112109994711794	0.522316234796404	0.5450555261766261	0.5598625066102592	0.5554732945531465	0.5191433104177684	0.5246959280803808	0.5565838180856689	0.5250132205182443	0.5529349550502379	0.4675832892649392	0.4702802749867795	0.450502379693284	0.3314119513484929	0.4221575885774722	0.340772078265468	0.5413008989952406	0.6079851930195663	0.47435219460602857	0.4424643046007403	0.27340031729243786	0.361660497091486	0.44098360655737706	0.1898995240613432	0.2278688524590164	0.3526176626123744	0.3654151242728715	1.0	0.40126916975145427	0.4835536753040719	0.5219989423585405	0.2801692226335272	0.23997884717080908	0.3072448439978847	0.38022210470650447	0.2821258593336859	0.41935483870967744	0.4117927022739291	0.40264410364886305	-0.03733474352194606	-0.22860920148069805	0.11364357482813327	0.1597567424643046	0.1636700158646219	0.1399788471708091	0.01258593336858805	-0.03913273400317292	-0.1763088313061872	-0.03638286620835537	0.10095187731359069	0.39153886832363827	0.18418826017979906	0.1476467477525119	0.0044420941300898995	0.12485457429931253	0.16927551560021153	0.14664198836594394	0.19624537281861448	0.3293495505023797	0.23469063987308303	0.23326282390269698	0.21232152300370175	0.5242199894235854	0.16456901110523534	0.3178212585933369	0.1249074563722898	0.2391856160761502	0.17556848228450556	0.14130089899524062	0.19598096245372817	0.19079851930195663	0.1026969857218403	0.12062400846113168	0.06388154415653094
AraR	0.03807509254362771	-0.10782654680063458	0.34452670544685354	0.3625066102591222	0.4052882072977261	0.5283447911158118	0.4535695399259651	0.5176097303014278	0.5256478053939715	0.5986250661025913	0.6243257535695399	0.63590692755156	0.5271285034373348	0.6882601797990481	0.5702273929138022	0.5770491803278689	0.5370703331570598	0.5525118984664199	0.5820200951877313	0.5796404019037547	0.6190904283447911	0.5960867265996828	0.4051295610787943	0.5292966684294025	0.5858804865150714	0.5607086197778953	0.5845584346906398	0.552723426758329	0.41623479640401906	0.3935483870967742	0.4253833950290851	0.5287678476996298	0.43278688524590164	0.27826546800634583	0.33093601269169753	0.1769962982548916	0.345425700687467	0.2932839767318879	0.3498149127445796	0.4067689053410894	0.5212057112638816	0.40126916975145427	1.0	0.5297197250132205	0.33881544156530935	0.42696985721840297	0.45996827075621366	0.46118455843469064	0.26652564780539395	0.2632469592808038	0.30507667900581703	0.271602326811211	0.41168693812797463	0.14933897408778424	0.05029085140137493	0.08524590163934426	0.08878900052882073	0.12723426758328926	0.20624008461131677	0.17948175568482286	0.139555790586991	0.027974616604970914	0.03945002644103649	0.05251189846641988	0.023902696985721842	0.1670544685351666	0.09148598625066102	0.17154944473823375	0.11713379164463247	0.21168693812797462	0.10576414595452142	0.20560549973558964	0.17228979375991538	0.04632469592808038	0.16774193548387098	0.004865150713907985	0.2572184029613961	0.13104177683765203	0.29280803807509254	0.2970386039132734	0.1841353781068218	0.22374405076679005	0.4127445795875198	0.07985193019566367	0.34420941300898994	0.3584346906398731	0.22897937599153886	-0.030301427815970387
ExuR_UxuR	-0.012480169222633527	-0.05224748810153358	0.3911158117398202	0.35817028027498676	0.4340560549973559	0.41168693812797463	0.43707033315705973	0.5519830777366472	0.49471179270227394	0.5546800634584875	0.49740877842411424	0.49804336329984134	0.6097831835007932	0.663088313061872	0.6042305658381809	0.5820729772607086	0.5502379693283976	0.578106821787414	0.5756742464304601	0.5734003172924379	0.5439978847170809	0.5841353781068218	0.48863035430988894	0.5713379164463247	0.5641988365943945	0.5157588577472237	0.4558963511369646	0.43923849814912747	0.441988365943945	0.45621364357482813	0.458011634056055	0.6083024854574299	0.490058170280275	0.3408249603384453	0.32268640930724485	0.408514013749339	0.48630354309888946	0.2856160761501851	0.3996827075621364	0.3797990481226864	0.2756213643574828	0.4835536753040719	0.5297197250132205	1.0	0.34230565838180854	0.28323638286620834	0.34569011105235325	0.30100475938656795	0.41930195663670017	0.09666842940243257	0.21819143310417768	0.2982548915917504	0.45002644103648864	0.047646747752511896	-0.11078794288736118	-0.10608143839238499	0.04457958751983078	0.32147012162876787	-0.005023796932839768	0.15214172395557907	0.06795346377578002	-0.028926493918561606	0.002749867794817557	0.14119513484928609	0.3214172395557906	0.18392384981491275	0.17488101533580117	0.07165520888418826	0.22755156002115282	0.12966684294024325	0.2340560549973559	0.19222633527234267	0.11084082496033845	0.12601797990481226	0.13574828133262823	0.09539925965097831	0.35817028027498676	0.39000528820729774	0.485193019566367	0.15922792173453199	0.2514013749338974	0.059333685880486514	0.2838180856689582	0.3341089370703332	0.2074034902168165	0.32310946589106293	-0.01845584346906399	0.034690639873083025
