	AcnR	AgaR	AmtR	AraR	ArgR	BioQ	BirA	CadR-PbrR	CblR	CcpA	CsoR	CueR	CzrA	DasR	ExuR_UxuR	FabR	FadP	FadR	FixJ	FnrN_FixK	FruR	FUR	GguR	GlcC	GntR	GulR	HcpR	HexR	HisR	HrcA	HutC	HypR	Irr	IscR	KdgR	LexA	LiuQ	LiuR	LldR	LtbR	MerR	MetJ	MetR	MntR	ModE	NadQ	NagC	NagQ	NagR	NarP	NiaR	NifA	NikR	NmlR	NnrR	NorR	NrdR	NrtR	NsrR	NtrC	PaaR	PdhR	PdxR	PhnF	PhnR	Phr	PhrR	PhsR	PrpR	PsrA	PurR	QorR	RbkR	RbsR	Rex	RutR	SahR_SamR	SdaR	SiaR	SoxR	ThiR	TrpR	TtrR	TyrR	VanR	XylR	ZntR	Zur
CsoR	0.5709763518923824	-0.5025196177867933	0.3903058773287781	-0.5199701062296482	-0.6412320503923558	0.44241712485987295	-0.6505258100677948	0.11488816526984466	0.3586718624886564	-0.4978967597288208	1.0	0.5945123578711365	-0.6241659104254524	0.5666470933646506	0.33839748038221323	0.049693055036566486	0.5084503282976566	0.5018523461271552	0.595051513372124	0.42443281908930763	0.47639993594192065	-0.6222174771793092	0.04927667752095233	0.5116959376501361	0.47813484225697966	-0.5607537500667271	0.5124379437356537	-0.37637858324881224	-0.405156675385683	0.4249933272834036	-0.3827310094485667	-0.25287994448299794	-0.5894944749906582	-0.5005017882880478	-0.6146853146853147	0.28021672983505047	-0.18738589654620189	0.42608765280521005	0.10343244541717825	0.35005071264613247	0.5741525649922596	-0.01718891795227673	-0.576367906902258	-0.6397800672609832	-0.531036139433086	-0.5765814338333423	-0.643287247104041	0.03921422089361021	-0.1811882773714835	-0.1526183739924198	-0.34778198900336305	0.5385949927934661	0.005370202316767202	0.22710724390113704	0.4792985640313885	0.23798644103987615	-0.014840121710350719	-0.6216409544653819	-0.6197939465115038	0.3885336038007794	0.514701329205146	0.07438210644317514	0.5473602733144718	-0.4731863556291037	0.5980248758874713	-0.6338653712699515	-0.5115411306251001	0.3377088560294667	0.2521219238776491	-0.4135055783910746	0.4070624032456093	0.38244808626488014	-0.5642342390433993	0.4855228740724924	-0.45518069716542997	0.4146105802594352	-0.6247370949661026	-0.12475844765921101	-0.5030908023274435	-0.251454652218011	-0.6317567928254951	-0.19866545668072386	0.5161800032029039	-0.39318315272513743	-0.0996530187369882	-0.6015907756365771	0.4244915389953558	-0.5869001227779854
CueR	0.8117172903432446	-0.7523034217690706	0.3053435114503817	-0.83047563123899	-0.9112208402284738	0.7573960390754284	-0.8791918005658463	0.1787540703571238	0.2476111674584957	-0.6552607697645866	0.5945123578711365	1.0	-0.8932258581113542	0.7913254684247051	0.27224683713233333	0.20667271659638073	0.8014946885175893	0.7841776544066621	0.7315272513745796	0.6829605508994822	0.8466930016548337	-0.8812469972775316	0.0497090695563978	0.7631612662147014	0.7664976245128917	-0.7957027705119308	0.5259595366465596	-0.7131105535685688	-0.6884321785085143	0.6999145892275663	-0.7258367586611861	-0.5600971547536433	-0.74880158009929	-0.8223509315112368	-0.8487642128863503	0.221133828004057	-0.1437623445257033	0.7692894891368174	0.06624673036886777	0.5094058613142582	0.8403939571878504	0.04793145785512198	-0.8575508461004644	-0.8773554689585223	-0.8580312816954039	-0.8186409010836492	-0.8879410665670208	-0.1464421075108098	-0.3763198633427641	-0.35510062456627345	-0.6820583996156515	0.8653285645652058	-0.15094752575668607	0.6147653872844713	0.8408797309560668	0.23060374739764053	-0.28070784177654406	-0.907046388725778	-0.9195910959269737	0.8044093311268884	0.7341322799338067	0.06688197298884321	0.772081353760743	-0.802295414509155	0.7568248545347782	-0.9120215662200395	-0.8235093151123686	0.10253029413334756	0.32374419473656113	-0.5784231036139433	0.7076335877862595	0.5045748144984786	-0.8611968184487269	0.8012704852399509	-0.6250520471894517	0.7040730262104308	-0.9010356056157582	-0.06468798377195324	-0.6986814712005551	0.051064965568782365	-0.8948006192281002	-0.49517962953077455	0.4941920674745102	-0.6734959696791758	-0.05901350557839107	-0.8358084663428175	0.5863609672769978	-0.8993167138205306
CzrA	-0.84640474029787	0.7179469385576256	-0.3424971974590295	0.8704799017776117	0.9400576522713927	-0.8097848716169327	0.9134308439651951	-0.10614423744194737	-0.2951209096247264	0.6403192227619708	-0.6241659104254524	-0.8932258581113542	1.0	-0.7678268296588907	-0.2871670314418406	-0.14074627662413922	-0.857225217530561	-0.8004750974216623	-0.7313190626167725	-0.7159184327123258	-0.853904873752202	0.895510596273955	-0.11258207441413548	-0.7570543959856937	-0.7695136924144558	0.7929215822345593	-0.6005765227139273	0.7181924945283724	0.6773020872257514	-0.750691293439385	0.8022313564298297	0.5804462712859659	0.7646719692521219	0.7733411626541398	0.859824907916511	-0.3529920461218171	0.06951369241445578	-0.802242032776384	-0.08734319115998505	-0.5575401697539102	-0.8532589547856724	-0.005178028078791437	0.8366465595473229	0.8759301766935355	0.905311482410719	0.8230342176907063	0.8856883574440826	0.18443922489724016	0.44620188971334007	0.3475524475524476	0.7580633107350665	-0.8722414989590562	0.2236747984839588	-0.5532215875727327	-0.8441466930016548	-0.28584316446911867	0.3665990498051567	0.9115678214914856	0.9330753216249399	-0.8128970266374846	-0.8283777291410879	-0.06843538141248065	-0.7265200448406556	0.8667591950034698	-0.7828591256072173	0.9270752148614744	0.8687343191159985	-0.11541664442427801	-0.3678054769657823	0.5278706026797629	-0.7830940052314098	-0.5021352693108418	0.8700581860887204	-0.8608658517055464	0.5915123044894037	-0.613324080499653	0.9302460897880745	0.00822612502001815	0.711637217744088	-0.04395985693695617	0.9035712379223829	0.581572625847435	-0.534559333795975	0.6467410452143276	0.12331714087439279	0.8482250573853627	-0.6133294186729301	0.9038434847595153
DasR	0.7579138418833076	-0.589072759301767	0.4045160945924305	-0.7340041637751561	-0.8293065712913041	0.6822505738536273	-0.7982811082047723	0.15211658570437198	0.3207121123151658	-0.6669086638552287	0.5666470933646506	0.7913254684247051	-0.7678268296588907	1.0	0.3796775743340629	0.025270912293813057	0.7214594565739604	0.7080873325148135	0.6198473282442748	0.6217477179309241	0.7833609138952651	-0.7873004857737682	-0.06793359312443283	0.7368921155180698	0.6358511717290343	-0.6893983878716703	0.531393797042652	-0.6619815299204612	-0.7456040143063044	0.5851171729034325	-0.7168526130358192	-0.5133561095393157	-0.6460417445150269	-0.6734319115998505	-0.7682752362141675	0.18373458602466236	-0.15913628356376447	0.6020178294987455	0.18674531575294934	0.46785885869855337	0.7271979928468478	-0.005663801847007954	-0.7337799604975177	-0.8125980889339668	-0.7709923664122137	-0.6927560988629691	-0.7841296108471681	-0.17792665349917258	-0.2605829285218598	-0.4169166711151444	-0.5483158063310735	0.7609779533443656	-0.21658570437196392	0.5008327550312283	0.7087225751347889	0.2126995142262318	-0.23403085464154166	-0.8358031281695404	-0.8062937062937063	0.6027705119308173	0.6714354347942134	0.04103987615437997	0.7140500720653392	-0.706587305823947	0.7990658196765067	-0.8196711685261303	-0.7440452677093898	0.19854801686862755	0.41872097368280575	-0.5731650029359953	0.5770938984679442	0.36039609245716114	-0.7692414455773234	0.6520525276250467	-0.5606523247744621	0.6944749906581967	-0.7724390113703091	-0.15220733465008274	-0.6163134575348316	-0.06259008167405114	-0.7890353920888272	-0.5801580099290023	0.4751508033950782	-0.6538835210590935	0.16949767789462447	-0.7441413548283777	0.5908236801366572	-0.8169059947685902
ExuR_UxuR	0.1626381252335451	-0.1350077403512518	0.26789088773821595	-0.21299845192974964	-0.21509635402765173	0.09135215929109058	-0.20239150162814284	-0.0032456093524795815	0.29995195644050604	-0.16617733411626542	0.33839748038221323	0.27224683713233333	-0.2871670314418406	0.3796775743340629	1.0	-0.22374419473656115	0.08293386003309668	0.24950088079859073	0.17849783803982278	0.16209896973255752	0.21326536059360487	-0.17276463994021246	-0.1968558159397854	0.28474350077403515	0.18692147547109378	-0.18361714621256606	0.30460684353814127	-0.24402925318955854	-0.21606790156408476	0.18364383707895157	-0.2447872737949074	-0.12117119521699675	-0.29914055410238616	-0.04214487802274062	-0.16540863716436235	0.2551593444723216	-0.03119094645812203	0.07564191533657183	0.4809961031335077	0.11051620135589602	0.19620455879997864	-0.2751454652218011	-0.11179736294240111	-0.17320770832221213	-0.27769177387498	-0.13860033096674318	-0.19480595740137724	0.05312016228046763	-0.13227993380665137	-0.013633694549725085	-0.1141194683179416	0.18451395932311962	-0.08359045534618054	-0.02649869214754711	0.1177334116265414	0.028986280894677842	-0.03137244434954359	-0.19899108525062723	-0.2292905567714728	0.09889499813163935	0.22603960924571612	0.207249239310308	0.33401484012171034	-0.29403192227619707	0.3432765707574868	-0.2124913254684247	-0.27262584743500773	0.15630171355362196	0.18077189985586933	-0.02492393103080126	0.17239096781081514	0.19995729461378317	-0.11962312496663642	0.16040676880371538	0.02288474883894731	0.21512304489403727	-0.1973202370148935	0.04981049484866279	-0.21122084022847382	-0.02646666310788448	-0.2102653072118721	-0.3074681044146693	0.30367800138792506	-0.22467837506005445	0.040719585757753696	-0.20697165429989858	0.17510275983558427	-0.201633481022794
FabR	0.2096834463246677	-0.35298670794854003	-0.11638819196071104	-0.2478513852559654	-0.24028719372230822	0.2008114023381199	-0.22210003736721293	0.04847061335610954	-0.1208829338600331	-0.1778198900336305	0.049693055036566486	0.20667271659638073	-0.14074627662413922	0.025270912293813057	-0.22374419473656115	1.0	0.3144664495809534	0.22460364063417498	0.257732343991886	0.1847114717343725	0.2241338813857898	-0.35968611541130624	0.12122457694976779	0.12529226498692148	0.3680029893770352	-0.3905354187796936	0.05994234772860727	-0.08248011530454279	0.010841829925799391	0.2517215608818662	-0.07311695937650137	-0.03051299845192975	-0.31209096247264184	-0.4180483638498906	-0.3589494474990658	0.009667431804836386	-0.11950568515454012	0.3856616665776971	-0.2876634815566113	0.16532856456520578	0.24113062510009076	0.21849677040516735	-0.41487748892329046	-0.30704638872577805	-0.13404686916137298	-0.26817914909517965	-0.35083008594458975	0.16360967276997812	-0.15252228687343192	-0.03563764479795014	-0.14047936796028399	0.17542305023221053	0.3043986547803342	0.3184166978060108	0.3603320343778359	0.15848502642395773	-0.10935781775476432	-0.27833235466823253	-0.28739123471947897	0.36320397160091816	0.14088506912934393	-0.11303581914268937	0.14838520258367588	-0.11705546362034912	0.02143810388085197	-0.26284097581807503	-0.09583088667058133	-0.15953664655954733	-0.00859979714941547	-0.11086852079218491	0.37545507927187316	0.168963860566914	-0.31981529920461216	0.29175252228687343	-0.20318155127315432	-0.0017188917952276732	-0.30869588426840333	0.2284684780867987	-0.30138258687877006	-0.0518069716542999	-0.29386110073132976	0.04728020071531522	-0.08734852933326216	0.011968184487268456	-0.21091122617840175	-0.20636844071958577	0.0996530187369882	-0.2923076923076923
FadP	0.843495435861848	-0.7033256819516361	0.32548977739817436	-0.8590775636577164	-0.8988042491859286	0.7629744301500027	-0.8801473335824481	0.0835424117866866	0.2366572358938771	-0.7468478086798698	0.5084503282976566	0.8014946885175893	-0.857225217530561	0.7214594565739604	0.08293386003309668	0.3144664495809534	1.0	0.7202370148935034	0.6819035925906155	0.6062830299471521	0.807452089894838	-0.8988522927454226	0.1554155767896226	0.7191053221587572	0.7512945070196979	-0.7951689531842203	0.4679549458175412	-0.6535739070090215	-0.7113703090802328	0.6986441039876155	-0.759008167405114	-0.5624406128222922	-0.7069823306464528	-0.8197138739123472	-0.8698873645438531	0.2895959002829232	-0.14462712859659424	0.8400683286179469	-0.06454919126674852	0.6070624032456093	0.8611754657556184	0.06652431537927721	-0.8682432071745049	-0.8871136497090696	-0.8708055303475151	-0.815416644424278	-0.8772540436662574	-0.23974803822132065	-0.4262851652164629	-0.4559227032509475	-0.676923076923077	0.854006299044467	-0.12417658677200662	0.6877809213687076	0.865088346767736	0.21386323600064058	-0.3970960337372551	-0.8945817541237389	-0.8928041424224631	0.7753002722468372	0.8055570383814659	-0.0597448353173544	0.6959750173490632	-0.770239683980142	0.6556664709336465	-0.8873698820263706	-0.7880424918592858	0.08947312229754978	0.3583782629584156	-0.5558212779586825	0.7701329205145999	0.41972455025890143	-0.8868574173917685	0.8557892489190199	-0.5986067367746757	0.521646292638659	-0.9066300112101638	-0.020669406928948912	-0.6942240965141728	-0.08487695510596274	-0.8931884908984146	-0.5353387070944323	0.438691079912454	-0.6368494101318529	-0.05873592056798164	-0.84741899322052	0.6108471680990765	-0.8951422623178349
FadR	0.7541237388565633	-0.7350557839107458	0.3280307478780761	-0.7633107350664603	-0.8474083168739658	0.754262531361768	-0.8223989750707308	0.14531575294934074	0.33736721293973204	-0.5825601879036993	0.5018523461271552	0.7841776544066621	-0.8004750974216623	0.7080873325148135	0.24950088079859073	0.22460364063417498	0.7202370148935034	1.0	0.668147120055517	0.7261570490578124	0.8310094485667004	-0.8349436822719265	-0.07045854908450329	0.769935408103347	0.7960017082154487	-0.7571931884908985	0.5541077243367319	-0.6212245769497677	-0.5761864090108365	0.72889019377569	-0.648700154807025	-0.44369828644637804	-0.7589441093257887	-0.6934180323493301	-0.850488442854855	0.17266855282122456	-0.19372764639940213	0.7202210003736721	0.024945283723909677	0.44908450328297655	0.7349757113115891	0.05450274915923771	-0.8041477606363102	-0.8246997277531629	-0.7733037954412	-0.7654032989910853	-0.8624139219559067	-0.07208135376074308	-0.4144611114076763	-0.32120322425665937	-0.5847114717343725	0.7056904927133935	-0.10101959109592698	0.45278919553728714	0.7594352212672824	0.23554689585223937	-0.32160892542571934	-0.8592590615491379	-0.8708108685207921	0.7585437463300059	0.7724016441573693	0.17297282869801953	0.716388191960711	-0.7339294293492766	0.7601131692734746	-0.8570543959856937	-0.7424918592857525	0.13741525649922595	0.3258634495275717	-0.48826135696364703	0.7034858271499493	0.4866225377675759	-0.8234132279933807	0.719196071104468	-0.4829552127262051	0.5864196871830459	-0.8450061388992687	0.041781882239897504	-0.7192227619708536	0.05990498051566754	-0.8344739230235414	-0.48332888485560244	0.4752629050338974	-0.669780601078311	-0.0032082421395398493	-0.7361821384722148	0.49259061549137884	-0.806229648214381
FixJ	0.7022740618160466	-0.6432445417178242	0.1944055944055944	-0.7048150322959483	-0.7971067100838093	0.6042758767949608	-0.7909251054289222	0.17851385255965407	0.2732771045748145	-0.5791010516201356	0.595051513372124	0.7315272513745796	-0.7313190626167725	0.6198473282442748	0.17849783803982278	0.257732343991886	0.6819035925906155	0.668147120055517	1.0	0.5968451395932312	0.6842203597928789	-0.7731756792825495	0.21883307532162494	0.6589601238456201	0.5924945283723909	-0.7128863502909304	0.584535312016228	-0.48848022206800834	-0.5942934927667752	0.5154006299044467	-0.5009395184967704	-0.46598515987828965	-0.6636310254630865	-0.6705065926439973	-0.7725671275289596	0.254620188971334	-0.18679335931244329	0.586323600064058	0.002669086638552287	0.49528639299631666	0.7505471627609032	0.16986601185074468	-0.7485186569156035	-0.7891581700742006	-0.6961138098542679	-0.7509528639299632	-0.7906848876314525	-0.09002829231836866	-0.22035445470559975	-0.2637484652751828	-0.48390006939625263	0.69203544547056	-0.07555116639086104	0.49797149415470027	0.654620188971334	0.2860940586131426	-0.0805156675385683	-0.7865104361287567	-0.7881225644584423	0.5914589227566327	0.6246997277531628	0.04607911172796669	0.5306357764373032	-0.5666631078844819	0.6331767469172049	-0.790711578497838	-0.6458068648908344	0.013996690332568194	0.3071211231516575	-0.5860566914002029	0.5603533870709443	0.41792024769124003	-0.7655154006299044	0.6195377141942028	-0.5834303101478674	0.5175412373885656	-0.7765600811402338	-0.13896332674958628	-0.6125233545080874	-0.09948219719212086	-0.7923824267335717	-0.3276570757486788	0.4770458549084503	-0.5876314525169487	-0.11081513905941387	-0.709699460844499	0.5204345273047564	-0.7665510062456627
FnrN_FixK	0.6658677200661933	-0.6386750653926226	0.2662253776757594	-0.6854641541664442	-0.7285111834730156	0.6942134201676187	-0.6881545934981049	0.027123258420968344	0.20238082528158863	-0.4185501521379384	0.42443281908930763	0.6829605508994822	-0.7159184327123258	0.6217477179309241	0.16209896973255752	0.1847114717343725	0.6062830299471521	0.7261570490578124	0.5968451395932312	1.0	0.7513478887524689	-0.7222495062189719	-0.18183419633801312	0.6778145518603534	0.6804355949394117	-0.6892969625794053	0.5968131105535686	-0.5798377195323761	-0.44542251641488284	0.6063577643730316	-0.6449954625527144	-0.437772914108792	-0.6843538141248064	-0.6580099290022954	-0.7078951582768377	0.11658570437196392	-0.08521859819569744	0.6260769764586559	0.06356696738376127	0.36104734959696794	0.594234772860727	-0.0020124913254684247	-0.702498265093685	-0.7148294453637966	-0.6780921368707629	-0.6807398708162067	-0.7155394224096514	-0.13281375113436183	-0.31754123738856566	-0.29691453584583355	-0.5087866332141141	0.7032295948326482	-0.20683286179469385	0.4338066513639033	0.7480809267068809	0.09233972134735494	-0.3334650082741686	-0.7312122991512304	-0.7472802007153152	0.7636417018096407	0.5795174291357498	0.09819035925906155	0.6219452303421769	-0.7091015854374633	0.719345539956227	-0.7384775529813697	-0.7036619868680938	0.06845673410558907	0.3426947098702824	-0.45238349436822717	0.6311589174184594	0.49877222014626593	-0.7272994181391128	0.6181337746223242	-0.4990498051566754	0.530112635456147	-0.7328297656541931	0.08054769657823092	-0.7020231676720227	0.02072278866171996	-0.7036086051353226	-0.5540970479901778	0.29212085624299367	-0.5238562963753803	-0.09973842950942187	-0.647883414295628	0.400816740511397	-0.7277211338280041
FruR	0.8349490204452037	-0.712608765280521	0.3465595473229061	-0.8538941974056478	-0.9008594458976138	0.8257887151016922	-0.86095126247798	0.09457641595046175	0.259723482624246	-0.6380878663321411	0.47639993594192065	0.8466930016548337	-0.853904873752202	0.7833609138952651	0.21326536059360487	0.2241338813857898	0.807452089894838	0.8310094485667004	0.6842203597928789	0.7513478887524689	1.0	-0.8814605242086158	0.008204772326909731	0.8175358992152886	0.8007793732984573	-0.7652591683126034	0.5107457428068115	-0.701889713340095	-0.6747451022260182	0.6881972988843218	-0.7886350290930444	-0.5090268510115838	-0.7161533123365185	-0.8103293652911974	-0.8599423477286072	0.20027224683713232	-0.16898521326002242	0.76395665403299	0.10793786366305451	0.4875834089574548	0.7954198473282442	-0.005012544707201196	-0.8554689585223937	-0.8929749639673303	-0.8476004911119415	-0.7682859125607218	-0.8646666310788448	-0.20113703090802326	-0.4224737094966103	-0.45936582501468	-0.7002188651043613	0.8235733731916938	-0.28624886563817864	0.5464794747237496	0.8652057865798324	0.22048257086425024	-0.4476004911119415	-0.9067314365024288	-0.8974963967330379	0.8059840922436342	0.7626488015800993	0.09983451662840975	0.777077883948113	-0.7930390220466557	0.7572358938771152	-0.8870442534564672	-0.8322745956333742	0.07549778465809	0.29419740564778735	-0.49402124592964286	0.7843751668179149	0.46492286339614586	-0.8758340895745476	0.7917792131532589	-0.6030267442481183	0.6420274382106443	-0.8866972721934554	-0.008605135322692574	-0.689078097475044	0.07159024181924946	-0.8846580900016014	-0.5952169967437143	0.4301980462285806	-0.6735279987188384	0.004462712859659424	-0.801323866972722	0.5459082901830994	-0.885709710137191
FUR	-0.8684727486254203	0.8189505151337212	-0.37201729568141784	0.8949874552927988	0.9653766081246997	-0.8007953878182886	0.9406822185448139	-0.16903859499279347	-0.28628089467784124	0.7192014092777451	-0.6222174771793092	-0.8812469972775316	0.895510596273955	-0.7873004857737682	-0.17276463994021246	-0.35968611541130624	-0.8988522927454226	-0.8349436822719265	-0.7731756792825495	-0.7222495062189719	-0.8814605242086158	1.0	-0.09417071478140181	-0.8161533123365184	-0.8485720386483745	0.8925425719318849	-0.5539635936582501	0.6591950034698126	0.6664282282602894	-0.7493994555063257	0.7317941600384349	0.5161746650296268	0.7958575775369668	0.8696311322265521	0.9728126834997064	-0.23077990711578497	0.2176052954678909	-0.8463406822185449	-0.027673090268510114	-0.6095393156461859	-0.8934607377355469	-0.04928735386750654	0.9502215341909999	0.9701969785939252	0.8542038114557199	0.8319329525436395	0.9790636844071958	0.0821438103880852	0.4136870762824961	0.36666844605775906	0.6984412534030855	-0.8725991565686222	0.04874286019324187	-0.6315432658944109	-0.9111941493620883	-0.3000053381732771	0.3258474350077403	0.9717770778839481	0.9653872844712539	-0.8337799604975178	-0.803165536753323	-0.09025783376928415	-0.7718678268296589	0.7786366305450275	-0.7595366465595473	0.9636203491165323	0.8227299418139112	-0.14780334169647147	-0.3401857684300432	0.5878076122350931	-0.8101852346127155	-0.5247958148721508	0.9371750387017562	-0.8475844765921102	0.6113969999466182	-0.6120802861260877	0.9676987135002402	-0.016318795708108687	0.7907916510969946	0.05769497677894624	0.970442534564672	0.5059840922436343	-0.4953504510756419	0.652837239096781	0.03812523354508087	0.8839534511290237	-0.6295521272620509	0.9570917631986334
GguR	0.10854107724336733	0.060625633908076654	-0.2281214968237869	-0.060251961778679336	-0.1206427160625634	-0.08708695884268404	-0.17392302354134415	0.24204345273047564	-0.13285111834730157	-0.19990925105428922	0.04927667752095233	0.0497090695563978	-0.11258207441413548	-0.06793359312443283	-0.1968558159397854	0.12122457694976779	0.1554155767896226	-0.07045854908450329	0.21883307532162494	-0.18183419633801312	0.008204772326909731	-0.09417071478140181	1.0	-0.015187102973362515	-0.11649495542625314	0.005375540490044307	0.07429135749746436	0.02616238723108952	-0.11383654513425506	-0.0683659851598783	0.12794533710564246	-0.10064591896652965	0.15135322692574601	-0.09430416911332942	-0.12408583782629584	0.20689691987401912	-0.007905834623391875	0.03791170661399669	-0.20168152458228794	0.30565846367373084	0.20600010676346553	0.2157422729941814	-0.08236801366572359	-0.15233545080873326	-0.07438210644317514	-0.12361607857791064	-0.09994661826722895	0.029205145999039128	0.06629477392836171	-0.12945604014306306	-0.12324774462179042	0.10487909037527358	0.11319596434100251	0.10810868520792184	0.012283136710617627	0.2532482784391181	0.14067154219825975	-0.09851598782896492	-0.06364703998291785	-0.016548337159024182	0.043356643356643354	-0.18162600758020606	-0.20895745475898148	0.10522607163828537	-0.060695030160679016	-0.1111941493620883	-0.061367639993594195	-0.13497037313831206	-0.03744194736561149	-0.28467944269470985	-0.033486360967276994	-0.16969519030587732	-0.14524635669673838	0.0912347194789943	-0.19855335504190466	-0.07201729568141782	-0.0879837719532376	-0.116793893129771	0.1276463994021246	-0.1119041264079432	-0.14008434313777826	0.05897080019217424	0.15364330326162387	-0.08271499492873538	-0.05210057118454065	-0.145481236320931	0.12937062937062938	-0.11018523461271552
GlcC	0.7502695777504937	-0.6839641274755779	0.42297015961138096	-0.7742272994181391	-0.8342817487855656	0.732717664015374	-0.8177173971067101	0.11549671702343459	0.3706026797629851	-0.6698499973309133	0.5116959376501361	0.7631612662147014	-0.7570543959856937	0.7368921155180698	0.28474350077403515	0.12529226498692148	0.7191053221587572	0.769935408103347	0.6589601238456201	0.6778145518603534	0.8175358992152886	-0.8161533123365184	-0.015187102973362515	1.0	0.7190786312923717	-0.732819089307639	0.49564938877915976	-0.619190732931191	-0.6609405861314258	0.6610953931564618	-0.633283510382747	-0.4917258314204879	-0.7238776490684887	-0.6484652751828325	-0.8177173971067101	0.17075214861474403	-0.1192547910105162	0.6219825975551166	0.2854641541664442	0.39772060001067633	0.774275342977633	-0.019553728714034057	-0.7887524689051406	-0.8277638392142209	-0.7570971013719106	-0.6917952276730903	-0.8157582875140127	-0.006993006993006993	-0.37521486147440347	-0.3369294827310094	-0.5717076816313458	0.7659104254524102	-0.1694176052954679	0.4642502535632307	0.7863022473709497	0.09737361874766455	-0.33996690332568197	-0.8371963913948647	-0.817813484225698	0.6969038594992794	0.7207227886617199	0.2401484012171035	0.7100144130678482	-0.6899108525062724	0.7808679869748572	-0.826904393316607	-0.7798804249185929	0.15725724657022366	0.36073773554689587	-0.5099556931618	0.6304649548924358	0.4486307585544227	-0.8214434420541291	0.6669193402017829	-0.4205092617306358	0.6067741418886458	-0.8146586238189292	-0.023514653285645653	-0.7122884748838947	-0.05044039929536113	-0.7970479901777612	-0.5171675652591683	0.49446431431164256	-0.7235573586718624	0.01804836384989057	-0.7805637110980622	0.5003202903966263	-0.8113276036940159
GntR	0.7207014359686116	-0.790967810815139	0.4024715742272994	-0.7739550525810068	-0.8092670688090535	0.7694442961618534	-0.7537660812469973	0.037559387177707786	0.2751187743554156	-0.4773608071317995	0.47813484225697966	0.7664976245128917	-0.7695136924144558	0.6358511717290343	0.18692147547109378	0.3680029893770352	0.7512945070196979	0.7960017082154487	0.5924945283723909	0.6804355949394117	0.8007793732984573	-0.8485720386483745	-0.11649495542625314	0.7190786312923717	1.0	-0.8099556931618	0.4584903645972348	-0.6203918219185395	-0.5201142369081301	0.7513211978860834	-0.7035872524422143	-0.4586131425826082	-0.7412000213526931	-0.7610687022900763	-0.8392302354134415	0.16679122404313243	-0.12219612448620082	0.7830993434046869	0.06422356269684514	0.41826189078097475	0.6952063203971601	0.03105215395291731	-0.8434794213420168	-0.8002402177974697	-0.7255484973042226	-0.7041103934233706	-0.8481289702663748	-0.056632680296802435	-0.4374472855388886	-0.2771632947205466	-0.6254897773981744	0.7378690012277799	-0.07076282496129824	0.46596914535845835	0.8222815352586345	0.2208882720333102	-0.45852239363689745	-0.8290823680136657	-0.8457161159451235	0.8382693642235627	0.7001281161586506	0.09315646185875194	0.7555597074681044	-0.7527411519777932	0.6442267656008114	-0.810313350771366	-0.7291784551326536	0.10838093204505418	0.2321998612074948	-0.3801686862755565	0.7955372871403406	0.5916991405541023	-0.7980408904073026	0.764271606256339	-0.42315165750280254	0.5226445310414776	-0.8359792878876848	0.19024715742272993	-0.7916510969946084	0.0733945443869108	-0.8237441947365611	-0.45127315432658943	0.3300112101638819	-0.5152992046121817	-0.16414349009768858	-0.6999412800939518	0.45862915710243957	-0.8165910425452411
GulR	-0.7750814071424759	0.8101905727859926	-0.3738856563284044	0.8051353226925746	0.8550205519671169	-0.7551166390861047	0.8102439545187636	-0.11250200181497891	-0.2204398654780334	0.5857951209096247	-0.5607537500667271	-0.7957027705119308	0.7929215822345593	-0.6893983878716703	-0.18361714621256606	-0.3905354187796936	-0.7951689531842203	-0.7571931884908985	-0.7128863502909304	-0.6892969625794053	-0.7652591683126034	0.8925425719318849	0.005375540490044307	-0.732819089307639	-0.8099556931618	1.0	-0.46600117439812094	0.5814445096887845	0.5484706133561096	-0.7409704799017776	0.650483104681578	0.4861207494795281	0.7541450915496717	0.8097421662307158	0.8635029093044361	-0.15674478193562164	0.17144611114076763	-0.7771579565472695	-0.060214594565739604	-0.45502589014039396	-0.7638178615277852	-0.07551379917792131	0.8701702877275397	0.8542838840548764	0.7645278385736402	0.7514599903912881	0.8839320984359152	0.0014092777451556078	0.4075481770138259	0.2633267495862916	0.6155874659691454	-0.7905674478193562	0.03253082795067528	-0.553493834409865	-0.8419740564778733	-0.2877702450221534	0.2565953130838627	0.8597501734906315	0.8676933753269631	-0.8105749212619442	-0.6774462179042332	-0.09743767682698981	-0.6860566914002029	0.7010676346554209	-0.6573159664762718	0.8548390540756953	0.7085837826295841	-0.13450061388992687	-0.3823253082795067	0.5006299044466983	-0.7459082901830993	-0.5660225270912294	0.8205786579832381	-0.7566380184700795	0.49798750867453156	-0.5277585010409438	0.878663321411413	-0.10555703838146586	0.7722041317461165	0.040719585757753696	0.859264399722415	0.42653605936048683	-0.3743180483638499	0.5481182939198206	0.07849783803982277	0.765285859178989	-0.5202850584529973	0.8535258634495275
