	AgaR	NagR	PhnF	BirA	KdgR	MetR	SahR_SamR	Phr	NrtR	NagC	ArgR	MntR	ThiR	Zur	FUR	CzrA	NsrR	GulR	ModE	NadQ	RbkR	IscR	AraR	HutC	Irr	SiaR	XylR	PhrR	Rex	LldR	NrdR	LtbR	TtrR	GguR	RutR	NorR	TyrR	MetJ	PdhR	FabR	PhsR	PsrA	CcpA	SdaR	HexR	HypR	LexA	NiaR	NikR	CadR-PbrR	NagQ	TrpR	HisR	NarP	AmtR	CblR	FadR	ZntR	VanR	QorR	ExuR_UxuR	PrpR	PurR	NnrR	LiuR	NtrC	PdxR	CueR	MerR	AcnR	GntR	BioQ	RbsR	HcpR	PhnR	LiuQ	NifA	FnrN_FixK	HrcA	CsoR	FixJ	FruR	GlcC	PaaR	DasR	FadP	NmlR	SoxR
VanR	-0.1861275423385463	-0.02844177943440564	-0.28077141236528647	-0.12632687788671906	-0.14415363422737218	-0.24122842557329227	-0.1459363098614375	-0.09666963779272345	-0.062474677902925206	-0.17802447127461307	-0.07138805607325176	-0.10898630580990196	-0.1101207357588526	-0.11417227129081922	-0.14010209869540555	-0.10120735758852605	-0.07479134592010372	-0.019204278421521757	-0.041406693136698806	-0.0968316992140021	-0.09213191799692083	-0.11206547281419658	-0.15241876671258406	0.021635199740701726	-0.1251924479377684	-0.12081678956324447	-0.3073494854549874	-0.09845231342678876	0.02033870837047241	-0.14058828295924156	-0.011263268778867191	0.10444858601409934	0.41220322502228346	-0.041406693136698806	0.0038084434000486183	0.1728385057936958	0.19001701644923427	-0.36358479863868404	-0.3266347945871485	0.014180374361883154	-0.11271371849931124	-0.18450692812575967	0.23344947735191637	0.08435296977554493	0.036544850498338874	0.2434972854711936	0.1110931042865246	-0.37087756259622395	-0.2553277692245361	0.08419090835426626	-0.21027469410906732	-0.10363827890770602	-0.3922696702050077	0.11773762255894984	0.09342840936715015	0.032493314966372255	0.10833806012478729	0.19098938497690623	1.0	0.20330605299408475	-0.08791832104367556	0.2613240418118467	-0.036544850498338874	0.12033060529940848	0.1357264403208816	0.1028279718013127	0.09699376063528077	0.1256786322016044	0.10866218296734462	0.09423871647354347	-0.03605866623450288	-0.13102665910380035	-0.006887610404343246	0.12486832509521109	0.17170407584474515	0.1354023174783243	0.2888744834292197	0.2974637387569889	0.211895308321854	0.2177295194878859	-0.01337006725548983	-0.039624017502633495	0.131674904788915	-0.018880155578964428	0.0057531804553925935	-0.08386678551170894	-0.051130378413418685	-0.2007130702536261
QorR	-0.053561299732598655	0.04173081597925614	-0.05307511546876266	-0.391621424519893	-0.2652135159225346	-0.31188720525079006	-0.2558139534883721	-0.20654728141965806	-0.2242119763390325	-0.22307754639008184	-0.20055100883234747	-0.1775382870107771	-0.12729924641439105	-0.1078518758609513	-0.1444777570699295	-0.25322097074791344	-0.2337736001944737	-0.1459363098614375	-0.05566809820922129	-0.05712665100072928	-0.10639332306944332	0.013856251519325824	0.0235799367960457	-0.006563487561785917	-0.36147800016206144	-0.24771088242443887	-0.2227534235475245	-0.0689571347540718	-0.06587796774977717	-0.07916700429462767	-0.22388785349647516	0.19552710477270885	-0.046268535775058746	0.057612835264565274	0.15533587229560003	0.13702293169111093	-0.16813872457661452	0.009966777408637873	-0.20346811441536342	0.0862977068308889	0.18628960375982498	-0.00915647030224455	-0.1279474920995057	-0.1806174540150717	-0.24803500526699618	-0.1870999108662183	0.007697917510736569	-0.3405720768171137	-0.2520865407989628	0.33068633011911513	0.23344947735191637	0.05615428247305729	0.25986548902033874	0.13637468600599628	-0.01158739162142452	0.002349890608540637	0.07884288145207033	0.15339113524025605	0.20330605299408475	1.0	0.07446722307754639	0.2503038651648975	-0.044485860140993434	0.22486022202414715	-0.009642654566080544	0.09877643626934608	-0.05469572968154931	0.19342030629608623	0.16927315452556518	0.24884531237338953	0.37817032655376387	0.0002430921319179969	0.13896766874645491	0.2081678956324447	0.28109553520784375	0.3744429138643546	0.12243740377603111	0.22972206466250708	0.3370067255489831	0.10136941900980471	0.04011020176646949	0.011425330200145856	0.025524673851389675	0.2614861032331254	0.04043432460902682	0.027631472328012316	-0.0038084434000486183	-0.19601328903654486
ExuR_UxuR	-0.03297949923020825	0.06652621343489182	0.04513410582610809	-0.30394619560813546	-0.32290738189773927	-0.03994814034519083	-0.07981524997974232	-0.2410663641520136	-0.22307754639008184	-0.22567052913054048	-0.22453609918158982	-0.23312535450935903	-0.21902601085811524	-0.16035977635523863	-0.14415363422737218	-0.20363017583664209	-0.16489749615104124	-0.12081678956324447	-0.03670691191961754	-0.10655538449072198	-0.05404748399643465	-0.1728385057936958	-0.12146503524835912	0.0158009885746698	-0.31869378494449396	-0.28579531642492506	-0.3835183534559598	-0.31010452961672474	-0.33068633011911513	-0.05550603678794263	-0.14188477432947086	0.02212138400453772	-0.14966372255084678	0.17624179564054776	-0.04351349161332145	0.11125516570780326	-0.10380034032898469	0.08808038246495421	0.07511546876266105	-0.2310185560327364	0.013045944412932501	-0.01612511141722713	-0.05971963374118791	-0.19601328903654486	-0.36763633417065067	-0.1514463981849121	0.04367555303460011	0.1005591119034114	-0.1725143829511385	-0.05404748399643465	0.07462928449882505	0.010939145936309862	-0.13102665910380035	-0.14366744996353617	0.27056154282473055	0.06409529211571185	0.30767360829754475	0.05161656267725468	-0.08791832104367556	0.07446722307754639	1.0	0.4679523539421441	-0.040596386030305485	-0.0423790616643708	0.0002430921319179969	0.03703103476217486	0.23912162709666965	0.23636658293493235	0.28838829916538367	0.15258082813386273	0.07803257434567701	0.12016854387812981	0.1989303946195608	0.2452799611052589	0.19520298193015154	0.0918077951543635	-0.1673284174702212	0.3562920346811442	0.1883964022364476	0.22615671339437646	0.24997974232234016	0.14917753828701077	0.20622315857710072	0.1655457418361559	0.13977797585284824	0.22907381897739243	-0.22307754639008184	-0.06409529211571185
PrpR	-0.0867838910947249	0.21886394943683657	0.08613564540961025	-0.2407422413094563	-0.30281176565918483	-0.055992221051778625	-0.07965318855846366	-0.1595494692488453	-0.18094157685762904	-0.17640385706182643	-0.13734705453366827	-0.1439915728060935	-0.11854792966534317	-0.027631472328012316	-0.07057774896685844	-0.17672797990438377	-0.11238959565675391	0.06879507333279312	-0.13232315047402965	-0.0005672149744753262	-0.04011020176646949	-0.051130378413418685	-0.10542095454177133	0.04480998298355077	-0.4065310752775302	-0.26472733165869866	-0.3619641844258974	-0.04432379871971477	-0.24009399562434164	-0.1444777570699295	-0.03751721902601086	0.12697512357183371	-0.02098695405558707	0.11741349971639252	0.04367555303460011	0.18823434081516896	-0.20865407989628068	0.07333279312859574	-0.23685276719876833	-0.1294060448910137	0.027793533749290982	0.10606920022688598	0.11319990276314723	-0.20832995705372337	-0.20427842152175674	-0.1261648164654404	0.13410582610809496	-0.08727007535856089	-0.08808038246495421	0.046268535775058746	0.09391459363098614	0.10979661291629528	-0.031520946438700265	0.10655538449072198	-0.06036787942630257	-0.22777732760716313	0.1775382870107771	0.1595494692488453	0.2613240418118467	0.2503038651648975	0.4679523539421441	1.0	0.03265537638765092	0.04643059719633741	0.05307511546876266	0.06101612511141723	0.19552710477270885	0.09099748804797018	0.17089376873835183	0.0918077951543635	0.03670691191961754	-0.0579369581071226	0.06263673932420387	0.17089376873835183	0.2880641763228263	0.16360100478081194	0.0689571347540718	0.38886638035815574	0.09164573373308484	0.0038084434000486183	0.23393566161575238	-0.06911919617535046	0.22437403776031115	0.14269508143586418	-0.1073656915971153	0.008184101774572563	-0.2564621991734867	-0.11141722712908192
PurR	-0.58496070010534	-0.49534073413823837	-0.4920995057126651	-0.3977797585284823	-0.5118709991086622	-0.6256381168462848	-0.7460497528563326	-0.5919293412203225	-0.5625962239688842	-0.6144558787780569	-0.629365529535694	-0.6531885584636578	-0.685438781298112	-0.6452475488210032	-0.7006725548983065	-0.6836561056640467	-0.6653431650595576	-0.6117008346163196	-0.6181832914674662	-0.558868811279475	-0.690300623936472	-0.6128352645652703	-0.5063609107851876	-0.6005185965480917	-0.38238392350700917	-0.5300218782918726	-0.29649137022931693	-0.15857710072117331	-0.36715014990681466	-0.48496880317640384	-0.30086702860384085	-0.3225832590551819	-0.08581152256705292	-0.33344137428085246	-0.14804310833806011	0.023417875374767038	0.0973178834778381	0.12924398346973504	0.007697917510736569	0.37006725548983066	0.6010047808119278	0.49793371687869703	0.3246900575318046	0.18596548091726764	0.3376549712340977	-0.06344704643059719	0.11271371849931124	0.15112227534235476	0.07479134592010372	-0.3391135240256057	-0.03832752613240418	0.15744267077222268	0.05420954541771331	0.0862977068308889	-0.029900332225913623	-0.00948059314480188	-0.055992221051778625	0.17137995300218783	-0.036544850498338874	-0.044485860140993434	-0.040596386030305485	0.03265537638765092	1.0	0.7034275990600437	0.7619317721416417	0.6792804472895227	0.4376468681630338	0.5175431488534155	0.4616319585122762	0.5188396402236448	0.4971234097723037	0.5734543391945547	0.627906976744186	0.43959160521837776	0.38805607325176245	0.39000081030710637	0.39307997731140104	0.3303622072765578	0.34429948950652295	0.2874159306377117	0.3668260270642574	0.2955190017016449	0.3976176971072036	0.3302001458552791	0.20784377278988736	0.3263106717445912	0.1966615347216595	0.4151203306052994
NnrR	-0.6379547848634632	-0.6335791264889393	-0.6253139940037274	-0.5121951219512195	-0.5659995138157362	-0.8053642330443238	-0.7619317721416417	-0.6792804472895227	-0.6591848310509684	-0.6625881208978203	-0.6920832995705373	-0.6567539097317884	-0.7390811117413499	-0.7319504092050887	-0.7249817680901062	-0.7168786970261729	-0.7457256300137752	-0.6574021554169031	-0.5410420549388218	-0.6640466736893282	-0.68689733408962	-0.6758771574426707	-0.6118628960375982	-0.497447532614861	-0.4026416011668422	-0.4105826108094968	-0.4585527915079815	-0.37087756259622395	-0.4109067336520541	-0.43894335953326313	-0.4509359047078843	-0.14982578397212543	-0.12422007941009643	-0.30767360829754475	-0.038813710396240174	-0.04043432460902682	-0.05080625557086136	0.1073656915971153	-0.047889149987845395	0.2653755773438133	0.41349971639251276	0.22080868649218052	0.1898549550279556	0.26002755044161735	0.041406693136698806	-0.06604002917105584	0.011263268778867191	-0.05323717689004132	-0.031520946438700265	-0.21659508953893525	0.07787051292439835	0.15355319666153472	0.0038084434000486183	-0.0423790616643708	0.15776679361478	-0.10979661291629528	0.13054047483996434	0.32144882910623124	0.12033060529940848	0.22486022202414715	-0.0423790616643708	0.04643059719633741	0.7034275990600437	1.0	0.7374604975285634	0.6904626853577506	0.499878453934041	0.5741025848796694	0.49971639251276234	0.5078194635766956	0.57523701482862	0.655457418361559	0.765659184831051	0.5768576290414067	0.38740782756664777	0.4399157280609351	0.6489749615104125	0.6045701320800584	0.5108986305809902	0.3870837047240904	0.4945304270318451	0.22664289765821247	0.24511789968398023	0.342840936715015	0.2786646138886638	0.34916133214488293	0.28595737784620373	0.3183696621019366
LiuR	-0.7948302406612106	-0.6398995219188073	-0.7131512843367637	-0.4028036625881209	-0.5314804310833806	-0.7664694919374443	-0.8397212543554007	-0.5914431569564865	-0.6233692569483834	-0.6857629041406693	-0.6961348351025038	-0.7043999675877157	-0.7658212462523296	-0.7319504092050887	-0.7914269508143587	-0.7817032655376388	-0.765659184831051	-0.6060286848715664	-0.6167247386759582	-0.659346892472247	-0.7293574264646301	-0.7630662020905923	-0.7001863706344704	-0.5988979823353051	-0.39859006563487565	-0.4632525727250628	-0.33797909407665505	-0.26051373470545336	-0.29649137022931693	-0.5348837209302325	-0.47232801231666804	-0.30589093266347944	-0.12000648245685115	-0.2731545255651892	-0.12486832509521109	-0.16214245198930394	0.08548739972449558	-0.06636415201361316	-0.16473543472976257	0.4002106798476623	0.3582367717364881	0.3511060692002269	0.2503038651648975	0.10363827890770602	0.24171460983712828	0.10363827890770602	0.13702293169111093	0.027793533749290982	-0.025200551008832346	-0.317235232152986	-0.057450773843286604	0.09569726926505145	-0.02276962968965238	0.15339113524025605	0.06474353780082652	-0.04075844745158415	0.008022040353293899	0.2533830321691921	0.1357264403208816	-0.009642654566080544	0.0002430921319179969	0.05307511546876266	0.7619317721416417	0.7374604975285634	1.0	0.8006644518272426	0.5036058666234503	0.5927396483267158	0.47232801231666804	0.5831780244712746	0.5340734138238392	0.6574021554169031	0.5954946924884531	0.6711773762255895	0.5217567458066608	0.39259379304756503	0.529373632606758	0.5212705615428247	0.3209626448423953	0.3780082651324852	0.3141560651486914	0.3464062879831456	0.31269751235718335	0.36212624584717606	0.23782513572644032	0.37509115954946926	0.28336439510574507	0.5648650838667855
NtrC	-0.8565756421683818	-0.4882100316019771	-0.557896442751803	-0.5002025767765983	-0.6026253950247143	-0.741025848796694	-0.7995300218782919	-0.6027874564459931	-0.6309861437484807	-0.7570699295032818	-0.7126651000729276	-0.680090754395916	-0.7295194878859088	-0.7525322097074791	-0.8034194959889798	-0.7590146665586257	-0.7633903249331496	-0.7476703670691192	-0.5331010452961672	-0.6189935985738595	-0.764686816303379	-0.5954946924884531	-0.6361721092293979	-0.62985171379953	-0.5397455635685925	-0.5517381087432137	-0.35953326310671746	-0.29778786159954623	-0.46633173972935743	-0.48739972449558383	-0.35677821894498013	-0.1700834616319585	-0.2738027712503039	-0.2580828133862734	-0.04918564135807471	-0.033465683494044246	0.12033060529940848	0.10072117332469006	-0.17040758447451584	0.38838019609431973	0.43213677983955917	0.34122032250222833	0.17915890122356373	0.09310428652459282	0.19925451746211814	0.08030143424357832	-0.0318450692812576	-0.06782270480512113	0.04853739567296005	-0.2757475083056478	-0.08386678551170894	0.06231261648164654	0.07657402155416904	0.08694595251600357	0.13135078194635766	0.04043432460902682	0.05890932663479459	0.3611538773195041	0.1028279718013127	0.09877643626934608	0.03703103476217486	0.06101612511141723	0.6792804472895227	0.6904626853577506	0.8006644518272426	1.0	0.5431488534154445	0.6877076411960132	0.4156065148691354	0.5381249493558059	0.6747427274937201	0.5235394214407261	0.5668098209221295	0.6439510574507739	0.41674094481808605	0.5935499554331092	0.49420630418928774	0.5141398590065634	0.3990762498987116	0.36536747427274935	0.3117251438295114	0.2572725062798801	0.4275990600437566	0.35467142046835753	0.314804310833806	0.33619641844258974	0.26877886719066524	0.5553034600113443
PdxR	-0.5104124463171542	-0.3817356778218945	-0.5039299894660076	-0.633255003646382	-0.6727979904383762	-0.6262863625313994	-0.6434648731869379	-0.6757150960213921	-0.7520460254436432	-0.7397293574264646	-0.6953245279961106	-0.687869702617292	-0.7314642249412527	-0.7317883477838101	-0.7043999675877157	-0.6444372417146098	-0.657888339680739	-0.6288793452718581	-0.6719876833319828	-0.6703670691191962	-0.7288712422007941	-0.45450125597601493	-0.5967911838586825	-0.4653593712016854	-0.5645409610242281	-0.5648650838667855	-0.4107446722307755	-0.49971639251276234	-0.47427274937201197	-0.37509115954946926	-0.3593712016854388	0.011263268778867191	0.060043756583745236	-0.10687950733327932	0.06052994084758123	-0.023417875374767038	0.15809091645733733	-0.13199902763147234	0.01158739162142452	-0.04027226318774816	0.07511546876266105	0.14058828295924156	-0.05615428247305729	-0.08159792561380763	-0.17202819868730249	-0.10428652459282067	0.14366744996353617	0.18142776112146503	0.002349890608540637	-0.23831131999027633	-0.3822218620857305	-0.18094157685762904	-0.29454663317397295	-0.24706263673932422	0.4096102422818248	0.1861275423385463	0.4047483996434649	0.28595737784620373	0.09699376063528077	-0.05469572968154931	0.23912162709666965	0.19552710477270885	0.4376468681630338	0.499878453934041	0.5036058666234503	0.5431488534154445	1.0	0.7050482132728304	0.608135483348189	0.6227210112632687	0.5071712178915809	0.5426626691516084	0.6024633336034357	0.4058828295924155	0.4319747184182805	0.38756988898792644	0.5186775788023661	0.40993436512438214	0.41398590065634877	0.2943845717526943	0.44639818491208166	0.48318612754233853	0.42840936715014993	0.30135321286767686	0.5202981930151528	0.5416903006239365	0.3511060692002269	0.3771979580260919
CueR	-0.657888339680739	-0.394538530102909	-0.4697350295762094	-0.714933959970829	-0.7808929584312454	-0.7732760716311482	-0.7544769467628231	-0.7173648812900089	-0.8162223482699943	-0.8518758609513005	-0.8246495421764849	-0.7755449315290495	-0.7630662020905923	-0.8572238878534965	-0.8471760797342193	-0.812494935580585	-0.7967749777165546	-0.6711773762255895	-0.7056964589579451	-0.7421602787456446	-0.7591767279799044	-0.5319666153472166	-0.613483510250385	-0.6420063203954298	-0.6068389919779597	-0.6718256219107042	-0.5528725386921644	-0.5308321853982659	-0.5757231990924561	-0.3400858925532777	-0.3541852362045215	0.010452961672473868	-0.12908192204845637	-0.19406855198120088	-0.027307349485454987	-0.005591119034113929	0.01547686573211247	-0.09261810226075683	-0.09812819058423142	0.12000648245685115	0.2566242605947654	0.16927315452556518	-0.18191394538530103	-0.2071955271047727	-0.07381897739243173	-0.19536504335143018	0.2031439915728061	0.09083542662669152	-0.043027307349485455	-0.0008913378170326554	-0.05388542257515598	-0.01401831294060449	-0.08451503119682359	0.10963455149501661	0.19406855198120088	0.2498176809010615	0.3203143991572806	0.38870431893687707	0.1256786322016044	0.19342030629608623	0.23636658293493235	0.09099748804797018	0.5175431488534155	0.5741025848796694	0.5927396483267158	0.6877076411960132	0.7050482132728304	1.0	0.743456770115874	0.6079734219269103	0.6964589579450612	0.4980957782999757	0.6612916295275909	0.6413580747103153	0.5235394214407261	0.3908111174134997	0.41301353212867675	0.38384247629851714	0.5258082813386273	0.53277692245361	0.4392674823758204	0.4903168300785998	0.474758933635848	0.4579045458228669	0.5386111336196419	0.6295275909569726	0.2981119844421036	0.5061988493639089
MerR	-0.38384247629851714	-0.4454258163844097	-0.2768819382545985	-0.8064986629932744	-0.7663074305161657	-0.7189854955027956	-0.7055343975366664	-0.8321043675553035	-0.8588445020662832	-0.7792723442184588	-0.7982335305080626	-0.8197876995381249	-0.7515598411798071	-0.7533425168138724	-0.7599870350862977	-0.7807308970099668	-0.7633903249331496	-0.5873916214245198	-0.7439429543797099	-0.7133133457580423	-0.6536747427274937	-0.5514139859006564	-0.6436269346082165	-0.5496313102665911	-0.5311563082408233	-0.6373065391783486	-0.6885179483024066	-0.6104043432460903	-0.5977635523863545	-0.26197228749696133	-0.46616967830807876	0.13507819463576695	-0.02309375253220971	-0.07414310023498906	-0.027145288064176324	-0.11854792966534317	-0.14933959970828944	-0.19423061340247955	-0.009642654566080544	0.07592577586905437	0.006239364719228588	0.0579369581071226	-0.08613564540961025	-0.08192204845636496	-0.33489992707236044	-0.27720606109715584	0.1705696458957945	-0.026172919536504337	-0.00105339923831132	0.012397698727817843	-0.0812738027712503	-0.13896766874645491	-0.158252977878616	-0.11044485860140993	0.20055100883234747	0.290657159063285	0.4366744996353618	0.3405720768171137	0.10866218296734462	0.16927315452556518	0.28838829916538367	0.17089376873835183	0.4616319585122762	0.49971639251276234	0.47232801231666804	0.4156065148691354	0.608135483348189	0.743456770115874	1.0	0.6661534721659509	0.5361802123004619	0.5912810955352078	0.7013208005834212	0.5731302163519975	0.6622639980552629	0.19066526213434892	0.47038327526132406	0.4796207762742079	0.48124139048699455	0.45142208897172026	0.46114577424844017	0.6951624665748318	0.4499635361802123	0.4664938011506361	0.6146179401993356	0.6867352726683413	0.29713961591443155	0.33360343570213113
AcnR	-0.5222429300704967	-0.392107608783729	-0.43878129811198446	-0.5841503929989466	-0.6677740863787376	-0.7240093995624342	-0.7340572076817113	-0.6557815412041164	-0.714933959970829	-0.7601490965075763	-0.7207681711368609	-0.705210274694109	-0.7230370310347621	-0.7068308889068957	-0.7264403208816141	-0.7353536990519407	-0.6933797909407665	-0.58009885746698	-0.6935418523620452	-0.5888501742160279	-0.685438781298112	-0.5306701239769873	-0.5565999513815736	-0.5280771412365286	-0.5298598168705939	-0.5634065310752775	-0.4287334899927072	-0.30264970423790616	-0.36212624584717606	-0.32436593468924724	-0.444777570699295	-0.15695648650838667	-0.11773762255894984	-0.2159468438538206	0.04351349161332145	-0.20800583421116603	-0.022931691110931043	-0.2614861032331254	-0.14107446722307754	0.33441374280852443	0.16441131188720526	0.26472733165869866	-0.19098938497690623	0.08354266266915161	-0.12146503524835912	0.12908192204845637	0.15225670529130542	-0.07317073170731707	-0.03265537638765092	0.006563487561785917	-0.2136779839559193	-0.12405801798881776	-0.0927801636820355	-0.00737379466817924	0.11676525403127785	0.16019771493395998	0.0707398103881371	0.19520298193015154	0.09423871647354347	0.24884531237338953	0.15258082813386273	0.0918077951543635	0.5188396402236448	0.5078194635766956	0.5831780244712746	0.5381249493558059	0.6227210112632687	0.6079734219269103	0.6661534721659509	1.0	0.6379547848634632	0.4938821813467304	0.6601571995786403	0.4925856899765011	0.5065229722064662	0.31091483672311804	0.49906814682764766	0.35402317478324286	0.4078275666477595	0.4770277935337493	0.32744510169354185	0.6572400939956243	0.3209626448423953	0.23182886313912973	0.3139940037274127	0.46811441536342274	0.3350619884936391	0.37590146665586255
GntR	-0.5459038975771817	-0.3840045377197958	-0.4355400696864111	-0.6766874645490641	-0.6760392188639495	-0.6680982092212949	-0.7133133457580423	-0.650595575723199	-0.6966210193663398	-0.7518839640223645	-0.7206061097155823	-0.6671258406936229	-0.6724738675958188	-0.7220646625070902	-0.7154201442346649	-0.7582043594522324	-0.7739243173162629	-0.628393161008022	-0.5577343813305242	-0.660805445263755	-0.7342192691029901	-0.39794181994976097	-0.4567701158739162	-0.5595170569645895	-0.6176971072036301	-0.6410339518677579	-0.32922777732760716	-0.36909488696215864	-0.42970585852037924	-0.42176484887772464	-0.4549874402398509	0.00915647030224455	-0.2177295194878859	-0.2841747022121384	-0.15971153067012397	-0.27526132404181186	-0.2136779839559193	0.07284660886475974	-0.2900089133781703	0.20930232558139536	0.21740539664532857	0.12470626367393242	-0.08273235556275829	-0.06117818653269589	-0.17413499716392514	-0.15258082813386273	-0.03476217486427356	-0.0057531804553925935	0.03719309618345353	0.046268535775058746	-0.055181913945385304	0.027955595170569645	0.17316262863625315	0.1619803905680253	0.20784377278988736	0.2054128514707074	0.28595737784620373	0.339437646868163	-0.03605866623450288	0.37817032655376387	0.07803257434567701	0.03670691191961754	0.4971234097723037	0.57523701482862	0.5340734138238392	0.6747427274937201	0.5071712178915809	0.6964589579450612	0.5361802123004619	0.6379547848634632	1.0	0.5335872295600033	0.6160764929908435	0.5412041163601005	0.49177538287010775	0.47362450368689735	0.5326148610323312	0.29406044891013694	0.32809334737865653	0.3878940118304838	0.4266266915160846	0.47038327526132406	0.36131593874078277	0.38384247629851714	0.3240418118466899	0.446236123490803	0.4109067336520541	0.4363503767928045
BioQ	-0.41998217324365933	-0.6053804391864517	-0.5272668341301353	-0.5591929341220323	-0.5480106960538044	-0.6266104853739567	-0.732274532047646	-0.6917591767279799	-0.7060205818005024	-0.6277449153229073	-0.7018069848472571	-0.7283850579369581	-0.7317883477838101	-0.7069929503281743	-0.6881938254598493	-0.6664775950085082	-0.7274126894092862	-0.5285633255003647	-0.5497933716878697	-0.6609675066850337	-0.710072117332469	-0.6222348269994328	-0.6272587310590714	-0.5627582853901629	-0.4394295437970991	-0.5371525808281339	-0.36763633417065067	-0.4856170488615185	-0.46114577424844017	-0.6018150879183211	-0.6275828539016287	-0.05826108094967993	0.008670286038408557	-0.1527428895551414	0.05080625557086136	-0.1948788590875942	0.012883882991653836	-0.025848796693947004	-0.06328498500931853	0.09521108500121546	0.06052994084758123	0.12859573778462038	0.04886151851551738	0.06490559922210518	-0.19795802609188884	-0.2558139534883721	-0.06685033627744916	-0.034924236285552225	-0.058423142370958595	-0.2827161494206304	-0.12276152661858844	-0.07365691597115306	-0.079491127137185	-0.13410582610809496	0.2007130702536261	0.2545174621181428	0.24900737379466817	0.2731545255651892	-0.13102665910380035	0.0002430921319179969	0.12016854387812981	-0.0579369581071226	0.5734543391945547	0.655457418361559	0.6574021554169031	0.5235394214407261	0.5426626691516084	0.4980957782999757	0.5912810955352078	0.4938821813467304	0.5335872295600033	1.0	0.6360100478081193	0.4634146341463415	0.4170650676606434	0.2337736001944737	0.5285633255003647	0.4498014747589336	0.4164168219755287	0.24884531237338953	0.43035410420549386	0.5442832833643951	0.28660562353131835	0.3724981768090106	0.35953326310671746	0.497447532614861	0.4089619965967102	0.3536990519406855
RbsR	-0.47184182805283204	-0.5220808686492181	-0.46892472246981604	-0.6306620209059234	-0.630824082327202	-0.7147718985495503	-0.6763633417065068	-0.7711692731545255	-0.7330848391540394	-0.7515598411798071	-0.7421602787456446	-0.7471841828052832	-0.7429705858520379	-0.7048861518515518	-0.739567296005186	-0.742484401588202	-0.7394052345839073	-0.6199659671015315	-0.6821975528725387	-0.6956486508386679	-0.6386030305485779	-0.6604813224211976	-0.5107365691597116	-0.4903168300785998	-0.5366663965642978	-0.5361802123004619	-0.604246009237501	-0.5078194635766956	-0.5167328417470222	-0.36909488696215864	-0.4895065229722065	0.05096831699214002	-0.23393566161575238	-0.2968154930718742	-0.12130297382708047	-0.041244631715420144	-0.07495340734138238	0.07349485454987441	0.029900332225913623	0.31464224941252733	0.3289036544850498	0.15760473219350132	0.08467709261810226	0.09456283931610081	-0.18904464792156228	-0.09051130378413419	0.10104529616724739	-0.10931042865245928	-0.10995867433757395	-0.11546876266104854	0.05048213272830403	-0.0008913378170326554	-0.07868082003079167	-0.16651811036382788	0.17624179564054776	-0.011263268778867191	0.19471679766631553	0.32874159306377115	-0.006887610404343246	0.13896766874645491	0.1989303946195608	0.06263673932420387	0.627906976744186	0.765659184831051	0.5954946924884531	0.5668098209221295	0.6024633336034357	0.6612916295275909	0.7013208005834212	0.6601571995786403	0.6160764929908435	0.6360100478081193	1.0	0.4485049833887043	0.4976095940361397	0.23766307430516165	0.6013289036544851	0.36698808848553605	0.4559598087675229	0.5449315290495098	0.5882019285309132	0.39291791589012237	0.26732031439915727	0.32290738189773927	0.4642249412527348	0.5496313102665911	0.24641439105420954	0.4553115630824082
HcpR	-0.5920914026416012	-0.4818896361721092	-0.3246900575318046	-0.5444453447856737	-0.683007859978932	-0.7350295762093834	-0.7442670772222673	-0.5997082894416984	-0.6572400939956243	-0.7222267239283688	-0.7658212462523296	-0.6972692650514545	-0.7334089619965967	-0.7137995300218782	-0.7492909812819059	-0.7690624746779029	-0.7230370310347621	-0.5624341625476056	-0.5014990681468277	-0.5726440320881614	-0.6586986467871323	-0.6398995219188073	-0.6744186046511628	-0.46746616967830806	-0.37962887934527184	-0.4564459930313589	-0.5478486346325258	-0.3564540961024228	-0.4243578316181833	-0.4546633173972936	-0.4815655133295519	-0.1101207357588526	-0.2658617616076493	-0.12016854387812981	-0.05550603678794263	-0.14237095859330687	-0.06101612511141723	-0.05712665100072928	-0.32387975042541123	0.1459363098614375	0.18677578802366096	0.02925208654079896	-0.09780406774167409	-0.05955757231990925	0.027307349485454987	-0.04432379871971477	-0.057450773843286604	0.027955595170569645	-0.12373389514626043	0.02066283121302974	0.09164573373308484	0.27250627988007453	0.06620209059233449	0.13686087026983226	0.16165626772546796	0.24398346973502957	0.34656834940442427	0.30815979256138076	0.12486832509521109	0.2081678956324447	0.2452799611052589	0.17089376873835183	0.43959160521837776	0.5768576290414067	0.6711773762255895	0.6439510574507739	0.4058828295924155	0.6413580747103153	0.5731302163519975	0.4925856899765011	0.5412041163601005	0.4634146341463415	0.4485049833887043	1.0	0.49274775139777977	0.44105015800988573	0.2985981687059395	0.6509196985657564	0.3235556275828539	0.5481727574750831	0.4023174783242849	0.393566161575237	0.3520784377278989	0.5314804310833806	0.40928611943926746	0.5450935904707884	0.13151284336763633	0.3742808524430759
