	HutC	PhrR	Rex	NarP	SiaR	TyrR	LiuQ	NadQ	CzrA	PhnF	KdgR	MetR	Phr	ThiR	BirA	IscR	ArgR	SahR_SamR	FUR	NagC	MntR	NsrR	NrtR	Zur	AraR	GulR	LexA	NikR	SoxR	PdhR	HexR	LldR	PsrA	XylR	SdaR	VanR	GntR	ZntR	GlcC	PaaR	AgaR	NagR	NifA	FabR	MerR	AmtR	PdxR	ExuR_UxuR	FnrN_FixK	CcpA	QorR	RbkR	ModE	NiaR	Irr	NrdR	CadR-PbrR	HisR	RutR	TrpR	CblR	NorR	CsoR	NtrC	RbsR	NagQ	NnrR	FadP	AcnR	FixJ	NmlR	BioQ	FruR	DasR	HcpR	PhnR	LiuR	PhsR	GguR	TtrR	CueR	PrpR	HrcA	PurR	HypR	MetJ	FadR	LtbR
NifA	0.17747223691168693	0.004759386567953464	0.11115811739820201	0.26885245901639343	0.1701216287678477	0.040824960338445265	0.007403490216816499	0.15494447382337387	0.2281332628239027	0.3067160232681121	0.04352194606028556	0.0446853516657853	-0.03347435219460603	-0.08291909042834479	0.09402432575356955	0.09333685880486516	0.0846641988365944	0.01417239555790587	0.06964569011105236	0.008355367530407193	-0.05536753040719196	0.0796932839767319	0.08635642517186674	0.03130618720253834	0.1835536753040719	-0.14526705446853516	0.054309888947646746	0.0795346377578001	0.02236911686938128	0.05452141723955579	0.1570597567424643	0.09328397673188789	0.16483342147012162	0.036171337916446326	-0.02226335272342676	0.13246959280803808	0.19899524061343205	0.21993654151242728	0.09592808038075093	0.20132205182443152	0.09857218402961396	0.09978847170809095	1.0	0.18059227921734533	0.28122686409307246	-0.0069804336329984135	0.2454785827604442	0.10724484399788471	0.1490216816499207	-0.12575356953992597	-0.0328397673188789	0.12379693283976732	0.017662612374405078	0.19011105235325224	-0.12231623479640402	-0.04531993654151243	0.04833421470121629	-0.10534108937070333	0.11956636700158646	-0.08402961396086726	0.025013220518244315	0.09952406134320466	-0.05716552088841883	0.07451084082496034	0.005605499735589635	0.02686409307244844	0.23855103120042306	-0.1769962982548916	0.028397673188789	-0.15393971443680593	0.019883659439450026	0.1324167107350608	0.0051824431517715494	-0.0028027498677948176	0.15050237969328398	-0.06911686938127974	0.06467477525118985	0.04257006874669487	0.008355367530407193	-0.11607615018508725	-0.09016393442622951	-0.17260708619777895	0.11448968799576943	-0.008725542041248016	0.0019566367001586462	-0.08677948175568483	-0.19122157588577474	-0.1520888418826018
FabR	-0.060814383923849816	-0.19873083024854574	-0.18307773664727658	-0.06652564780539397	-0.07234267583289265	0.11501850872554203	-0.024748810153358013	-0.11189846641988366	0.13046007403490217	0.12173453199365415	-0.012797461660497092	-0.33627710206240086	-0.11993654151242729	-0.009571655208884188	0.053516657852987835	0.08751983077736647	-0.025013220518244315	-0.1404019037546272	-0.15885774722369117	0.009254362771020624	-0.09545214172395558	0.015494447382337387	0.08540454785827604	-0.035378106821787415	-0.1314648334214701	-0.1445267054468535	-0.1693283976731888	0.02009518773135907	-0.0627181385510312	-0.03923849814912744	-0.09323109465891063	0.15822316234796405	0.05081967213114754	0.09513484928609202	0.022792173453199366	-0.0970386039132734	0.3088841882601798	-0.07599153886832363	0.11734531993654151	0.11755684822845056	0.3532522474881015	0.329613960867266	0.18059227921734533	1.0	0.3476467477525119	0.06298254891591751	0.2915388683236383	-0.03246959280803807	-0.025700687466948705	-0.24648334214701217	-0.05161290322580645	0.13035430988894764	0.02162876784769963	0.11216287678476997	0.09772607086197779	0.1192490745637229	-0.1251718667371761	0.12030671602326812	-0.16874669487043892	-0.1286620835536753	0.0007403490216816499	-0.03246959280803807	-0.12284505552617662	-0.13326282390269698	-0.1370174510840825	0.24394500264410365	0.26816499206768907	-0.27826546800634583	-0.0390269698572184	-0.19000528820729773	-0.053675304071919616	0.013379164463246959	0.0387625594923321	0.04352194606028556	0.010312004230565839	0.04463246959280804	-0.010946589106292967	-0.030830248545742994	-0.12845055526176627	-0.028714965626652565	0.13469063987308302	-0.07514542570068747	-0.008355367530407193	0.06356425171866738	-0.03569539925965098	-0.11380222104706504	-0.02913802221047065	-0.060179799048122685
MerR	-0.19116869381279747	-0.06351136964569011	0.2487572712850344	0.06308831306187203	0.011369645690111053	0.053463775780010575	0.1347435219460603	0.010946589106292967	-0.008831306187202539	0.18090957165520888	-0.15700687466948704	-0.09465891062929667	-0.13828662083553675	-0.1558434690639873	-0.04362771020624009	-0.07244843997884717	0.017239555790586992	-0.09344262295081968	-0.05769434161819143	-0.04944473823373876	-0.15388683236382866	-0.18540454785827604	-0.07493389740877843	-0.10893707033315705	0.05838180856689582	-0.19349550502379692	-0.05764145954521417	-0.05843469063987308	-0.13564251718667372	0.24579587519830778	-0.01554732945531465	0.14780539397144368	0.012903225806451613	0.048651507139079855	0.12120571126388155	0.014278159703860392	0.15631940772078265	0.09719725013220518	0.20232681121099946	0.3410364886303543	0.12009518773135906	0.2573770491803279	0.28122686409307246	0.3476467477525119	1.0	0.048704389212057116	0.31808566895822316	-0.08117398202009518	0.024114225277630883	-0.3108937070333157	0.06044420941300899	0.11634056054997356	-0.07530407191961926	0.04997355896351137	0.06938127974616605	0.053199365415124274	-0.009307244843997885	0.19148598625066102	-0.00042305658381808567	-0.05441565309360127	0.12252776308831306	0.060232681121099946	0.12025383395029085	0.04357482813326283	0.05007932310946589	0.10650449497620307	0.28820729772607084	-0.09492332099418298	-0.10803807509254362	-0.25631940772078265	-0.11078794288736118	0.018085668958223163	0.06425171866737175	0.17694341618191434	0.15647805393971442	0.03960867265996827	0.0491274457958752	-0.007297726070861978	0.017345319936541512	-0.1375462718138551	0.03976731887890005	-0.06478053939714437	-0.1002644103648863	0.03061872025383395	-0.18138551031200423	-0.24114225277630882	0.07128503437334743	-0.11702802749867795
AmtR	-0.21718667371760972	-0.2002644103648863	-0.023691168693812797	0.04928609201480698	0.04997355896351137	0.07884717080909572	0.06599682707562136	0.281544156530936	-0.1535695399259651	0.060074034902168165	0.18096245372818615	0.1557377049180328	-0.013273400317292438	-0.12390269698572184	-0.0024325753569539926	0.16832363828662084	-0.06694870438921206	0.1232681121099947	0.059280803807509254	0.05055526176626124	0.06308831306187203	0.00021152829190904283	0.14463246959280804	-0.05811739820200952	-0.03685880486515072	-0.09820200951877314	-0.07948175568482284	-0.08011634056054998	0.22628239026969857	0.09783183500793231	-0.04627181385510312	0.09280803807509254	-0.1689053410893707	0.02236911686938128	-0.09603384452670545	0.0038603913273400317	0.02157588577472237	-0.11179270227392914	0.0014278159703860391	0.24420941300898996	0.051983077736647273	-0.09899524061343205	-0.0069804336329984135	0.06298254891591751	0.048704389212057116	1.0	0.07905869910100476	0.2309360126916975	0.033368588048651504	-0.1236911686938128	0.13791644632469593	0.113590692755156	-0.08408249603384453	-0.11618191433104177	0.06800634584875727	-0.04955050237969329	0.09740877842411423	-0.04537281861448969	-0.03860391327340032	0.009836065573770493	0.1387625594923321	-0.030936012691697514	0.053252247488101534	0.07017451084082496	0.0686409307244844	-0.16525647805393973	0.24584875727128502	-0.060338445267054466	0.02829190904283448	-0.24246430460074034	0.1493918561607615	-0.2773664727657324	-0.046536224219989424	0.030460074034902168	-0.12929666842940243	0.05161290322580645	-0.26530936012691697	-0.27488101533580117	-0.2953992596509783	0.013167636171337916	0.11570597567424643	-0.08069804336329985	0.040983606557377046	-0.12601797990481226	-0.1227392913802221	-0.11718667371760973	0.02845055526176626	0.01850872554204125
PdxR	-0.1108937070333157	0.04452670544685352	-0.00824960338445267	0.008989952406134321	0.16879957694341619	0.0796932839767319	0.1979904812268641	0.004918032786885246	0.07128503437334743	0.27852987837123216	0.2479111581173982	0.18677948175568482	-0.12659968270756214	0.029613960867265997	0.09672131147540984	0.07271285034373347	0.2434690639873083	0.1982548915917504	0.19375991538868323	0.11501850872554203	0.13320994182971974	0.10661025912215759	0.13120042305658383	0.02533051295610788	0.1682178741406663	0.21729243786356425	0.3373876255949233	0.08968799576943416	0.1585404547858276	-0.04542570068746695	0.12374405076679006	0.13976731887890007	0.003595980962453728	-0.005817028027498678	0.011845584346906399	-0.12860920148069804	0.1270756213643575	-0.04965626652564781	0.08498149127445796	0.19682707562136437	0.1368588048651507	0.13236382866208354	0.2454785827604442	0.2915388683236383	0.31808566895822316	0.07905869910100476	1.0	0.16160761501850873	0.257006874669487	0.0520888418826018	0.2102062400846113	0.28106821787414066	0.06409307244843998	0.12242199894235854	0.14246430460074036	-0.12252776308831306	0.31285034373347437	0.13008989952406133	0.04034902168164992	0.017503966155473293	-0.03828662083553675	0.20031729243786356	0.16007403490216818	0.16356425171866737	0.12670544685351665	-0.11406663141195135	-0.07207826546800634	-0.15954521417239556	-0.2091485986250661	-0.3427287149656267	-0.053305129561078794	0.027181385510312003	-0.02236911686938128	-0.010629296668429402	-0.06953992596509784	-0.18233738762559493	-0.13738762559492332	-0.1506081438392385	-0.07519830777366472	-0.010629296668429402	0.14526705446853516	-0.2746694870438921	0.19159175039661555	0.11940772078265469	-0.1792702273929138	-0.17265996827075622	0.07837123215230037	0.00893707033315706
ExuR_UxuR	-0.018931782125859335	0.06948704389212057	0.0723955579058699	-0.12506610259122158	0.018350079323109465	-0.048810153358011636	0.18767847699629825	0.10703331570597567	0.11554732945531465	0.08545742993125331	0.21739820200951876	0.1530407191961925	0.11972501322051825	0.05076679005817028	0.022633527234267585	0.1397144368059228	0.1384981491274458	0.16573241671073505	0.3901110523532523	0.24579587519830778	0.14838709677419354	0.22728714965626653	0.32226335272342677	0.3118455843469064	0.03707033315705976	0.10137493389740877	0.35547329455314647	0.05663670015864622	0.2566367001586462	0.20708619777895293	0.14056054997355896	0.004653622421998942	-0.05002644103648863	-0.19740877842411422	-0.01718667371760973	0.013484928609201481	0.25473294553146486	0.05515600211528292	0.1457429931253305	0.1378106821787414	-0.047964040190375465	0.01845584346906399	0.10724484399788471	-0.03246959280803807	-0.08117398202009518	0.2309360126916975	0.16160761501850873	1.0	0.3368059227921735	0.11232152300370174	0.15626652564780538	0.10100475938656796	0.2488630354309889	0.04251718667371761	0.07144368059227922	0.053410893707033315	0.23225806451612904	0.03712321523003702	0.1304071919619249	0.00978318350079323	-0.06932839767318878	-0.16287678476996298	-0.22347964040190377	-0.15367530407191962	0.06329984135378107	-0.23342147012162875	-0.11263881544156532	-0.02834479111581174	-0.2332099418297197	-0.23315705975674247	-0.1794288736118456	-0.09413008989952407	0.001639344262295082	0.07588577472236911	0.22035959809624536	0.12723426758328926	0.018350079323109465	-0.06388154415653094	-0.05124272871496563	0.09830777366472766	-0.17932310946589106	-0.10692755156002115	0.10015864621893178	-0.02316234796404019	-0.29873083024854574	-0.14045478582760446	-0.04373347435219461	-0.07117927022739291
FnrN_FixK	-0.017556848228450557	-0.047593865679534636	-0.15711263881544157	0.07567424643046007	0.19243786356425172	-0.034531993654151244	-0.10126916975145425	0.08138551031200424	-0.021311475409836064	0.06795346377578002	0.2523532522474881	0.08773135906927551	-0.06240084611316764	0.0950290851401375	0.027445795875198308	0.07223691168693813	0.026811210999471178	0.06335272342675832	0.2430988894764675	0.2762030671602327	0.10111052353252248	0.08794288736118455	0.11575885774722369	0.012215758857747224	0.05616076150185087	0.3078265468006346	0.34976203067160233	0.046800634584875725	0.07176097303014278	0.1635113696456901	0.09471179270227392	0.12120571126388155	0.0884188260179799	0.010682178741406664	0.13410893707033317	-0.09106292966684294	-0.027075621364357483	-0.06250661025912216	0.12109994711792703	0.06441036488630354	-0.072818614489688	0.16816499206768906	0.1490216816499207	-0.025700687466948705	0.024114225277630883	0.033368588048651504	0.257006874669487	0.3368059227921735	1.0	0.014278159703860392	0.18032786885245902	0.21163405605499735	0.16901110523532523	0.03770491803278689	-0.10349021681649921	-0.06319407720782655	0.16192490745637228	-0.053886832363828664	0.14288736118455844	0.012850343733474353	-0.1985193019566367	-0.030248545742993127	0.18826017979904813	0.08635642517186674	0.04537281861448969	-0.15901639344262294	0.042728714965626656	-0.15457429931253305	-0.3474881015335801	-0.16483342147012162	-0.05002644103648863	0.0822316234796404	0.021205711263881544	0.11898466419883659	0.2424114225277631	0.04553146483342147	0.02913802221047065	-0.15039661554732944	-0.10581702802749868	0.06488630354309889	0.13257535695399258	-0.025066102591221575	0.029772607086197778	-0.14061343204653623	-0.20116340560549972	-0.09524061343204654	-0.129613960867266	-0.0025912215758857747
CcpA	-0.12950819672131147	0.14685351665785298	-0.08445267054468535	-0.11337916446324696	-0.048704389212057116	-0.10333157059756742	0.06319407720782655	-0.030089899524061343	-0.0195134849286092	-0.008461131676361713	0.16203067160232681	0.14034902168164992	0.09783183500793231	0.1327340031729244	-0.013960867265996827	-0.1574828133262824	0.06800634584875727	0.07731359069275516	0.2177683765203596	0.1355367530407192	-0.06991010047593865	0.12950819672131147	-0.013960867265996827	0.14230565838180856	-0.08598625066102591	0.36023268112109996	0.18894764674775252	0.22416710735060813	0.026916975145425702	0.14315177154944475	0.10111052353252248	-0.023532522474881017	-0.1047065044949762	-0.09132734003172924	-0.044420941300899	-0.1780539397144368	-0.05642517186673718	0.0370174510840825	-0.12601797990481226	0.07080909571655208	-0.14219989423585405	-0.12644103648863037	-0.12575356953992597	-0.24648334214701217	-0.3108937070333157	-0.1236911686938128	0.0520888418826018	0.11232152300370174	0.014278159703860392	1.0	0.26795346377578	-0.13199365415124273	0.23315705975674247	-0.11840296139608672	0.04960338445267055	0.053675304071919616	0.20153358011634057	0.15446853516657852	-0.13765203595980963	-0.10333157059756742	0.020465362242199893	0.026811210999471178	0.06377578001057642	-0.05314648334214701	-0.05780010576414595	-0.14944473823373877	-0.4274986779481756	0.03315705975674246	-0.07324167107350608	0.0503437334743522	-0.10248545742993126	-0.1110523532522475	-0.18053939714436806	-0.09090428344791116	-0.15415124272871497	-0.06430460074034902	0.022633527234267585	-0.14812268640930726	0.06382866208355367	0.0765732416710735	-0.04405076679005817	-0.04955050237969329	-0.07028027498677948	-0.023744050766790058	0.11575885774722369	0.15494447382337387	0.2641988365943945	0.12792173453199365
QorR	-0.1612374405076679	0.2997355896351137	0.17678476996298254	-0.10634584875727128	0.10327868852459017	-0.05563194077207827	0.08117398202009518	0.1390269698572184	-0.011739820200951878	0.02834479111581174	0.2236911686938128	0.1329984135378107	-0.05806451612903226	0.006504494976203068	0.029613960867265997	0.04405076679005817	0.12950819672131147	0.08762559492332099	0.19048122686409308	0.18831306187202537	0.1561078794288736	0.041882601797990485	0.166737176097303	0.2262295081967213	-0.07704918032786885	0.2231623479640402	0.23067160232681122	-0.06747752511898467	-0.01856160761501851	0.2900052882072977	0.06848228450555262	0.20179799048122687	-0.1314648334214701	0.0873611845584347	0.0047065044949762035	-0.018138551031200423	0.07948175568482284	-0.015494447382337387	0.09534637757800106	0.14219989423585405	-0.13506081438392384	0.11660497091485986	-0.0328397673188789	-0.05161290322580645	0.06044420941300899	0.13791644632469593	0.2102062400846113	0.15626652564780538	0.18032786885245902	0.26795346377578	1.0	0.22289793759915388	-0.11380222104706504	0.027234267583289264	0.1257006874669487	0.14283447911158118	0.13220518244315177	-0.06382866208355367	-0.0982548915917504	0.07763088313061872	0.07519830777366472	-0.16546800634584877	0.009042834479111582	0.010787942887361185	0.0452141723955579	-0.3784241142252776	-0.0725542041248017	-0.16171337916446324	0.04415653093601269	-0.03759915388683236	-0.08741406663141195	-0.1768376520359598	-0.21126388154415654	-0.01856160761501851	0.04510840824960338	-0.12903225806451613	-0.10237969328397674	-0.029508196721311476	0.17022739291380223	0.023902696985721842	0.14436805922792173	-0.07842411422527763	-0.024960338445267054	-0.19788471708090957	-0.004653622421998942	0.08265468006345848	0.003648863035430989	0.08112109994711793
RbkR	0.0920676890534109	0.16668429402432575	0.19116869381279747	-0.13051295610787944	0.17974616604970914	0.12691697514542571	0.10491803278688525	-0.014489687995769435	0.11332628239026969	0.2646747752511898	0.34473823373876256	0.3034902168164992	0.2121099947117927	0.2771020624008461	0.3488630354309889	0.24621893178212587	0.33844526705446853	0.26901110523532523	0.3554204124801692	0.3180327868852459	0.39423585404547856	0.32173453199365415	0.5062400846113168	0.2554204124801692	0.054045478582760445	0.30116340560549976	0.1870967741935484	-0.01269169751454257	0.12776308831306188	-0.11163405605499735	0.2459016393442623	0.1234267583289265	0.006292966684294025	0.11189846641988366	0.17789529349550504	0.0807509254362771	0.275251189846642	-0.0016922263352723427	0.06303543098889476	0.09888947646747752	0.12099418297197251	0.11195134849286092	0.12379693283976732	0.13035430988894764	0.11634056054997356	0.113590692755156	0.28106821787414066	0.10100475938656796	0.21163405605499735	-0.13199365415124273	0.22289793759915388	1.0	0.25325224748810155	0.2734531993654151	0.3360655737704918	0.18244315177154943	0.24394500264410365	0.14436805922792173	0.17303014278159703	0.2751983077736647	-0.08725542041248018	0.04997355896351137	-0.2654680063458488	-0.19968270756213644	-0.021099947117927023	-0.016076150185087255	-0.09275515600211529	-0.4169751454257007	-0.16525647805393973	-0.414806980433633	-0.2090428344791116	-0.23209941829719724	-0.17895293495505024	-0.060867265996827076	0.10491803278688525	0.025594923320994185	0.00962453728186145	-0.023003701745108407	-0.15473294553146483	0.0254362771020624	0.01787414066631412	-0.06181914331041777	0.11380222104706504	0.014383923849814913	-0.04997355896351137	-0.11940772078265469	-0.17292437863564253	0.16319407720782655
ModE	0.1347435219460603	-0.046007403490216814	0.0013220518244315177	-0.05790586991010047	-0.16737176097303014	0.2599153886832364	0.0935483870967742	-0.03707033315705976	0.28794288736118456	0.2932839767318879	0.11348492860920148	0.16626123744050766	0.2110523532522475	0.37556848228450557	0.18402961396086726	-0.024219989423585404	0.07498677948175568	0.23844526705446853	0.28228450555261764	0.1741406663141195	0.18445267054468537	0.3452670544685352	0.1841353781068218	0.21126388154415654	-0.20237969328397673	0.04257006874669487	-0.029666842940243257	0.06641988365943945	-0.013749338974087784	-0.07213114754098361	0.0026441036488630354	-0.13194077207826546	0.016657852987837122	0.11263881544156532	0.21665785298783713	-0.0582760444209413	0.33188789000528823	0.0014806980433632998	0.22136435748281333	0.16086726599682707	0.1476467477525119	0.05764145954521417	0.017662612374405078	0.02162876784769963	-0.07530407191961926	-0.08408249603384453	0.06409307244843998	0.2488630354309889	0.16901110523532523	0.23315705975674247	-0.11380222104706504	0.25325224748810155	1.0	0.32696985721840294	0.0313590692755156	0.18339502908514013	0.21364357482813326	0.17852987837123216	0.23326282390269698	0.18429402432575356	0.17424643046007404	0.38297197250132203	-0.03632998413537811	-0.28244315177154944	-0.06478053939714437	0.0837123215230037	-0.11760973030142782	-0.292490745637229	-0.05552617662612375	-0.174034902168165	-0.4136964569011105	0.0028556319407720783	0.0047065044949762035	-0.1130618720253834	0.01660497091485986	-0.040507667900581704	0.017768376520359598	-0.14928609201480697	0.06684294024325754	0.2846641988365944	-0.13839238498149128	-0.08059227921734533	0.21570597567424643	0.21676361713379164	0.2061872025383395	0.11972501322051825	0.271390798519302	0.24103648863035432
NiaR	0.3154944473823374	0.26441036488630354	0.19227921734531994	0.01660497091485986	-0.027763088313061873	0.15542041248016922	0.045954521417239554	0.06626123744050767	0.19196192490745637	0.3273400317292438	0.16604970914859862	0.07234267583289265	0.16335272342675833	0.1605499735589635	0.16007403490216818	0.0026441036488630354	0.03807509254362771	0.08064516129032258	0.19370703331570596	0.24732945531464834	0.21835007932310946	0.2506610259122158	0.2481755684822845	0.36197778952934956	-0.0647276573241671	-0.12755156002115284	0.07794817556848228	-0.14769962982548915	-0.15605499735589634	-0.20671602326811211	-0.06821787414066631	0.06700158646218932	0.14436805922792173	0.011634056054997356	-0.021893178212585934	0.04907456372289794	0.3400846113167636	-0.026546800634584877	0.2904283447911158	0.03231094658910629	0.1239555790586991	0.2106292966684294	0.19011105235325224	0.11216287678476997	0.04997355896351137	-0.11618191433104177	0.12242199894235854	0.04251718667371761	0.03770491803278689	-0.11840296139608672	0.027234267583289264	0.2734531993654151	0.32696985721840294	1.0	0.007615018508725542	0.1745637228979376	0.27398202009518774	-0.009360126916975145	0.05631940772078266	0.2610259122157589	0.06869381279746166	-0.0006874669487043892	-0.2078265468006346	-0.24029613960867266	-0.23051295610787942	-0.05446853516657853	-0.01782125859333686	-0.25806451612903225	-0.0343204653622422	-0.30586991010047593	-0.17424643046007404	-0.06948704389212057	-0.08535166578529878	-0.15002644103648863	-0.07583289264939186	0.12432575356953993	0.0370174510840825	0.14262295081967213	0.006663141195134849	0.07720782654680064	-0.10248545742993126	-0.09772607086197779	0.07102062400846113	-0.06319407720782655	0.1621893178212586	0.1441565309360127	0.07556848228450555	0.2940243257535695
Irr	0.12829190904283447	0.160444209413009	0.13024854574299313	-0.034955050237969326	-0.10274986779481755	0.05108408249603384	0.03151771549444738	-0.08625066102591221	0.05906927551560021	0.08381808566895822	0.01792702273929138	-0.08799576943416182	0.09529349550502379	0.09212057112638815	0.20423056583818086	0.004389212057112639	0.17895293495505024	0.18286620835536754	0.014542570068746695	0.08387096774193549	0.13389740877842413	-0.03262823902696986	0.30248545742993127	0.15441565309360128	-0.07197250132205182	0.21369645690111053	-0.09947117927022739	0.018931782125859335	0.006557377049180328	-0.04928609201480698	0.09693283976731888	-0.0745637228979376	-0.18455843469063987	-0.16255949233209943	-0.0609730301427816	-0.05732416710735061	0.012480169222633527	-0.0493918561607615	-0.18429402432575356	0.00819672131147541	0.12834479111581173	0.0452141723955579	-0.12231623479640402	0.09772607086197779	0.06938127974616605	0.06800634584875727	0.14246430460074036	0.07144368059227922	-0.10349021681649921	0.04960338445267055	0.1257006874669487	0.3360655737704918	0.0313590692755156	0.007615018508725542	1.0	0.1814383923849815	0.07530407191961926	0.04949762030671603	0.08080380750925437	0.00967741935483871	0.05785298783712321	0.15980962453728187	-0.14621893178212586	-0.2041776837652036	0.13627710206240085	0.013484928609201481	-0.12897937599153886	-0.21665785298783713	0.12480169222633528	-0.059968270756213644	-0.13543098889476468	-0.03246959280803807	-0.11570597567424643	-0.23395029085140137	-0.21195134849286093	-0.01263881544156531	-0.08625066102591221	0.048810153358011636	-0.02897937599153887	0.22591221575885775	0.1427815970386039	0.1224748810153358	0.11417239555790587	0.09185616076150185	0.07250132205182443	0.0014278159703860391	0.03564251718667372	0.12559492332099417
NrdR	0.1170809095716552	0.143204653622422	0.08069804336329985	-0.10629296668429403	-0.0072448439978847175	-0.04970914859862507	-0.14674775251189848	0.08059227921734533	0.09127445795875198	-0.04362771020624009	-0.020782654680063458	0.07662612374405077	0.3342675832892649	0.44410364886303544	0.27191961924907454	0.13204653622422	0.0	0.06763617133791644	0.05452141723955579	0.18313061872025382	0.1460602855631941	0.14960338445267055	0.4328926493918562	0.19048122686409308	-0.08672659968270756	0.1919090428344791	0.08387096774193549	0.08889476467477525	-0.17826546800634585	0.06663141195134849	0.0025912215758857747	0.12855631940772078	0.13183500793231095	0.19116869381279747	0.18767847699629825	-0.0039132734003172924	0.0641988365943945	-0.19375991538868323	0.08561607615018509	0.03268112109994712	0.12120571126388155	0.3074034902168165	-0.04531993654151243	0.1192490745637229	0.053199365415124274	-0.04955050237969329	-0.12252776308831306	0.053410893707033315	-0.06319407720782655	0.053675304071919616	0.14283447911158118	0.18244315177154943	0.18339502908514013	0.1745637228979376	0.1814383923849815	1.0	0.19719725013220518	0.309941829719725	0.1291909042834479	0.17075621364357482	0.1661025912215759	0.020359598096245372	-0.1923320994182972	-0.09180327868852459	-0.048810153358011636	-0.18582760444209412	-0.18799576943416182	-0.24701216287678476	0.020306716023268112	-0.027128503437334743	-0.072818614489688	-0.271602326811211	0.09687995769434161	-0.02982548915917504	-0.008831306187202539	0.021893178212585934	0.14093072448439978	0.13421470121628767	0.04040190375462718	-0.026652564780539397	-0.171602326811211	0.06626123744050767	-0.12480169222633528	-0.05552617662612375	0.1990481226864093	0.0911158117398202	0.04896879957694342	0.10137493389740877
CadR-PbrR	-0.060708619777895295	0.09212057112638815	0.07149656266525647	0.03141195134849286	-0.009836065573770493	-0.09196192490745637	-0.04182971972501322	-0.019037546271813855	-0.021840296139608674	0.1484399788471708	0.07387625594923321	0.19227921734531994	-0.023320994182971972	0.08556319407720783	0.1355367530407192	-0.06287678476996299	-0.052617662612374404	0.034056054997355895	0.2511369645690111	0.1738762559492332	0.10840824960338445	0.029561078794288737	0.1945002644103649	0.03225806451612903	-0.022950819672131147	0.15230037017451084	0.36969857218402963	-0.005869910100475939	-0.1094130089899524	0.034584875727128504	-0.08112109994711793	-0.041935483870967745	0.08561607615018509	0.17250132205182442	0.23030142781597038	0.05917503966155473	0.10666314119513486	0.030724484399788473	0.0032258064516129032	0.14420941300898996	0.03934426229508197	0.14743521946060287	0.04833421470121629	-0.1251718667371761	-0.009307244843997885	0.09740877842411423	0.31285034373347437	0.23225806451612904	0.16192490745637228	0.20153358011634057	0.13220518244315177	0.24394500264410365	0.21364357482813326	0.27398202009518774	0.07530407191961926	0.19719725013220518	1.0	0.27186673717609733	0.17345319936541512	0.09984135378106822	0.06197778952934955	0.02173453199365415	0.035536753040719196	-0.02834479111581174	-0.06160761501850873	-0.2725013220518244	-0.15134849286092014	-0.06953992596509784	-0.10031729243786357	-0.26980433632998413	-0.12892649391856162	-0.06790058170280275	0.03712321523003702	0.08831306187202538	-0.06753040719196192	0.0417239555790587	0.04352194606028556	-0.04558434690639873	-0.07022739291380223	-0.007086197778952935	-0.006187202538339503	-0.010840824960338445	0.14108937070333158	0.00893707033315706	-0.052723426758328924	0.07144368059227922	0.005764145954521418	0.2983606557377049
HisR	-0.09386567953463776	-0.0224748810153358	0.15468006345848756	-0.08122686409307245	-0.1771020624008461	-0.20015864621893178	-0.1780539397144368	-0.10676890534108938	0.10243257535695399	0.008461131676361713	0.05124272871496563	0.13516657852987837	0.20719196192490746	0.12527763088313063	0.16583818085668958	-0.07710206240084612	0.12030671602326812	0.04833421470121629	0.15589635113696457	0.1006874669487044	-0.01115811739820201	0.11517715494447382	0.2158646218931782	0.10052882072977261	-0.04701216287678477	0.10074034902168165	0.04029613960867266	0.16493918561607615	0.07937599153886832	0.1593865679534638	0.09783183500793231	0.1661025912215759	0.06821787414066631	0.11887890005288207	0.13278688524590163	0.10116340560549973	0.14595452141723955	-0.15240613432046538	0.2623479640401904	-0.00671602326811211	-0.09132734003172924	-0.04505552617662612	-0.10534108937070333	0.12030671602326812	0.19148598625066102	-0.04537281861448969	0.13008989952406133	0.03712321523003702	-0.053886832363828664	0.15446853516657852	-0.06382866208355367	0.14436805922792173	0.17852987837123216	-0.009360126916975145	0.04949762030671603	0.309941829719725	0.27186673717609733	1.0	0.06885245901639345	0.09767318878900053	0.10486515071390798	-0.012162876784769964	0.06536224219989424	-0.09719725013220518	0.12120571126388155	-0.12792173453199365	-0.28540454785827607	-0.023955579058699102	-0.11443680592279218	-0.1585404547858276	-0.1029613960867266	-0.19243786356425172	0.1068746694870439	-0.053992596509783185	0.06261237440507668	-0.1079323109465891	-0.012903225806451613	-0.18260179799048123	-0.10523532522474881	-0.12258064516129032	0.01792702273929138	-0.11893178212585934	0.03590692755156002	0.20824960338445267	-0.12067689053410893	-0.1788471708090957	0.10232681121099947	0.09867794817556848
