	AcnR	GlcC	CueR	ExuR_UxuR	CblR	GntR	TrpR	NagQ	FadP	NiaR	NtrC	DasR	TtrR	LiuQ	CcpA	BioQ	FruR	MerR	PdxR	NrdR	FnrN_FixK	PurR	NnrR	RbsR	PhsR	SdaR	NorR	CadR-PbrR	SoxR	HrcA	QorR	HypR	VanR	NifA	HcpR	PhnR	LiuR	PhrR	ModE	PhnF	AgaR	MetR	NadQ	MntR	NrtR	FUR	SahR_SamR	ArgR	CzrA	NsrR	NagR	AraR	KdgR	Zur	RbkR	NagC	Phr	Rex	ThiR	BirA	HutC	XylR	TyrR	ZntR	HexR	RutR	PdhR	SiaR	NarP	CsoR	PrpR	LtbR	Irr	AmtR	GulR	FixJ	FadR	NikR	MetJ	LexA	FabR	HisR	GguR	PaaR	PsrA	IscR	LldR	NmlR
NadQ	-0.40928611943926746	-0.2924398346973503	-0.5533587229560003	-0.19406855198120088	-0.24187667125840695	-0.1334575804229803	-0.3554817275747508	-0.0318450692812576	-0.16311482051697593	-0.11627906976744186	-0.2827161494206304	-0.41593063771169275	-0.549145126002755	-0.2566242605947654	-0.06587796774977717	0.06215055506036788	-0.1883964022364476	-0.2846608864759744	-0.35531966615347216	-0.14431569564865085	-0.2738027712503039	-0.28093347378656514	-0.3318207600680658	-0.24446965399886558	0.05826108094967993	-0.14269508143586418	0.16360100478081194	-0.053561299732598655	0.05712665100072928	-0.04367555303460011	0.008184101774572563	-0.10363827890770602	-0.14836723118061745	-0.12535450935904707	0.030062393647192286	-0.020824892634308402	0.026497042379061666	-0.04173081597925614	0.44931529049509766	0.46762823109958673	0.4100964265456608	0.5481727574750831	1.0	0.5857710072117333	0.5509278016368203	0.37087756259622395	0.3073494854549874	0.43051616562677253	0.5885260513734706	0.4449396321205737	0.32112470626367395	0.4089619965967102	0.4047483996434649	0.4796207762742079	0.4397536666396564	0.4852929260189612	0.44558787780568837	0.2721821570375172	0.19098938497690623	0.2447937768414229	0.25322097074791344	0.42451989303946197	0.1499878453934041	0.16003565351268131	0.10201766469491938	-0.11870999108662184	0.08094967992869298	0.08613564540961025	-0.022931691110931043	-0.1802933311725144	-0.2021716230451341	-0.06733652054128515	0.26375496313102664	0.11076898144396727	0.2026578073089701	-0.009642654566080544	0.2558139534883721	0.08791832104367556	-0.1000729276395754	0.2763957539907625	0.09666963779272345	0.1357264403208816	0.2026578073089701	0.4468843691759177	0.3486751478810469	0.3104286524592821	-0.09877643626934608	0.22453609918158982
MntR	-0.15112227534235476	-0.24592820679037355	-0.3914593630986144	-0.07511546876266105	-0.04270318450692812	-0.10169354185236204	-0.2969775544931529	-0.18726197228749697	-0.266510007292764	-0.05145450125597602	-0.2342597844583097	-0.37638765091969856	-0.40312778543067823	-0.2979499230208249	-0.2794749209950571	-0.18677578802366096	-0.32938983874888583	-0.2305323717689004	-0.30264970423790616	-0.20427842152175674	-0.27979904383761445	-0.4702212138400454	-0.1921238149258569	-0.10558301596304999	0.08305647840531562	0.08419090835426626	-0.05631634389433595	-0.12033060529940848	-0.24592820679037355	-0.17073170731707318	-0.3538611133619642	-0.07511546876266105	-0.16813872457661452	0.05145450125597602	0.05826108094967993	0.007535856089457904	0.0013775220808686492	-0.13216108905275098	0.3990762498987116	0.4864273559679118	0.35953326310671746	0.5147881046916781	0.5857710072117333	1.0	0.6924074224130946	0.4789725305890933	0.6285552224293007	0.5348837209302325	0.6671258406936229	0.6536747427274937	0.48480674175512517	0.5070091564703022	0.4374848067417551	0.53034600113443	0.5846365772627826	0.6220727655781542	0.607163114820517	0.2932501418037436	0.32387975042541123	0.48124139048699455	0.2410663641520136	0.23831131999027633	0.1384814844826189	0.34300299813629365	0.09261810226075683	0.2639170245523053	-0.0028360748723766306	0.1133619641844259	0.08030143424357832	-0.009804715987359209	0.10493477027793534	0.20298193015152743	0.15890122356373065	0.014180374361883154	0.0900251195202982	-0.26051373470545336	-0.0005672149744753262	0.03508629770683089	-0.08289441698403695	0.15711854792966534	0.34527185803419497	0.2575966291224374	0.10623126164816465	0.20200956162385544	0.15306701239769874	0.209464387002674	0.029414147962077627	0.17137995300218783
NrtR	-0.09326634794587149	-0.11563082408232721	-0.35856089457904544	-0.011749453042703185	-0.2438214083137509	-0.16813872457661452	-0.4019933554817276	-0.4052345839073009	-0.17737622558949842	-0.25548983064581476	-0.32874159306377115	-0.37946681792399317	-0.4115549793371688	-0.26424114739486265	-0.07965318855846366	-0.1354023174783243	-0.32971396159144317	-0.32922777732760716	-0.3120492666720687	-0.04270318450692812	-0.3165869864678713	-0.3598573859492748	-0.33425168138724576	-0.18256219107041569	0.05826108094967993	-0.03265537638765092	-0.008184101774572563	-0.1971477189854955	-0.3486751478810469	-0.15760473219350132	-0.2987602301272182	-0.0689571347540718	-0.130702536261243	-0.14739486265294546	0.06685033627744916	-0.07706020581800502	-0.14058828295924156	-0.158252977878616	0.2979499230208249	0.3588850174216028	0.475245117899684	0.4741106879507333	0.5509278016368203	0.6924074224130946	1.0	0.6066769305566809	0.6099181589822543	0.4971234097723037	0.7231990924560409	0.6215865813143181	0.49404424276800907	0.522567052913054	0.4622802041973908	0.4298679199416579	0.3707155011749453	0.4655214326229641	0.3267968560084272	0.3705534397536666	0.25143829511384813	0.3642330443237987	0.3524025605704562	0.3203143991572806	0.16894903168300787	0.2955190017016449	0.14334332712097886	0.24333522404991492	0.052750992626205334	0.1765659184831051	0.052913054047484	-0.013208005834211166	0.16441131188720526	0.03751721902601086	0.17137995300218783	0.14804310833806011	0.17526942711287577	-0.0867838910947249	0.06441941495826918	0.1509602139210761	-0.18191394538530103	0.05631634389433595	0.2825540879993518	0.09456283931610081	0.08824244388623288	0.24317316262863625	0.07706020581800502	0.3387894011830484	0.16441131188720526	0.24414553115630824
FUR	0.0064014261405072525	-0.052102746941090676	-0.21789158090916458	0.17024552305323717	-0.16246657483186128	-0.09991086621829673	-0.13734705453366827	-0.11498257839721254	-0.10768981443967264	0.03589660481322421	-0.4679523539421441	-0.35904707884288145	-0.2652135159225346	-0.15938740782756664	-0.23831131999027633	-0.32971396159144317	-0.35531966615347216	-0.41544445344785674	-0.26002755044161735	-0.2533830321691921	-0.26845474434810795	-0.2632687788671907	-0.2232396078113605	-0.44704643059719634	-0.0235799367960457	-0.13297139615914433	0.003970504821327283	-0.015963049995948466	-0.2287496961348351	-0.3065391783485941	-0.04821327283040272	-0.09553520784377278	-0.26456527023742	-0.17689004132566244	0.08889068957134755	-0.07511546876266105	-0.16214245198930394	0.033951867757880234	0.32695891742970584	0.3024876428166275	0.448667044809983	0.5867433757394053	0.37087756259622395	0.4789725305890933	0.6066769305566809	1.0	0.5556275828539017	0.6230451341058261	0.6410339518677579	0.6389271533911353	0.503281743780893	0.22080868649218052	0.35596791183858684	0.44574993922696704	0.3561299732598655	0.4622802041973908	0.35305080625557084	0.4418604651162791	0.3616400615833401	0.291143343327121	0.2987602301272182	0.4355400696864111	0.13037841341868567	0.26181022607568266	-0.058423142370958595	0.25127623369256946	0.12405801798881776	0.13378170326553765	0.15225670529130542	0.013532128676768495	0.10266591038003403	0.09666963779272345	0.04416173729843611	0.19520298193015154	0.131674904788915	-0.1715420144234665	0.12713718499311238	-0.0158009885746698	-0.1999027631472328	0.17121789158090917	0.2159468438538206	0.026334980957783	0.05809901952840126	0.10931042865245928	0.03784134186856819	0.3870837047240904	0.210436755530346	0.08840450530751155
SahR_SamR	-0.20233368446641278	-0.11465845555465522	-0.30767360829754475	0.03865164897496151	-0.15663236366582936	-0.10639332306944332	-0.0922939794181995	-0.11984442103557248	-0.14528806417632284	-0.13734705453366827	-0.3841665991410745	-0.3023255813953488	-0.29276395753990764	-0.156794425087108	-0.3562920346811442	-0.34899927072360426	-0.5418523620452151	-0.15322907381897738	-0.1687869702617292	-0.06992950328174379	-0.4133376549712341	-0.34170650676606434	-0.2981119844421036	-0.20670934284093673	-0.015152742889555142	-0.0822461712989223	-0.19909245604083947	-0.016287172838505795	-0.15112227534235476	-0.057450773843286604	-0.11190341139291791	0.15792885503605866	0.010777084515031198	-0.11773762255894984	-0.17040758447451584	-0.15112227534235476	-0.3917834859411717	-0.1999027631472328	0.42857142857142855	0.4480187991248683	0.5185155173810875	0.5497933716878697	0.3073494854549874	0.6285552224293007	0.6099181589822543	0.5556275828539017	1.0	0.6930556680982092	0.7055343975366664	0.6909488696215866	0.3308483915403938	0.391621424519893	0.2783404910461065	0.36277449153229074	0.34786484077465357	0.5005266996191556	0.4261405072522486	0.5671339437646868	0.3914593630986144	0.5061988493639089	0.42225103314156065	0.3436512438214083	0.16392512762336925	0.2755854468843692	-0.016935418523620453	0.35775058747265215	0.06409529211571185	0.14075034438052023	0.24301110120735758	0.1911514463981849	0.21140912405801798	0.33344137428085246	0.32323150474029655	0.1133619641844259	0.2969775544931529	-0.14285714285714285	-0.009642654566080544	-0.011425330200145856	-0.19455473624503686	-0.130702536261243	0.12146503524835912	-0.06198849363908922	-0.08370472409043027	0.038165464711125516	-0.014666558625719148	0.16311482051697593	-0.12535450935904707	0.11271371849931124
ArgR	-0.10720363017583664	-0.07446722307754639	-0.38643545903897575	-0.05420954541771331	-0.15873916214245198	-0.2196742565432299	-0.18385868244064502	-0.03946195608135483	-0.19050320071307025	-0.11238959565675391	-0.5416903006239365	-0.4856170488615185	-0.3470545336682603	-0.288226237744105	-0.29146746616967834	-0.5073332793128595	-0.49177538287010775	-0.1444777570699295	-0.23118061745401508	-0.3122113280933474	-0.3697431326472733	-0.367474272749372	-0.3104286524592821	-0.345758042298031	0.0313588850174216	-0.1371849931123896	-0.10914836723118061	-0.20006482456851146	-0.1793209626448424	0.06215055506036788	0.053561299732598655	0.1439915728060935	-0.12373389514626043	-0.03670691191961754	-0.1509602139210761	-0.10979661291629528	-0.19196175350457823	-0.011749453042703185	0.62985171379953	0.418199497609594	0.48999270723604244	0.5083056478405316	0.43051616562677253	0.5348837209302325	0.4971234097723037	0.6230451341058261	0.6930556680982092	1.0	0.6311482051697593	0.7173648812900089	0.45077384328660564	0.4616319585122762	0.44202252653755775	0.5818815331010453	0.5441212219431164	0.5896604813224212	0.47816222348269993	0.5907949112713718	0.3972935742646463	0.30880803824649544	0.5930637711692731	0.5094400777894822	0.3648812900089134	0.37460497528563325	-0.008022040353293899	0.15971153067012397	0.1710558301596305	0.23085649461145774	0.28304027226318773	0.1499878453934041	0.04027226318774816	0.14431569564865085	0.060043756583745236	0.09132161089052751	0.14107446722307754	-0.24738675958188153	0.05728871242200794	-0.024552305323717688	-0.20298193015152743	0.1948788590875942	0.2969775544931529	0.07965318855846366	-0.041406693136698806	0.03719309618345353	0.20508872862815006	0.2146503524835913	0.040596386030305485	0.1023417875374767
CzrA	-0.1106069200226886	-0.07803257434567701	-0.33295519001701646	-0.026172919536504337	-0.2998946600761689	-0.004456689085163277	-0.23280123166680172	-0.2159468438538206	-0.2801231666801718	-0.03605866623450288	-0.3263106717445912	-0.4857791102827972	-0.4517462118142776	-0.29389838748885827	-0.39745563568592496	-0.31010452961672474	-0.45839073008670284	-0.2823920265780731	-0.26796856008427195	-0.1409124058017989	-0.5434729762580017	-0.44785673770358964	-0.264079085973584	-0.41495826918402073	-0.11595494692488453	-0.1545255651892067	0.031520946438700265	-0.15306701239769874	-0.3010290900251195	-0.009642654566080544	-0.12632687788671906	-0.005591119034113929	-0.05323717689004132	-0.2507900494287335	-0.15938740782756664	-0.21173324690057532	-0.28174378089295843	-0.1564703022445507	0.4976095940361397	0.5384490721983631	0.5556275828539017	0.6194797828376954	0.5885260513734706	0.6671258406936229	0.7231990924560409	0.6410339518677579	0.7055343975366664	0.6311482051697593	1.0	0.7251438295113848	0.5363422737217406	0.4572563001377522	0.4843205574912892	0.5070091564703022	0.3551576047321935	0.6220727655781542	0.37509115954946926	0.44461550927801635	0.33344137428085246	0.5074953407341383	0.4801069605380439	0.46665586257191477	0.2564621991734867	0.28158171947167976	0.09294222510331415	0.18288631391297303	0.023255813953488372	0.11903411392917916	0.1861275423385463	-0.057612835264565274	0.056802528158171946	0.10590713880560733	0.2127056154282473	0.1788347783810064	0.10088323474596872	-0.019690462685357752	0.0890527509926262	0.07511546876266105	-0.05858520379223726	0.08662182967344624	0.16635604894254924	0.16586986467871323	0.2003889474110688	0.22469816060286849	0.22858763471355645	0.24301110120735758	0.01871809415768576	0.07268454744348107
NsrR	-0.08889068957134755	-0.12000648245685115	-0.3326310671744591	0.0313588850174216	-0.11222753423547524	0.04999594846446803	-0.15663236366582936	-0.08030143424357832	-0.17316262863625315	-0.011263268778867191	-0.43100234989060854	-0.4441293250141804	-0.26553763876509195	-0.33976176971072036	-0.2511141722712908	-0.39664532857953166	-0.500850822461713	-0.4248440158820193	-0.24236285552224293	-0.19244793776841423	-0.600842719390649	-0.5152742889555142	-0.3365205412851471	-0.3827080463495665	-0.11595494692488453	-0.2091402641601167	-0.22404991491775383	-0.18288631391297303	-0.2856332550036464	-0.021635199740701726	-0.14010209869540555	-0.006239364719228588	-0.07317073170731707	-0.21837776517300056	-0.03605866623450288	0.13183696621019367	-0.04821327283040272	0.08030143424357832	0.6201280285228101	0.43019204278421525	0.4021554169030062	0.5141398590065634	0.4449396321205737	0.6536747427274937	0.6215865813143181	0.6389271533911353	0.6909488696215866	0.7173648812900089	0.7251438295113848	1.0	0.38886638035815574	0.40361396969451424	0.5390973178834778	0.527428895551414	0.5421764848877725	0.6875455797747346	0.45190827323555627	0.5468762661048537	0.4473705534397537	0.36131593874078277	0.33619641844258974	0.4055587067498582	0.16295275909569726	0.2209707479134592	0.1138481484482619	0.23555627582853902	0.14982578397212543	0.20800583421116603	0.3353861113361964	0.11870999108662184	0.3015152742889555	0.15582205655943604	0.27671987683331983	0.2063852199983794	0.2054128514707074	-0.11028279718013127	-0.0313588850174216	-0.02309375253220971	-0.1101207357588526	0.08889068957134755	0.09213191799692083	0.03460011344299489	0.015638927153391134	0.1605218377765173	0.07511546876266105	0.20670934284093673	-0.0012154606595899846	-0.026172919536504337
NagR	0.23409772303703102	-0.01758366420873511	-0.2961672473867596	-0.005104934770277935	-0.3089700996677741	-0.21902601085811524	-0.2232396078113605	-0.3089700996677741	-0.2639170245523053	-0.07009156470302244	-0.2814196580504011	-0.3815736164006158	-0.37136374686005996	0.06474353780082652	-0.20849201847500204	-0.37573940523458393	-0.1796450854873997	-0.40847581233287417	-0.1775382870107771	-0.29341220322502226	-0.2955190017016449	-0.38384247629851714	-0.22161899359857387	-0.3240418118466899	-0.10104529616724739	-0.01337006725548983	-0.1028279718013127	-0.20930232558139536	-0.35904707884288145	-0.17948302406612107	-0.2031439915728061	-0.05907138805607325	-0.11708937687383518	0.01547686573211247	0.08030143424357832	-0.011263268778867191	-0.1073656915971153	0.13280933473786566	0.22777732760716313	0.2919536504335143	0.28660562353131835	0.20525079004942873	0.32112470626367395	0.48480674175512517	0.49404424276800907	0.503281743780893	0.3308483915403938	0.45077384328660564	0.5363422737217406	0.38886638035815574	1.0	0.3619641844258974	0.2804472895227291	0.49372011992545173	0.395024714366745	0.3208005834211166	0.44963941333765495	0.17591767279799045	0.17526942711287577	0.25678632201604407	0.18191394538530103	0.1700834616319585	0.28206790373551577	0.30686330119115146	0.09747994489911677	0.10590713880560733	-0.23766307430516165	0.06701239769872781	0.4045863382221862	-0.002998136293655295	0.04529616724738676	-0.08662182967344624	-0.052588931204926664	0.018393971315128432	-0.0290900251195203	-0.19471679766631553	-0.04173081597925614	-0.315290495097642	0.01790778705129244	0.11141722712908192	0.03767928044728952	0.040596386030305485	0.07333279312859574	-0.009804715987359209	0.07236042460092375	0.11255165707803258	0.18855846365772627	0.31237338951462607
AraR	-0.030224455068470952	-0.17137995300218783	-0.47621748642735595	-0.24592820679037355	-0.18466898954703834	-0.05129243983469735	-0.2656997001863706	-0.20055100883234747	-0.08208410987764363	-0.23442184587958836	-0.3104286524592821	-0.44574993922696704	-0.31383194230613404	-0.2255084677092618	-0.05534397536666397	0.010452961672473868	-0.25921724333522406	-0.1339437646868163	0.04173081597925614	-0.0021878291872619725	-0.2520865407989628	-0.2031439915728061	-0.05080625557086136	-0.026821165221618995	0.20784377278988736	0.1755935499554331	-0.09456283931610081	-0.32420387326796857	-0.1509602139210761	-0.10590713880560733	-0.12454420225265375	-0.05485779110282797	-0.13037841341868567	-0.10606920022688598	-0.1888825865002836	0.027631472328012316	-0.09083542662669152	-0.3227453204764606	0.38805607325176245	0.49923020824892633	0.4214407260351673	0.1999027631472328	0.4089619965967102	0.5070091564703022	0.522567052913054	0.22080868649218052	0.391621424519893	0.4616319585122762	0.4572563001377522	0.40361396969451424	0.3619641844258974	1.0	0.4032898468519569	0.48107932906571593	0.3543472976258002	0.4151203306052994	0.43278502552467385	0.25970342759906007	0.2136779839559193	0.2242119763390325	0.3793047565027145	0.2580828133862734	0.2538692164330281	0.2392836885179483	-0.055019852524106634	0.08759419820111822	-0.20249574588769143	0.1439915728060935	-0.016935418523620453	0.19147556924074224	0.2044404829430354	0.18418280528320233	-0.008994408880965886	0.029738270804634957	0.15063609107851875	0.07284660886475974	0.04805121140912406	0.028603840855684303	0.14836723118061745	-0.039786078923912165	0.48286200469978124	0.2558139534883721	-0.17316262863625315	0.016611295681063124	0.13378170326553765	0.3958350214731383	-0.12016854387812981	0.08970099667774087
KdgR	-0.019528401264079086	0.12810955352078437	-0.32306944331901793	-0.13864354590389757	0.023417875374767038	-0.14690867838910948	-0.30832185398265943	-0.2584069362288307	0.016935418523620453	-0.044647921562272104	-0.24803500526699618	-0.6094319747184183	-0.2786646138886638	-0.45012559760149096	-0.23863544283283364	-0.19568916619398752	-0.2546795235394214	-0.237014828620047	-0.07527753018393972	-0.1486913540231748	-0.3112389595656754	-0.27655781541204116	0.0684709504902358	-0.09747994489911677	-0.022607568268373714	-0.11725143829511385	-0.014666558625719148	-0.45579774734624423	-0.3300380844340005	0.030710639332306944	-0.07219836317964509	-0.3295519001701645	-0.4052345839073009	-0.22615671339437646	0.06992950328174379	0.1830483753342517	0.14512600275504417	0.055181913945385304	0.3248521189530832	0.19795802609188884	0.17899683980228506	0.39664532857953166	0.4047483996434649	0.4374848067417551	0.4622802041973908	0.35596791183858684	0.2783404910461065	0.44202252653755775	0.4843205574912892	0.5390973178834778	0.2804472895227291	0.4032898468519569	1.0	0.7107203630175837	0.43602625395024713	0.4421845879588364	0.24058017988817762	0.31059071388056075	0.33295519001701646	0.40977230370310347	0.1725143829511385	0.3841665991410745	0.30702536261243013	0.044485860140993434	0.13378170326553765	0.26116198039056804	-0.008508224617129892	0.17915890122356373	-0.09083542662669152	-0.09099748804797018	-0.003484320557491289	-0.07155011749453043	-0.006077303297949923	0.31999027631472327	0.04918564135807471	0.2076817113686087	0.16749047889149987	0.1023417875374767	-0.030386516489749615	0.4784863463252573	0.16586986467871323	0.24803500526699618	0.12810955352078437	0.1755935499554331	0.11303784134186856	0.3451097966129163	0.21562272101126326	0.03200713070253626
Zur	-0.02390405963860303	0.11546876266104854	-0.40669313669880885	-0.16019771493395998	-0.1138481484482619	-0.21578478243254193	-0.26553763876509195	-0.07381897739243173	0.03800340328984685	0.01904221700024309	-0.3554817275747508	-0.5976014909650758	-0.4368365610566405	-0.34899927072360426	-0.31464224941252733	-0.4045863382221862	-0.28222996515679444	-0.1811036382789077	-0.07592577586905437	-0.28838829916538367	-0.23069443319017907	-0.37136374686005996	-0.009804715987359209	-0.2888744834292197	-0.025200551008832346	-0.12810955352078437	-0.012559760149096507	-0.19698565756421685	-0.32436593468924724	0.00040515355319666155	-0.029576209383356294	-0.345758042298031	-0.3990762498987116	-0.08013937282229965	0.16911109310428651	0.22777732760716313	0.05145450125597602	0.055992221051778625	0.30880803824649544	0.47670367069119196	0.27056154282473055	0.5207843772789887	0.4796207762742079	0.53034600113443	0.4298679199416579	0.44574993922696704	0.36277449153229074	0.5818815331010453	0.5070091564703022	0.527428895551414	0.49372011992545173	0.48107932906571593	0.7107203630175837	1.0	0.4546633173972936	0.39680739000081033	0.2546795235394214	0.2981119844421036	0.2255084677092618	0.3459201037193096	0.19617535045782353	0.312859573778462	0.25970342759906007	0.17575561137671178	-0.05388542257515598	0.14852929260189612	-0.03460011344299489	0.11870999108662184	0.0036463819787699537	-0.0817599870350863	0.015638927153391134	-0.10931042865245928	-0.11433433271209789	0.312859573778462	0.16343894335953327	0.05469572968154931	0.2608378575480107	-0.0005672149744753262	0.06312292358803986	0.35596791183858684	0.2634308402884693	0.21286767684952598	0.05826108094967993	0.1234097723037031	0.19795802609188884	0.3995624341625476	0.1545255651892067	0.17445912000648245
RbkR	-0.13524025605704562	-0.22437403776031115	-0.37703589660481324	-0.2613240418118467	-0.17526942711287577	-0.14755692407422413	-0.5253220970747914	-0.01337006725548983	-0.31366988088485537	-0.2558139534883721	-0.4013451097966129	-0.3185317235232153	-0.3276071631148205	-0.018393971315128432	-0.06928125759662912	-0.2762336925694838	-0.31318369662101936	-0.3420306296086217	-0.2224293007049672	-0.14545012559760148	-0.1023417875374767	-0.3011911514463982	-0.1765659184831051	-0.030386516489749615	0.061664370796531885	0.04027226318774816	-0.03865164897496151	-0.0822461712989223	-0.08094967992869298	0.027631472328012316	-0.15906328498500932	0.002674013451097966	0.010290900251195202	0.13102665910380035	0.16246657483186128	0.22016044080706587	0.1673284174702212	0.05534397536666397	0.29535694028036624	0.06360910785187586	0.263592901709748	0.3065391783485941	0.4397536666396564	0.5846365772627826	0.3707155011749453	0.3561299732598655	0.34786484077465357	0.5441212219431164	0.3551576047321935	0.5421764848877725	0.395024714366745	0.3543472976258002	0.43602625395024713	0.4546633173972936	1.0	0.5590308727007536	0.656429786889231	0.42824730572887126	0.4449396321205737	0.3036220727655782	0.21918807227939388	0.27347864840774655	0.09974880479701807	0.1697593387894012	0.018393971315128432	0.1806174540150717	0.18013126975123572	0.3995624341625476	0.3161008022040353	0.04173081597925614	0.08516327688193825	0.058423142370958595	0.11093104286524592	-0.13912973016773358	-0.06636415201361316	-0.18580341949598897	-0.04254112308564946	-0.23831131999027633	-0.19601328903654486	0.17980714690867838	0.15355319666153472	-0.10299003322259136	-0.09132161089052751	-0.05420954541771331	0.041568754557977476	0.13507819463576695	0.21627096669637794	0.3606676930556681
NagC	-0.17316262863625315	-0.4690867838910947	-0.2762336925694838	-0.17462118142776112	-0.15436350376792804	-0.1921238149258569	-0.31448018799124866	-0.046268535775058746	-0.3208005834211166	0.01547686573211247	-0.4138238392350701	-0.42954379709910057	-0.19974070172595412	-0.3339275585446884	-0.24576614536909488	-0.12859573778462038	-0.3057288712422008	-0.2721821570375172	-0.368446641277044	-0.13037841341868567	-0.33473786565108177	-0.28206790373551577	-0.32874159306377115	-0.23490803014342435	0.16538368041487725	0.013532128676768495	0.02876590227696297	-0.06879507333279312	-0.060692002268859895	-0.06474353780082652	-0.07689814439672636	0.07317073170731707	-0.06555384490721984	-0.15938740782756664	-0.07381897739243173	0.0158009885746698	0.04594441293250142	0.10185560327364071	0.4784863463252573	0.286281500688761	0.15468762661048538	0.30508062555708615	0.4852929260189612	0.6220727655781542	0.4655214326229641	0.4622802041973908	0.5005266996191556	0.5896604813224212	0.6220727655781542	0.6875455797747346	0.3208005834211166	0.4151203306052994	0.4421845879588364	0.39680739000081033	0.5590308727007536	1.0	0.6497852686168057	0.422575155984118	0.521594684385382	0.39810388137103964	0.41042054938821815	0.45563568592496556	0.23620452151365368	0.157280609350944	0.09472490073737946	0.21610890527509927	0.04805121140912406	0.12632687788671906	0.31140102098695405	0.20379223725792076	0.18791021797261162	0.09715582205655944	0.2733165869864679	0.08013937282229965	0.12016854387812981	-0.2420387326796856	-0.07868082003079167	0.1486913540231748	-0.07965318855846366	0.19196175350457823	0.23944574993922696	0.06879507333279312	0.0185560327364071	0.12729924641439105	0.20298193015152743	0.08013937282229965	0.04367555303460011	0.18791021797261162
Phr	-0.2528968479053561	-0.5207843772789887	-0.2960051859654809	-0.12778543067822704	-0.08078761850741431	-0.16408718904464792	-0.3511060692002269	-0.12016854387812981	-0.2407422413094563	-0.05955757231990925	-0.36326067579612675	-0.3024876428166275	-0.1861275423385463	0.09747994489911677	-0.07300867028603841	0.003970504821327283	-0.22810145044972044	-0.3391135240256057	-0.23863544283283364	-0.19179969208329958	-0.08743213677983956	-0.28093347378656514	-0.15938740782756664	-0.09634551495016612	0.2981119844421036	0.16749047889149987	0.08451503119682359	-0.013208005834211166	0.17996920832995705	-0.12211328093347379	-0.1958512276152662	0.19909245604083947	0.06409529211571185	-0.09034924236285552	-0.10768981443967264	0.047889149987845395	0.18288631391297303	0.17089376873835183	0.3057288712422008	0.2159468438538206	0.20249574588769143	0.20476460578559275	0.44558787780568837	0.607163114820517	0.3267968560084272	0.35305080625557084	0.4261405072522486	0.47816222348269993	0.37509115954946926	0.45190827323555627	0.44963941333765495	0.43278502552467385	0.24058017988817762	0.2546795235394214	0.656429786889231	0.6497852686168057	1.0	0.37946681792399317	0.4499635361802123	0.3276071631148205	0.17624179564054776	0.24009399562434164	0.060043756583745236	0.2509521108500122	-0.008184101774572563	0.07495340734138238	-0.18353455959808768	0.08240823272020095	0.4587148529292602	0.18742403370877564	0.060043756583745236	0.1381573616400616	0.2447937768414229	-0.1073656915971153	0.011749453042703185	-0.3721740539664533	-0.07722226723928369	-0.14058828295924156	0.019366339842800423	0.15809091645733733	0.16716635604894256	0.07835669718823435	-0.06328498500931853	0.041406693136698806	0.11903411392917916	0.13912973016773358	-0.07009156470302244	0.3765497123409772
Rex	-0.21432622964103396	-0.06279880074548254	-0.1073656915971153	0.10169354185236204	-0.17121789158090917	-0.2888744834292197	-0.15809091645733733	-0.012397698727817843	-0.12778543067822704	-0.1289198606271777	-0.43651243821408314	-0.3626124301110121	-0.20525079004942873	-0.10039705048213272	-0.10509683169921401	-0.27120978850984523	-0.2762336925694838	-0.2337736001944737	-0.2434972854711936	-0.025038489587553683	-0.18742403370877564	-0.14139859006563488	-0.08613564540961025	-0.3034600113442995	0.015638927153391134	-0.17915890122356373	0.0867838910947249	0.19309618345352889	-0.09650757637144478	0.09164573373308484	0.0689571347540718	0.05145450125597602	0.13491613321448828	-0.17640385706182643	-0.09602139210760878	-0.04497204440482943	-0.12357183372498177	0.04351349161332145	0.4065310752775302	0.17040758447451584	0.33554817275747506	0.25986548902033874	0.2721821570375172	0.2932501418037436	0.3705534397536666	0.4418604651162791	0.5671339437646868	0.5907949112713718	0.44461550927801635	0.5468762661048537	0.17591767279799045	0.25970342759906007	0.31059071388056075	0.2981119844421036	0.42824730572887126	0.422575155984118	0.37946681792399317	1.0	0.5177052102746941	0.17526942711287577	0.5123571833724981	0.47718985495502797	0.14237095859330687	-0.019852524106636415	-0.004618750506441942	0.12908192204845637	0.10266591038003403	0.14415363422737218	0.2332874159306377	0.1986062717770035	0.21108500121546067	0.07284660886475974	0.07803257434567701	8.103071063933231e-05	0.20670934284093673	-0.14982578397212543	-0.11806174540150717	-0.05534397536666397	-0.17980714690867838	0.10963455149501661	0.158252977878616	-0.07770845150311968	0.08937687383518353	0.1381573616400616	-0.03605866623450288	0.12049266672068715	-0.03362774491532291	0.11692731545255652
