	MetJ	AcnR	GguR	PurR	CsoR	CblR	FixJ	PhnF	LexA	ThiR	KdgR	MntR	NagC	NsrR	ArgR	NrtR	FUR	Zur	MetR	SahR_SamR	NrdR	BirA	Phr	ModE	Rex	HutC	CzrA	IscR	AmtR	HisR	RbkR	AgaR	NagQ	PsrA	FadP	CcpA	NagR	NadQ	NifA	DasR	PrpR	LtbR	NnrR	CadR-PbrR	FadR	Irr	LiuR	TtrR	AraR	GulR	HcpR	NarP	NorR	BioQ	FruR	SiaR	FnrN_FixK	QorR	PhnR	PhsR	LiuQ	MerR	CueR	NmlR	NtrC	ExuR_UxuR	SoxR	LldR	RutR	HexR	PaaR	GlcC	NikR	TyrR	PdxR	HrcA	SdaR	GntR	NiaR	VanR	PhrR	XylR	HypR	RbsR	TrpR	ZntR	FabR	PdhR
CadR-PbrR	-0.05078286240959904	0.045750377436372995	0.2110646815680997	0.11862528343068458	0.144760278426472	0.10077975244697514	0.1753849285556768	0.13539646368977273	0.1672990257335271	0.16741211528348723	0.0045857812508835125	0.014073994492538917	-0.11240535818287711	0.00841951699453212	0.12364645944891463	0.10153745243170804	0.09264861380484136	0.0994113688924575	-0.01396090494257878	0.023415191319246145	-0.024580013683835545	-0.025846616643389067	-0.07981294988436594	0.29480749331358036	0.05776048764213943	0.025925779328361164	0.126462389242922	0.1171325013712108	0.06054249057115877	0.076544661890518	0.026151958428281434	0.09004755415575824	0.16683535857869053	-0.025552583813492714	0.021978954034752418	-0.040163753668342274	0.0383543208689801	5.654477498006797e-06	-0.07713272755031071	-0.09120106756535162	0.06125495473590763	0.13245613539080922	0.06702252178387456	1.0	0.2383418810184845	-0.023336028634274048	0.12150906695466805	0.019264804835709155	0.1277063742924835	0.2653363565939689	-0.09878937636767675	0.01826961679605996	0.1692328570378454	-0.05234349819904892	-0.020678424210210856	-0.11744915211109917	0.06883195458323674	0.07285794256181757	0.17342847934136646	0.11440704321717152	-0.010986649778627205	-0.1499171619046542	-0.09540799882386868	0.008408208039536107	0.19194123866984072	0.10744072693962714	0.18607189102690966	-0.05629032349265766	0.05129176538441965	0.04423497746690717	0.009900990099009901	-0.09427710332426732	0.0762958648806057	-0.002063884286772481	0.24976392556445823	0.1826339687081215	0.38305126914747445	0.06386732333998676	0.08154321999875601	0.23557118704446114	0.11004178658871026	0.25215011506861706	0.16984354060763016	0.12766113847249944	0.09469553465911983	0.03025710909183437	0.07103720080745939	0.0477520624706674
FadR	0.04150951931286789	0.05867651299681653	0.06956703665797762	0.163046858655026	0.029171449412217065	0.08538826469740064	-0.02173015702484012	0.12190488037952853	0.18423984031755547	0.09778287937303154	0.12775161011246755	0.05138223702438776	0.06901289786317295	-0.010489055758802608	0.08543350051738469	0.05776048764213943	0.14136759192766793	0.06102877563598735	0.032168322486160666	0.12130550576473981	-0.021662303294864037	-0.11844434015074837	-0.02513415247864021	0.22116357837953984	0.04516231177658028	-0.006576157330181904	0.17363204053129472	0.17049945999739893	0.08732209600171896	0.019886797360489903	0.14113010387275163	0.12252687290430928	0.11951869087536966	-0.050748935544611	0.1950851281587325	-0.058891383141740784	0.1641325183346433	-0.07031342768771452	-0.0792022663145812	0.0493353161701093	0.09969409276735783	-0.007842760289735427	-0.07000808590282215	0.2383418810184845	1.0	0.017557152631311104	0.16872395406302482	0.215475174016545	0.016143533256809405	0.057048023477390575	0.03794719848912361	-0.10944241197392154	-0.0850263781375282	-0.11100304776337143	-0.07068662320258297	-0.027531650937795093	0.18243040751819328	0.15629541252240586	0.1517492126140084	0.1819441224533647	-0.060293693561246475	0.17831394789964433	-0.036228237329729546	-0.06450062481976353	0.046134881906237456	-0.06090437713103121	0.07955284391945762	0.04187140587274033	-0.004020333501082832	-0.005433952875584532	0.110641161203499	0.09106536010539946	0.08716377063177477	0.06196741890065648	0.0972626674432149	0.19990274298703428	0.19319653267439824	0.04386178195203872	0.04611226399624543	0.050511447489694716	0.198817083307417	0.28189266670813284	0.04480042521670785	0.23766334371872366	-0.04951625945004552	0.10222729868646488	0.19690586991309067	0.04909782811519302
Irr	-0.04176962527777621	-0.14876364849506082	0.12415536242373523	-0.09351940333953442	0.019581455575597536	-0.03680499403452624	-0.07757377679515524	0.10313201508614596	0.18993955363554632	0.17216187638181293	0.12253818185930529	0.03653357911462191	0.05567963992287293	0.16864479137805272	0.1608076855658153	0.181344747838576	0.10428552849573935	0.09053383922058682	0.12233462066937704	0.06787069340857559	0.1540675483881912	0.1071466941097308	0.09744361072315112	0.21611978445131777	0.16919893017285736	0.02958988074706957	0.02024868392036234	0.2108158845581874	0.17735268672498317	0.014888239252251896	0.07190799034215244	0.03412477170047102	0.10672826277487829	0.08636083482705781	0.24030963918779086	0.10469265087559584	0.1616445482355203	0.19071987153027126	0.06878671876325268	0.13131393093621183	-0.03700855522445448	-0.14272466652718954	-0.12556898179823694	-0.023336028634274048	0.017557152631311104	1.0	0.21745424114084738	0.05962646521648167	-0.008781403554404555	-0.032405810541076954	0.10716931201972282	-0.0019621036918083586	-0.1387778412335808	0.12800040712237987	0.08804586912146384	0.06705644864886261	-0.10003336141723825	-0.03856919101390436	0.10421767476576327	-0.0421767476576327	0.07290317838180163	-0.01754584367631509	-0.06732786356876692	-0.12426845197369538	0.16174632883048443	0.1933435490893464	0.22877450509185698	0.12932355485691344	-0.036590123889601985	0.010342039343854432	-0.03557231793996076	0.021978954034752418	-0.013429384057766142	0.010387275163838486	0.05125783851943161	0.02805186286761172	0.15346817377340247	0.034113462745475005	0.21959163363509396	0.14370854561184274	0.06740702625373902	0.08755958405663525	-0.027950082272647597	0.09631271522354977	-0.017432754126354953	0.07662382457549011	0.10842460602428032	-0.05799797569705571
LiuR	-0.06037285624621857	-0.07137646945733979	0.16899536898292913	-0.022193824179676677	0.25046508077421104	0.014130539267518985	-0.012388960198132891	0.06487382033463197	-0.032722461280965336	0.024365143538911286	0.18880865813594494	0.0304493613267666	0.013350221372794046	0.15223549767883698	0.06645707403407389	-0.005253009595648314	0.18313156272794612	0.04862285200536044	-0.013949595987582768	0.017772022776235363	0.07775472007509146	0.032066541891196544	-0.000808590282214972	0.2539821657779713	0.1661342033689377	0.057907504057087604	0.022058116719724515	0.20587387122492945	0.0622275248655648	0.1521676439488609	0.12441546838864355	0.04642891473613381	0.13124607720623577	-0.013802579572634591	0.001973412646804372	0.13040921453653076	-0.01716133920645063	0.031467167276407824	-0.014990019847216018	-0.10134520019677581	-0.10904659854906107	0.16581755262904932	0.045863466986333125	0.12150906695466805	0.16872395406302482	0.21745424114084738	1.0	0.18880865813594494	0.17290826741154983	0.15800306472680392	0.11726820883116296	0.06045201893119066	-0.1029963076261938	0.1079043940944637	-0.0013174932570355837	0.12277566991422158	0.04231245511758486	-0.05681053542247429	-0.10083629722195521	-0.0051964648206682465	-0.06361852633007448	-0.05729682048730287	0.016833379511566233	-0.03854657310391233	0.08947079745096155	0.1852689552221927	0.1142260999372353	0.11101435671836744	-0.09887984800764485	-0.03681630298952225	0.009086745339296922	-0.028877416582320712	-0.07807137081497985	-0.04556943415643677	0.13388106372030692	0.2518787001487128	0.1699679391125863	0.1351929024998445	0.11341185517752232	0.1644830959395197	0.26121989697542	0.15446336181305168	0.062476321875477095	0.1180598356808839	0.09250159738989319	-0.049448405720069435	-0.02667217035809806	-0.014797767612283788
TtrR	0.08589716767222125	-0.12401965496378307	0.14155984416260015	-0.1942595744440235	0.07359302463655847	-0.06082521444605911	0.04437068492685933	0.2489157539397572	0.1328519488156697	0.09538538091387665	0.07975640510938586	0.0316933463763281	-0.02566567336345285	0.13288587568065774	-0.022397385369604922	0.040503022318222684	0.10913707018902918	0.04882641319528869	0.1524051320037772	0.08362406771802251	-0.07423763507133123	-0.012502049748093028	-0.06024845774126242	0.2338522258850671	0.11153456864818406	0.20252642054610945	0.20277521755602174	0.2445165704463079	0.07369480523152258	0.05039835793973458	0.1715511928120282	0.022024189854736472	-0.07997127525431012	-0.06806294564350782	-0.09439019287422745	-0.01729704666640279	0.2349378855646844	0.053994605628466905	-0.09952445844241763	-0.023890167429078717	0.008973655789336786	-0.04265172376746527	-0.11952999983036568	0.019264804835709155	0.215475174016545	0.05962646521648167	0.18880865813594494	1.0	0.2906118710100593	0.2259472663428536	-0.047141378900882665	0.24311426002680223	0.09424317645927928	0.08717507958677079	0.07755115888516322	-0.014017449717558849	-0.031874289656264314	0.04491351476666799	0.0061124901753453476	-0.023686606239150473	-0.07677084099043828	0.12660940565787018	0.14185387699249652	0.19752786243787143	0.005060757360716083	0.13833679198873627	0.03913463876370504	0.1122244149029409	0.013157969137861816	0.13950161435332567	0.15129685441416785	0.10764428812955538	-0.035052106010144135	0.12330719079903421	0.11345709099750638	0.17812169566471212	0.24587364504582954	0.13242220852582118	0.2872757292862353	0.059897880136386	0.11250713877784123	0.03195345234123641	0.006745791655122109	0.22399081712854324	0.023697915194146484	0.11783365658096363	0.07485962759611198	0.00967481099908963
AraR	0.06517916211952435	-0.10730501947967498	0.07023426500274242	-0.14455671723654376	0.1423627799673171	0.12714092654268283	0.09618831671859362	0.14310917099705403	-0.004065569321066886	0.18656948504673426	0.29115470084986794	0.20969629801358206	0.23372782738011094	0.2667612849234666	0.20326150262085033	0.26739458640324343	0.08853215418629241	0.16430215265958348	0.17040898835743082	0.08466449157765576	0.1172229730111789	0.10874125676416871	0.07275616196685346	0.2710360699119598	0.17543016437566086	0.29829065145235256	0.2451611808810807	0.3492374937093938	-0.029657734477045648	0.19696241468807074	0.268729043092773	0.0797111692894018	0.1276045936975194	0.019287422745701183	-0.04131726707793566	0.13653866814437013	0.10583485533019321	0.0213004167349916	-0.05526120858802042	-0.1237143131788907	-0.11850088492572844	0.22606035589281373	0.14378770829681484	0.1277063742924835	0.016143533256809405	-0.008781403554404555	0.17290826741154983	0.2906118710100593	1.0	0.42207847283871736	0.14906899027995318	0.1893401790207576	0.1807906090437713	0.04724315949584679	-0.02459132263883156	-0.1302056533466025	-0.010330730388858417	0.04431414015187927	-0.09513658390396436	-0.06524701584950043	-0.019932033180473957	-0.15781081249187168	0.0031834708313778267	0.2084070771440365	0.07102589185246337	0.05508026530808421	0.010771779633702948	0.0751197335610203	0.08589716767222125	0.14315440681703806	-0.014198392997495066	0.06662670835901409	-0.08898451238613296	-0.05581534738282509	0.2241152156334994	0.10150352556672	0.13006994588665036	0.1454275067712368	0.16278675269011766	0.09571334060876105	0.29245523067440954	0.25539578515247296	0.09096357951043534	0.05691231601743841	0.08204081401858061	-0.043533822257154325	-0.10676218963986633	0.045094458046604204
GulR	0.2805695189735992	0.10224991659645691	0.17866452550452075	-0.20188181011133666	0.19387506997415904	-0.005739294660476899	-0.0013966559420076788	0.05912887119665707	-0.004868505125783852	0.0668076516389503	0.11488201932700409	0.12630406387297782	0.11494987305698016	0.09506873017398827	0.1737225121712628	0.1479833306003359	0.0951818197239484	0.1599142781211302	0.08106824388892345	0.08251579012841319	0.08921069148605323	0.1298776936517181	0.09705910625328666	0.24727595546533523	0.23511882884462063	0.2481806718650163	0.3118840153575609	0.3659521291935019	0.06903551577316498	0.044087961051958995	0.16321649297996618	0.2218081888143126	0.18333512391787438	0.05042097584972661	-0.03666928657457408	-0.014548970602371487	0.09295395558973372	-0.14469242469649593	0.07107112767244743	-0.08850953627630039	-0.009889681144013887	0.06878671876325268	0.1985909042074967	0.2653363565939689	0.057048023477390575	-0.032405810541076954	0.15800306472680392	0.2259472663428536	0.42207847283871736	1.0	-0.008476061769512188	0.12375954899887476	0.2299619453664384	0.1007458255819871	0.058348553301932136	-0.028357204652504086	0.1509123499443034	-0.07760770366014329	0.09869890472770863	0.015928663111885146	-0.038082905949075777	-0.0001526708924461835	-0.025337713668568455	0.22874057822686894	0.055170736948052315	0.1576411781669315	0.14261157697722943	0.14067774567291108	-0.004088187231058914	0.28332890399262656	0.14065512776291908	0.1429960814470939	-0.06718084715381875	0.1633069646199343	0.22979231104149822	0.14571023064613714	0.321100813679312	0.053915442943494804	0.27971003839390224	0.1448507500664401	0.19960871015713794	0.22008922765491853	0.16306947656501802	0.07234903958699697	0.028255424057539964	-0.1193829834154175	0.01263775720804519	0.1245398668935997
HcpR	-0.1753849285556768	0.014300173592459189	-0.1201293744451544	0.011359845293495655	-0.08442700352273948	0.13881176809856885	0.07960938869443769	0.11029058359862257	0.19586544605345743	0.19170375061492442	0.42092495942912395	0.21600669490135763	0.24245834063703345	0.22924948120168956	0.24746820770026745	0.3485024116346529	0.26037172535071895	0.2575671045117076	0.24081854216261148	0.2706063296221113	0.2890851620855975	0.15029035741952265	0.1512290006841918	0.23956324815805397	0.32643864043743037	0.07951891705446958	0.06863970234830451	0.003307869336333976	0.16726509886853905	0.3154689540912972	0.3009256379664237	0.035244358245076365	0.15769772294191156	0.13314598164556604	0.14620782466596174	0.2048221384103002	0.23783297804366388	0.05944552193654545	0.12157692068464414	0.02232953163962884	0.0030703812814176904	0.06291737112032163	0.1797954210041221	-0.09878937636767675	0.03794719848912361	0.10716931201972282	0.11726820883116296	-0.047141378900882665	0.14906899027995318	-0.008476061769512188	1.0	0.30650095277945844	0.14695421569569864	-0.06783676654358754	0.002663258901561201	-0.028164952417571856	0.1715398838570322	0.1173926073361191	0.07030211873271851	0.040152444713346266	0.056573047367558	-0.011077121418595315	0.06461371436972367	0.06629874866412969	0.11965439833532182	0.0414303566278958	-0.026253739023245556	0.13165319958609226	0.15498357374286828	0.020825440625159033	0.18996217154553832	0.13959208599329379	0.01593997206688116	-0.001973412646804372	0.1356904965196691	0.11948476401038162	-0.013135351227869789	0.252116188203629	0.1776241016448875	0.13047706826650685	0.10563129414026497	0.07872729020474863	0.03491639855019197	0.09552108837382882	0.125602908663225	0.03289209560590554	0.06987237844286999	0.1274462683275752
NarP	-0.13743207558905518	0.0494144788550814	0.1926650117895856	-0.11941691028040553	-0.05616592498770151	0.226286534992734	0.3721155096663293	0.2807956980735195	0.27758395485465165	0.1786192896845367	0.18174056126343646	0.06854923070833639	0.054661833973231704	0.2082374428190963	0.08088730060898723	0.13909449197346918	0.16793232721330387	0.1510706753142476	0.20902906966881726	0.14108486805276757	0.10625328666504572	0.03811683281406382	0.07925881108956127	0.15992558707612622	0.13123476825123975	0.19802545645769604	0.1553341513477447	0.1699566301575903	-0.004902431990771893	0.19919027882228543	0.2650762506290606	0.057817032417119496	0.06094961295101526	0.021628376429875997	-0.1282944399522762	0.14096046954781144	0.1093971761539375	-0.017206575026434683	-0.030766012066654982	-0.14234016205732508	-0.03958699696354558	0.08750303928165518	0.030754703111658968	0.01826961679605996	-0.10944241197392154	-0.0019621036918083586	0.06045201893119066	0.24311426002680223	0.1893401790207576	0.12375954899887476	0.30650095277945844	1.0	0.2732526250911784	0.133948917450283	-0.12038948041006271	0.021503977924919846	-0.10895612690909297	0.04340942375219818	0.023324719679278037	0.04077443723812701	-0.1222102221644209	-0.1544068170380716	0.17752232104992338	0.2617287999502406	-0.061662077115764116	0.038490028328932266	-0.008476061769512188	0.055317753363000495	0.07078840379754708	0.10360699119597853	0.22077907390967538	0.11882884462061283	-0.12865632651214864	-0.038365629823976115	0.11812768941085999	0.10361830015097455	0.18034955979892678	0.2542309627878836	0.28899469044562937	0.19657791021820628	0.13459352788505577	0.0861120378171455	0.11251844773283724	0.12973067723676993	0.09558894210380489	0.07608099473568145	0.13021696230159852	0.019095170510768953
NorR	0.054661833973231704	0.09118975861035561	0.04530932819152846	-0.07415847238635914	-0.022872361479437494	0.026061486788313326	0.09070347354552702	0.13936590689337353	0.03583242390486907	0.08477758112761591	0.14887673804502094	0.1985117415225246	0.13592798457458538	0.23103629609105972	0.15877207366653284	0.15321937676349018	0.10917099705401723	0.23978942725797422	0.2644994939242639	0.24669919876053853	0.17526053005072068	0.14119795760272771	0.0486680878253445	0.3866135899712187	0.24291069883687397	0.3317764671955488	0.2693171087525657	0.13222995629088893	0.02481750173875183	0.2515959762738124	0.15622755879242978	0.16023092886101858	0.2620115238251409	0.27653222204002237	0.07131992468235973	-0.036318708969697654	0.07161395751225608	-0.005626205110516763	0.003929861861114724	-0.010443819938818554	-0.05685577124245834	0.15608054237748162	0.1498266902646861	0.1692328570378454	-0.0850263781375282	-0.1387778412335808	-0.1029963076261938	0.09424317645927928	0.1807906090437713	0.2299619453664384	0.14695421569569864	0.2732526250911784	1.0	0.02894527031229679	0.13374535626035478	-0.023550898779198307	0.08973090341586985	-0.02594839723835319	0.16717462722857093	0.0220468077647285	-0.03350277917569027	-0.08046886927413473	0.2692153281576016	0.2885649501557809	0.07700832904535457	0.07930404690954532	0.09121237652034764	0.1505165365194429	0.15664599012728228	0.24172325856229254	0.3736535275457871	0.052501823568993106	0.05411900413342305	0.02755426884778712	0.27252885197143356	0.17915081056934934	0.27652091308502635	0.32447088226812404	0.24096555857755964	0.18282622094305376	0.11225834176792894	0.19532261621364877	0.13098597124132744	0.2914487336797643	0.19877184748743293	0.04715268785587868	0.14582332019609728	0.17772588223985164
BioQ	0.00882663937438861	-0.19946169374218975	-0.1144748969471476	-0.13656128605436216	0.05236611610904095	0.052117319099128645	0.13238828166083313	0.11120660895329967	0.114814165597028	0.14537096199625674	-0.08795539748149572	0.033706340365618516	0.012558594523073095	0.21694533816602676	0.13184545182102447	0.03286947769591351	-0.01556677655201271	0.030766012066654982	0.010511673668794635	0.042549943172501145	0.11513081633691638	0.08844168254632431	0.04011851784835822	0.016211386986785484	0.15077664248435124	0.06237454128051297	-0.005038139450724056	-0.02566567336345285	0.10651339262995403	0.05426602054837123	0.20563638317001318	0.17450283006598774	0.08371453935799063	0.08550135424736077	-0.08183725282865237	-0.02721500019790671	0.005038139450724056	0.10591401801516531	-0.009278997574229153	0.09531752718390057	0.032959949335881616	-0.0792814289995533	0.18267920452810557	-0.05234349819904892	-0.11100304776337143	0.12800040712237987	0.1079043940944637	0.08717507958677079	0.04724315949584679	0.1007458255819871	-0.06783676654358754	0.133948917450283	0.02894527031229679	1.0	0.1672990257335271	0.18096024336871153	0.062238833820560814	-0.028877416582320712	0.07245082018196108	-0.05143878179936783	0.13247875330080125	0.08564837066230895	0.0579866667420597	0.004800651395807771	0.0988459211426568	0.10788177618447167	0.15396576779322707	0.2411012660375118	0.05227564446907283	0.1916811327049324	0.21952377990511787	0.3117483078976087	0.08057064986909884	0.1327727861306976	0.18408151494761127	0.21120038902805185	0.18381010002770695	0.07094672916749128	0.2613329865253801	0.1889330566409011	0.09695732565832255	0.03164811055634404	0.018280925751055974	0.16003867662608637	0.19519821770869264	0.1916924416599284	0.30966746017834224	0.20868980101893683
FruR	0.10035001215712662	0.032451046361061005	-0.03558362689495677	-0.13218472047090488	-0.04856630723038038	-0.20179133847136854	0.08940294372098546	0.0001752888024382107	0.2158031337114294	0.03135407772644769	-0.1709744361072315	-0.02248785700957303	-0.05392675189849082	0.05925326970161322	0.05587189215780516	0.040073282028374166	0.1267790399828104	0.10292845389621771	0.12867894442214067	0.1005083375270708	0.0698045247128939	0.1317775980910484	0.052332189244052904	0.03920249249368112	0.11188514625306048	0.2506686419641393	-0.0014079648970036923	0.11541354021181673	0.012558594523073095	0.034939016460184	0.1029171449412217	0.07482570073112393	0.1402593143380586	0.11042629105857474	0.08268542445335339	-0.20061520715178313	0.1634992168548665	0.2224527992490854	0.1277855369774556	0.2173863874108713	-0.06284951739034554	-0.13725113230911898	-0.05389282503350278	-0.020678424210210856	-0.07068662320258297	0.08804586912146384	-0.0013174932570355837	0.07755115888516322	-0.02459132263883156	0.058348553301932136	0.002663258901561201	-0.12038948041006271	0.13374535626035478	0.1672990257335271	1.0	0.32931111500641785	0.2535637344431188	-0.035821114949873056	0.32641602252743834	0.2627579148548778	0.15237120513878916	0.27932553392403775	0.3384713685531888	0.1170533386862387	0.23980073621297024	0.4032490627703547	0.22817513047706828	0.22989409163646232	0.19596722664842156	0.28257120400789365	0.366019982923478	0.23187315876076472	0.19628387738830994	0.25449106875279187	0.17936568071427358	0.14822081865525216	0.32349831213846686	0.26422807900435963	0.2530887583332862	0.29746509773764357	0.13570180547466512	0.10623066875505369	-0.1481642738802721	0.3846797586669004	0.09782811519301558	0.014390645232427298	0.17308921069148606	0.01902731678079287
SiaR	0.06275904575037744	-0.06465895018970771	0.0797111692894018	-0.1418425680375005	-0.1678079287083477	-0.10861685825921255	-0.09080525414049115	0.03250759113604108	0.07867074542976857	0.15031297532951468	0.012615139298053163	0.023765768924122566	0.11053938060853487	0.08412166173784712	0.06399172184494292	0.11509688947192835	0.04264041481246925	-0.011111048283583355	0.07671429621545821	0.039756631288485784	0.242107763032157	0.1683959943681404	0.19548094158359297	-0.04147559244787986	0.13060146677146298	0.025880543508377107	-0.054254711593375214	0.08032185285918654	0.003556666346246275	0.08501506918253218	-0.0003109962623903738	0.1291199936669852	0.0192195690157251	-0.04929008035012525	-5.654477498006797e-06	0.010568218443774703	0.05780572346212348	0.27933684287903376	0.1691310764428813	0.20683513239959062	0.1341072428202272	-0.05953599357651356	0.13380190103533482	-0.11744915211109917	-0.027531650937795093	0.06705644864886261	0.12277566991422158	-0.014017449717558849	-0.1302056533466025	-0.028357204652504086	-0.028164952417571856	0.021503977924919846	-0.023550898779198307	0.18096024336871153	0.32931111500641785	1.0	0.24545521371097703	0.18611712684689372	0.08640607064704187	0.11395468501733097	-0.028549456887436316	0.09569072269876902	-0.005694058840492844	0.06593686210425725	0.10753119857959526	0.1951642908437046	0.08328479906814211	0.21244437407761335	0.17134763162209996	0.12832836681726426	0.20181395638136057	0.14227230832734902	0.08042363345415067	0.1277855369774556	0.13864213377362863	0.012061000503248497	0.09365511079948657	0.1307711010964032	0.04282135809240547	0.18439816568749964	0.0871863885417668	0.12047995205003081	-0.08484543485759198	0.10487359415553206	-0.01279608257798938	0.04629320727618164	-0.03428309707041521	0.1299568563366902
FnrN_FixK	0.2992519126270137	0.037099026864422596	-0.09375689139445069	-0.019954651090465986	0.01862019440093638	-0.02081413167016302	-0.07346862613160231	0.10123211064681568	0.2492550225896376	0.19155673419997626	0.038772752203832604	0.055792729472833064	0.15355864541337058	0.10136781810676784	0.09038682280563864	0.12444939525363159	0.2139937009120672	0.29689964998784285	0.2407506884326354	0.19329831326936234	0.07276747092184947	0.1775336300049194	0.12098885502485143	0.22295039326890997	0.2657095521088374	0.14313178890704603	0.15678169758723445	0.17523791214072865	0.14561975900616903	0.014300173592459189	0.07880645288972073	0.10770083290453546	0.19204301926480483	0.08684711989188638	0.13203770405595672	0.008939728924348746	0.0929200287247457	-0.004336984240971213	0.09505742121899226	0.064059575574919	0.04770682665068334	0.0024936245766209973	0.23836449892847653	0.06883195458323674	0.18243040751819328	-0.10003336141723825	0.04231245511758486	-0.031874289656264314	-0.010330730388858417	0.1509123499443034	0.1715398838570322	-0.10895612690909297	0.08973090341586985	0.062238833820560814	0.2535637344431188	0.24545521371097703	1.0	0.32378103601336716	0.21096290097313558	0.19290249984450186	0.16494676309435627	0.19367150878423078	0.09113321383537554	0.19278941029454175	0.2511662359839639	0.19835341615258043	0.09882330323266479	0.17057862268237103	0.22832214689201644	0.2917653844196527	0.33289605374015413	0.20250380263611742	0.21238782930263328	0.1815256911185122	0.25260247326845764	0.29186716501461685	0.24698192263543886	0.21010342039343854	0.08380501099795873	0.18799441337623196	0.12104539979983149	0.1533324663134503	0.12685820266778247	0.06592555314926124	0.049041283340212946	0.0015436723569558556	0.006304742410277578	0.19239359686968124
QorR	0.06917122323311714	-0.03680499403452624	-0.07198715302712452	0.14120926655772373	-0.13641426963941397	-0.053824971303526696	-0.10560867623027294	-0.010059315468954092	0.2568207134819707	0.26196628800515687	0.10901267168407304	0.12284352364419766	0.1418312590825045	0.20763806820430758	0.12785339070743168	0.2321898095006531	0.1669710660386427	0.20192704593132071	0.16927809285782947	0.18722540443650304	-0.0388519148888047	0.09745491967814714	0.19896409972236515	0.16478843772441207	0.10252133151636122	0.08714115272178274	0.09590559284369328	0.13773741737394757	0.04501529536163211	0.14920469773990536	0.17299873905151794	0.054854086208163934	0.16069459601585515	0.13000209215667427	0.03066423147169086	0.17541885542066485	0.13350786820543847	0.22399081712854324	0.008645696094452392	0.10374269865593069	0.07162526646725209	0.14004444419313433	0.0821086677485567	0.07285794256181757	0.15629541252240586	-0.03856919101390436	-0.05681053542247429	0.04491351476666799	0.04431414015187927	-0.07760770366014329	0.1173926073361191	0.04340942375219818	-0.02594839723835319	-0.028877416582320712	-0.035821114949873056	0.18611712684689372	0.32378103601336716	1.0	0.18982646408558618	0.19781058631277176	-0.024670485323803653	0.05486539516315995	0.07170442915222419	0.15433896330809552	0.06536010539946056	0.10850376870925242	0.005173846910676219	0.14670541868578635	0.39926831061175794	0.19578628336848533	0.047356249045806924	0.14029324120304662	0.2318505408507727	0.06451193377475954	0.23706396910393496	0.22316526341383425	0.09268254066982941	0.012852627352969449	-0.02705667482796252	-0.0058976200304210885	-0.0036358290312183705	0.028391131517492126	0.050217414659798364	0.11465584022708382	0.12201796992948867	0.11252975668783326	0.06948787397300553	-0.05454874442327157
PhnR	0.010161096063918214	0.11234881340789704	0.11026796568863054	0.0055922782455287215	-0.22964529462655003	-0.08762743778661133	-0.14524656349130058	0.20695953090454677	0.39579646142798175	0.3444990415660641	0.069046824728161	0.19387506997415904	0.08559182588732889	0.18623021639685386	0.25835873136142856	0.26402451781443137	0.361892214349933	0.36122498600516817	0.17034113462745476	0.30369633194044704	0.18123165828861584	0.18166139857846436	0.29547472165834515	0.28323843235265844	0.290385691910139	0.27134141169685216	0.24440348089634778	0.25903726866118937	0.14405912321671915	0.12163346545962421	0.2746210086456961	0.2525006926734935	0.40901662981832165	0.32281977483870605	0.19082165212523536	0.031003500121571267	0.1616558571905163	0.07234903958699697	0.2548416463576683	0.3265969658073746	0.10267965688630543	-0.26461258347422406	-0.14440970082159557	0.17342847934136646	0.1517492126140084	0.10421767476576327	-0.10083629722195521	0.0061124901753453476	-0.09513658390396436	0.09869890472770863	0.07030211873271851	0.023324719679278037	0.16717462722857093	0.07245082018196108	0.32641602252743834	0.08640607064704187	0.21096290097313558	0.18982646408558618	1.0	0.43804671729308853	0.08768398256159139	0.15634064834238992	0.2053875861601009	0.17868714341451278	0.2538464583180191	0.3092490288434897	0.28694776959135093	0.3410158834272919	0.3332579403000266	0.2802641771887069	0.23031252297131483	0.28423362039230765	0.15072009770937117	0.4452731395355412	0.06505476361456819	0.32899446426652945	0.3339364775997874	0.07213416944207271	0.20133898027152802	0.19344532968431052	0.14655840227083816	0.28302356220773417	0.2507591136041074	0.2536994419030709	0.12008413862517034	0.2322689721856252	0.25568981798236934	0.22194389627426478
