	NagR	TyrR	HutC	AraR	PhnF	Zur	FUR	KdgR	ArgR	ModE	NsrR	CzrA	SahR_SamR	MntR	NrtR	Phr	NadQ	NagC	ThiR	RbkR	Rex	XylR	AgaR	BirA	MetR	NmlR	ZntR	IscR	NikR	GguR	LldR	MetJ	CueR	ExuR_UxuR	AcnR	GlcC	FixJ	FadP	NiaR	CblR	HexR	RbsR	SdaR	BioQ	SoxR	CadR-PbrR	FnrN_FixK	PurR	NnrR	TrpR	FruR	MerR	PdxR	QorR	DasR	TtrR	NagQ	NtrC	NorR	PhsR	LexA	PsrA	FabR	HisR	PaaR	GntR	LtbR	CcpA	PhrR	LiuR	PhnR	HrcA	NarP	CsoR	PrpR	VanR	PdhR	HypR	NifA	LiuQ	NrdR	HcpR	RutR	GulR	Irr	FadR	AmtR	SiaR
SdaR	-0.4906832298136646	-0.2490118577075099	-0.025409373235460192	0.11688311688311688	-0.0502540937323546	-0.2896668548842462	-0.3551665725578769	-0.13946922642574816	-0.14285714285714285	-0.08639186900056466	-0.23094297007340486	-0.3190287972896669	-0.2422360248447205	-0.09542631281761717	-0.23433088650479955	-0.042348955392433656	-0.08526256352343309	-0.1981931112365895	-0.20722755505364202	-0.23094297007340486	-0.33032185206098247	-0.14285714285714285	-0.019762845849802372	-0.00846979107848673	-0.189158667419537	-0.2896668548842462	0.19593450028232637	0.36984754376058726	0.11462450592885376	-0.4059853190287973	-0.43195934500282324	0.055900621118012424	-0.0942970073404856	0.17334839073969507	-0.26030491247882553	-0.22981366459627328	-0.15189158667419536	-0.26256352343308864	-0.24675324675324675	0.4184076792772445	0.38114059853190285	0.3709768492377188	1.0	0.4658385093167702	0.6408808582721626	0.09655561829474874	0.3359683794466403	0.3167701863354037	0.35064935064935066	0.4127611518915867	0.3461321287408244	0.5064935064935064	0.30095990965556185	0.11349520045172219	0.23207227555053642	0.27837380011293056	0.22077922077922077	0.04799548277809147	0.32241671372106157	0.585544889892716	0.16996047430830039	0.2715979672501412	0.22190852625635235	0.35403726708074534	0.0818746470920384	0.09994353472614342	0.3935629587803501	0.34726143421795597	0.12140033879164314	0.28063241106719367	0.04009034443817053	0.09768492377188029	-0.21174477696216826	-0.057029926595143984	-0.15753811405985318	-0.19028797289666854	0.1507622811970638	0.339356295878035	0.25804630152456237	0.18238283455674761	0.034443817052512704	-0.16883116883116883	0.028797289666854884	0.015245623941276116	0.24675324675324675	0.11349520045172219	0.005081874647092038	0.189158667419537
BioQ	-0.5019762845849802	-0.391304347826087	-0.3890457368718238	-0.0220214568040655	-0.15979672501411632	-0.37662337662337664	-0.2715979672501412	-0.1767363071710898	-0.4059853190287973	-0.18351214003387917	-0.30095990965556185	-0.2862789384528515	-0.22529644268774704	-0.07284020327498589	-0.1507622811970638	-0.011857707509881422	0.10559006211180125	0.02766798418972332	-0.014116318464144552	-0.07848673066064371	-0.2388481084133258	-0.39920948616600793	-0.18238283455674761	-0.13156408808582723	-0.07735742518351214	0.06832298136645963	-0.15640880858272163	0.20045172219085264	0.31225296442687744	-0.435347261434218	-0.28063241106719367	-0.24449463579898362	-0.012987012987012988	0.043478260869565216	-0.3359683794466403	-0.4624505928853755	0.025409373235460192	0.13495200451722192	-0.15527950310559005	0.20383963862224733	0.1225296442687747	0.22416713721061546	0.4658385093167702	1.0	0.6194240542066629	0.4150197628458498	0.4161490683229814	0.46809712027103334	-0.09542631281761717	0.06493506493506493	0.44776962168266515	0.3178994918125353	0.16883116883116883	0.045736871823828344	0.33258046301524563	0.20271033314511575	0.1756070016939582	-0.10446075663466968	0.3156408808582722	0.18238283455674761	-0.13946922642574816	-0.07284020327498589	0.11688311688311688	0.22868435911914173	0.09090909090909091	0.19593450028232637	0.5143986448334275	0.3890457368718238	0.2490118577075099	0.313382269904009	0.13495200451722192	-0.17334839073969507	-0.233201581027668	0.1789949181253529	-0.22981366459627328	-0.023150762281197064	0.20722755505364202	0.11462450592885376	0.3427442123094297	0.09881422924901186	0.2388481084133258	0.38226990400903443	0.2546583850931677	0.3156408808582722	0.3709768492377188	-0.003952569169960474	0.24449463579898362	0.06945228684359118
SoxR	-0.6307171089779785	-0.4827780914737436	-0.22868435911914173	-0.2682100508187465	-0.2456239412761152	-0.4601919819311124	-0.3416149068322981	-0.44212309429700736	-0.3495200451722191	-0.3111236589497459	-0.3901750423489554	-0.4827780914737436	-0.46357989836250707	-0.3337097684923772	-0.4432523997741389	0.1067193675889328	-0.06719367588932806	-0.14398644833427443	-0.19593450028232637	-0.08074534161490683	-0.18690005646527386	-0.11575381140598531	-0.17786561264822134	-0.3585544889892716	-0.269339356295878	0.02766798418972332	-0.13156408808582723	0.08413325804630152	0.12365894974590627	-0.4568040654997177	-0.3269339356295878	-0.21513269339356295	0.13721061547148503	0.07058159232072275	-0.4025974025974026	-0.4658385093167702	-0.2704686617730096	0.04799548277809147	-0.09090909090909091	0.30660643704121965	0.08865047995482778	0.22190852625635235	0.6408808582721626	0.6194240542066629	1.0	0.5798983625070582	0.6149068322981367	0.4522868435911914	0.30660643704121965	0.21739130434782608	0.427442123094297	0.44212309429700736	0.21739130434782608	0.1541501976284585	0.5369847543760587	0.5798983625070582	0.5448898927159797	0.07509881422924901	0.7029926595143986	0.5471485036702428	0.043478260869565216	0.17334839073969507	0.011857707509881422	-0.034443817052512704	0.10559006211180125	0.07848673066064371	0.22416713721061546	0.4500282326369283	0.29757199322416716	0.5008469791078487	0.17334839073969507	0.057029926595143984	-0.06493506493506493	0.19593450028232637	-0.25352907961603616	-0.031055900621118012	0.32241671372106157	0.25917560700169395	0.32580463015245625	0.35968379446640314	0.023150762281197064	0.07848673066064371	-0.03557312252964427	0.2230378317334839	0.40146809712027104	0.14850367024280067	0.1507622811970638	0.10446075663466968
CadR-PbrR	-0.3935629587803501	-0.28289102202145683	-0.17334839073969507	-0.42066629023150764	-0.17334839073969507	-0.2919254658385093	-0.0818746470920384	-0.4184076792772445	-0.21964991530208922	-0.277244494635799	-0.2670807453416149	-0.20948616600790515	-0.25578769057029926	-0.30773574251835123	-0.313382269904009	-0.20835686053077357	-0.16544325239977414	-0.163184641445511	-0.10333145115753811	-0.04912478825522304	0.14398644833427443	-0.034443817052512704	0.0220214568040655	-0.25352907961603616	-0.1507622811970638	-0.07171089779785432	-0.5719932241671372	-0.2885375494071146	-0.10446075663466968	-0.03557312252964427	-0.07848673066064371	-0.44212309429700736	0.12365894974590627	0.019762845849802372	-0.28063241106719367	-0.20609824957651043	-0.27837380011293056	-0.08413325804630152	-0.2761151891586674	-0.024280067758328628	0.10446075663466968	0.06945228684359118	0.09655561829474874	0.4150197628458498	0.5798983625070582	1.0	0.5290796160361377	0.6363636363636364	0.18464144551101072	0.2670807453416149	0.5132693393562959	0.39695087521174477	0.18690005646527386	0.2987012987012987	0.1981931112365895	0.21964991530208922	0.47939017504234893	0.18690005646527386	0.5042348955392434	0.21174477696216826	0.024280067758328628	-0.00846979107848673	-0.015245623941276116	-0.15640880858272163	0.35403726708074534	0.07171089779785432	0.07509881422924901	0.21626199887069453	0.18012422360248448	0.06380575945793338	0.09203839638622248	0.16883116883116883	0.07284020327498589	0.23771880293619424	-0.06945228684359118	0.25352907961603616	0.37549407114624506	0.18125352907961603	0.3958215697346132	0.3879164313946923	0.29757199322416716	0.4906832298136646	0.17221908526256352	0.1767363071710898	0.11236589497459062	0.1225296442687747	0.06832298136645963	0.0818746470920384
FnrN_FixK	-0.35742518351214003	-0.35290796160361376	-0.19367588932806323	-0.2987012987012987	-0.39469226425748166	-0.14963297571993225	-0.2422360248447205	-0.30321852060982496	-0.30434782608695654	-0.49858836815358554	-0.5573122529644269	-0.4906832298136646	-0.42066629023150764	-0.277244494635799	-0.3879164313946923	-0.07961603613777526	-0.2264257481648786	-0.36307171089779783	-0.39695087521174477	-0.1880293619424054	-0.2523997741389046	-0.21626199887069453	-0.3687182382834557	-0.20609824957651043	-0.2795031055900621	0.07622811970638058	-0.17786561264822134	0.11914172783738002	0.04912478825522304	-0.21852060982495766	0.006211180124223602	0.011857707509881422	0.17447769621682666	0.06041784302653868	-0.1293054771315641	-0.37549407114624506	-0.25578769057029926	0.4048560135516657	0.10333145115753811	0.33483907396950874	0.19367588932806323	0.4048560135516657	0.3359683794466403	0.4161490683229814	0.6149068322981367	0.5290796160361377	1.0	0.7029926595143986	0.4872953133822699	0.14963297571993225	0.27498588368153587	0.47148503670242803	0.08074534161490683	0.1857707509881423	0.24675324675324675	0.339356295878035	0.2478825522303783	0.2727272727272727	0.48616600790513836	0.47261434217955955	0.42066629023150764	0.12365894974590627	0.12365894974590627	0.32241671372106157	-0.06380575945793338	0.04009034443817053	0.0942970073404856	0.2264257481648786	0.25804630152456237	0.42066629023150764	0.043478260869565216	0.11801242236024845	-0.11575381140598531	-0.033314511575381144	-0.1507622811970638	-0.14059853190287974	-0.003952569169960474	-0.11462450592885376	0.21852060982495766	0.27498588368153587	0.12027103331451157	0.22868435911914173	0.04799548277809147	-0.10446075663466968	-0.17447769621682666	0.20948616600790515	-0.20948616600790515	-0.18351214003387917
PurR	-0.3416149068322981	-0.10333145115753811	-0.2015810276679842	-0.21739130434782608	-0.2795031055900621	-0.14285714285714285	-0.3178994918125353	-0.2670807453416149	-0.3642010163749294	-0.44438170525127046	-0.5482778091473743	-0.41727837380011296	-0.3958215697346132	-0.44212309429700736	-0.39695087521174477	-0.39469226425748166	-0.2715979672501412	-0.44551101072840205	-0.46696781479390176	-0.38114059853190285	-0.189158667419537	-0.28063241106719367	-0.20948616600790515	-0.11688311688311688	-0.18012422360248448	-0.0378317334839074	-0.2896668548842462	-0.007340485601355167	-0.011857707509881422	-0.18464144551101072	-0.0378317334839074	-0.20609824957651043	0.1293054771315641	0.00282326369282891	0.14850367024280067	-0.0220214568040655	0.13495200451722192	0.19254658385093168	-0.21513269339356295	0.3269339356295878	0.3642010163749294	0.3642010163749294	0.3167701863354037	0.46809712027103334	0.4522868435911914	0.6363636363636364	0.7029926595143986	1.0	0.42970073404856013	0.3438735177865613	0.5098814229249012	0.4748729531338227	0.44438170525127046	0.3190287972896669	-0.00846979107848673	0.2388481084133258	0.3416149068322981	0.3020892151326934	0.34839073969508755	0.163184641445511	0.17447769621682666	0.07622811970638058	-0.042348955392433656	0.20496894409937888	0.32580463015245625	0.22981366459627328	0.09203839638622248	0.2388481084133258	0.3359683794466403	0.019762845849802372	-0.0220214568040655	0.1665725578769057	-0.1880293619424054	-0.009599096555618294	-0.1756070016939582	-0.12365894974590627	0.057029926595143984	-0.034443817052512704	0.09542631281761717	0.3461321287408244	0.32241671372106157	0.3156408808582722	0.17786561264822134	-0.08639186900056466	-0.09203839638622248	0.18351214003387917	-0.043478260869565216	-0.07058159232072275
NnrR	-0.18690005646527386	-0.054771315640880856	0.031055900621118012	-0.15527950310559005	0.025409373235460192	-0.005081874647092038	-0.15640880858272163	-0.011857707509881422	-0.24110671936758893	-0.3111236589497459	-0.22529644268774704	-0.1067193675889328	-0.19254658385093168	-0.20045172219085264	-0.35064935064935066	-0.09542631281761717	-0.3178994918125353	-0.32241671372106157	-0.32580463015245625	-0.3269339356295878	-0.0942970073404856	0.11462450592885376	-0.1067193675889328	0.08074534161490683	-0.05138339920948617	-0.3404856013551666	0.0016939582156973462	-0.012987012987012988	-0.17221908526256352	-0.14737436476566912	-0.313382269904009	0.13382269904009034	0.03670242800677583	0.07396950875211744	0.163184641445511	0.023150762281197064	-0.05815923207227555	0.02766798418972332	0.26256352343308864	0.5098814229249012	0.39469226425748166	0.29079616036137773	0.35064935064935066	-0.09542631281761717	0.30660643704121965	0.18464144551101072	0.4872953133822699	0.42970073404856013	1.0	0.5866741953698476	0.20045172219085264	0.28514963297571994	0.39808018068887635	0.29983060417843027	-0.00282326369282891	0.49294184076792774	0.042348955392433656	0.23207227555053642	0.27498588368153587	0.3551665725578769	0.4048560135516657	0.48955392433653305	-0.031055900621118012	0.23094297007340486	0.19932241671372106	0.2885375494071146	-0.033314511575381144	0.031055900621118012	0.2230378317334839	0.29079616036137773	0.20948616600790515	0.2354601919819311	0.000564652738565782	-0.1507622811970638	0.10446075663466968	-0.21739130434782608	-0.12140033879164314	0.034443817052512704	-0.06719367588932806	0.38226990400903443	0.26256352343308864	-0.163184641445511	0.04686617730095991	-0.13269339356295878	-0.1981931112365895	0.30886504799548276	-0.13382269904009034	-0.11914172783738002
TrpR	-0.10220214568040654	-0.07284020327498589	0.0220214568040655	-0.07735742518351214	0.08413325804630152	-0.2264257481648786	-0.33483907396950874	-0.2862789384528515	-0.27498588368153587	-0.12704686617730096	-0.2478825522303783	-0.14850367024280067	-0.3167701863354037	-0.32919254658385094	-0.4624505928853755	-0.39808018068887635	-0.5166572557876906	-0.2354601919819311	-0.2648221343873518	-0.5121400338791643	-0.2478825522303783	-0.07284020327498589	-0.044607566346696784	-0.18464144551101072	-0.4116318464144551	-0.6058723884810842	-0.35403726708074534	-0.28740824392998304	-0.251270468661773	-0.13269339356295878	-0.4048560135516657	0.12478825522303783	0.17447769621682666	0.3167701863354037	0.313382269904009	0.012987012987012988	-0.10333145115753811	-0.27837380011293056	-0.029926595143986448	0.22529644268774704	0.4150197628458498	0.16770186335403728	0.4127611518915867	0.06493506493506493	0.21739130434782608	0.2670807453416149	0.14963297571993225	0.3438735177865613	0.5866741953698476	1.0	0.5426312817617166	0.35403726708074534	0.47600225861095424	0.37888198757763975	0.08977978543195934	0.41953698475437606	0.09203839638622248	0.19141727837380013	-0.00846979107848673	0.08526256352343309	0.012987012987012988	0.40372670807453415	0.04686617730095991	0.09768492377188029	0.17221908526256352	0.20609824957651043	0.1259175607001694	0.0502540937323546	0.2140033879164314	0.012987012987012988	0.16205533596837945	0.21852060982495766	0.053642010163749296	0.21964991530208922	0.30434782608695654	0.06154714850367024	-0.23997741389045738	0.22981366459627328	0.25804630152456237	0.2636928289102202	0.11575381140598531	-0.04912478825522304	0.032185206098249576	-0.044607566346696784	-0.21287408243929984	-0.09655561829474874	0.031055900621118012	-0.163184641445511
FruR	-0.3178994918125353	-0.21626199887069453	-0.16883116883116883	-0.3201581027667984	-0.054771315640880856	-0.23094297007340486	-0.23094297007340486	-0.33483907396950874	-0.2738565782044043	-0.3370976849237719	-0.32241671372106157	-0.3156408808582722	-0.4432523997741389	-0.435347261434218	-0.4432523997741389	-0.313382269904009	-0.269339356295878	-0.22981366459627328	-0.054771315640880856	-0.37662337662337664	-0.17447769621682666	-0.5064935064935064	-0.15979672501411632	-0.32919254658385094	-0.3438735177865613	-0.2264257481648786	-0.4647092038396386	-0.2264257481648786	-0.045736871823828344	-0.18125352907961603	-0.33258046301524563	-0.18351214003387917	0.08413325804630152	-0.014116318464144552	0.08865047995482778	-0.06493506493506493	-0.10107284020327499	-0.09203839638622248	-0.25352907961603616	0.06832298136645963	0.04121964991530209	0.04912478825522304	0.3461321287408244	0.44776962168266515	0.427442123094297	0.5132693393562959	0.27498588368153587	0.5098814229249012	0.20045172219085264	0.5426312817617166	1.0	0.5844155844155844	0.5132693393562959	0.6476566911349521	0.33483907396950874	0.4138904573687182	0.04686617730095991	-0.25352907961603616	0.13946922642574816	-0.005081874647092038	-0.025409373235460192	0.13382269904009034	-0.055900621118012424	0.07058159232072275	0.19593450028232637	0.09316770186335403	0.032185206098249576	0.40711462450592883	0.4105025409373235	0.16770186335403728	0.383399209486166	0.28740824392998304	0.04912478825522304	0.029926595143986448	-0.042348955392433656	0.18464144551101072	0.21626199887069453	0.4082439299830604	0.32241671372106157	0.35742518351214003	0.09655561829474874	0.3178994918125353	-0.00846979107848673	0.14963297571993225	0.0378317334839074	0.07058159232072275	0.09542631281761717	-0.30660643704121965
MerR	-0.3178994918125353	-0.009599096555618294	0.22755505364201017	-0.10559006211180125	0.06832298136645963	-0.1665725578769057	-0.3958215697346132	-0.36984754376058726	-0.054771315640880856	-0.15189158667419536	-0.42857142857142855	-0.24675324675324675	-0.22077922077922077	-0.2230378317334839	-0.3156408808582722	-0.32806324110671936	-0.10784867306606437	-0.2987012987012987	-0.3246753246753247	-0.40146809712027104	-0.30773574251835123	-0.2964426877470356	-0.14398644833427443	-0.09655561829474874	-0.15753811405985318	-0.15189158667419536	0.031055900621118012	-0.06493506493506493	0.15866741953698477	-0.20271033314511575	-0.38114059853190285	-0.1880293619424054	-0.30999435347261434	-0.365330321852061	-0.0502540937323546	-0.1981931112365895	-0.3359683794466403	-0.10107284020327499	-0.23094297007340486	0.053642010163749296	0.18125352907961603	0.47374364765669114	0.5064935064935064	0.3178994918125353	0.44212309429700736	0.39695087521174477	0.47148503670242803	0.4748729531338227	0.28514963297571994	0.35403726708074534	0.5844155844155844	1.0	0.427442123094297	0.6307171089779785	0.2896668548842462	0.12478825522303783	0.13495200451722192	0.10784867306606437	0.21513269339356295	0.23771880293619424	0.12704686617730096	0.28063241106719367	-0.07735742518351214	0.25014116318464147	0.12704686617730096	0.06493506493506493	0.15527950310559005	0.3145115753811406	0.05251270468661773	-0.055900621118012424	0.10559006211180125	0.2682100508187465	-0.08639186900056466	-0.014116318464144552	-0.0660643704121965	0.06267645398080181	0.40033879164313946	0.5200451722190853	0.603613777526821	0.3619424054206663	0.33032185206098247	0.13608130999435347	-0.12704686617730096	0.04686617730095991	0.011857707509881422	0.14059853190287974	-0.1259175607001694	-0.14398644833427443
PdxR	-0.11688311688311688	0.05928853754940711	-0.044607566346696784	0.03896103896103896	0.08639186900056466	-0.045736871823828344	-0.25691699604743085	-0.20948616600790515	-0.23771880293619424	-0.17786561264822134	-0.26256352343308864	-0.189158667419537	-0.2862789384528515	-0.35177865612648224	-0.34839073969508755	-0.233201581027668	-0.277244494635799	-0.2670807453416149	-0.21964991530208922	-0.32919254658385094	-0.3111236589497459	-0.3867871259175607	-0.1225296442687747	-0.22416713721061546	-0.043478260869565216	-0.1417278373800113	0.054771315640880856	-0.31225296442687744	-0.37662337662337664	-0.40372670807453415	-0.5403726708074534	0.11914172783738002	0.025409373235460192	-0.22077922077922077	0.35290796160361376	0.23771880293619424	0.07735742518351214	-0.2015810276679842	-0.269339356295878	0.10446075663466968	0.2761151891586674	0.15527950310559005	0.30095990965556185	0.16883116883116883	0.21739130434782608	0.18690005646527386	0.08074534161490683	0.44438170525127046	0.39808018068887635	0.47600225861095424	0.5132693393562959	0.427442123094297	1.0	0.5821569734613213	0.07171089779785432	0.26143421795595706	0.006211180124223602	-0.08752117447769622	-0.18125352907961603	-0.22529644268774704	-0.020892151326933936	0.3890457368718238	-0.029926595143986448	0.19141727837380013	0.2885375494071146	0.5302089215132694	0.12140033879164314	0.22077922077922077	0.313382269904009	0.03896103896103896	0.2896668548842462	0.1259175607001694	0.20835686053077357	0.023150762281197064	-0.0378317334839074	-0.08752117447769622	0.10897797854319594	0.3856578204404291	0.1880293619424054	0.6126482213438735	0.33145115753811405	0.26256352343308864	0.30773574251835123	0.07171089779785432	-0.06154714850367024	0.19367588932806323	0.1665725578769057	0.011857707509881422
QorR	-0.029926595143986448	0.18238283455674761	0.23094297007340486	-0.05251270468661773	0.21513269339356295	0.14737436476566912	-0.12365894974590627	-0.1541501976284585	0.04912478825522304	-0.04912478825522304	-0.12140033879164314	-0.13156408808582723	-0.25578769057029926	-0.2490118577075099	-0.2670807453416149	-0.22416713721061546	-0.044607566346696784	-0.07848673066064371	0.012987012987012988	-0.277244494635799	-0.026538678712591756	-0.16996047430830039	-0.2230378317334839	-0.3856578204404291	-0.23771880293619424	0.11914172783738002	-0.21287408243929984	-0.23094297007340486	-0.2704686617730096	-0.09655561829474874	-0.44438170525127046	0.09655561829474874	-0.08300395256916997	-0.4127611518915867	0.20271033314511575	-0.09881422924901186	-0.21174477696216826	-0.2365894974590627	-0.06041784302653868	0.010728402032749858	0.005081874647092038	0.09542631281761717	0.11349520045172219	0.045736871823828344	0.1541501976284585	0.2987012987012987	0.1857707509881423	0.3190287972896669	0.29983060417843027	0.37888198757763975	0.6476566911349521	0.6307171089779785	0.5821569734613213	1.0	0.12365894974590627	0.2140033879164314	-0.16431394692264256	-0.2896668548842462	-0.020892151326933936	0.019762845849802372	0.3382269904009034	0.4556747600225861	-0.00282326369282891	0.18012422360248448	0.2682100508187465	0.08526256352343309	-0.2456239412761152	0.4556747600225861	0.34839073969508755	0.1767363071710898	0.44438170525127046	0.2885375494071146	0.29079616036137773	-0.057029926595143984	0.21852060982495766	-0.1789949181253529	0.251270468661773	0.2546583850931677	0.21174477696216826	0.339356295878035	0.15866741953698477	0.233201581027668	-0.057029926595143984	0.024280067758328628	-0.16431394692264256	0.04799548277809147	-0.06945228684359118	-0.33145115753811405
DasR	-0.525691699604743	-0.6849237718802936	-0.409373235460192	-0.567476002258611	-0.3438735177865613	-0.603613777526821	-0.6126482213438735	-0.7018633540372671	-0.6589497459062676	-0.5787690570299266	-0.5697346132128741	-0.6239412761151891	-0.5878035008469791	-0.49294184076792774	-0.6386222473178995	-0.24336533032185206	-0.2264257481648786	-0.4116318464144551	-0.23997741389045738	-0.33145115753811405	-0.42405420666290233	-0.52343308865048	-0.5121400338791643	-0.6273291925465838	-0.46696781479390176	-0.09655561829474874	-0.3269339356295878	-0.28514963297571994	-0.09768492377188029	-0.24336533032185206	-0.44664031620553357	0.14059853190287974	0.09316770186335403	-0.07058159232072275	-0.36307171089779783	-0.20383963862224733	-0.011857707509881422	0.2523997741389046	0.11914172783738002	-0.14963297571993225	-0.1880293619424054	0.09542631281761717	0.23207227555053642	0.33258046301524563	0.5369847543760587	0.1981931112365895	0.24675324675324675	-0.00846979107848673	-0.00282326369282891	0.08977978543195934	0.33483907396950874	0.2896668548842462	0.07171089779785432	0.12365894974590627	1.0	0.5550536420101637	0.3608130999435347	0.0942970073404856	0.13721061547148503	-0.054771315640880856	-0.339356295878035	-0.16092603049124787	-0.42970073404856013	-0.3201581027667984	-0.29079616036137773	-0.20496894409937888	-0.05138339920948617	0.2682100508187465	0.020892151326933936	0.2930547713156409	0.2546583850931677	-0.15866741953698477	-0.11123658949745906	-0.11801242236024845	-0.13269339356295878	0.22416713721061546	0.13946922642574816	0.13043478260869565	0.27837380011293056	0.19367588932806323	-0.03557312252964427	0.033314511575381144	-0.20383963862224733	0.2862789384528515	0.269339356295878	-0.07509881422924901	-0.05138339920948617	-0.2015810276679842
TtrR	-0.4647092038396386	-0.31225296442687744	-0.26256352343308864	-0.525691699604743	-0.391304347826087	-0.5719932241671372	-0.4805194805194805	-0.37210615471485037	-0.5889328063241107	-0.47600225861095424	-0.44551101072840205	-0.5753811405985318	-0.6713721061547149	-0.6273291925465838	-0.735742518351214	-0.07509881422924901	-0.48955392433653305	-0.32806324110671936	-0.30547713156408807	-0.32241671372106157	-0.19706380575945792	-0.22755505364201017	-0.5753811405985318	-0.48842461885940147	-0.5765104460756635	-0.269339356295878	-0.3246753246753247	-0.21739130434782608	-0.1981931112365895	-0.2885375494071146	-0.30773574251835123	0.07735742518351214	0.5640880858272163	0.30999435347261434	0.1293054771315641	-0.005081874647092038	-0.055900621118012424	0.3359683794466403	0.26143421795595706	0.2738565782044043	-0.02766798418972332	0.04799548277809147	0.27837380011293056	0.20271033314511575	0.5798983625070582	0.21964991530208922	0.339356295878035	0.2388481084133258	0.49294184076792774	0.41953698475437606	0.4138904573687182	0.12478825522303783	0.26143421795595706	0.2140033879164314	0.5550536420101637	1.0	0.21739130434782608	0.05928853754940711	0.3450028232636928	0.10559006211180125	0.03557312252964427	0.1507622811970638	-0.3156408808582722	-0.17334839073969507	0.07735742518351214	0.08977978543195934	-0.06154714850367024	0.25804630152456237	0.4105025409373235	0.4059853190287973	0.12027103331451157	0.03670242800677583	0.11688311688311688	-0.005081874647092038	-0.018633540372670808	0.02766798418972332	-0.017504234895539244	0.1225296442687747	0.005081874647092038	0.29983060417843027	-0.03896103896103896	-0.21626199887069453	-0.18690005646527386	-0.14285714285714285	0.06493506493506493	-0.15866741953698477	0.045736871823828344	-0.32128740824393
NagQ	-0.435347261434218	-0.28289102202145683	-0.23207227555053642	-0.3145115753811406	-0.18125352907961603	-0.36645962732919257	-0.36307171089779783	-0.5765104460756635	-0.4330886504799548	-0.2456239412761152	-0.40711462450592883	-0.3642010163749294	-0.40372670807453415	-0.427442123094297	-0.4839073969508752	-0.2941840767927724	-0.14624505928853754	-0.2670807453416149	-0.33032185206098247	-0.2987012987012987	-0.14963297571993225	0.10107284020327499	-0.06832298136645963	-0.20609824957651043	-0.22416713721061546	-0.08977978543195934	-0.13495200451722192	0.04799548277809147	0.15979672501411632	-0.04912478825522304	-0.054771315640880856	-0.15866741953698477	0.17108977978543197	0.11575381140598531	-0.16996047430830039	-0.11688311688311688	0.2140033879164314	0.025409373235460192	-0.02766798418972332	0.015245623941276116	-0.000564652738565782	-0.012987012987012988	0.22077922077922077	0.1756070016939582	0.5448898927159797	0.47939017504234893	0.2478825522303783	0.3416149068322981	0.042348955392433656	0.09203839638622248	0.04686617730095991	0.13495200451722192	0.006211180124223602	-0.16431394692264256	0.3608130999435347	0.21739130434782608	1.0	0.6307171089779785	0.5539243365330322	0.20496894409937888	-0.3924336533032185	-0.24449463579898362	-0.32241671372106157	-0.4082439299830604	0.07284020327498589	0.05138339920948617	0.044607566346696784	-0.003952569169960474	0.011857707509881422	-0.16431394692264256	-0.19141727837380013	-0.12140033879164314	-0.3675889328063241	0.2388481084133258	-0.20609824957651043	0.1259175607001694	0.15866741953698477	-0.10559006211180125	0.05251270468661773	0.10446075663466968	-0.07961603613777526	-0.07396950875211744	-0.313382269904009	0.20835686053077357	0.3020892151326934	0.08300395256916997	0.06945228684359118	0.13269339356295878
NtrC	-0.35177865612648224	-0.17447769621682666	-0.23771880293619424	-0.2941840767927724	-0.3145115753811406	-0.3416149068322981	-0.4590626764539808	-0.42179559570863917	-0.47261434217955955	-0.3450028232636928	-0.4850367024280068	-0.32580463015245625	-0.3190287972896669	-0.32241671372106157	-0.48616600790513836	-0.5821569734613213	-0.47374364765669114	-0.4647092038396386	-0.5866741953698476	-0.4624505928853755	-0.39808018068887635	0.08865047995482778	-0.189158667419537	0.07058159232072275	-0.19028797289666854	-0.4398644833427442	-0.011857707509881422	-0.11123658949745906	0.09542631281761717	0.10107284020327499	0.19480519480519481	0.012987012987012988	0.15302089215132694	0.06267645398080181	0.1857707509881423	0.18464144551101072	0.3156408808582722	0.28176171654432525	0.2704686617730096	0.13608130999435347	0.23771880293619424	0.3800112930547713	0.04799548277809147	-0.10446075663466968	0.07509881422924901	0.18690005646527386	0.2727272727272727	0.3020892151326934	0.23207227555053642	0.19141727837380013	-0.25352907961603616	0.10784867306606437	-0.08752117447769622	-0.2896668548842462	0.0942970073404856	0.05928853754940711	0.6307171089779785	1.0	0.13043478260869565	0.08752117447769622	-0.2106154714850367	-0.2106154714850367	-0.33483907396950874	-0.15979672501411632	-0.06945228684359118	0.11236589497459062	0.0016939582156973462	-0.40372670807453415	-0.33258046301524563	-0.4556747600225861	-0.4364765669113495	-0.2523997741389046	-0.5042348955392434	0.05928853754940711	0.10446075663466968	0.003952569169960474	-0.1383399209486166	-0.2930547713156409	0.07284020327498589	-0.024280067758328628	0.17334839073969507	-0.18125352907961603	-0.23433088650479955	-0.27498588368153587	-0.2456239412761152	0.044607566346696784	-0.14624505928853754	0.06041784302653868
