	HutC	RbkR	KdgR	BirA	MetR	Zur	NrtR	NagC	MntR	FUR	SahR_SamR	ModE	ArgR	CzrA	LldR	PdxR	NsrR	IscR	LexA	RutR	Phr	ThiR	HrcA	PsrA	NagQ	NrdR	PhnR	Rex	NadQ	AgaR	SoxR	PhnF	TyrR	NagR	HisR	CueR	XylR	NorR	CblR	PaaR	FnrN_FixK	LiuR	HexR	NtrC	SdaR	TrpR	CcpA	RbsR	AraR	NikR	PhrR	SiaR	GntR	MetJ	FabR	CadR-PbrR	HcpR	FadR	ExuR_UxuR	NiaR	LtbR	NnrR	HypR	PdhR	GlcC	MerR	DasR	AmtR	FruR	Irr	NmlR	PrpR	BioQ	LiuQ	FixJ	GulR	QorR	AcnR	CsoR	GguR	NarP	NifA	PhsR	FadP	PurR	VanR	TtrR	ZntR
SdaR	0.358699027956112	0.44552706843244594	0.4299405277869198	0.48081870477585514	0.48048032039901545	0.5380775131993084	0.5433873666742378	0.4984865411090664	0.5433711427657593	0.5071593790414914	0.5461477488168135	0.5127288150520788	0.4454158187743069	0.4847008543046665	0.4768693419119181	0.49281976164760743	0.5635838150289018	0.501195933824995	0.5402515169354427	0.47893673139233583	0.5361213733770297	0.5257380719507164	0.4366688144031224	0.4003087178013359	0.4480487273502649	0.46971459827284906	0.3072020247437781	0.2881366145801948	0.3740816108950499	0.3494629886293579	0.30458070467387627	0.48445749567748725	0.28815052078746217	0.400480227690967	0.29594494996083087	0.31474845988754513	0.4534095702518414	0.2715859102307967	0.1798698378999773	0.22802239826450532	0.38545457073855866	0.3580639778242348	0.4209177169715989	0.4013424125415448	1.0	0.504572824489758	0.22593414947318652	0.1844009437679332	0.2676087349523249	0.15599519772309034	0.27616568782418843	0.2531207846809221	0.32185453180117835	0.10244934664002855	0.2683503993399187	0.08441531351544285	0.15467410803268886	0.08884675823131585	0.23040963051207292	0.2568800960455382	0.26108904144513306	0.2693354223546917	0.22178082890266118	0.3210804195966273	0.21341624523132977	0.240459182963969	-0.09645113590536362	-0.048525710259536184	0.04850716864984634	0.09753118466979711	0.16394027747518902	0.05374980878965007	0.07636593720883879	0.06126611381767108	0.09989060450282991	0.09550551381118151	0.1661397759246469	0.07701257584677214	0.10136002707075015	-0.011083247192104982	0.11299952255355049	0.16341647700145087	0.15254645832077912	0.10178648409361658	0.12631703371328182	0.06144689451214707	0.2478155666084151	0.1541711668698518
TrpR	0.3204986765926084	0.3712540154173485	0.48454788602472526	0.3805248202622711	0.3911561157181861	0.4803783415457213	0.5134820679457287	0.41879933806453407	0.4814722965174222	0.45588719284664697	0.42140675192716853	0.4234370581882066	0.38620087052857494	0.4134106827484228	0.456218624119853	0.39376352958082056	0.4568536742517302	0.471040323365673	0.5247530489359433	0.435971186338542	0.4937491598333109	0.5765675772142158	0.48076771534920804	0.5531054878529279	0.419140040142585	0.4467647208792431	0.21209283783971705	0.25000115885060564	0.3058902058582216	0.1575665991443047	0.32103406557240266	0.30669213047730737	0.20933477339835257	0.3738197106581808	0.22124312222165568	0.24312917475930673	0.2931915209218888	0.24282787360184674	0.09094196012626836	0.25631689465120916	0.2996579073012224	0.28377701860186993	0.3215370067352397	0.3521584751380191	0.504572824489758	1.0	0.29285777194747165	0.2837839717055036	0.34667942947466984	0.2630034626456096	0.05846633075450445	0.11897455627610311	0.12697757855848255	0.05153176873050234	0.24492771089922172	0.10173549466696952	-0.021658917818950452	0.12403873342264209	0.2658403289281559	0.2324723845900682	0.23675549642842245	0.26727498597790766	0.14001928327407745	0.15200411623735113	0.3028632880763544	0.13152954373733955	-0.14901891707728607	-0.09942706426058379	0.011175955240554208	-0.029645716192851283	0.016963255164997148	0.014070764053381294	0.00788018411818422	0.03315471582665449	0.04543853224617695	0.25343135664322697	0.16667516490444118	0.17599695917601085	0.12403641572143086	0.21092935183167927	0.14360013164542879	0.06203790832101089	0.2378030973758987	0.17884541396461334	0.21297124659877348	0.13317974699973578	0.10581928420115792	0.22433261793622614
CcpA	0.4035187339788904	0.29739583091906124	0.3489739536737882	0.32903940555599337	0.38194557110475547	0.3994882515725603	0.3918444729779216	0.38832620253927347	0.36881579374313384	0.3572736417112052	0.4044574029694388	0.36157529515924924	0.3517042057006179	0.4006123366600071	0.3233494490824221	0.32208398422109014	0.35800603529395403	0.3736690600794508	0.3711728958749554	0.24664049209432118	0.33435621213455646	0.30334073452586785	0.12791624754903097	0.26597939100082973	0.3353620944602306	0.32624194019403796	0.2234217613602125	0.2667882687235492	0.4556577404267351	0.3188299317205223	0.3955342533062008	0.12882942182625584	0.1729283227723415	0.3279941223097283	0.240338662500985	0.28736250237564376	0.2783605508712239	0.23931423856562106	0.2551928095637623	0.2444572175533419	0.108955133939953	0.24387315684811176	0.19994344809044598	0.18158261909507675	0.22593414947318652	0.29285777194747165	1.0	0.33186700103369476	0.21768081545999415	0.22362803676801202	0.14100430628885047	0.2100161775544544	0.10432668462112538	0.09110188150984327	0.19701387375945043	0.18553661736143623	0.03568796325052959	0.11622112723716109	0.1344359410562228	0.07975673408086922	0.18924262159819405	0.27306460360356183	0.23830835623994698	0.11852260453991313	0.127313645234111	-0.033659974690702775	-0.1878937194932578	0.0539259540817036	0.008297370336205737	-0.021480454825685693	0.08197940954243943	-0.017067551719502527	0.0677556772091169	0.09395033629844575	0.06319444122541498	0.08815840097158034	-0.14685650184720786	-0.00571313348568356	-0.06056848575309066	0.13705957882733588	0.22945241991183465	0.10319101102762236	0.11422095109186904	0.021378475972391543	0.12883869263110076	-0.053434601424922706	0.15342486707983555	0.1752205292702486
RbsR	0.32339812080785796	0.2861271676300578	0.42968558065368445	0.37148810323968273	0.3661620258562747	0.47050956978830116	0.44692695996402926	0.42939586800228063	0.42107300295275135	0.4430193157218944	0.4099016831146196	0.4356907444919831	0.3752960863297347	0.3705447988467119	0.4114360013164543	0.53175250659386	0.42121670042784765	0.3855542318906416	0.3998382244554561	0.3055518214813819	0.37342570145227155	0.34732143271018073	0.37445244308884673	0.35405435472880575	0.30810592821615806	0.270885964465005	0.16165270637970436	0.35959134292243583	0.43512986079886523	0.28280590179436427	0.35295576435468246	0.19573218498963987	0.17132215583295865	0.26570126685548207	0.3268445425089579	0.33313941899866034	0.3463734929147874	0.22219569741947148	0.23489206465459297	0.165347122110406	0.10604873662106976	0.2864655520068975	0.22741747824837413	0.32218364537317307	0.1844009437679332	0.2837839717055036	0.33186700103369476	1.0	0.20134565732324053	0.19196592052139005	0.17197111217210323	0.13553453143034613	0.2835475661819581	0.18266498556072144	0.15836388836096807	0.27349337832763954	0.08107550607005948	0.1200708289490152	0.15345731489679276	0.22639305431301018	0.127253385002619	0.13555075533882474	-0.02686215703816327	0.10627587133977036	0.08253102243071232	0.13451706059861587	-0.03248490017660883	0.14894243293731546	0.061451529914569536	0.14081193708831832	-0.012091447218990317	-0.00039864460833167234	0.09719743569537989	0.10612290305982913	0.005680685668726331	0.1233666000713852	0.008904608053548169	0.041324612596242545	0.07236558491825468	0.20763821611173175	0.05029875168612763	0.15784935869207486	0.2933653485127311	0.0957465547371495	0.17817559831456767	0.07631726548340294	0.20889672786942998	0.2473242139516342
AraR	0.3126602110962263	0.24179186116042664	0.3223482021591704	0.33745497865397184	0.30328510969679834	0.31632449671118196	0.4712767288892185	0.33147994493141925	0.2960840120335047	0.3321265835693526	0.3576421562037908	0.3338208231547622	0.3703130287255888	0.3672443923219194	0.30667590656882876	0.256305306145153	0.3140809619387107	0.4072154674108033	0.33587430642791255	0.313088985820304	0.43369288604790224	0.37319393133114853	0.2144870231909183	0.23385605221317288	0.2404105112385332	0.22231621788245545	0.24142334666784096	0.2728305157812275	0.2373418748348638	0.2598398004922797	0.2698175042066277	0.2844955059773514	0.13033360991234455	0.27295335394542275	0.21961841367258297	0.20843318762718385	0.2174490453388711	0.3334754856742888	0.18518896217975164	0.21955583573987975	0.18605810013396312	0.18827382249189964	0.11365311429511753	0.14398950544891556	0.2676087349523249	0.34667942947466984	0.21768081545999415	0.20134565732324053	1.0	0.26774084392136505	0.05956260342741655	0.17796700520555692	0.04983289374267027	-0.04131997719382008	0.29884902957850284	0.09927177827943133	0.11827692821152268	0.11866630201500944	0.242468629914106	0.15972437897196046	0.15022180400591478	0.08984800515456749	0.17895898132396365	0.16568782418845693	0.0824916215101214	0.009349606686104454	-0.15061813091303522	-0.09719511799416866	0.1466015547139725	0.014668730965878802	-0.05348327315035855	0.03838576746040207	0.17710945575740158	0.16851773736736955	0.028092856381326744	0.24797548799199	0.18980118759010065	0.10251887767636547	0.14898183385790637	0.1732412124358576	0.059409635147475326	0.060283408504109286	0.020175589043762834	0.005344618993097886	0.008904608053548169	0.045802411336340165	0.036675303966513854	0.07049056463836909
NikR	0.31473455368027775	0.3268074592895782	0.36237953747954627	0.4020168635940129	0.4293425608744223	0.39183288447186543	0.37661717602013617	0.39416449189036346	0.4192837376176813	0.4160806745437605	0.3844741831262081	0.3135965623855635	0.39526771766690927	0.38782557907764764	0.24648057071074625	0.2770023779614427	0.44929101519948456	0.35178300754179975	0.30768874199813656	0.34268603028771943	0.3493192911542616	0.31291979363188416	0.21412546180196634	0.3228302840111064	0.3720003152073647	0.2835637900904367	0.3014402195326587	0.22729695778539014	0.3532779248230435	0.2148787146956163	0.2732940560234737	0.16139544154525776	0.20462752223834313	0.32116849224265404	0.26487152982186146	0.17295845288808748	0.17621250538865532	0.2577353277924823	0.15695472602453983	0.2695370623600688	0.15288020729519633	0.17992546272904683	0.22651125707478295	0.18431055342069522	0.15599519772309034	0.2630034626456096	0.22362803676801202	0.19196592052139005	0.26774084392136505	1.0	0.1350176840602417	0.1677413074616073	0.12202001566766019	0.06563266289962963	0.0426897386096574	0.2685798517598305	0.1260342741655117	0.18814634892528195	0.19219073753887944	0.1248870120659525	0.13452401370224956	0.11557217089801651	0.14916261455238236	0.10771284609073337	0.26836662324839733	0.10708938446491233	-0.036909391788848146	0.05553443872229768	0.03788977940119872	0.024729871923831068	0.0836180242987795	-0.02786340396141491	-0.0997237300156213	0.09625413130240902	-0.046268269279797526	0.14320380473830835	0.08368755533511642	0.09921383574915056	0.2793896102090103	0.15146177415392317	0.14801535245282318	0.1691574229016692	0.07947165683188787	0.01585771168724013	0.02910569181063454	0.16625102558278598	0.05527022078421738	0.17207077332418613
PhrR	0.24834863788699815	0.4168431982422554	0.34968317024442475	0.4076929138603168	0.38192007639143194	0.36747384474183126	0.3673718658885371	0.3635476588900065	0.4511984832963274	0.38568865856089296	0.36857475281716584	0.3180558195159713	0.38037185198232987	0.42308940300652204	0.3249579337230162	0.2709508600989195	0.3606319907662784	0.285385503242464	0.29837621853141183	0.32973471591936254	0.29464008417890797	0.22416110804659506	0.1446430971904826	0.29591481984508483	0.23073874408406767	0.23962944593034843	0.25669467994863976	0.3543185726668861	0.2822148879855005	0.3991521848969318	0.33793937820711906	0.3862541776564332	0.2816192387742142	0.20118110053724314	0.28214535694916354	0.16169210730029526	0.16091799509574423	0.1544284317042984	0.19395450816062595	0.14150261204926506	0.18764804316486736	0.16095739601633516	0.24625807139446812	0.20453944959231635	0.27616568782418843	0.05846633075450445	0.14100430628885047	0.17197111217210323	0.05956260342741655	0.1350176840602417	1.0	0.21940518516114976	0.25053886553161114	0.18915223125095607	0.1438110424556508	0.0937347900858013	0.17103476088276603	0.08014379018314476	0.07251623549698467	0.03675642350890693	0.13871905289457703	0.24042209974458933	0.12301662718848937	0.23020799050669583	0.07085212602732106	0.016923854244406226	0.010325358896032559	0.043607548289304736	0.07492432705545332	0.2307735096022361	0.10786117896825213	0.1433359137073485	-0.016942395854096074	0.08744686669973253	0.03812618492474424	-0.011845770890599867	0.018231037727540315	0.08521028503089496	-0.06683786752946957	-0.13419258242904358	0.10681357802077587	0.0850781760618548	-0.07310956700705971	-0.0805934242181235	-0.029722200332821892	0.08494838479402589	0.12780963329331435	0.1656414701642323
SiaR	0.3009535022783003	0.30678020312333415	0.317158869147225	0.4294862583495186	0.3717337795680732	0.3599158210920081	0.4042743045737516	0.3695991767525298	0.41229586846582084	0.3658723132048709	0.3814101821249612	0.33222624472143547	0.37962323449110236	0.33630539885320143	0.35159527374369004	0.270925365385596	0.31598147693191986	0.26111221845724536	0.27065419434388194	0.31139938163731684	0.336361023682271	0.2322753799871136	0.17527615409931813	0.13754629608169433	0.22478225197120488	0.1992944917513014	0.3164496525765884	0.3621431319560008	0.37129805174036185	0.3343052227079094	0.31214799912854435	0.1773458612809471	0.24470521158294356	0.2316658245685599	0.19604043925073356	0.08430174615609254	0.2592603751894721	0.19024850392386816	0.12566112427050355	0.1627976507780523	0.20251377873370077	0.17546852329985027	0.14263596794155683	0.18231501267782563	0.2531207846809221	0.11897455627610311	0.2100161775544544	0.13553453143034613	0.17796700520555692	0.1677413074616073	0.21940518516114976	1.0	0.20057618052111195	0.1480385294649355	0.09564225818264413	0.24583856747523536	0.33908895800788946	0.10172622386212458	0.17664359781394423	0.18159884300355536	0.19278406904895448	0.24037111031794225	0.1777004695662654	0.14604530642327715	0.14996222147025695	0.04573519800121448	-0.003258687902990298	0.0617366071635509	0.03311531490606357	0.11093676847555521	0.05784750453110587	0.1154423796301876	0.13596794155684624	0.1572861572977458	-0.06146775382304815	0.04975872730391089	-0.011372959843508815	0.03760006674979488	-0.09125948519220696	-0.0634146228404819	0.1077754240234366	0.09019102493382963	0.0027279343256184784	-0.04569579708062355	-0.028906369506468705	0.059469895378967325	-0.00471883966606561	0.2034084114012358
GntR	0.3676384015278286	0.3189342282750277	0.28237249166786416	0.3663219472398496	0.43094872781380517	0.4036902438685214	0.3350422516930807	0.3672861109437216	0.3730293745451511	0.35015134588909336	0.3433326689256528	0.38096286579119365	0.40552818092902737	0.43659696566557427	0.319801048528028	0.43481928883656035	0.4048444590717143	0.3808075798100412	0.3265316528454418	0.3866899054841446	0.25268273915199946	0.2767103476088277	0.3990687476533275	0.14032058443153742	0.2059347057214772	0.32025531796542916	0.23953210247947676	0.42815821555548345	0.17991155652177943	0.3763228279663099	0.27561407493591555	0.3034983382082315	0.15161706013507562	0.21037078583977267	0.34128150335371366	0.41474104324366917	0.364094636375857	0.25536663715460456	0.21635045496474775	0.27171106609620316	0.14652970597642434	0.20499603673092878	0.17181582619095076	0.2645215569389657	0.32185453180117835	0.12697757855848255	0.10432668462112538	0.2835475661819581	0.04983289374267027	0.12202001566766019	0.25053886553161114	0.20057618052111195	1.0	0.2776837821175445	0.09459002183274541	0.2795495315925852	0.2130176006229981	0.17833320199693137	0.1226782428116497	0.24268417612675044	0.03038274517802263	0.12566344197171478	0.1278953882381299	0.2374183589748344	0.104282648298112	0.12423342032438546	-0.042325859519494184	0.08270948542397709	0.06420959435593401	0.12342917800408842	0.18873736273414576	0.22240429052848223	0.1467313459818014	0.12307456971877014	0.01100212764971191	-0.19135868280404764	0.0688890331014087	0.07052996555896	0.14917188535722728	0.053733584881171456	0.004700298056375765	0.09550087840875905	0.013546963579643167	0.07423133439329535	0.1932082083706097	0.07267847458177082	0.19875678507029587	0.17515099823391167
MetJ	0.29402357565672066	0.2993589238449736	0.32294616907166795	0.32765342023167743	0.35040165761990627	0.3386810425947129	0.2549123677172034	0.3507748075149144	0.2795495315925852	0.2971663784991494	0.25605035901191764	0.2562890822366744	0.3232127047109595	0.28166791049965	0.1864335677301825	0.34353894433345233	0.23689455850109628	0.21081346677111773	0.24483268514956125	0.324172233012409	0.13594708224594518	0.13842934024317322	0.28230759603394967	0.21651037634832268	0.07812507242816286	0.2162855593308333	0.17415206901187127	0.3620921425293537	0.19907894553865693	0.17158869147225017	0.21078565435658297	0.2590425112756164	0.23660484584969244	0.27637659863441044	0.16115208291807853	0.4161617940861536	0.33190408425307444	0.20419874751426545	0.3169618645442704	0.21204648381549243	0.06606607302612977	0.12647000199322303	0.02336242820920498	0.14349815279213465	0.10244934664002855	0.05153176873050234	0.09110188150984327	0.18266498556072144	-0.04131997719382008	0.06563266289962963	0.18915223125095607	0.1480385294649355	0.2776837821175445	1.0	0.23746703070027025	0.15192763209738053	0.12572833760562924	0.09014003550718255	0.24304805521691367	0.2572022565138993	0.02498713675827767	0.17753359507905678	-0.012181837566228312	0.16677019065410165	0.18529557643546823	0.0784912692195373	0.11134004848630934	0.1724462409204055	0.007530211235288391	0.13091767061757467	0.17382527314108775	0.1343455507089848	-0.023684588677566044	0.03943568610908956	-0.06753549559404999	-0.07207123686442839	-0.11837658936360561	0.036853766959778614	0.03569955175658575	0.02513546963579643	0.054347775702147584	0.13951170670881793	0.1444924466117526	0.05171950252861202	-0.03921318679281142	-0.02701976072052695	0.004201992295961174	0.1541920261807529
FabR	0.3050094793979539	0.37095966736352215	0.3392674210011542	0.34127223254886874	0.2754402473450733	0.33508860571730537	0.4090881699894776	0.32944732096916995	0.30847444270874375	0.3365139919622122	0.3380645340725255	0.38312528102127186	0.3591069433692886	0.34136957599974044	0.2956900028275955	0.3241815038172539	0.2730715567071955	0.2987540038288424	0.33946674330532006	0.26086885983006614	0.33952932123802326	0.3598856909762621	0.27115481780550776	0.227285369279334	0.22090473784481598	0.20371434796111823	0.3468602101691458	0.2531207846809221	0.24510385619127525	0.3010670696376506	0.20987479778056933	0.39562464365343875	0.29334448920183004	0.3145885385039702	0.25873425701452274	0.24159717425868327	0.3264667572115273	0.22481238208695087	0.3473492451247155	0.22886372380418207	0.2272413329563206	0.10080146107884357	-0.011264027886580973	0.05199299127153724	0.2683503993399187	0.24492771089922172	0.19701387375945043	0.15836388836096807	0.29884902957850284	0.0426897386096574	0.1438110424556508	0.09564225818264413	0.09459002183274541	0.23746703070027025	1.0	0.15840792468398143	0.23065530684046334	0.0994965952969207	0.2190830246927887	0.28387667975395287	0.1875460643115732	0.07616661490467296	-0.011097153399372367	0.2910267879905994	0.23145027835591547	0.01597591444901289	-0.11339816716188215	0.13262813411146288	-0.053003508999633804	0.030908863352971987	-0.081311911593605	0.09642100578961763	0.13583119718538364	0.07198548191961285	-0.03855032424639945	0.10538819177586903	-0.060846609898438334	0.011880536408768327	0.0006582271439895055	-0.0005516128882728954	0.12154025151693544	-0.05641748288377656	0.12010559446718366	-0.029295743309955453	0.04610139479258892	-0.004616860812771461	-0.06484464448781121	-0.007838465496382068
CadR-PbrR	0.3753702527684941	0.3647389573125791	0.36830358177545186	0.4154433067106721	0.4384627151406149	0.43578113483922104	0.3836282221841089	0.3830487968813012	0.38511850406293024	0.41661142812113233	0.3998660368699909	0.4225285193134042	0.5046191785139827	0.42288776300114495	0.3097167305579634	0.3358047753915756	0.38377655506162767	0.43887063055379155	0.3213098720165391	0.36858170592079953	0.3997941881324427	0.3003485822621691	0.383769601957994	0.26080628189736293	0.3679003017646977	0.33342449624764176	0.3364954503525224	0.432735675447664	0.3551738044138302	0.19679832754680598	0.29602143410080145	0.23425469682150457	0.3273057650499928	0.19082097612304214	0.26263726585423514	0.16475842600275342	0.23548539616466804	0.2950201871775498	0.33564021860557824	0.20894771729607706	0.148726886724671	0.14162081481103783	0.3188901919520143	0.20604595537961629	0.08441531351544285	0.10173549466696952	0.18553661736143623	0.27349337832763954	0.09927177827943133	0.2685798517598305	0.0937347900858013	0.24583856747523536	0.2795495315925852	0.15192763209738053	0.15840792468398143	1.0	0.42219940574140946	0.23937449879711306	0.15756428144309348	0.22158150659849535	0.14588770274091345	0.03838808516161331	0.20201547297328618	0.156423972447168	0.14420041625913754	0.0039030088397124197	-0.024609351460847074	0.2422948023232637	0.1554412671336062	0.04213580802017327	-0.026702235654588354	0.10582855500600284	0.01948259638160487	0.23572875479184727	-0.09834006239251661	0.03888870862323913	0.03379208365974292	-0.07723971056547274	0.06306233225637484	0.05024544455826933	0.1791606213293407	0.20097018972702116	0.09794141778418493	0.09154456244118833	-0.0139502435903973	0.09149125531333002	0.019375982125888258	0.16863825783035355
HcpR	0.38796927655274394	0.31438689849859314	0.27209580449726745	0.36115115583759405	0.3930519953089727	0.3611696974472839	0.40724559752654926	0.3510853794772193	0.3687949344322327	0.35036225669931537	0.38877120117182973	0.44031455840838823	0.44071552071793113	0.3531713105673269	0.25135006095554185	0.3180511841135488	0.3480839564086756	0.3532779248230435	0.3106183163291321	0.33015885524101773	0.2946841205019214	0.30625176724717357	0.26230119917860667	0.14186649113942826	0.2838697266503191	0.2606579490198442	0.4052222443691449	0.47444039104254837	0.26669787837631126	0.31154307911241313	0.2159216802406701	0.24456151410784727	0.3577163226425502	0.1592654741321368	0.21046349388822191	0.21159916748172491	0.3145769499979141	0.17212408045204444	0.25680592960677884	0.2495607956204718	0.4142473728856771	0.023044903143266383	0.23018481349458353	0.20329252634067427	0.15467410803268886	-0.021658917818950452	0.03568796325052959	0.08107550607005948	0.11827692821152268	0.1260342741655117	0.17103476088276603	0.33908895800788946	0.2130176006229981	0.12572833760562924	0.23065530684046334	0.42219940574140946	1.0	0.25729496456234846	0.20245815390463123	0.31205760878130634	0.11697438013081106	0.020381864451562363	0.09868308217177875	0.16216723604859756	0.16693011203767655	0.20373520727201933	0.15706597568267888	0.225125271750467	0.1210071802383524	0.12528102127186172	0.06322457134116098	0.022669435547047017	0.1297031951828898	0.24168524690471002	0.07076868878371675	0.006702791902879048	-0.013989644510988221	-0.11473548076076225	0.02442161766273739	-0.08886066443858323	0.0014578340618640808	0.18961345379199096	0.04751287483022839	0.10522131728866041	-0.02076428515141542	0.03076516587787569	0.01935280511377595	-0.015401124548627689
FadR	0.29419972094877417	0.22899815047443345	0.2689275069415151	0.26889969452698037	0.3739054656029963	0.3253125420083344	0.2963575007764299	0.2972938520657671	0.28403428343631654	0.31238904005451235	0.31597220612707494	0.3195182889802578	0.33327152796770054	0.30157232850169885	0.26118406719479353	0.25421010425020046	0.34605828555006	0.34092689506839535	0.3520379546750351	0.311501360490611	0.31593975831011767	0.2776374280933199	0.32719451539185374	0.18487375481502427	0.26904339200207666	0.286762217761935	0.28236553856423047	0.3597095456842086	0.1644918903634619	0.17317631680194315	0.1571401421214383	0.16304332710644276	0.29555789385855535	0.07721189815093797	0.27423040731281084	0.21726594694318388	0.21410923789348774	0.20669259401754964	0.07516768568263253	0.2264463614408685	0.12376524467971688	0.09393411238996713	0.22890312472477298	0.08020868581705921	0.08884675823131585	0.12403873342264209	0.11622112723716109	0.1200708289490152	0.11866630201500944	0.18814634892528195	0.08014379018314476	0.10172622386212458	0.17833320199693137	0.09014003550718255	0.0994965952969207	0.23937449879711306	0.25729496456234846	1.0	0.2657499385809179	0.31948352346208936	-0.05520996055272538	0.03154854888727165	0.191523239590045	0.14824480487273503	0.250195845752349	0.12894530688681738	0.07841942048198915	-0.03443872229767627	0.1737603775071733	0.025930441151248547	-0.01380422841408977	0.11460105409051087	-0.027912075686850755	0.11566719664767697	-0.02598374827910685	0.08279060496637015	0.09726001362808312	-0.10485975589970843	-0.016944713555307304	0.06960056737325651	0.0917230254344531	0.20341999990729195	0.1770213831113748	0.12304443960302414	0.19596163740955172	0.06681932591977972	0.07590471466780388	0.081372171825097
ExuR_UxuR	0.39472769328469254	0.31563382175023524	0.3488047614853684	0.33381618775233973	0.37846438388548703	0.4251359331760387	0.4990474248021842	0.4014490267972614	0.4084855676745577	0.4194969661291145	0.4226745344897117	0.4060033096773296	0.3862286829431097	0.35275180664809413	0.3488163499914245	0.3809443241815038	0.45206762125053884	0.4510686920284985	0.44499863255628536	0.4842118193490968	0.3709017248332414	0.3826130690535899	0.34411605193504874	0.3300360170768225	0.31614835141912845	0.4380153988068474	0.27558162711895834	0.33549652113048195	0.28992587991526486	0.15939062999754325	0.17700284150168497	0.20533442110776848	0.2941927678451405	0.15002943480538264	0.24138858114967252	0.2758759751727846	0.2656525951300462	0.3089518891582573	0.24739838039039358	0.27125911436001315	0.2228098882404476	0.13939350394704517	0.15809967042288775	0.2502445174777848	0.23040963051207292	0.2658403289281559	0.1344359410562228	0.15345731489679276	0.242468629914106	0.19219073753887944	0.07251623549698467	0.17664359781394423	0.1226782428116497	0.24304805521691367	0.2190830246927887	0.15756428144309348	0.20245815390463123	0.2657499385809179	1.0	0.3647945821416486	0.253039665138529	0.22915575415679712	0.16261455238236508	0.31943485173665354	0.22736417112051582	0.21046117618701068	0.07262748515512374	0.14095795226462585	-0.04831248174810296	-0.04047169855050966	0.051452966889320495	0.034186092865652135	0.05668170082185685	-0.00026421793808029445	-0.009078435644390467	0.19273539732351863	-0.015906383412675973	-0.058341174889098	-0.047976415072474514	0.015248156268686466	0.12114856001223746	0.20489637557884588	0.11112218457245365	0.06908372000315208	0.16754893826107514	0.24826288294218263	0.2108551853929199	0.20052287339325364
NiaR	0.3653392419262878	0.28203410729102446	0.35334977356059166	0.42225271286926774	0.465885755871896	0.3814194529298061	0.34066963023394875	0.4026959500489035	0.3766681654467833	0.3871302687142784	0.3875150071153427	0.3811691411989932	0.4267328293105766	0.3450941218461881	0.2717551024192165	0.36680866449420807	0.35837686748775094	0.3089912900788482	0.28594638693558183	0.313330026746272	0.28095637622780223	0.30893566524977867	0.3681135302761309	0.15647959727623753	0.19753535653197732	0.300116812141046	0.26993338926718924	0.2884726812558232	0.2835035298589447	0.26959500489034954	0.17638633297949763	0.17319254071042178	0.33174648057071077	0.2693562816655928	0.20512351029754647	0.34680922074249876	0.3611696974472839	0.32453379440136093	0.19910907565440294	0.1788338254585572	0.11867325511864313	0.02303563233842146	0.17069637650592637	0.145702286644015	0.2568800960455382	0.2324723845900682	0.07975673408086922	0.22639305431301018	0.15972437897196046	0.1248870120659525	0.03675642350890693	0.18159884300355536	0.24268417612675044	0.2572022565138993	0.28387667975395287	0.22158150659849535	0.31205760878130634	0.31948352346208936	0.3647945821416486	1.0	0.09649980763079946	0.023024043832365306	0.07447237531926335	0.15359405926825537	0.19747509630048532	0.18912905423884374	-0.0963282977411684	0.1797655413454719	0.08504341054368635	0.02172381345286491	0.06747059996013553	0.014325711186616666	-0.0025865545517334085	0.21733084257709834	0.08608869378995138	0.036181633608521724	-0.09120154266192619	-0.027314108774353245	0.004658579434573613	-0.055279491589062306	-0.04302116988286338	0.050637136062967304	0.18546940402631054	-0.012988397587736579	0.18508466562524625	0.11568110285494435	0.065767089569881	0.11507386513760193
LtbR	0.2732801498162063	0.263821611173174	0.33351025119245725	0.3438031622715326	0.3179051689372413	0.37975997886256496	0.37413260032169693	0.2901136137133745	0.3286291724416055	0.38360040976957416	0.32054966601925544	0.32100161775544545	0.25212880856251535	0.2704896375578846	0.2788634920340609	0.23038413579874936	0.27992036378638213	0.29725213344396495	0.34781510306817287	0.3709086779368751	0.37083219379690446	0.3691263657054387	0.2780592497137639	0.3223482021591704	0.28544808117516723	0.3279338620782363	0.25307674835790867	0.22417037885143998	0.2531045607724435	0.1386008501328043	0.1674933134320056	0.168944194390236	0.13801678942757414	0.3400160384923817	0.26145987363893	0.0859473140160663	0.2726149695685831	0.32206776031261153	0.2172682646443951	0.0173224988527379	0.11391733223319782	0.21314275648840453	0.10177026018513798	0.2679030830061512	0.26108904144513306	0.23675549642842245	0.18924262159819405	0.127253385002619	0.15022180400591478	0.13452401370224956	0.13871905289457703	0.19278406904895448	0.03038274517802263	0.02498713675827767	0.1875460643115732	0.14588770274091345	0.11697438013081106	-0.05520996055272538	0.253039665138529	0.09649980763079946	1.0	0.32404012404336885	0.27365561741242567	0.12004301653448043	0.2736648882172706	0.1816544678326249	-0.09522275426341138	-0.004060612522076104	-0.06762588594128799	0.059467577677756095	0.024187529840403094	0.1441216144179557	-0.03420463447534198	0.03466817471758811	0.05055601652057423	0.14503247099396935	-0.007395784565037014	0.07620601582526387	0.06666403993862727	0.10869091600187271	0.05267439542763905	-0.001061507154743639	-0.07475977026945595	-0.011975562158428784	-0.014529668893204964	0.006440891666009985	0.13201162558927554	0.10095211165757355
