	Latitude	Longitude	Temperature	Oxygen	ChlorophyllA	Salinity	Carbon.total	NO2	NO2NO3	NO3	PO4	Ammonium.5m	Iron.5m	Alkalinity.total	CO3	HCO3	Lyapunov	Si	Nitracline	Brunt.Väisälä	Okubo.Weiss	Residence.time	Gradient.Surface.temp(SST)	Fluorescence	Density	Depth.Min.O2	Depth.Max.O2	Mean Flux at 150m	FluxAttenuation	NPP 8d VGPM (mgC/m2/day)
HutC	-0.06762940750207205	-0.035325455948067824	0.19503016067901563	0.20058986175115207	-0.0885838264356067	0.24125874125874125	-0.110027342669719	-0.2006855444413272	-0.33396943966140974	-0.27698898702094177	-0.27315061425664866	-0.2444722093196083	0.017418254504869397	-0.09411116780426235	-0.03383480884194772	0.12899896800825594	0.034684921481472925	-0.23714989104397552	0.22486737652940164	0.18242148760615695	0.046199573678738864	0.051942819412964844	-0.06896495217186918	-0.3444957253967201	-0.11281049857296972	0.057058150356552775	0.1502181945706914	-0.12203612326346037	0.12166979995743854	-0.19091353289805613
HypR	-0.16009203023025817	-0.18848072514006478	-0.33475150803395076	0.050310291858678954	0.1440721330043607	-0.1901937756899589	0.08598433075300263	0.2449817954846411	0.3446505308418988	0.20776562961026313	0.29512742932379865	0.09021454574590977	-0.23248097572024076	0.146791377133207	0.14120183239324105	0.15995872033023736	0.013611653446163278	0.22543536070538073	0.09746614400673603	0.1154681025339798	0.07335855953718957	-0.07526655573275313	0.04639723604988767	0.3463399512546125	0.20154583566619783	-0.06358671860486607	-0.01931526966662089	0.1533890458268254	-0.12419783522560056	0.24087920824495415
Irr	0.12114199693332324	0.12822326435551026	0.002829231836865425	0.16721966205837174	-0.14022654269698767	0.1545934981049485	-0.10124618796202817	0.019798071494849807	-0.11357651814646512	-0.17650244070029827	-0.16320064142444546	0.02784518202916363	0.1372291508554515	0.1096720911752737	-0.07772541751454425	-0.11455108359133127	0.20790097444379926	-0.181612561647295	-0.03506430749847924	-0.004634825788053515	0.12293909003153278	-0.034294478678052014	0.021707395345214694	-0.11419408746352637	0.07503311529585274	-0.06335322628163229	0.0009275781815249346	-0.2737608270327165	-0.08857846651136908	-0.02689079792156364
IscR	-0.09170460111122392	0.2480308760775292	0.20461751988469545	0.11761597542242704	-0.19893829248938963	0.26155447605829285	-0.09657955634342001	-0.20508155923835122	-0.2763958869949587	-0.5074335677304357	-0.2157758606780422	-0.19695040599459912	0.18140344595837546	-0.13862189236342604	-0.18155648007963557	-0.20949432404540763	0.16246391268479868	-0.235704245451189	0.14900545894381162	0.23784371684255562	0.06418251382967419	-0.005058871957351788	-0.16352922701242198	-0.4066171830911543	-0.10676917614606235	0.021585750829482005	0.15338742002423494	-0.26541567530743954	0.05603811511092468	-0.13020514458203297
KdgR	-0.013833894509560322	0.17510055810812947	0.5100838093204505	0.280036866359447	-0.240175824191079	0.29353013398814926	-0.17148228018237568	-0.21228910291648168	-0.44216422549071327	-0.6566384507171935	-0.3507613907044325	-0.10679458846311189	0.16646779324500469	-0.09151768057576046	-0.2578885449379069	-0.14138286893704852	-0.01119242188371955	-0.35688775442289117	0.05563060845099369	-0.025200816935646825	-0.08781698404759457	0.06184097956992026	-0.14101613443182248	-0.5768618892049605	-0.42040448456212703	-0.017038795061244977	0.10714146382067345	-0.07030087085422929	0.16072470377968506	-0.29017075825297217
LexA	-0.29696564480574783	0.190469199993205	0.3271285965942454	0.1299969278033794	0.014584389969931683	-0.03907009021512838	-0.03178567677125216	-0.023612574625762665	-0.14554840136127606	-0.22231424044533846	-0.09553489548306059	0.07318069409907887	-0.08973671163765358	0.04295463222206256	-0.21506266801208496	-0.04643962848297214	-0.01176247070015744	-0.1381578420943837	-0.3353982014349446	-0.09037910286704354	0.17694064637920953	-0.12112014863277869	-0.03974135753248855	-0.30792277540599	-0.31767469172049323	-0.061804803506502914	0.045779075185527277	-0.1489703348711661	0.027581512989818913	-0.1399397618609063
LiuQ	-0.08294464707294937	-0.046330129531285326	-0.11624406128222922	0.14487250384024578	-0.1797599323867345	0.11337212405914696	0.14099800208786215	-0.15340171052624935	-0.2130616841237092	-0.15456405928232753	-0.20544093665096166	-0.1729759471887398	0.002530652148753439	-0.00687274115553001	0.0800520535537924	0.5294117647058824	-0.06597735732365693	-0.3010356903768586	0.15124605995546073	-0.015570554667948178	-0.04813615292927133	0.07490058280317287	0.111634131522434	-0.0704519454859722	0.1910581873301561	-0.05228999133472584	0.12308034890654358	-0.3115953070456295	-0.23423219080778057	-0.11570217284190722
LiuR	-0.06114885649508528	0.03529609591667918	-0.23940639513158596	-0.13982181259600615	0.2680777684024877	-0.05151871029733625	0.2276790412233612	0.316726464162286	0.3713834623928606	0.30008202009248997	0.3091416302361842	0.19198253294730994	-0.1327951706665491	0.19969851659464558	0.2084376704765987	-0.013415892672858616	-0.021995542136701025	0.19229753626851787	-0.14328863136261868	0.09915955389254179	0.06769531038245546	0.037351760228237905	0.1653044921073376	0.3270574054673994	0.186011006568436	-0.04972772031397605	-0.102710732040256	0.19018038187407876	0.19770532225369608	0.28645997657106365
LldR	-0.08127379660739183	0.1027574407665027	0.1977899962632787	0.09680491551459293	-0.2112820512954709	0.14913254684247051	-0.17233673385902223	-0.09885698323890243	-0.2823487419253701	-0.42606646017006355	-0.19739595062563062	-0.15355826392921182	0.041638304025586645	0.08545540417913729	-0.26062267090493296	-0.13519091847265222	0.06821584170040085	-0.3293191329338849	0.1233373973544785	0.18851832418260128	-0.043269801741473414	0.04413915048376109	-0.05841987750807025	-0.30147742633267316	-0.15301315052779638	0.02110033257854859	0.11118261276485042	-0.08470563415530427	0.001977053222536961	-0.11031535476700337
LtbR	0.1745478227565516	-0.17060313511814124	-0.3609192334383174	-0.11514592933947773	0.002898844745182712	-0.0561308920087546	0.11222263134664172	0.18789762275629485	0.25482502521760086	0.2685480852775483	0.18936194751637514	-0.0661813587256279	-0.07036707873538042	-0.008558507854056239	0.12825416855900695	0.07533539731682147	-0.17696076388656876	0.1675721955948444	0.07890430229258415	0.14338328366757594	-0.10825507308195834	0.1678886738567549	0.1534184095026101	0.3864502900922215	0.3144956233186306	0.10248469629516947	-0.025044610901173235	0.015916736015345677	0.19715434020807102	0.10471207442732153
