	Latitude	Longitude	Temperature	Oxygen	ChlorophyllA	Salinity	Carbon.total	NO2	NO2NO3	NO3	PO4	Ammonium.5m	Iron.5m	Alkalinity.total	CO3	HCO3	Lyapunov	Si	Nitracline	Brunt.Väisälä	Okubo.Weiss	Residence.time	Gradient.Surface.temp(SST)	Fluorescence	Density	Depth.Min.O2	Depth.Max.O2	Mean Flux at 150m	FluxAttenuation	NPP 8d VGPM (mgC/m2/day)
CsoR	0.03361030927265547	0.09129745180287605	0.06266857411040933	0.05155995659251221	0.002957300092462788	0.12173524605458833	-0.06862361577004886	-0.14063805714716393	-0.08995007359855642	-0.24841014888250032	-0.0686602484114342	0.1327704630835096	0.18617723765377386	0.026324337724510184	-0.04039672178304747	0.01764705882352941	0.15595035266836005	-0.11049969337745719	-0.06527984047402267	-0.19349224751616492	0.013273050109895277	-0.19445693804419947	0.11136381506378724	0.05033647469980676	0.03353523587652883	-0.12551972062700142	-0.23839790072600553	0.15685837856654727	0.1832825569417461	0.12403906235392832
CueR	0.149363445396567	-0.07929296213500128	-0.2148871083567523	0.11749864351600652	0.06580134068066819	0.052694075803925336	0.006401456694967244	0.008303987140837849	-0.02332923113190344	0.16197906426648123	-0.0536360309001298	0.010309249263192691	0.052993952191650415	0.03651219829841153	0.16746525950671118	-0.13823529411764707	-0.08507623398916726	-0.08693290090579002	-0.024368868288083798	-0.020434250443289545	-0.07582832914600005	-0.06167227333571566	0.15517316692351257	0.3159117712076165	0.2302853814793244	-0.0987418184852419	-0.026959352839132797	-0.006844899729721558	-0.016237764991656023	-0.08761155550985983
CzrA	-0.22297929607299727	-0.047316801479404605	0.05535168022798853	0.036258817145957675	-0.12971973503095377	-0.03198737920622445	-0.14222614230285002	-0.02262892452664977	-0.030219339267896092	-0.16956227194328494	-0.01928888208533473	-0.08744482795213855	-0.12627275194614898	0.0024273090629093807	-0.19339845112175047	-0.15588235294117647	-0.045566432047745235	0.039552370878924444	0.21025147949054518	0.15997527579053433	0.01605012350194699	-0.015545637496591788	-0.2654129185854217	-0.18827885232195518	-0.11063482818870123	0.26601553242143067	0.10933818504696874	0.06694874530166017	-0.0014584818854780858	-0.04157930874578481
DasR	-0.044760970424350725	0.30364630012476423	-0.11033581941860662	0.2341698317959848	0.0468983689615418	-0.04732232218081888	0.1468209656639043	-0.11022740882186736	-0.0009384376672678165	0.039948425455899585	-0.04491943105221154	-0.002720103617989953	0.16412799855493224	-0.03651219829841153	0.034832773977395926	0.4764705882352941	0.1503555799704913	0.020644608983213842	-0.3290284109366599	-0.359642807801896	0.019649804379840305	0.04212749092587851	0.3061878816763466	-0.014347854996468833	0.10450786255096098	-0.0820904127714578	-0.0633326497364648	0.09901663170665706	-0.09580605452162715	0.21750128364893057
ExuR_UxuR	-0.08386179287058433	0.11642036635509816	0.08076290210403107	-0.05828811720021704	-0.22926143833442397	-0.03881798802381666	-0.10494121341949636	-0.09173928650830385	-0.10061862813170633	-0.09746716495257776	-0.07884096464005748	-0.21604748154197123	0.09459853081441982	-0.295071894675646	-0.0744502696549836	-0.29411764705882354	0.16702443371198392	-0.004494400520269042	0.046339800985382124	0.030030246466437854	0.23704084131488187	-0.2369701031827797	0.032376520471711384	-0.19885427129740121	-0.029271986022131626	0.13010479201702912	0.08358627285877888	-0.24542012917917758	-0.0727620407310734	-0.21395748714270793
FUR	-0.08115894498493001	0.07104871063440713	0.30618430203957003	-0.15222463374932177	-0.3949380974341557	-0.05616592498770151	-0.32465343265009433	-0.26249701669011505	-0.13263252364051806	-0.2459188356976138	-0.0604628991403939	-0.11258175223896878	-0.009489259607041873	0.02639271262769073	-0.4763532218376613	-0.13823529411764707	-0.2594798894771394	0.023517403454960905	0.08588747984051912	0.006139277005428842	0.006246868877443724	0.053294242745949405	-0.1393430926939548	-0.41698366096566836	-0.25913803145020387	0.225428154909706	0.1944115881989994	-0.24994432660327434	0.24376093912623742	-0.39234713186432285
FabR	-0.11535732157998725	0.09813373442579672	0.1400105173281463	0.008247422680412371	-0.09980746449724794	-0.008532606544492257	-0.044724844108837813	-0.18486630132585824	-0.2618323410770828	-0.2583316943731887	-0.22769563411324742	-0.1601468073967931	0.09744304665610162	-0.15904002479794985	0.03919370604128498	-0.18529411764705883	0.19245808145482812	-0.0433717881708747	0.10720111039618083	0.02015219177344091	0.05307364538350949	-0.042732702767348876	-0.21277996022908863	-0.09018151786804923	-0.0918462434478742	-0.026777902141759517	0.1111527568726796	-0.03387287708714949	-0.230699423574067	-0.16108503281164824
FadP	-0.0031269348970017624	0.049199747809787225	0.16077375870082725	-0.3207948996201845	0.1916816746355565	-0.057285511532306856	0.09458507903297157	0.12418676186814555	0.14667616101208733	0.3551213969684728	0.13087668228685853	0.21596265502581768	-0.03475059611756395	0.06246047405542871	0.1973355935493368	-0.13823529411764707	-0.07503083535528286	0.11259872658747294	-0.24671957608949574	-0.08296725767356182	0.029409763873509805	-0.052867034387264436	0.04804351814555625	0.1127531434112746	-0.13810133954571926	-0.1146471327006487	-0.28695475131025333	0.21039862165793097	-0.056102936528057035	0.10170634126497563
FadR	-0.09623947910844484	-0.2642231715499066	-0.08545611842737671	0.07791644058600108	0.07156326954150868	-0.06321140395021799	0.12305022313659258	0.16385639316000075	0.19857011763012516	0.27015450518918527	0.14301522855944782	0.012181087719647316	-0.22046977058410874	0.19052666771259125	-0.06229707653649656	0.21176470588235294	-0.09861705346430925	0.0926291008325779	0.03424057267451534	-0.0036787652046215836	0.0343454087885594	-0.03169055338522776	0.15330943485822246	0.2982464121778178	0.011415259172976122	0.011442330525113552	0.12897103359732912	-0.07988841876332557	-0.10063525009798792	-0.020415483886633296
FixJ	-0.05660147978117114	-0.16312082804467784	-0.21999875601495045	0.1509631036353771	0.3538355842943622	-0.06179778457571628	0.3302867145416655	0.3712247836294052	0.23986960689927112	0.17834742896367423	0.16954808180745679	0.19668441545465815	-0.16182637241663303	0.3185244864665732	0.37304424501380695	0.3411764705882353	0.05449917419762572	0.23301738082010265	-0.04035104813935953	0.018099764856669975	-0.06321707603599237	0.08569681006231877	0.020996106548033733	0.24956169054101912	0.10901572510192195	0.004340895990558787	-0.10414687241777339	0.16300003517335224	0.15119595546122824	0.24029785244812182
